gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,ht_score,x,y,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,Robert Lewandowski,1–0,50.0,45.0,9,POL,FW,30.008,90,1,0,1,1,4,0,0,0,25,0,1,0,1.0,0.3,0.4,3,0,12,17,70.6,1,15,1,0,0,114,24,9,11,81.8,2,2,100.0,0,0,,0.2,2,1,1,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,1,9,15,6,24,,0,,99,77,3,0,0,0,20,4,0,0,1,1,0,0,0,0,1,3,25.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,Franck Ribéry,1–0,16.67,30.0,7,FRA,LM,35.381,82,0,0,0,0,0,0,0,0,47,0,1,1,0.0,0.0,0.1,3,1,31,39,79.5,3,27,5,4,2,449,81,14,17,82.4,10,10,100.0,3,3,100.0,0.2,2,1,1,0,38,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,0,1,1,0,0,0,3,22,23,7,47,50.0,2,50.0,224,126,5,3,2,2,38,10,0,1,3,0,1,0,0,3,0,0,
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,   James Rodríguez,1–0,9999.0,9999.0,11,COL,AM,27.118,8,0,0,0,0,1,1,0,0,6,0,0,0,0.3,0.3,0.1,3,0,5,5,100.0,2,7,1,0,0,137,36,1,1,100.0,3,3,100.0,1,1,100.0,0.1,1,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,1,6,,0,,55,22,0,0,0,1,7,1,0,0,1,0,0,0,0,0,0,1,0.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,Thiago Alcántara,1–0,33.33,30.0,6,ESP,"DM,CM",27.37,90,0,0,0,0,2,0,0,0,83,1,3,0,0.1,0.1,0.0,2,0,62,76,81.6,9,36,0,0,0,1316,360,20,23,87.0,31,35,88.6,10,16,62.5,0.1,0,7,1,0,68,8,5,0,1,5,0,3,3,0,0,0,1,1,0,1,0,0,1,0.0,1,0,0,4,0,0,0,13,58,13,0,83,,0,,227,100,0,0,1,1,56,3,0,1,4,0,0,0,0,11,1,1,50.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,Thomas Müller,1–0,66.67,30.0,25,GER,"LW,CM",28.945,90,1,1,0,0,1,1,1,0,64,2,0,1,0.3,0.3,0.7,3,1,44,53,83.0,4,21,2,2,1,741,96,19,22,86.4,18,20,90.0,4,5,80.0,0.2,3,5,1,0,46,5,1,0,0,1,2,0,0,0,0,2,0,1,0,2,0,0,1,0.0,1,0,1,2,0,0,0,0,38,27,6,64,50.0,1,50.0,131,80,2,0,4,3,53,9,0,2,1,0,0,0,0,2,2,2,50.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,Kingsley Coman,1–0,83.33,30.0,29,FRA,RM,22.197,44,0,0,0,0,1,1,0,0,24,0,0,0,0.5,0.5,0.0,4,1,20,23,87.0,0,20,8,2,2,266,32,12,13,92.3,6,6,100.0,1,2,50.0,0.0,0,1,0,0,23,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,12,11,3,24,100.0,0,0.0,200,105,1,3,0,0,26,7,0,0,4,1,0,0,0,1,0,1,0.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,   Arjen Robben,1–0,9999.0,9999.0,10,NED,"RW,RM",34.584,46,1,0,0,0,3,1,0,0,19,1,0,0,0.3,0.3,0.0,0,0,7,14,50.0,3,7,1,0,0,143,59,3,6,50.0,3,4,75.0,1,2,50.0,0.0,0,1,1,0,12,2,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,,0,0,0,1,0,0,0,2,9,8,2,19,,0,,71,44,1,0,1,0,13,5,0,0,1,1,0,0,0,3,0,0,
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,Javi Martínez,1–0,50.0,25.0,8,ESP,DM,29.975,66,0,0,0,0,0,0,0,0,44,4,1,1,0.0,0.0,0.0,1,0,32,35,91.4,4,15,0,0,0,539,181,14,14,100.0,11,11,100.0,3,4,75.0,0.0,1,4,0,0,34,1,1,0,1,0,0,0,0,0,0,0,1,2,1,3,0,1,2,50.0,1,1,0,5,2,0,1,11,32,1,0,44,,0,,55,35,0,0,0,0,29,0,0,1,1,0,0,0,0,2,2,0,100.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,   Leon Goretzka,1–0,9999.0,9999.0,18,GER,DM,23.545,24,0,0,0,0,1,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,0,5,0,0,0,116,41,3,3,100.0,4,4,100.0,0,0,,0.0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,8,1,0,9,,0,,31,19,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,0.0
1,Fri,2018-08-24,20:30 ,Bayern Munich,2.7,3–1,0.7,Hoffenheim,"75,000",Allianz Arena,Bastian Dankert,Bundesliga,1,Niko Kovač,Bayern Munich,4-1-4-1,David Alaba,1–0,16.67,15.0,27,AUT,LB,26.167,90,0,0,0,0,1,0,0,0,83,0,0,0,0.0,0.0,0.0,2,1,61,80,76.3,7,35,2,2,2,995,431,32,37,86.5,23,30,76.7,5,10,50.0,0.0,0,6,1,0,65,15,2,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14,53,17,2,83,100.0,0,0.0,200,100,2,1,2,0,57,1,0,0,0,1,0,0,0,2,1,2,33.3
