dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sat,2023-10-28,15:30 ,Augsburg,1.4,3–2,1.4,Wolfsburg,"28,000",WWK Arena,Daniel Schlager,Bundesliga,9,Jess Thorup,Augsburg,4-2-3-1,Finn Dahmen,de GER,25-215,90,6,2,4,83.3,1.7,10,20,50.0,39,1,43.6,37.0,5,60.0,47.2,21,1,4.8,4,27.1
Sat,2023-10-28,15:30 ,Augsburg,1.4,3–2,1.4,Wolfsburg,"28,000",WWK Arena,Daniel Schlager,Bundesliga,9,Niko Kovač,Wolfsburg,4-2-3-1,Pavao Pervan,at AUT,35-349,90,5,3,3,40.0,2.0,4,13,30.8,42,14,23.8,28.3,5,60.0,47.8,21,0,0.0,1,22.0
Sat,2023-10-28,15:30 ,Stuttgart,3.6,2–3,1.7,Hoffenheim,"53,200",MHPArena,Felix Zwayer,Bundesliga,9,Sebastian Hoeneß,Stuttgart,4-2-3-1,Alexander Nübel,de GER,27-028,90,5,3,2,60.0,2.8,2,5,40.0,23,3,17.4,26.9,3,33.3,22.7,3,0,0.0,2,29.0
Sat,2023-10-28,15:30 ,Stuttgart,3.6,2–3,1.7,Hoffenheim,"53,200",MHPArena,Felix Zwayer,Bundesliga,9,Pellegrino Matarazzo,Hoffenheim,3-1-4-2,Oliver Baumann,de GER,33-148,90,10,2,7,80.0,3.7,11,28,39.3,21,0,76.2,52.8,13,92.3,62.6,21,1,4.8,0,11.0
Sat,2023-10-28,15:30 ,Bayern Munich,5.8,8–0,0.7,Darmstadt 98,"75,000",Allianz Arena,Martin Petersen,Bundesliga,9,Thomas Tuchel,Bayern Munich,4-2-3-1,Manuel Neuer,de GER,37-215,90,4,0,4,100.0,1.2,0,4,0.0,26,4,15.4,23.9,2,0.0,25.0,2,0,0.0,0,18.0
Sat,2023-10-28,15:30 ,Bayern Munich,5.8,8–0,0.7,Darmstadt 98,"75,000",Allianz Arena,Martin Petersen,Bundesliga,9,Torsten Lieberknecht,Darmstadt 98,3-4-1-2,Marcel Schuhen,de GER,30-288,90,16,8,8,50.0,6.2,5,15,33.3,48,5,16.7,29.4,9,77.8,49.8,16,0,0.0,2,16.5
Sat,2023-10-28,18:30 ,RB Leipzig,4.2,6–0,0.9,Köln,"46,480",Red Bull Arena,Benjamin Brand,Bundesliga,9,Marco Rose,RB Leipzig,3-4-1-2,Janis Blaswich,de GER,32-179,90,1,0,1,100.0,1.0,1,5,20.0,65,2,7.7,24.4,3,0.0,20.3,9,1,11.1,2,15.3
Sat,2023-10-28,18:30 ,RB Leipzig,4.2,6–0,0.9,Köln,"46,480",Red Bull Arena,Benjamin Brand,Bundesliga,9,Steffen Baumgart,Köln,4-2-3-1,Marvin Schwäbe,de GER,28-186,90,13,6,7,61.5,5.5,2,7,28.6,32,1,15.6,27.3,7,28.6,29.4,23,0,0.0,0,5.0
Sun,2023-10-29,15:30 ,Eint Frankfurt,2.2,3–3,2.2,Dortmund,"56,500",Deutsche Bank Park,Robert Schröder,Bundesliga,9,Dino Toppmöller,Eint Frankfurt,3-4-3,Kevin Trapp,de GER,33-113,90,4,3,1,25.0,1.2,3,11,27.3,35,3,28.6,30.6,3,33.3,28.0,23,1,4.3,0,5.0
Sun,2023-10-29,15:30 ,Eint Frankfurt,2.2,3–3,2.2,Dortmund,"56,500",Deutsche Bank Park,Robert Schröder,Bundesliga,9,Edin Terzić,Dortmund,4-2-3-1,Gregor Kobel,ch SUI,25-327,25,5,2,3,80.0,2.0,,1,,6,1,,23.8,1,,30.0,1,,,,3.0
Sun,2023-10-29,15:30 ,Eint Frankfurt,2.2,3–3,2.2,Dortmund,"56,500",Deutsche Bank Park,Robert Schröder,Bundesliga,9,Edin Terzić,Dortmund,4-2-3-1,Alexander Meyer,de GER,32-199,65,2,1,1,50.0,1.0,1,3,33.3,21,5,14.3,22.5,7,0.0,20.7,9,2,22.2,0,6.8
Sun,2023-10-29,17:30 ,Leverkusen,1.4,2–1,0.9,Freiburg,"30,210",BayArena,Daniel Siebert,Bundesliga,9,Xabi Alonso,Leverkusen,3-4-3,Lukáš Hrádecký,fi FIN,33-339,90,3,1,2,66.7,0.7,2,5,40.0,15,6,13.3,21.1,6,50.0,38.2,14,2,14.3,0,11.0
Sun,2023-10-29,17:30 ,Leverkusen,1.4,2–1,0.9,Freiburg,"30,210",BayArena,Daniel Siebert,Bundesliga,9,Christian Streich,Freiburg,4-1-4-1,Noah Atubolu,de GER,21-157,90,4,2,2,50.0,0.7,6,15,40.0,25,4,28.0,31.6,10,80.0,58.9,11,0,0.0,3,18.1
Fri,2023-11-03,20:30 ,Darmstadt 98,0.7,1–2,1.2,Bochum,"17,810",Merck-Stadion am Böllenfalltor,Marco Fritz,Bundesliga,10,Torsten Lieberknecht,Darmstadt 98,3-4-1-2,Marcel Schuhen,de GER,30-294,90,4,2,2,50.0,1.5,12,34,35.3,49,5,57.1,41.3,10,60.0,44.1,6,0,0.0,1,19.3
Fri,2023-11-03,20:30 ,Darmstadt 98,0.7,1–2,1.2,Bochum,"17,810",Merck-Stadion am Böllenfalltor,Marco Fritz,Bundesliga,10,Thomas Letsch,Bochum,3-4-3,Manuel Riemann,de GER,35-055,90,4,1,3,75.0,0.7,10,29,34.5,34,0,76.5,47.9,3,100.0,61.0,19,3,15.8,4,20.1
Sat,2023-11-04,15:30 ,Mainz 05,0.9,2–0,0.5,RB Leipzig,"30,100",Mewa Arena,Bastian Dankert,Bundesliga,10,Jan Siewert,Mainz 05,3-4-3,Robin Zentner,de GER,29-007,90,1,0,1,100.0,0.2,11,19,57.9,26,2,53.8,39.2,11,45.5,40.1,17,1,5.9,0,11.6
Sat,2023-11-04,15:30 ,Mainz 05,0.9,2–0,0.5,RB Leipzig,"30,100",Mewa Arena,Bastian Dankert,Bundesliga,10,Marco Rose,RB Leipzig,3-4-3,Janis Blaswich,de GER,32-186,90,3,2,1,33.3,1.2,2,10,20.0,46,3,21.7,26.5,7,0.0,20.3,10,1,10.0,2,24.0
Sat,2023-11-04,15:30 ,Freiburg,3.3,3–3,2.2,M'Gladbach,"34,700",Europa-Park Stadion,Felix Brych,Bundesliga,10,Christian Streich,Freiburg,4-4-2,Noah Atubolu,de GER,21-163,90,5,3,2,60.0,3.3,1,4,25.0,21,2,14.3,23.4,3,33.3,35.0,5,0,0.0,2,17.8
Sat,2023-11-04,15:30 ,Freiburg,3.3,3–3,2.2,M'Gladbach,"34,700",Europa-Park Stadion,Felix Brych,Bundesliga,10,Gerardo Seoane,M'Gladbach,4-4-1-1,Moritz Nicolas,de GER,26-014,90,8,3,5,75.0,4.2,1,8,12.5,45,5,17.8,29.2,2,0.0,21.5,30,3,10.0,0,7.3
Sat,2023-11-04,15:30 ,Köln,2.0,1–1,2.6,Augsburg,"49,300",RheinEnergieSTADION,Christian Dingert,Bundesliga,10,Steffen Baumgart,Köln,4-2-3-1,Marvin Schwäbe,de GER,28-193,90,2,1,1,50.0,1.0,2,4,50.0,30,6,13.3,24.2,4,0.0,22.8,4,1,25.0,0,4.3
Sat,2023-11-04,15:30 ,Köln,2.0,1–1,2.6,Augsburg,"49,300",RheinEnergieSTADION,Christian Dingert,Bundesliga,10,Jess Thorup,Augsburg,4-2-3-1,Finn Dahmen,de GER,25-222,90,11,1,10,90.9,2.0,10,21,47.6,50,4,28.0,30.4,11,63.6,46.2,29,1,3.4,0,7.0
Sat,2023-11-04,15:30 ,Hoffenheim,1.7,2–3,1.0,Leverkusen,"30,150",PreZero Arena,Frank Willenborg,Bundesliga,10,Pellegrino Matarazzo,Hoffenheim,3-5-2,Oliver Baumann,de GER,33-155,90,5,3,2,40.0,1.8,4,9,44.4,37,4,24.3,28.9,5,0.0,17.4,7,1,14.3,2,12.5
Sat,2023-11-04,15:30 ,Hoffenheim,1.7,2–3,1.0,Leverkusen,"30,150",PreZero Arena,Frank Willenborg,Bundesliga,10,Xabi Alonso,Leverkusen,3-4-3,Lukáš Hrádecký,fi FIN,33-345,90,7,2,5,71.4,1.7,3,6,50.0,19,4,15.8,28.2,6,50.0,45.5,18,0,0.0,3,20.5
Sat,2023-11-04,15:30 ,Union Berlin,0.7,0–3,1.6,Eint Frankfurt,"22,012",Stadion An der Alten Försterei,Sven Jablonski,Bundesliga,10,Urs Fischer,Union Berlin,5-4-1,Frederik Rønnow,dk DEN,31-092,90,3,3,0,0.0,2.3,2,4,50.0,26,3,11.5,23.7,2,50.0,45.0,6,0,0.0,2,25.3
Sat,2023-11-04,15:30 ,Union Berlin,0.7,0–3,1.6,Eint Frankfurt,"22,012",Stadion An der Alten Försterei,Sven Jablonski,Bundesliga,10,Dino Toppmöller,Eint Frankfurt,3-4-3,Kevin Trapp,de GER,33-119,90,3,0,3,100.0,0.8,10,13,76.9,32,7,12.5,22.9,15,60.0,45.0,37,0,0.0,1,12.4
Sat,2023-11-04,18:30 ,Dortmund,1.0,0–4,3.2,Bayern Munich,"81,365",Signal Iduna Park,Deniz Aytekin,Bundesliga,10,Edin Terzić,Dortmund,4-2-3-1,Gregor Kobel,ch SUI,25-333,90,8,4,4,50.0,4.2,4,4,100.0,20,5,15.0,25.8,5,20.0,30.0,6,0,0.0,0,2.0
Sat,2023-11-04,18:30 ,Dortmund,1.0,0–4,3.2,Bayern Munich,"81,365",Signal Iduna Park,Deniz Aytekin,Bundesliga,10,Thomas Tuchel,Bayern Munich,4-2-3-1,Manuel Neuer,de GER,37-222,90,1,0,1,100.0,0.7,3,9,33.3,50,5,12.0,26.7,7,42.9,41.0,9,0,0.0,0,
Sun,2023-11-05,15:30 ,Wolfsburg,1.6,2–2,1.2,Werder Bremen,"28,917",Volkswagen Arena,Tobias Reichel,Bundesliga,10,Niko Kovač,Wolfsburg,3-4-3,Pavao Pervan,at AUT,35-357,90,4,2,2,50.0,1.4,1,11,9.1,26,3,34.6,35.8,2,100.0,61.5,9,0,0.0,0,9.0
Sun,2023-11-05,15:30 ,Wolfsburg,1.6,2–2,1.2,Werder Bremen,"28,917",Volkswagen Arena,Tobias Reichel,Bundesliga,10,Ole Werner,Werder Bremen,3-5-2,Michael Zetterer,de GER,28-116,90,4,2,2,50.0,1.3,9,15,60.0,42,6,35.7,34.7,1,0.0,30.0,13,1,7.7,0,10.0
Sun,2023-11-05,17:30 ,Heidenheim,1.2,2–0,2.6,Stuttgart,"15,000",Voith-Arena,Florian Badstübner,Bundesliga,10,Frank Schmidt,Heidenheim,4-2-3-1,Kevin Müller,de GER,32-235,90,1,0,1,100.0,0.2,12,28,42.9,41,4,51.2,40.8,9,77.8,48.6,15,0,0.0,1,16.0
Sun,2023-11-05,17:30 ,Heidenheim,1.2,2–0,2.6,Stuttgart,"15,000",Voith-Arena,Florian Badstübner,Bundesliga,10,Sebastian Hoeneß,Stuttgart,4-2-3-1,Alexander Nübel,de GER,27-036,90,3,2,1,33.3,0.4,2,3,66.7,33,4,9.1,21.4,11,0.0,19.9,16,0,0.0,6,27.4
Fri,2023-11-10,20:30 ,M'Gladbach,1.5,4–0,0.5,Wolfsburg,"45,308",Stadion im Borussia-Park,Felix Zwayer,Bundesliga,11,Gerardo Seoane,M'Gladbach,3-5-2,Moritz Nicolas,de GER,26-020,90,4,0,4,100.0,0.4,2,9,22.2,34,6,26.5,29.0,2,0.0,15.0,17,0,0.0,0,12.0
Fri,2023-11-10,20:30 ,M'Gladbach,1.5,4–0,0.5,Wolfsburg,"45,308",Stadion im Borussia-Park,Felix Zwayer,Bundesliga,11,Niko Kovač,Wolfsburg,4-4-2,Koen Casteels,be BEL,31-138,90,8,4,4,50.0,2.7,1,4,25.0,22,5,18.2,27.6,1,0.0,18.0,10,1,10.0,3,22.0
Sat,2023-11-11,15:30 ,Augsburg,1.0,1–1,0.8,Hoffenheim,"28,260",WWK Arena,Felix Brych,Bundesliga,11,Jess Thorup,Augsburg,4-2-3-1,Finn Dahmen,de GER,25-229,90,6,1,5,83.3,0.9,9,23,39.1,32,4,53.1,42.9,8,75.0,58.9,19,1,5.3,0,2.0
Sat,2023-11-11,15:30 ,Augsburg,1.0,1–1,0.8,Hoffenheim,"28,260",WWK Arena,Felix Brych,Bundesliga,11,Pellegrino Matarazzo,Hoffenheim,3-1-4-2,Oliver Baumann,de GER,33-162,90,6,1,5,83.3,0.9,3,6,50.0,38,6,10.5,23.9,8,25.0,31.3,13,0,0.0,5,18.1
Sat,2023-11-11,15:30 ,Stuttgart,4.2,2–1,1.0,Dortmund,"55,000",MHPArena,Tobias Stieler,Bundesliga,11,Sebastian Hoeneß,Stuttgart,4-2-2-2,Alexander Nübel,de GER,27-042,90,1,1,0,0.0,0.9,5,14,35.7,31,0,45.2,36.2,1,0.0,14.0,7,1,14.3,2,22.3
Sat,2023-11-11,15:30 ,Stuttgart,4.2,2–1,1.0,Dortmund,"55,000",MHPArena,Tobias Stieler,Bundesliga,11,Edin Terzić,Dortmund,4-3-3,Gregor Kobel,ch SUI,25-340,90,10,2,7,90.0,3.5,5,15,33.3,45,5,31.1,32.4,5,20.0,22.8,14,0,0.0,1,12.2
Sat,2023-11-11,15:30 ,Bayern Munich,2.0,4–2,0.9,Heidenheim,"75,000",Allianz Arena,Harm Osmers,Bundesliga,11,Thomas Tuchel,Bayern Munich,4-2-3-1,Manuel Neuer,de GER,37-229,90,2,2,0,0.0,1.2,6,7,85.7,39,2,15.4,30.5,6,16.7,29.2,10,0,0.0,1,21.5
Sat,2023-11-11,15:30 ,Bayern Munich,2.0,4–2,0.9,Heidenheim,"75,000",Allianz Arena,Harm Osmers,Bundesliga,11,Frank Schmidt,Heidenheim,4-1-4-1,Kevin Müller,de GER,32-241,90,8,4,4,50.0,2.1,8,21,38.1,26,5,53.8,42.3,7,100.0,55.4,10,0,0.0,1,17.3
Sat,2023-11-11,15:30 ,Darmstadt 98,0.5,0–0,0.7,Mainz 05,"17,810",Merck-Stadion am Böllenfalltor,Daniel Siebert,Bundesliga,11,Torsten Lieberknecht,Darmstadt 98,3-5-2,Marcel Schuhen,de GER,30-302,90,1,0,1,100.0,0.3,11,17,64.7,69,4,18.8,28.0,7,57.1,44.3,13,1,7.7,0,9.7
Sat,2023-11-11,15:30 ,Darmstadt 98,0.5,0–0,0.7,Mainz 05,"17,810",Merck-Stadion am Böllenfalltor,Daniel Siebert,Bundesliga,11,Jan Siewert,Mainz 05,3-4-3,Robin Zentner,de GER,29-014,90,3,0,3,100.0,0.3,7,19,36.8,30,5,56.7,42.5,3,66.7,41.3,10,1,10.0,2,27.7
Sat,2023-11-11,18:30 ,Bochum,3.7,1–1,0.9,Köln,"26,000",Vonovia Ruhrstadion,Matthias Jöllenbeck,Bundesliga,11,Thomas Letsch,Bochum,4-3-3,Manuel Riemann,de GER,35-063,90,6,1,5,83.3,1.1,12,26,46.2,48,4,50.0,40.2,5,40.0,38.8,13,2,15.4,4,24.6
Sat,2023-11-11,18:30 ,Bochum,3.7,1–1,0.9,Köln,"26,000",Vonovia Ruhrstadion,Matthias Jöllenbeck,Bundesliga,11,Steffen Baumgart,Köln,4-2-3-1,Marvin Schwäbe,de GER,28-200,90,9,1,8,88.9,3.5,7,16,43.8,27,2,37.0,35.6,10,60.0,44.1,17,1,5.9,1,11.0
Sun,2023-11-12,15:30 ,Leverkusen,2.4,4–0,0.0,Union Berlin,"29,387",BayArena,Timo Gerach,Bundesliga,11,Xabi Alonso,Leverkusen,3-4-3,Lukáš Hrádecký,fi FIN,33-353,90,2,0,2,100.0,0.4,0,0,,22,6,0.0,22.0,3,0.0,27.3,7,0,0.0,2,21.0
Sun,2023-11-12,15:30 ,Leverkusen,2.4,4–0,0.0,Union Berlin,"29,387",BayArena,Timo Gerach,Bundesliga,11,Urs Fischer,Union Berlin,3-4-3,Frederik Rønnow,dk DEN,31-100,90,10,4,6,60.0,3.2,3,17,17.6,26,1,53.8,40.7,5,60.0,46.6,13,0,0.0,0,9.5
Sun,2023-11-12,17:30 ,Werder Bremen,1.5,2–2,2.0,Eint Frankfurt,"42,100",Wohninvest Weserstadion,Benjamin Brand,Bundesliga,11,Ole Werner,Werder Bremen,3-5-2,Michael Zetterer,de GER,28-123,90,3,2,1,33.3,1.3,4,8,50.0,37,5,16.2,31.7,6,33.3,34.5,14,1,7.1,0,10.3
Sun,2023-11-12,17:30 ,Werder Bremen,1.5,2–2,2.0,Eint Frankfurt,"42,100",Wohninvest Weserstadion,Benjamin Brand,Bundesliga,11,Dino Toppmöller,Eint Frankfurt,3-4-3,Kevin Trapp,de GER,33-127,90,5,2,3,80.0,2.2,0,4,0.0,21,1,14.3,25.5,4,25.0,24.8,8,0,0.0,0,14.0
Sun,2023-11-12,19:30 ,RB Leipzig,1.9,3–1,0.5,Freiburg,"41,117",Red Bull Arena,Patrick Ittrich,Bundesliga,11,Marco Rose,RB Leipzig,4-4-2,Janis Blaswich,de GER,32-194,90,3,1,2,66.7,0.6,0,2,0.0,58,4,3.4,21.5,6,0.0,17.5,9,0,0.0,1,15.2
Sun,2023-11-12,19:30 ,RB Leipzig,1.9,3–1,0.5,Freiburg,"41,117",Red Bull Arena,Patrick Ittrich,Bundesliga,11,Christian Streich,Freiburg,3-4-3,Noah Atubolu,de GER,21-171,90,6,3,3,66.7,2.4,10,13,76.9,23,5,30.4,31.3,8,75.0,58.3,11,0,0.0,0,7.5
