gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
33,Thu,2023-05-04,20:45 ,Empoli,1.0,3–1,2.0,Bologna,"8,349",Stadio Carlo Castellani,Federico La Penna,Serie-A,33,Paolo Zanetti,Empoli,4-3-1-2,Guglielmo Vicario,it ITA,26-209,90,3,1,2,100.0,1.1,5,23,21.7,27,2,70.4,46.4,5,80.0,54.2,17,0,0.0,1,11.0
33,Thu,2023-05-04,20:45 ,Empoli,1.0,3–1,2.0,Bologna,"8,349",Stadio Carlo Castellani,Federico La Penna,Serie-A,33,Thiago Motta,Bologna,4-3-3,Łukasz Skorupski,pl POL,31-364,90,3,3,1,0.0,1.4,1,3,33.3,16,4,18.8,29.4,8,0.0,19.1,8,0,0.0,0,8.3
34,Sat,2023-05-06,15:00 ,Milan,0.8,2–0,1.2,Lazio,"72,365",Stadio Giuseppe Meazza,Antonio Rapuano,Serie-A,34,Stefano Pioli,Milan,4-2-3-1,Mike Maignan,fr FRA,27-307,90,0,0,0,,0.0,1,8,12.5,50,5,10.0,25.5,5,60.0,52.2,8,1,12.5,1,16.0
34,Sat,2023-05-06,15:00 ,Milan,0.8,2–0,1.2,Lazio,"72,365",Stadio Giuseppe Meazza,Antonio Rapuano,Serie-A,34,Maurizio Sarri,Lazio,4-3-3,Ivan Provedel,it ITA,29-050,90,3,2,1,33.3,1.4,2,5,40.0,27,6,18.5,27.1,11,0.0,17.0,11,1,9.1,1,12.5
34,Sat,2023-05-06,18:00 ,Roma,0.9,0–2,0.7,Inter,"61,870",Stadio Olimpico,Fabio Maresca,Serie-A,34,José Mourinho,Roma,3-5-1-1,Rui Patrício,pt POR,35-080,90,4,2,2,50.0,1.3,4,8,50.0,16,1,50.0,39.8,6,0.0,26.7,9,1,11.1,0,4.0
34,Sat,2023-05-06,18:00 ,Roma,0.9,0–2,0.7,Inter,"61,870",Stadio Olimpico,Fabio Maresca,Serie-A,34,Simone Inzaghi,Inter,3-5-2,André Onana,cm CMR,27-034,90,3,0,3,100.0,0.3,1,4,25.0,42,7,9.5,25.6,8,0.0,25.1,23,1,4.3,1,13.0
34,Sat,2023-05-06,20:45 ,Cremonese,0.9,2–0,1.3,Spezia,"10,260",Stadio Giovanni Zini,Marco Guida,Serie-A,34,Davide Ballardini,Cremonese,4-2-3-1,Marco Carnesecchi,it ITA,22-309,90,8,0,8,100.0,0.8,4,24,16.7,31,3,61.3,47.2,7,71.4,60.7,24,1,4.2,2,20.0
34,Sat,2023-05-06,20:45 ,Cremonese,0.9,2–0,1.3,Spezia,"10,260",Stadio Giovanni Zini,Marco Guida,Serie-A,34,Leonardo Semplici,Spezia,4-3-3,Bartłomiej Drągowski,pl POL,25-260,90,4,2,2,50.0,1.1,1,8,12.5,34,5,23.5,31.2,4,0.0,22.0,6,0,0.0,0,
34,Sun,2023-05-07,12:30 ,Atalanta,1.1,0–2,1.0,Juventus,"19,570",Gewiss Stadium,Daniele Doveri,Serie-A,34,Gian Piero Gasperini,Atalanta,3-4-3,Marco Sportiello,it ITA,30-362,90,5,2,3,60.0,1.8,0,2,0.0,16,5,6.3,25.8,3,33.3,35.0,8,1,12.5,1,20.0
34,Sun,2023-05-07,12:30 ,Atalanta,1.1,0–2,1.0,Juventus,"19,570",Gewiss Stadium,Daniele Doveri,Serie-A,34,Massimiliano Allegri,Juventus,3-5-1-1,Wojciech Szczęsny,pl POL,33-019,90,1,0,1,100.0,0.2,2,8,25.0,19,6,26.3,35.8,12,25.0,30.3,18,1,5.6,0,13.4
