dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2017-08-20,22:15 ,La Coruña,1.7,0–3,2.1,Real Madrid,"27,770",Estadio Municipal de Riazor,José González,La-Liga,1,Pepe Mel,La Coruña,4-2-3-1,Rubén,es ESP,33-059,90,8,3,5,62.5,1.9,5,16,31.3,18,2,66.7,41.7,5,80.0,53.4,15,0,0.0,0,6.5
Sun,2017-08-20,22:15 ,La Coruña,1.7,0–3,2.1,Real Madrid,"27,770",Estadio Municipal de Riazor,José González,La-Liga,1,Zinédine Zidane,Real Madrid,4-3-1-2,Keylor Navas,cr CRC,30-248,90,5,0,4,100.0,1.6,4,8,50.0,17,4,23.5,28.1,8,50.0,39.5,14,0,0.0,1,14.5
Mon,2017-08-21,20:15 ,Levante,1.4,1–0,0.5,Villarreal,"19,500",Estadio Ciudad de Valencia,Alfonso Álvarez,La-Liga,1,Juan López Muñiz,Levante,4-3-3,Raúl Fernández,es ESP,29-161,90,1,0,1,100.0,0.4,8,19,42.1,17,1,88.2,53.7,4,100.0,65.5,11,1,9.1,0,9.0
Mon,2017-08-21,20:15 ,Levante,1.4,1–0,0.5,Villarreal,"19,500",Estadio Ciudad de Valencia,Alfonso Álvarez,La-Liga,1,Fran Escribá,Villarreal,4-4-2,Andrés Fernández,es ESP,30-247,90,3,1,2,100.0,1.3,4,15,26.7,14,2,35.7,31.3,13,76.9,52.5,20,0,0.0,1,15.5
Mon,2017-08-21,22:00 ,Málaga,0.9,0–1,1.4,Eibar,"24,753",Estadio La Rosaleda,David Medié,La-Liga,1,Míchel,Málaga,3-4-3,Roberto,es ESP,31-192,90,6,1,5,83.3,2.6,6,27,22.2,32,2,59.4,44.7,8,100.0,62.3,24,1,4.2,0,8.0
Mon,2017-08-21,22:00 ,Málaga,0.9,0–1,1.4,Eibar,"24,753",Estadio La Rosaleda,David Medié,La-Liga,1,Mendilibar,Eibar,4-4-2,Marko Dmitrović,rs SRB,25-209,90,4,0,4,100.0,0.6,9,20,45.0,19,2,84.2,53.7,4,100.0,73.0,17,0,0.0,1,14.0
Fri,2017-08-25,20:15 ,Real Sociedad,2.0,3–0,0.2,Villarreal,"19,931",Estadio Municipal de Anoeta,Daniel Ask,La-Liga,2,Sacristán,Real Sociedad,4-3-3,Gerónimo Rulli,ar ARG,25-097,90,1,0,1,100.0,0.1,11,20,55.0,33,2,51.5,39.2,5,60.0,50.2,12,0,0.0,1,20.0
Fri,2017-08-25,20:15 ,Real Sociedad,2.0,3–0,0.2,Villarreal,"19,931",Estadio Municipal de Anoeta,Daniel Ask,La-Liga,2,Fran Escribá,Villarreal,4-4-2,Andrés Fernández,es ESP,30-251,45,6,3,3,50.0,1.6,2,8,25.0,8,4,37.5,29.4,5,100.0,59.2,14,,,,5.0
Fri,2017-08-25,20:15 ,Real Sociedad,2.0,3–0,0.2,Villarreal,"19,931",Estadio Municipal de Anoeta,Daniel Ask,La-Liga,2,Fran Escribá,Villarreal,4-4-2,Mariano Barbosa,ar ARG,33-029,45,3,0,3,100.0,0.6,2,7,28.6,8,1,50.0,37.0,3,100.0,70.3,8,0,0.0,0,4.5
Fri,2017-08-25,22:00 ,Betis,1.6,2–1,0.3,Celta Vigo,"45,761",Estadio Benito Villamarín,Ricardo de Burgos,La-Liga,2,Quique Setién,Betis,4-1-4-1,Antonio Adán,es ESP,30-104,90,1,1,1,0.0,0.2,5,16,31.3,19,2,47.4,39.4,9,77.8,51.1,13,0,0.0,0,
Fri,2017-08-25,22:00 ,Betis,1.6,2–1,0.3,Celta Vigo,"45,761",Estadio Benito Villamarín,Ricardo de Burgos,La-Liga,2,Unzué,Celta Vigo,4-3-3,Sergio Álvarez,es ESP,31-022,90,3,2,1,33.3,1.4,4,15,26.7,29,2,34.5,34.7,13,38.5,38.3,15,1,6.7,1,10.0
Sat,2017-08-26,18:15 ,Alavés,0.9,0–2,2.5,Barcelona,"19,356",Estadio de Mendizorroza,Carlos del Cerro,La-Liga,2,Luis Zubeldía,Alavés,4-5-1,Fernando Pacheco,es ESP,25-100,90,11,2,8,81.8,2.3,10,17,58.8,26,4,53.8,38.9,5,60.0,48.6,13,0,0.0,0,7.7
Sat,2017-08-26,18:15 ,Alavés,0.9,0–2,2.5,Barcelona,"19,356",Estadio de Mendizorroza,Carlos del Cerro,La-Liga,2,Ernesto Valverde,Barcelona,4-3-3,Marc-André ter Stegen,de GER,25-118,90,2,0,2,100.0,0.6,3,4,75.0,23,2,17.4,24.2,4,0.0,31.8,3,0,0.0,0,9.0
Sat,2017-08-26,20:15 ,Girona,1.4,1–0,0.4,Málaga,"9,966",Estadi Municipal de Montilivi,Santiago Jaime,La-Liga,2,Pablo Machín,Girona,3-4-3,Gorka Iraizoz,es ESP,36-173,90,2,0,2,100.0,0.3,11,24,45.8,19,2,84.2,49.6,9,88.9,53.7,15,2,13.3,0,5.5
Sat,2017-08-26,20:15 ,Girona,1.4,1–0,0.4,Málaga,"9,966",Estadi Municipal de Montilivi,Santiago Jaime,La-Liga,2,Míchel,Málaga,4-2-3-1,Roberto,es ESP,31-197,90,4,1,3,75.0,1.4,3,14,21.4,25,6,24.0,29.8,10,80.0,50.0,16,1,6.3,1,16.5
Sat,2017-08-26,20:15 ,Levante,2.4,2–2,0.8,La Coruña,"17,370",Estadio Ciudad de Valencia,Alberola Rojas,La-Liga,2,Juan López Muñiz,Levante,4-2-3-1,Raúl Fernández,es ESP,29-166,90,4,2,2,50.0,1.0,6,11,54.5,16,5,50.0,40.8,4,75.0,54.8,8,0,0.0,1,24.0
Sat,2017-08-26,20:15 ,Levante,2.4,2–2,0.8,La Coruña,"17,370",Estadio Ciudad de Valencia,Alberola Rojas,La-Liga,2,Pepe Mel,La Coruña,4-2-3-1,Rubén,es ESP,33-065,90,5,2,3,80.0,2.5,9,23,39.1,12,5,58.3,45.4,18,88.9,59.9,25,1,4.0,0,11.0
Sat,2017-08-26,21:15 ,Las Palmas,1.4,1–5,0.4,Atlético Madrid,"20,384",Estadio de Gran Canaria,Ignacio Iglesias,La-Liga,2,Manuel Márquez,Las Palmas,4-2-3-1,Leandro Chichizola,ar ARG,27-152,90,6,5,1,16.7,2.1,0,6,0.0,20,4,20.0,30.3,7,28.6,35.4,4,0,0.0,0,9.0
Sat,2017-08-26,21:15 ,Las Palmas,1.4,1–5,0.4,Atlético Madrid,"20,384",Estadio de Gran Canaria,Ignacio Iglesias,La-Liga,2,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,24-231,90,4,1,2,75.0,1.7,6,18,33.3,19,1,63.2,43.9,7,85.7,56.1,12,2,16.7,0,5.5
Sun,2017-08-27,18:15 ,Espanyol,1.2,0–1,1.2,Leganés,"18,383",RCDE Stadium,Pablo González,La-Liga,2,Quique Flores,Espanyol,4-4-2,Pau López,es ESP,22-257,90,8,1,7,87.5,1.3,4,12,33.3,28,8,32.1,32.4,8,37.5,42.9,3,0,0.0,1,16.0
Sun,2017-08-27,18:15 ,Espanyol,1.2,0–1,1.2,Leganés,"18,383",RCDE Stadium,Pablo González,La-Liga,2,Asier Garitano,Leganés,4-2-3-1,Iván Cuéllar,es ESP,33-092,90,1,0,1,100.0,0.1,9,35,25.7,27,0,92.6,56.5,10,100.0,68.7,28,3,10.7,0,8.3
Sun,2017-08-27,18:15 ,Eibar,1.2,0–1,1.1,Athletic Club,"5,932",Estadio Municipal de Ipurúa,José Sánchez,La-Liga,2,Andoni Azkargorta,Eibar,4-4-2,Marko Dmitrović,rs SRB,25-215,90,4,1,3,75.0,1.2,10,26,38.5,29,3,75.9,50.3,4,100.0,76.0,8,0,0.0,2,24.0
Sun,2017-08-27,18:15 ,Eibar,1.2,0–1,1.1,Athletic Club,"5,932",Estadio Municipal de Ipurúa,José Sánchez,La-Liga,2,Cuco Ziganda,Athletic Club,4-2-3-1,Kepa Arrizabalaga,es ESP,22-328,90,5,0,5,100.0,1.1,21,35,60.0,37,2,78.4,49.2,7,85.7,63.1,21,2,9.5,2,13.0
Sun,2017-08-27,20:15 ,Getafe,1.8,0–1,1.2,Sevilla,"10,039",Coliseum Alfonso Pérez,Alberto Undiano,La-Liga,2,Pepe Bordalás,Getafe,4-4-2,Vicente Guaita,es ESP,30-229,90,3,1,2,66.7,2.0,6,25,24.0,26,1,76.9,51.2,6,83.3,61.8,8,1,12.5,3,20.4
Sun,2017-08-27,20:15 ,Getafe,1.8,0–1,1.2,Sevilla,"10,039",Coliseum Alfonso Pérez,Alberto Undiano,La-Liga,2,Eduardo Berizzo,Sevilla,4-1-4-1,Sergio Rico,es ESP,23-360,90,3,0,3,100.0,1.3,3,13,23.1,19,6,47.4,43.4,5,80.0,57.6,19,1,5.3,1,12.7
Sun,2017-08-27,22:15 ,Real Madrid,3.2,2–2,0.9,Valencia,"65,107",Estadio Santiago Bernabéu,David Fernández,La-Liga,2,Zinédine Zidane,Real Madrid,4-3-3,Keylor Navas,cr CRC,30-255,90,3,2,1,33.3,1.7,2,3,66.7,20,3,10.0,26.5,3,33.3,43.7,13,3,23.1,2,14.3
Sun,2017-08-27,22:15 ,Real Madrid,3.2,2–2,0.9,Valencia,"65,107",Estadio Santiago Bernabéu,David Fernández,La-Liga,2,Marcelino,Valencia,4-4-2,Neto,br BRA,28-039,90,6,2,4,66.7,2.6,12,27,44.4,15,3,73.3,51.0,16,100.0,70.3,25,0,0.0,0,
Fri,2017-09-08,21:00 ,Leganés,1.6,1–2,0.4,Getafe,"11,454",Estadio Municipal de Butarque,Alfonso Álvarez,La-Liga,3,Asier Garitano,Leganés,4-2-3-1,Iván Cuéllar,es ESP,33-104,90,2,2,0,0.0,1.0,10,24,41.7,28,1,64.3,46.2,6,100.0,66.2,11,0,0.0,1,16.3
Fri,2017-09-08,21:00 ,Leganés,1.6,1–2,0.4,Getafe,"11,454",Estadio Municipal de Butarque,Alfonso Álvarez,La-Liga,3,Pepe Bordalás,Getafe,4-4-2,Vicente Guaita,es ESP,30-241,90,7,1,5,85.7,2.3,7,27,25.9,22,1,86.4,51.5,8,100.0,62.4,14,0,0.0,0,
Sat,2017-09-09,13:00 ,Real Madrid,3.1,1–1,0.7,Levante,"67,789",Estadio Santiago Bernabéu,Alejandro Hernández,La-Liga,3,Zinédine Zidane,Real Madrid,4-2-3-1,Kiko Casilla,es ESP,30-342,90,2,1,1,50.0,1.3,1,1,100.0,10,3,10.0,23.8,4,0.0,28.3,5,0,0.0,2,16.7
Sat,2017-09-09,13:00 ,Real Madrid,3.1,1–1,0.7,Levante,"67,789",Estadio Santiago Bernabéu,Alejandro Hernández,La-Liga,3,Juan López Muñiz,Levante,4-5-1,Raúl Fernández,es ESP,29-180,90,10,1,9,90.0,2.9,19,42,45.2,39,6,66.7,47.9,16,100.0,64.3,35,1,2.9,3,13.1
Sat,2017-09-09,16:15 ,Valencia,0.5,0–0,0.6,Atlético Madrid,"43,859",Estadio de Mestalla,José González,La-Liga,3,Marcelino,Valencia,4-4-2,Neto,br BRA,28-052,90,4,0,4,100.0,0.6,5,16,31.3,19,8,52.6,39.9,8,75.0,57.0,14,3,21.4,0,4.0
Sat,2017-09-09,16:15 ,Valencia,0.5,0–0,0.6,Atlético Madrid,"43,859",Estadio de Mestalla,José González,La-Liga,3,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,24-245,90,0,0,0,,0.0,7,19,36.8,20,4,55.0,40.6,9,88.9,57.0,21,1,4.8,0,9.5
Sat,2017-09-09,18:30 ,Sevilla,3.0,3–0,0.8,Eibar,"32,469",Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,La-Liga,3,Eduardo Berizzo,Sevilla,4-1-4-1,Sergio Rico,es ESP,24-008,90,1,0,1,100.0,0.3,9,21,42.9,33,6,48.5,38.7,6,83.3,57.3,16,1,6.3,0,8.3
Sat,2017-09-09,18:30 ,Sevilla,3.0,3–0,0.8,Eibar,"32,469",Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,La-Liga,3,Andoni Azkargorta,Eibar,4-4-2,Marko Dmitrović,rs SRB,25-228,90,6,3,3,50.0,2.2,7,21,33.3,21,2,71.4,47.7,6,100.0,74.0,15,1,6.7,1,11.0
Sat,2017-09-09,20:45 ,Barcelona,5.1,5–0,0.7,Espanyol,"72,857",Camp Nou,Jesús Gil,La-Liga,3,Ernesto Valverde,Barcelona,4-4-2,Marc-André ter Stegen,de GER,25-132,90,1,0,1,100.0,0.2,4,7,57.1,33,2,21.2,27.9,5,0.0,29.2,17,1,5.9,0,7.7
Sat,2017-09-09,20:45 ,Barcelona,5.1,5–0,0.7,Espanyol,"72,857",Camp Nou,Jesús Gil,La-Liga,3,Quique Flores,Espanyol,4-4-2,Pau López,es ESP,22-270,90,9,5,4,44.4,6.1,5,17,29.4,16,3,56.3,46.8,8,100.0,70.3,8,0,0.0,1,13.5
Sun,2017-09-10,12:00 ,La Coruña,1.0,2–4,2.0,Real Sociedad,"21,942",Estadio Municipal de Riazor,José Munuera,La-Liga,3,Pepe Mel,La Coruña,4-4-2,Przemysław Tytoń,pl POL,30-249,90,4,4,0,0.0,2.6,3,13,23.1,15,0,53.3,38.8,10,50.0,45.7,17,1,5.9,0,3.0
Sun,2017-09-10,12:00 ,La Coruña,1.0,2–4,2.0,Real Sociedad,"21,942",Estadio Municipal de Riazor,José Munuera,La-Liga,3,Sacristán,Real Sociedad,4-3-3,Gerónimo Rulli,ar ARG,25-113,90,4,2,2,50.0,1.5,4,16,25.0,47,6,27.7,30.0,4,75.0,45.3,20,2,10.0,3,14.1
Sun,2017-09-10,16:15 ,Athletic Club,1.6,2–0,0.4,Girona,"39,952",San Mamés,Daniel Trujillo,La-Liga,3,Cuco Ziganda,Athletic Club,4-2-3-1,Iago Herrerín,es ESP,29-228,90,7,0,7,100.0,0.6,10,30,33.3,33,4,75.8,46.2,5,100.0,62.6,14,0,0.0,0,10.0
Sun,2017-09-10,16:15 ,Athletic Club,1.6,2–0,0.4,Girona,"39,952",San Mamés,Daniel Trujillo,La-Liga,3,Pablo Machín,Girona,3-4-3,Gorka Iraizoz,es ESP,36-188,90,4,2,2,50.0,1.8,3,14,21.4,17,4,64.7,43.0,3,100.0,67.3,12,0,0.0,2,21.2
Sun,2017-09-10,18:30 ,Celta Vigo,2.7,1–0,0.5,Alavés,"17,384",Estadio de Balaídos,Mario Melero,La-Liga,3,Unzué,Celta Vigo,4-3-3,Sergio Álvarez,es ESP,31-038,90,3,0,3,100.0,0.7,5,10,50.0,39,3,23.1,29.2,3,33.3,35.0,6,0,0.0,3,17.5
Sun,2017-09-10,18:30 ,Celta Vigo,2.7,1–0,0.5,Alavés,"17,384",Estadio de Balaídos,Mario Melero,La-Liga,3,Luis Zubeldía,Alavés,4-1-4-1,Fernando Pacheco,es ESP,25-115,90,3,1,2,66.7,1.0,13,24,54.2,21,2,66.7,43.0,15,66.7,46.8,21,1,4.8,0,13.0
Sun,2017-09-10,20:45 ,Villarreal,1.5,3–1,0.9,Betis,"18,638",Estadio de la Cerámica,David Medié,La-Liga,3,Fran Escribá,Villarreal,4-4-2,Mariano Barbosa,ar ARG,33-045,90,3,1,2,66.7,1.4,3,9,33.3,18,4,33.3,30.7,3,100.0,57.7,21,0,0.0,1,20.0
Sun,2017-09-10,20:45 ,Villarreal,1.5,3–1,0.9,Betis,"18,638",Estadio de la Cerámica,David Medié,La-Liga,3,Quique Setién,Betis,4-3-3,Antonio Adán,es ESP,30-120,90,7,3,4,57.1,1.9,4,11,36.4,32,4,28.1,32.4,8,25.0,30.4,15,0,0.0,3,18.8
Mon,2017-09-11,21:00 ,Málaga,1.0,1–3,2.0,Las Palmas,"22,697",Estadio La Rosaleda,Xavi Estrada,La-Liga,3,Míchel,Málaga,4-2-3-1,Roberto,es ESP,31-213,90,8,3,5,62.5,4.3,9,15,60.0,15,5,60.0,41.7,6,100.0,54.8,8,0,0.0,0,9.5
Mon,2017-09-11,21:00 ,Málaga,1.0,1–3,2.0,Las Palmas,"22,697",Estadio La Rosaleda,Xavi Estrada,La-Liga,3,Manuel Márquez,Las Palmas,4-2-3-1,Leandro Chichizola,ar ARG,27-168,90,6,1,5,83.3,1.3,6,28,21.4,38,4,57.9,44.3,9,66.7,56.1,23,1,4.3,0,6.3
Fri,2017-09-15,21:00 ,Eibar,0.5,1–0,0.3,Leganés,"4,986",Estadio Municipal de Ipurúa,Juan Martínez,La-Liga,4,Andoni Azkargorta,Eibar,4-4-2,Marko Dmitrović,rs SRB,25-234,90,2,0,2,100.0,0.6,9,30,30.0,29,1,86.2,55.7,5,100.0,68.6,9,2,22.2,0,10.0
Fri,2017-09-15,21:00 ,Eibar,0.5,1–0,0.3,Leganés,"4,986",Estadio Municipal de Ipurúa,Juan Martínez,La-Liga,4,Asier Garitano,Leganés,5-4-1,Iván Cuéllar,es ESP,33-111,90,4,1,3,75.0,0.6,11,40,27.5,36,2,91.7,56.6,7,100.0,61.7,22,1,4.5,1,17.5
Sat,2017-09-16,13:00 ,Levante,0.9,1–1,1.7,Valencia,"23,084",Estadio Ciudad de Valencia,Carlos del Cerro,La-Liga,4,Juan López Muñiz,Levante,4-2-3-1,Raúl Fernández,es ESP,29-187,90,5,1,4,80.0,1.9,13,27,48.1,23,2,82.6,47.2,8,100.0,61.4,11,1,9.1,6,27.7
Sat,2017-09-16,13:00 ,Levante,0.9,1–1,1.7,Valencia,"23,084",Estadio Ciudad de Valencia,Carlos del Cerro,La-Liga,4,Marcelino,Valencia,4-4-2,Neto,br BRA,28-059,90,2,1,1,50.0,0.6,10,14,71.4,15,5,40.0,33.5,9,88.9,55.9,18,1,5.6,0,12.8
Sat,2017-09-16,16:15 ,Getafe,1.0,1–2,0.4,Barcelona,"15,164",Coliseum Alfonso Pérez,David Fernández,La-Liga,4,Pepe Bordalás,Getafe,4-2-3-1,Vicente Guaita,es ESP,30-249,90,5,2,3,60.0,2.2,13,26,50.0,28,0,78.6,52.7,4,100.0,60.3,7,0,0.0,0,13.0
Sat,2017-09-16,16:15 ,Getafe,1.0,1–2,0.4,Barcelona,"15,164",Coliseum Alfonso Pérez,David Fernández,La-Liga,4,Ernesto Valverde,Barcelona,4-3-3,Marc-André ter Stegen,de GER,25-139,90,4,1,3,75.0,0.7,4,6,66.7,18,9,11.1,24.3,10,40.0,42.3,10,2,20.0,0,9.0
Sat,2017-09-16,18:30 ,Betis,2.6,2–1,0.5,La Coruña,"46,174",Estadio Benito Villamarín,Alberto Undiano,La-Liga,4,Quique Setién,Betis,4-3-3,Antonio Adán,es ESP,30-126,90,3,1,2,66.7,0.7,10,22,45.5,29,2,48.3,37.9,9,88.9,52.1,10,0,0.0,0,17.0
Sat,2017-09-16,18:30 ,Betis,2.6,2–1,0.5,La Coruña,"46,174",Estadio Benito Villamarín,Alberto Undiano,La-Liga,4,Pepe Mel,La Coruña,4-2-3-1,Costel Pantilimon,ro ROU,30-227,90,7,2,5,71.4,2.8,6,13,46.2,13,4,46.2,34.6,7,100.0,58.9,22,0,0.0,0,10.5
Sat,2017-09-16,20:45 ,Atlético Madrid,1.5,1–0,0.6,Málaga,"63,114",Estadio Wanda Metropolitano,José Sánchez,La-Liga,4,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,24-252,90,4,0,4,100.0,0.2,6,9,66.7,21,3,33.3,31.9,3,66.7,55.7,6,0,0.0,0,13.0
Sat,2017-09-16,20:45 ,Atlético Madrid,1.5,1–0,0.6,Málaga,"63,114",Estadio Wanda Metropolitano,José Sánchez,La-Liga,4,Míchel,Málaga,4-2-3-1,Roberto,es ESP,31-218,90,4,1,3,75.0,1.4,14,28,50.0,27,4,70.4,47.4,9,100.0,59.2,18,1,5.6,2,16.8
Sun,2017-09-17,12:00 ,Alavés,0.7,0–3,2.1,Villarreal,"18,124",Estadio de Mendizorroza,Santiago Jaime,La-Liga,4,Luis Zubeldía,Alavés,4-4-2,Fernando Pacheco,es ESP,25-122,90,6,3,3,50.0,2.0,7,18,38.9,24,5,45.8,39.9,7,100.0,58.7,11,0,0.0,0,12.5
Sun,2017-09-17,12:00 ,Alavés,0.7,0–3,2.1,Villarreal,"18,124",Estadio de Mendizorroza,Santiago Jaime,La-Liga,4,Fran Escribá,Villarreal,4-4-2,Mariano Barbosa,ar ARG,33-052,90,2,0,2,100.0,0.1,5,19,26.3,15,2,53.3,40.2,11,100.0,63.8,15,1,6.7,0,9.7
Sun,2017-09-17,16:15 ,Girona,1.7,0–1,1.2,Sevilla,"11,032",Estadi Municipal de Montilivi,Ricardo de Burgos,La-Liga,4,Pablo Machín,Girona,3-4-3,Gorka Iraizoz,es ESP,36-195,90,8,1,7,87.5,2.6,9,17,52.9,26,6,50.0,38.7,6,66.7,47.8,4,0,0.0,3,19.2
Sun,2017-09-17,16:15 ,Girona,1.7,0–1,1.2,Sevilla,"11,032",Estadi Municipal de Montilivi,Ricardo de Burgos,La-Liga,4,Eduardo Berizzo,Sevilla,4-3-3,Sergio Rico,es ESP,24-016,90,0,0,0,,0.0,6,21,28.6,19,5,57.9,39.6,10,100.0,61.8,22,2,9.1,0,8.5
Sun,2017-09-17,17:30 ,Las Palmas,1.0,1–0,1.2,Athletic Club,"19,213",Estadio de Gran Canaria,Pablo González,La-Liga,4,Manuel Márquez,Las Palmas,4-2-3-1,Leandro Chichizola,ar ARG,27-174,90,5,0,5,100.0,0.8,5,15,33.3,27,5,37.0,37.2,8,62.5,55.4,19,0,0.0,1,13.7
