dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Mon,2018-08-20,20:00 ,Valencia,1.1,1–1,0.9,Atlético Madrid,"46,174",Estadio de Mestalla,Jesús Gil,La-Liga,1,Marcelino,Valencia,4-4-2,Neto,br BRA,29-032,90,3,1,2,66.7,1.5,5,15,33.3,21,5,42.9,40.9,6,100.0,61.7,16,0,0.0,0,4.0
Mon,2018-08-20,20:00 ,Valencia,1.1,1–1,0.9,Atlético Madrid,"46,174",Estadio de Mestalla,Jesús Gil,La-Liga,1,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,25-225,90,4,1,3,75.0,1.5,5,21,23.8,13,5,61.5,42.7,13,100.0,60.0,7,1,14.3,0,12.0
Mon,2018-08-20,22:00 ,Athletic Club,2.2,2–1,1.0,Leganés,"38,327",Estadio San Mamés,Adrián Cordero,La-Liga,1,Eduardo Berizzo,Athletic Club,4-3-3,Unai Simón,es ESP,21-070,90,2,1,1,50.0,0.5,5,7,71.4,12,7,16.7,29.5,7,71.4,51.3,13,0,0.0,0,19.0
Mon,2018-08-20,22:00 ,Athletic Club,2.2,2–1,1.0,Leganés,"38,327",Estadio San Mamés,Adrián Cordero,La-Liga,1,Mauricio Pellegrino,Leganés,4-4-1-1,Iván Cuéllar,es ESP,34-085,90,5,2,3,60.0,2.2,9,25,36.0,18,0,72.2,47.5,13,92.3,61.2,23,0,0.0,0,
Fri,2018-08-24,20:15 ,Getafe,1.4,2–0,0.6,Eibar,"7,851",Coliseum Alfonso Pérez,David Medié,La-Liga,2,Pepe Bordalás,Getafe,4-4-2,David Soria,es ESP,25-142,90,0,0,0,,0.0,13,36,36.1,26,1,92.3,54.9,13,92.3,61.5,13,0,0.0,3,16.8
Fri,2018-08-24,20:15 ,Getafe,1.4,2–0,0.6,Eibar,"7,851",Coliseum Alfonso Pérez,David Medié,La-Liga,2,Mendilibar,Eibar,4-4-2,Marko Dmitrović,rs SRB,26-212,90,4,2,2,50.0,1.4,8,17,47.1,15,0,80.0,56.5,5,100.0,74.6,8,0,0.0,3,21.8
Fri,2018-08-24,22:15 ,Leganés,1.7,2–2,1.6,Real Sociedad,"9,375",Estadio Municipal de Butarque,José Luis Munuera,La-Liga,2,Mauricio Pellegrino,Leganés,4-4-1-1,Iván Cuéllar,es ESP,34-089,90,6,2,4,66.7,1.8,5,14,35.7,41,2,34.1,34.6,1,0.0,31.0,2,0,0.0,2,17.8
Fri,2018-08-24,22:15 ,Leganés,1.7,2–2,1.6,Real Sociedad,"9,375",Estadio Municipal de Butarque,José Luis Munuera,La-Liga,2,Asier Garitano,Real Sociedad,4-4-2,Gerónimo Rulli,ar ARG,26-096,90,4,2,2,50.0,0.9,9,32,28.1,22,2,86.4,55.1,14,92.9,62.6,34,1,2.9,1,17.3
Sat,2018-08-25,18:15 ,Alavés,0.6,0–0,0.9,Betis,"18,221",Estadio de Mendizorroza,Pablo González,La-Liga,2,Abelardo Fernández,Alavés,4-4-2,Fernando Pacheco,es ESP,26-099,90,4,0,4,100.0,0.3,13,24,54.2,18,0,83.3,50.1,9,100.0,62.4,15,0,0.0,1,14.5
Sat,2018-08-25,18:15 ,Alavés,0.6,0–0,0.9,Betis,"18,221",Estadio de Mendizorroza,Pablo González,La-Liga,2,Quique Setién,Betis,3-4-3,Pau López,es ESP,23-255,90,4,0,4,100.0,0.8,6,14,42.9,30,6,23.3,28.6,12,58.3,42.3,16,3,18.8,1,11.0
Sat,2018-08-25,20:15 ,Atlético Madrid,0.9,1–0,1.5,Rayo Vallecano,"52,693",Estadio Wanda Metropolitano,José González,La-Liga,2,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,25-230,90,3,0,3,100.0,1.1,2,17,11.8,15,1,53.3,43.1,11,81.8,55.1,17,0,0.0,1,25.0
Sat,2018-08-25,20:15 ,Atlético Madrid,0.9,1–0,1.5,Rayo Vallecano,"52,693",Estadio Wanda Metropolitano,José González,La-Liga,2,Michel,Rayo Vallecano,4-1-4-1,Alberto García,es ESP,33-197,90,2,1,1,50.0,1.1,6,12,50.0,22,3,36.4,34.3,6,66.7,39.3,17,0,0.0,3,26.7
Sat,2018-08-25,22:15 ,Valladolid,0.4,0–1,1.0,Barcelona,"22,651",Estadio Municipal José Zorrilla,Ricardo de Burgos,La-Liga,2,Sergio,Valladolid,4-3-1-2,Jordi Masip,es ESP,29-234,90,5,1,4,80.0,1.6,8,26,30.8,23,4,60.9,44.0,12,100.0,62.9,11,1,9.1,1,12.0
Sat,2018-08-25,22:15 ,Valladolid,0.4,0–1,1.0,Barcelona,"22,651",Estadio Municipal José Zorrilla,Ricardo de Burgos,La-Liga,2,Ernesto Valverde,Barcelona,4-3-3,Marc-André ter Stegen,de GER,26-117,90,4,0,4,100.0,0.6,7,9,77.8,25,9,28.0,29.2,5,40.0,35.2,18,0,0.0,0,14.8
Sun,2018-08-26,18:15 ,Espanyol,1.3,2–0,1.9,Valencia,"18,714",RCDE Stadium,Carlos del Cerro,La-Liga,2,Rubí,Espanyol,4-1-4-1,Diego López,es ESP,36-296,90,3,0,3,100.0,0.7,5,9,55.6,27,10,22.2,26.8,6,50.0,48.2,16,0,0.0,1,17.5
Sun,2018-08-26,18:15 ,Espanyol,1.3,2–0,1.9,Valencia,"18,714",RCDE Stadium,Carlos del Cerro,La-Liga,2,Marcelino,Valencia,4-4-2,Neto,br BRA,29-038,90,9,2,7,77.8,1.9,4,10,40.0,20,7,25.0,27.6,5,100.0,61.8,18,0,0.0,0,10.8
Sun,2018-08-26,22:15 ,Girona,0.4,1–4,3.9,Real Madrid,"13,889",Estadi Municipal de Montilivi,Juan Martínez,La-Liga,2,Sacristán,Girona,4-3-3,Yassine Bounou,ma MAR,27-143,90,8,4,4,75.0,4.1,5,17,29.4,24,3,45.8,35.5,6,100.0,68.8,15,0,0.0,0,7.5
Sun,2018-08-26,22:15 ,Girona,0.4,1–4,3.9,Real Madrid,"13,889",Estadi Municipal de Montilivi,Juan Martínez,La-Liga,2,Lopetegui,Real Madrid,4-2-3-1,Keylor Navas,cr CRC,31-254,90,5,1,4,80.0,1.8,1,4,25.0,32,9,9.4,26.7,6,16.7,35.8,9,2,22.2,2,19.5
Sun,2018-08-26,22:15 ,Sevilla,1.9,0–0,1.0,Villarreal,"35,831",Estadio Ramón Sánchez Pizjuán,Alberto Undiano,La-Liga,2,Pablo Machín,Sevilla,3-4-3,Tomáš Vaclík,cz CZE,29-150,90,6,0,6,100.0,1.4,3,9,33.3,16,2,37.5,31.3,3,100.0,69.0,6,0,0.0,0,17.8
Sun,2018-08-26,22:15 ,Sevilla,1.9,0–0,1.0,Villarreal,"35,831",Estadio Ramón Sánchez Pizjuán,Alberto Undiano,La-Liga,2,Javier Calleja,Villarreal,4-1-2-1-2,Sergio Asenjo,es ESP,29-059,90,2,0,2,100.0,0.9,5,14,35.7,13,1,69.2,49.1,6,83.3,59.8,24,0,0.0,0,8.0
Mon,2018-08-27,20:15 ,Levante,1.9,1–2,2.5,Celta Vigo,"21,122",Estadio Ciudad de Valencia,Alejandro Hernández,La-Liga,2,Paco López,Levante,4-2-3-1,Oier Olazábal,es ESP,28-347,90,8,2,6,75.0,2.0,7,12,58.3,17,7,35.3,33.4,9,66.7,49.0,9,0,0.0,4,21.2
Mon,2018-08-27,20:15 ,Levante,1.9,1–2,2.5,Celta Vigo,"21,122",Estadio Ciudad de Valencia,Alejandro Hernández,La-Liga,2,Antonio Mohamed,Celta Vigo,3-4-3,Sergio Álvarez,es ESP,32-024,90,6,1,5,100.0,1.6,14,28,50.0,29,6,62.1,45.2,10,100.0,66.6,29,2,6.9,0,7.0
Mon,2018-08-27,22:00 ,Athletic Club,0.6,2–2,0.3,Huesca,"36,818",San Mamés,Alberola Rojas,La-Liga,2,Eduardo Berizzo,Athletic Club,4-1-4-1,Unai Simón,es ESP,21-077,90,4,2,2,50.0,1.1,1,4,25.0,16,7,12.5,26.6,4,50.0,43.5,13,3,23.1,0,6.8
Mon,2018-08-27,22:00 ,Athletic Club,0.6,2–2,0.3,Huesca,"36,818",San Mamés,Alberola Rojas,La-Liga,2,Leo Franco,Huesca,4-4-2,Axel Werner,ar ARG,22-180,90,4,2,2,50.0,0.8,6,28,21.4,24,4,62.5,42.3,13,100.0,64.2,9,0,0.0,0,
Fri,2018-08-31,20:00 ,Getafe,1.2,0–0,0.9,Valladolid,"9,817",Coliseum Alfonso Pérez,Adrián Cordero,La-Liga,3,Pepe Bordalás,Getafe,4-4-2,David Soria,es ESP,25-149,90,4,0,4,100.0,1.3,6,13,46.2,21,3,38.1,37.8,5,100.0,66.6,13,2,15.4,5,15.1
Fri,2018-08-31,20:00 ,Getafe,1.2,0–0,0.9,Valladolid,"9,817",Coliseum Alfonso Pérez,Adrián Cordero,La-Liga,3,Sergio,Valladolid,4-2-3-1,Jordi Masip,es ESP,29-240,90,3,0,3,100.0,0.9,3,25,12.0,24,5,75.0,48.5,7,100.0,66.9,20,2,10.0,0,4.7
Fri,2018-08-31,22:00 ,Villarreal,1.1,0–1,1.0,Girona,"15,740",Estadio de la Cerámica,Eduardo Prieto ,La-Liga,3,Javier Calleja,Villarreal,4-1-2-1-2,Sergio Asenjo,es ESP,29-064,90,6,1,5,83.3,1.1,3,6,50.0,20,7,20.0,28.8,6,33.3,33.8,13,0,0.0,1,13.5
Fri,2018-08-31,22:00 ,Villarreal,1.1,0–1,1.0,Girona,"15,740",Estadio de la Cerámica,Eduardo Prieto ,La-Liga,3,Sacristán,Girona,3-4-3,Yassine Bounou,ma MAR,27-148,90,3,0,3,100.0,0.7,13,28,46.4,20,1,80.0,50.0,12,100.0,61.7,17,2,11.8,2,16.3
Fri,2018-08-31,22:00 ,Eibar,1.0,2–1,1.3,Real Sociedad,"6,144",Estadio Municipal de Ipurúa,José Sánchez,La-Liga,3,Mendilibar,Eibar,4-4-2,Marko Dmitrović,rs SRB,26-219,90,2,1,1,100.0,1.2,8,21,38.1,22,2,72.7,49.3,6,83.3,71.8,5,1,20.0,5,21.7
Fri,2018-08-31,22:00 ,Eibar,1.0,2–1,1.3,Real Sociedad,"6,144",Estadio Municipal de Ipurúa,José Sánchez,La-Liga,3,Asier Garitano,Real Sociedad,4-4-2,Gerónimo Rulli,ar ARG,26-103,90,2,2,0,0.0,0.9,10,26,38.5,26,6,65.4,47.1,9,100.0,58.8,21,0,0.0,2,16.3
Sat,2018-09-01,18:30 ,Celta Vigo,0.5,2–0,0.4,Atlético Madrid,"19,013",Estadio de Balaídos,Antonio Matéu Lahoz,La-Liga,3,Antonio Mohamed,Celta Vigo,3-4-3,Sergio Álvarez,es ESP,32-029,90,0,0,0,,0.0,8,16,50.0,22,4,50.0,43.5,6,83.3,58.7,26,1,3.8,1,11.7
Sat,2018-09-01,18:30 ,Celta Vigo,0.5,2–0,0.4,Atlético Madrid,"19,013",Estadio de Balaídos,Antonio Matéu Lahoz,La-Liga,3,Diego Simeone,Atlético Madrid,4-4-2,Jan Oblak,si SVN,25-237,90,4,2,2,50.0,1.0,7,13,53.8,14,5,50.0,39.9,6,100.0,56.8,8,0,0.0,0,18.0
Sat,2018-09-01,20:45 ,Real Madrid,2.5,4–1,1.1,Leganés,"59,255",Estadio Santiago Bernabéu,Santiago Jaime,La-Liga,3,Lopetegui,Real Madrid,4-3-3,Thibaut Courtois,be BEL,26-113,90,3,1,2,100.0,1.1,1,1,100.0,19,6,5.3,23.5,4,0.0,33.0,10,1,10.0,1,13.5
Sat,2018-09-01,20:45 ,Real Madrid,2.5,4–1,1.1,Leganés,"59,255",Estadio Santiago Bernabéu,Santiago Jaime,La-Liga,3,Mauricio Pellegrino,Leganés,4-4-2,Iván Cuéllar,es ESP,34-097,90,8,4,4,62.5,2.9,10,22,45.5,16,3,81.3,49.8,10,90.0,59.9,20,1,5.0,0,14.0
Sun,2018-09-02,12:00 ,Levante,1.6,2–2,4.1,Valencia,"24,073",Estadio Ciudad de Valencia,Daniel Ask,La-Liga,3,Paco López,Levante,4-4-2,Oier Olazábal,es ESP,28-353,90,5,2,3,80.0,2.5,9,16,56.3,16,4,50.0,44.1,11,72.7,47.6,15,0,0.0,0,3.0
Sun,2018-09-02,12:00 ,Levante,1.6,2–2,4.1,Valencia,"24,073",Estadio Ciudad de Valencia,Daniel Ask,La-Liga,3,Marcelino,Valencia,4-4-2,Neto,br BRA,29-045,90,4,2,2,50.0,2.1,6,15,40.0,17,7,35.3,34.7,11,81.8,57.6,24,0,0.0,1,16.7
Sun,2018-09-02,16:15 ,Alavés,1.4,2–1,1.2,Espanyol,"18,052",Estadio de Mendizorroza,Ignacio Iglesias,La-Liga,3,Abelardo Fernández,Alavés,4-4-2,Fernando Pacheco,es ESP,26-107,90,7,1,6,100.0,1.7,5,15,33.3,25,5,40.0,36.2,8,62.5,46.6,23,0,0.0,3,16.8
Sun,2018-09-02,16:15 ,Alavés,1.4,2–1,1.2,Espanyol,"18,052",Estadio de Mendizorroza,Ignacio Iglesias,La-Liga,3,Rubí,Espanyol,4-3-3,Diego López,es ESP,36-303,90,5,2,3,60.0,1.4,2,6,33.3,23,9,17.4,28.7,4,50.0,33.8,9,0,0.0,0,7.5
Sun,2018-09-02,18:30 ,Barcelona,5.3,8–2,1.7,Huesca,"72,892",Camp Nou,Mario Melero,La-Liga,3,Ernesto Valverde,Barcelona,4-3-3,Marc-André ter Stegen,de GER,26-125,90,3,2,1,33.3,1.9,2,3,66.7,20,7,5.0,21.7,3,66.7,42.7,7,0,0.0,1,33.0
Sun,2018-09-02,18:30 ,Barcelona,5.3,8–2,1.7,Huesca,"72,892",Camp Nou,Mario Melero,La-Liga,3,Leo Franco,Huesca,4-4-2,Axel Werner,ar ARG,22-186,90,14,8,7,50.0,6.7,8,25,32.0,15,1,80.0,48.7,15,86.7,57.9,4,0,0.0,0,
Sun,2018-09-02,20:45 ,Betis,0.9,1–0,0.6,Sevilla,"53,451",Estadio Benito Villamarín,Jesús Gil,La-Liga,3,Quique Setién,Betis,3-4-3,Pau López,es ESP,23-263,90,2,0,2,100.0,0.2,5,20,25.0,30,1,53.3,37.8,7,57.1,44.9,18,1,5.6,0,6.7
Sun,2018-09-02,20:45 ,Betis,0.9,1–0,0.6,Sevilla,"53,451",Estadio Benito Villamarín,Jesús Gil,La-Liga,3,Pablo Machín,Sevilla,3-4-3,Tomáš Vaclík,cz CZE,29-157,90,3,1,2,66.7,0.7,6,21,28.6,25,5,64.0,42.3,5,100.0,68.4,9,0,0.0,1,15.0
Fri,2018-09-14,21:00 ,Huesca,1.7,0–1,1.2,Rayo Vallecano,"6,498",Estadio El Alcoraz,David Medié,La-Liga,4,Leo Franco,Huesca,4-4-2,Axel Werner,ar ARG,22-198,90,2,1,1,50.0,0.9,2,9,22.2,17,3,29.4,31.2,5,80.0,57.6,12,0,0.0,0,
Fri,2018-09-14,21:00 ,Huesca,1.7,0–1,1.2,Rayo Vallecano,"6,498",Estadio El Alcoraz,David Medié,La-Liga,4,Michel,Rayo Vallecano,4-2-3-1,Alberto García,es ESP,33-217,90,4,0,4,100.0,0.5,4,15,26.7,29,8,31.0,31.8,8,75.0,51.4,31,2,6.5,1,11.1
Sat,2018-09-15,13:00 ,Atlético Madrid,2.3,1–1,1.3,Eibar,"55,674",Estadio Wanda Metropolitano,Juan Martínez,La-Liga,4,Diego Simeone,Atlético Madrid,4-1-4-1,Jan Oblak,si SVN,25-251,90,3,1,2,66.7,1.1,9,21,42.9,20,2,70.0,45.3,8,87.5,61.9,15,0,0.0,0,6.5
Sat,2018-09-15,13:00 ,Atlético Madrid,2.3,1–1,1.3,Eibar,"55,674",Estadio Wanda Metropolitano,Juan Martínez,La-Liga,4,Mendilibar,Eibar,4-2-3-1,Marko Dmitrović,rs SRB,26-234,90,9,1,8,88.9,1.5,9,26,34.6,22,3,86.4,58.5,7,100.0,70.9,33,0,0.0,1,14.5
Sat,2018-09-15,16:15 ,Real Sociedad,1.4,1–2,1.4,Barcelona,"26,756",Estadio Municipal de Anoeta,Carlos del Cerro,La-Liga,4,Asier Garitano,Real Sociedad,4-1-2-1-2,Gerónimo Rulli,ar ARG,26-118,90,6,2,4,66.7,1.4,2,20,10.0,28,5,42.9,36.9,10,80.0,62.5,9,0,0.0,0,3.0
Sat,2018-09-15,16:15 ,Real Sociedad,1.4,1–2,1.4,Barcelona,"26,756",Estadio Municipal de Anoeta,Carlos del Cerro,La-Liga,4,Ernesto Valverde,Barcelona,4-3-3,Marc-André ter Stegen,de GER,26-138,90,5,1,4,80.0,1.0,4,11,36.4,27,5,29.6,31.4,5,60.0,45.4,3,0,0.0,0,12.5
Sat,2018-09-15,18:30 ,Valencia,1.0,0–0,1.0,Betis,"40,050",Estadio de Mestalla,Alejandro Hernández,La-Liga,4,Marcelino,Valencia,4-4-2,Jaume Doménech,es ESP,27-314,90,5,0,5,100.0,0.9,4,8,50.0,20,7,25.0,32.0,6,50.0,44.0,9,0,0.0,2,17.4
Sat,2018-09-15,18:30 ,Valencia,1.0,0–0,1.0,Betis,"40,050",Estadio de Mestalla,Alejandro Hernández,La-Liga,4,Quique Setién,Betis,3-4-3,Pau López,es ESP,23-276,90,2,0,2,100.0,0.4,0,5,0.0,34,5,5.9,20.9,6,50.0,42.5,18,0,0.0,2,18.5
Sat,2018-09-15,20:45 ,Athletic Club,1.4,1–1,1.8,Real Madrid,"46,413",Estadio San Mamés,José González,La-Liga,4,Eduardo Berizzo,Athletic Club,4-2-3-1,Unai Simón,es ESP,21-096,90,6,1,5,83.3,1.8,9,19,47.4,26,7,50.0,37.7,10,60.0,44.7,14,1,7.1,0,5.0
Sat,2018-09-15,20:45 ,Athletic Club,1.4,1–1,1.8,Real Madrid,"46,413",Estadio San Mamés,José González,La-Liga,4,Lopetegui,Real Madrid,4-3-3,Thibaut Courtois,be BEL,26-127,90,4,1,3,75.0,1.2,6,12,50.0,27,6,33.3,32.5,6,50.0,48.0,7,0,0.0,1,17.0
Sun,2018-09-16,12:00 ,Leganés,1.4,0–1,0.5,Villarreal,"10,432",Estadio Municipal de Butarque,Pablo González,La-Liga,4,Mauricio Pellegrino,Leganés,4-2-3-1,Iván Cuéllar,es ESP,34-112,90,3,1,2,66.7,0.5,8,16,50.0,18,2,50.0,42.5,8,87.5,62.5,7,1,14.3,1,15.8
Sun,2018-09-16,12:00 ,Leganés,1.4,0–1,0.5,Villarreal,"10,432",Estadio Municipal de Butarque,Pablo González,La-Liga,4,Javier Calleja,Villarreal,4-4-2,Sergio Asenjo,es ESP,29-080,90,3,0,3,100.0,0.3,6,21,28.6,23,5,43.5,41.6,14,78.6,56.4,31,3,9.7,2,11.0
Sun,2018-09-16,16:15 ,Espanyol,1.6,1–0,0.8,Levante,"18,627",RCDE Stadium,Alberto Undiano,La-Liga,4,Rubí,Espanyol,4-3-3,Diego López,es ESP,36-317,90,4,0,4,100.0,0.6,13,22,59.1,19,5,52.6,41.5,14,85.7,50.6,15,0,0.0,0,16.0
Sun,2018-09-16,16:15 ,Espanyol,1.6,1–0,0.8,Levante,"18,627",RCDE Stadium,Alberto Undiano,La-Liga,4,Paco López,Levante,4-4-2,Oier Olazábal,es ESP,29-002,90,9,1,8,88.9,1.9,8,15,53.3,19,6,47.4,36.6,12,50.0,42.8,13,0,0.0,0,1.0
Sun,2018-09-16,18:30 ,Valladolid,1.1,0–1,0.8,Alavés,"18,873",Estadio Municipal José Zorrilla,José Luis Munuera,La-Liga,4,Sergio,Valladolid,4-2-3-1,Jordi Masip,es ESP,29-256,90,4,1,3,75.0,0.8,5,13,38.5,23,8,34.8,32.5,7,71.4,54.4,11,1,9.1,0,6.0
Sun,2018-09-16,18:30 ,Valladolid,1.1,0–1,0.8,Alavés,"18,873",Estadio Municipal José Zorrilla,José Luis Munuera,La-Liga,4,Abelardo Fernández,Alavés,4-4-2,Fernando Pacheco,es ESP,26-121,90,5,0,5,100.0,0.8,5,15,33.3,16,5,37.5,39.5,11,81.8,55.5,24,1,4.2,0,5.5
Sun,2018-09-16,20:45 ,Sevilla,1.2,0–2,1.9,Getafe,"36,943",Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,La-Liga,4,Pablo Machín,Sevilla,3-4-3,Tomáš Vaclík,cz CZE,29-171,90,5,2,3,60.0,2.3,1,2,50.0,20,7,5.0,26.7,5,20.0,31.8,4,0,0.0,0,18.0
Sun,2018-09-16,20:45 ,Sevilla,1.2,0–2,1.9,Getafe,"36,943",Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,La-Liga,4,Pepe Bordalás,Getafe,4-4-2,David Soria,es ESP,25-165,90,1,0,1,100.0,0.2,15,37,40.5,21,1,95.2,55.8,17,100.0,61.4,24,0,0.0,2,13.0
Mon,2018-09-17,21:00 ,Girona,1.7,3–2,1.0,Celta Vigo,"9,849",Estadi Municipal de Montilivi,Alberola Rojas,La-Liga,4,Sacristán,Girona,3-4-3,Yassine Bounou,ma MAR,27-165,90,7,2,5,71.4,1.4,3,22,13.6,17,1,94.1,53.3,6,100.0,61.5,17,1,5.9,0,3.5
