dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2023-08-20,18:30 ,Roma,1.9,2–2,0.1,Salernitana,,Stadio Olimpico,Ermanno Feliciani,Serie-A,1,José Mourinho,Roma,3-1-4-2,Rui Patrício,pt POR,35-186,90,2,2,0,0.0,0.8,0,3,0.0,16,1,18.8,31.1,2,0.0,22.0,1,0,0.0,2,19.3
Sun,2023-08-20,18:30 ,Roma,1.9,2–2,0.1,Salernitana,,Stadio Olimpico,Ermanno Feliciani,Serie-A,1,Paulo Sousa,Salernitana,3-4-3,Guillermo Ochoa,mx MEX,38-038,90,3,2,1,33.3,0.8,4,24,16.7,27,4,48.1,40.0,13,84.6,57.9,23,2,8.7,0,4.0
Sun,2023-08-20,20:45 ,Lecce,1.4,2–1,1.6,Lazio,,Stadio Comunale Via Del Mare,Federico Dionisi,Serie-A,1,Roberto D'Aversa,Lecce,4-3-3,Wladimiro Falcone,it ITA,28-130,90,4,1,3,75.0,0.8,1,5,20.0,17,6,17.6,22.6,9,22.2,22.9,5,0,0.0,1,20.0
Sun,2023-08-20,20:45 ,Lecce,1.4,2–1,1.6,Lazio,,Stadio Comunale Via Del Mare,Federico Dionisi,Serie-A,1,Maurizio Sarri,Lazio,4-3-3,Ivan Provedel,it ITA,29-156,90,7,2,5,71.4,1.3,2,6,33.3,37,4,13.5,22.6,4,25.0,24.8,13,1,7.7,2,13.5
Sun,2023-08-20,20:45 ,Udinese,1.0,0–3,1.8,Juventus,,Dacia Arena,Antonio Rapuano,Serie-A,1,Andrea Sottil,Udinese,3-5-2,Marco Silvestri,it ITA,32-171,90,4,3,1,50.0,2.3,0,1,0.0,19,6,5.3,23.4,4,0.0,29.5,6,0,0.0,0,8.0
Sun,2023-08-20,20:45 ,Udinese,1.0,0–3,1.8,Juventus,,Dacia Arena,Antonio Rapuano,Serie-A,1,Massimiliano Allegri,Juventus,3-1-4-2,Wojciech Szczęsny,pl POL,33-124,90,5,0,5,100.0,1.4,5,14,35.7,34,6,35.3,31.6,3,66.7,53.3,16,1,6.3,0,10.8
Mon,2023-08-21,18:30 ,Torino,1.0,0–0,0.4,Cagliari,,Stadio Olimpico di Torino,Francesco Cosso,Serie-A,1,Ivan Jurić,Torino,3-4-3,Vanja Milinković-Savić,rs SRB,26-182,90,2,0,2,100.0,0.5,10,25,40.0,37,6,37.8,37.7,11,100.0,77.9,10,0,0.0,1,17.0
Mon,2023-08-21,18:30 ,Torino,1.0,0–0,0.4,Cagliari,,Stadio Olimpico di Torino,Francesco Cosso,Serie-A,1,Claudio Ranieri,Cagliari,3-4-3,Boris Radunović,rs SRB,27-087,90,2,0,2,100.0,0.5,8,20,40.0,23,4,56.5,47.5,10,70.0,53.9,14,0,0.0,0,8.0
Mon,2023-08-21,20:45 ,Bologna,1.0,0–2,0.9,Milan,,Stadio Renato Dall'Ara,Luca Pairetto,Serie-A,1,Thiago Motta,Bologna,4-1-3-2,Łukasz Skorupski,pl POL,32-108,90,5,2,3,60.0,1.6,2,4,50.0,20,6,20.0,25.1,3,0.0,8.3,9,1,11.1,2,15.8
Mon,2023-08-21,20:45 ,Bologna,1.0,0–2,0.9,Milan,,Stadio Renato Dall'Ara,Luca Pairetto,Serie-A,1,Stefano Pioli,Milan,4-3-3,Mike Maignan,fr FRA,28-049,90,5,0,5,100.0,0.3,6,21,28.6,50,8,32.0,31.9,5,100.0,62.4,15,3,20.0,1,10.2
Sat,2023-08-26,18:30 ,Frosinone,0.7,2–1,1.6,Atalanta,,Stadio Benito Stirpe,Juan Sacchi,Serie-A,2,Eusebio Di Francesco,Frosinone,4-2-3-1,Michele Cerofolini,it ITA,24-234,90,6,1,5,83.3,1.0,2,18,11.1,27,2,55.6,38.3,5,60.0,45.8,18,0,0.0,0,
Sat,2023-08-26,18:30 ,Frosinone,0.7,2–1,1.6,Atalanta,,Stadio Benito Stirpe,Juan Sacchi,Serie-A,2,Gian Piero Gasperini,Atalanta,3-4-1-2,Juan Musso,ar ARG,29-112,90,5,2,3,60.0,0.9,4,13,30.8,27,5,29.6,30.1,8,62.5,45.8,8,0,0.0,3,27.5
Sat,2023-08-26,18:30 ,Monza,2.0,2–0,1.0,Empoli,,U-Power Stadium,Gianluca Aureliano,Serie-A,2,Raffaele Palladino,Monza,3-4-3,Michele Di Gregorio,it ITA,26-030,90,6,0,6,100.0,1.0,3,12,25.0,27,4,18.5,29.5,12,58.3,48.1,12,2,16.7,2,12.7
Sat,2023-08-26,18:30 ,Monza,2.0,2–0,1.0,Empoli,,U-Power Stadium,Gianluca Aureliano,Serie-A,2,Paolo Zanetti,Empoli,4-2-3-1,Samuele Perisan,it ITA,26-005,90,5,2,3,60.0,0.7,1,8,12.5,22,8,27.3,26.3,12,16.7,29.6,18,0,0.0,1,21.0
Sat,2023-08-26,20:45 ,Hellas Verona,0.7,2–1,1.5,Roma,,Stadio Marc'Antonio Bentegodi,Daniele Doveri,Serie-A,2,Marco Baroni,Hellas Verona,3-4-3,Lorenzo Montipò,it ITA,27-187,90,7,1,6,85.7,1.4,14,32,43.8,20,0,90.0,56.4,14,100.0,66.7,26,1,3.8,2,15.4
Sat,2023-08-26,20:45 ,Hellas Verona,0.7,2–1,1.5,Roma,,Stadio Marc'Antonio Bentegodi,Daniele Doveri,Serie-A,2,José Mourinho,Roma,3-5-2,Rui Patrício,pt POR,35-192,90,3,2,1,33.3,1.3,1,4,25.0,20,4,15.0,24.4,6,16.7,25.5,4,0,0.0,0,10.0
Sat,2023-08-26,20:45 ,Milan,3.0,4–1,0.5,Torino,,Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,2,Stefano Pioli,Milan,4-3-3,Mike Maignan,fr FRA,28-054,90,1,1,0,0.0,0.3,9,16,56.3,65,8,23.1,28.9,3,33.3,34.3,10,3,30.0,2,16.7
Sat,2023-08-26,20:45 ,Milan,3.0,4–1,0.5,Torino,,Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,2,Ivan Jurić,Torino,3-4-3,Vanja Milinković-Savić,rs SRB,26-187,90,7,4,3,71.4,3.3,4,17,23.5,29,6,34.5,34.9,7,100.0,74.7,9,0,0.0,0,8.8
Sun,2023-08-27,18:30 ,Juventus,0.8,1–1,0.5,Bologna,,Allianz Stadium,Marco Di Bello,Serie-A,2,Massimiliano Allegri,Juventus,3-1-4-2,Mattia Perin,it ITA,30-290,90,4,1,3,75.0,1.2,2,2,100.0,13,4,15.4,23.6,8,0.0,17.0,7,0,0.0,2,23.5
Sun,2023-08-27,18:30 ,Juventus,0.8,1–1,0.5,Bologna,,Allianz Stadium,Marco Di Bello,Serie-A,2,Thiago Motta,Bologna,4-2-3-1,Łukasz Skorupski,pl POL,32-114,90,3,1,2,66.7,0.6,8,24,33.3,28,3,67.9,44.4,5,100.0,65.4,22,0,0.0,0,9.0
Sun,2023-08-27,18:30 ,Fiorentina,1.3,2–2,0.3,Lecce,,Stadio Artemio Franchi,Maria Sole Ferrieri Caputi,Serie-A,2,Vincenzo Italiano,Fiorentina,4-2-3-1,Oliver Christensen,dk DEN,24-158,90,2,2,0,0.0,0.7,4,11,36.4,35,4,28.6,31.5,1,100.0,41.0,8,0,0.0,1,20.0
Sun,2023-08-27,18:30 ,Fiorentina,1.3,2–2,0.3,Lecce,,Stadio Artemio Franchi,Maria Sole Ferrieri Caputi,Serie-A,2,Roberto D'Aversa,Lecce,4-3-3,Wladimiro Falcone,it ITA,28-137,90,4,2,2,50.0,1.4,6,21,28.6,19,3,68.4,42.7,10,80.0,50.0,12,1,8.3,0,5.0
Sun,2023-08-27,20:45 ,Napoli,3.5,2–0,0.2,Sassuolo,,Stadio Diego Armando Maradona,Antonio Giua,Serie-A,2,Rudi Garcia,Napoli,4-3-3,Alex Meret,it ITA,26-158,90,1,0,1,100.0,0.0,0,2,0.0,24,3,8.3,21.2,3,0.0,20.0,7,1,14.3,0,12.7
Sun,2023-08-27,20:45 ,Napoli,3.5,2–0,0.2,Sassuolo,,Stadio Diego Armando Maradona,Antonio Giua,Serie-A,2,Alessio Dionisi,Sassuolo,4-3-3,Andrea Consigli,it ITA,36-212,90,5,2,3,80.0,2.0,2,13,15.4,20,2,50.0,38.2,10,30.0,26.0,20,0,0.0,1,11.0
Sun,2023-08-27,20:45 ,Lazio,1.4,0–1,0.6,Genoa,,Stadio Olimpico,Livio Marinelli,Serie-A,2,Maurizio Sarri,Lazio,4-3-3,Ivan Provedel,it ITA,29-163,90,3,1,2,66.7,0.7,1,4,25.0,20,5,15.0,25.8,2,50.0,39.0,6,1,16.7,2,19.6
Sun,2023-08-27,20:45 ,Lazio,1.4,0–1,0.6,Genoa,,Stadio Olimpico,Livio Marinelli,Serie-A,2,Alberto Gilardino,Genoa,4-3-2-1,Josep Martinez,es ESP,25-092,90,2,0,2,100.0,0.5,13,21,61.9,25,4,48.0,40.1,9,100.0,66.0,35,3,8.6,0,6.2
Mon,2023-08-28,18:30 ,Salernitana,0.5,1–1,0.8,Udinese,,Stadio Arechi,Davide Massa,Serie-A,2,Paulo Sousa,Salernitana,3-4-3,Guillermo Ochoa,mx MEX,38-046,90,6,1,5,83.3,1.1,3,15,20.0,23,2,47.8,40.0,12,33.3,33.4,17,0,0.0,1,17.5
Mon,2023-08-28,18:30 ,Salernitana,0.5,1–1,0.8,Udinese,,Stadio Arechi,Davide Massa,Serie-A,2,Andrea Sottil,Udinese,3-5-2,Marco Silvestri,it ITA,32-179,90,4,1,3,75.0,1.3,7,18,38.9,27,2,51.9,37.7,4,100.0,70.5,14,0,0.0,1,14.8
Mon,2023-08-28,20:45 ,Cagliari,0.6,0–2,0.9,Inter,,Unipol Domus,Michael Fabbri,Serie-A,2,Claudio Ranieri,Cagliari,4-2-3-1,Boris Radunović,rs SRB,27-094,90,3,2,1,33.3,1.4,2,10,20.0,12,3,25.0,37.2,9,77.8,56.8,22,0,0.0,2,19.3
Mon,2023-08-28,20:45 ,Cagliari,0.6,0–2,0.9,Inter,,Unipol Domus,Michael Fabbri,Serie-A,2,Simone Inzaghi,Inter,3-5-2,Yann Sommer,ch SUI,34-254,90,2,0,2,100.0,0.9,5,10,50.0,29,7,27.6,30.6,10,20.0,29.0,15,0,0.0,0,8.0
Fri,2023-09-01,18:30 ,Sassuolo,1.7,3–1,0.6,Hellas Verona,,Mapei Stadium - Città del Tricolore,Marco Piccinini,Serie-A,3,Alessio Dionisi,Sassuolo,4-3-3,Andrea Consigli,it ITA,36-217,90,3,1,2,66.7,0.6,7,26,26.9,31,3,67.7,44.8,11,45.5,40.4,7,1,14.3,0,12.3
Fri,2023-09-01,18:30 ,Sassuolo,1.7,3–1,0.6,Hellas Verona,,Mapei Stadium - Città del Tricolore,Marco Piccinini,Serie-A,3,Marco Baroni,Hellas Verona,3-4-1-2,Lorenzo Montipò,it ITA,27-193,90,7,3,4,71.4,2.6,4,17,23.5,31,3,38.7,34.5,6,83.3,57.0,14,0,0.0,2,20.0
Fri,2023-09-01,20:45 ,Roma,0.7,1–2,1.5,Milan,,Stadio Olimpico,Antonio Rapuano,Serie-A,3,José Mourinho,Roma,3-5-2,Rui Patrício,pt POR,35-198,90,4,2,2,75.0,1.6,5,6,83.3,11,1,45.5,37.2,4,25.0,24.3,10,0,0.0,0,
Fri,2023-09-01,20:45 ,Roma,0.7,1–2,1.5,Milan,,Stadio Olimpico,Antonio Rapuano,Serie-A,3,Stefano Pioli,Milan,4-2-3-1,Mike Maignan,fr FRA,28-060,90,2,1,1,50.0,0.1,5,20,25.0,55,7,23.6,31.1,12,58.3,47.5,18,6,33.3,0,4.9
Sat,2023-09-02,18:30 ,Bologna,2.3,2–1,0.5,Cagliari,,Stadio Renato Dall'Ara,Daniele Orsato,Serie-A,3,Thiago Motta,Bologna,4-2-3-1,Łukasz Skorupski,pl POL,32-120,90,1,1,0,0.0,0.8,1,3,33.3,15,5,6.7,22.2,11,18.2,31.9,14,1,7.1,0,2.5
Sat,2023-09-02,18:30 ,Bologna,2.3,2–1,0.5,Cagliari,,Stadio Renato Dall'Ara,Daniele Orsato,Serie-A,3,Claudio Ranieri,Cagliari,4-1-3-2,Boris Radunović,rs SRB,27-099,90,7,2,5,71.4,2.1,6,11,54.5,18,7,27.8,30.4,9,66.7,47.7,13,2,15.4,0,8.3
Sat,2023-09-02,18:30 ,Udinese,1.5,0–0,1.8,Frosinone,,Dacia Arena,Marco Guida,Serie-A,3,Andrea Sottil,Udinese,3-5-2,Marco Silvestri,it ITA,32-184,90,1,0,1,100.0,0.1,4,12,33.3,24,2,33.3,30.6,13,30.8,33.0,13,0,0.0,1,16.4
Sat,2023-09-02,18:30 ,Udinese,1.5,0–0,1.8,Frosinone,,Dacia Arena,Marco Guida,Serie-A,3,Eusebio Di Francesco,Frosinone,4-2-3-1,Stefano Turati,it ITA,21-362,90,6,0,6,100.0,1.5,3,11,27.3,26,6,34.6,33.0,4,50.0,45.3,14,1,7.1,2,13.4
Sat,2023-09-02,20:45 ,Napoli,1.3,1–2,0.6,Lazio,,Stadio Diego Armando Maradona,Andrea Colombo,Serie-A,3,Rudi Garcia,Napoli,4-3-3,Alex Meret,it ITA,26-164,90,2,2,0,0.0,1.2,1,1,100.0,31,3,3.2,20.5,3,0.0,19.0,5,0,0.0,4,26.2
Sat,2023-09-02,20:45 ,Napoli,1.3,1–2,0.6,Lazio,,Stadio Diego Armando Maradona,Andrea Colombo,Serie-A,3,Maurizio Sarri,Lazio,4-3-3,Ivan Provedel,it ITA,29-169,90,4,1,3,75.0,0.5,3,6,50.0,32,2,15.6,30.5,5,20.0,34.2,20,0,0.0,2,16.3
Sat,2023-09-02,20:45 ,Atalanta,1.3,3–0,0.4,Monza,,Gewiss Stadium,Matteo Marcenaro,Serie-A,3,Gian Piero Gasperini,Atalanta,3-4-1-2,Juan Musso,ar ARG,29-119,90,2,0,2,100.0,0.5,3,8,37.5,28,5,14.3,27.6,8,50.0,46.9,10,0,0.0,3,20.8
Sat,2023-09-02,20:45 ,Atalanta,1.3,3–0,0.4,Monza,,Gewiss Stadium,Matteo Marcenaro,Serie-A,3,Raffaele Palladino,Monza,3-4-3,Michele Di Gregorio,it ITA,26-037,90,8,3,5,62.5,1.9,2,11,18.2,55,3,20.0,27.9,2,0.0,24.0,17,0,0.0,0,
Sun,2023-09-03,18:30 ,Torino,0.4,1–0,0.2,Genoa,,Stadio Olimpico di Torino,Daniele Chiffi,Serie-A,3,Ivan Jurić,Torino,3-4-3,Vanja Milinković-Savić,rs SRB,26-195,90,2,0,2,100.0,0.2,1,5,20.0,19,7,15.8,25.9,11,18.2,29.8,4,0,0.0,0,18.7
Sun,2023-09-03,18:30 ,Torino,0.4,1–0,0.2,Genoa,,Stadio Olimpico di Torino,Daniele Chiffi,Serie-A,3,Alberto Gilardino,Genoa,4-3-2-1,Josep Martinez,es ESP,25-099,90,3,1,2,66.7,0.4,7,21,33.3,40,2,42.5,42.2,5,80.0,55.4,19,3,15.8,2,19.4
Sun,2023-09-03,18:30 ,Inter,3.7,4–0,0.4,Fiorentina,,Stadio Giuseppe Meazza,Matteo Marchetti,Serie-A,3,Simone Inzaghi,Inter,3-5-2,Yann Sommer,ch SUI,34-260,90,2,0,2,100.0,0.1,9,15,60.0,26,1,50.0,36.4,3,66.7,43.3,10,0,0.0,0,
Sun,2023-09-03,18:30 ,Inter,3.7,4–0,0.4,Fiorentina,,Stadio Giuseppe Meazza,Matteo Marchetti,Serie-A,3,Vincenzo Italiano,Fiorentina,4-2-3-1,Oliver Christensen,dk DEN,24-165,90,11,4,7,72.7,2.5,10,20,50.0,43,3,37.2,34.6,7,57.1,50.6,7,0,0.0,2,23.0
Sun,2023-09-03,20:45 ,Lecce,1.7,2–0,1.1,Salernitana,,Stadio Comunale Via Del Mare,Luca Massimi,Serie-A,3,Roberto D'Aversa,Lecce,4-3-3,Wladimiro Falcone,it ITA,28-144,90,4,0,4,100.0,0.8,10,17,58.8,21,5,57.1,38.1,5,100.0,61.6,15,1,6.7,0,2.0
Sun,2023-09-03,20:45 ,Lecce,1.7,2–0,1.1,Salernitana,,Stadio Comunale Via Del Mare,Luca Massimi,Serie-A,3,Paulo Sousa,Salernitana,3-4-3,Guillermo Ochoa,mx MEX,38-052,90,6,2,4,83.3,1.8,6,13,46.2,20,6,45.0,35.5,6,66.7,46.7,11,1,9.1,0,7.5
Sun,2023-09-03,20:45 ,Empoli,0.3,0–2,2.7,Juventus,,Stadio Carlo Castellani,Giovanni Ayroldi,Serie-A,3,Paolo Zanetti,Empoli,4-3-3,Etrit Berisha,al ALB,34-177,90,5,2,2,60.0,1.8,2,12,16.7,32,8,31.3,29.7,7,28.6,28.0,17,0,0.0,2,16.6
Sun,2023-09-03,20:45 ,Empoli,0.3,0–2,2.7,Juventus,,Stadio Carlo Castellani,Giovanni Ayroldi,Serie-A,3,Massimiliano Allegri,Juventus,3-5-2,Mattia Perin,it ITA,30-297,90,0,0,0,,0.0,3,11,27.3,29,5,34.5,31.6,3,33.3,24.0,19,2,10.5,0,6.5
Sat,2023-09-16,15:00 ,Juventus,2.2,3–1,0.6,Lazio,,Allianz Stadium,Fabio Maresca,Serie-A,4,Massimiliano Allegri,Juventus,3-1-4-2,Wojciech Szczęsny,pl POL,33-151,90,5,1,4,80.0,1.0,8,14,57.1,26,4,46.2,35.1,3,66.7,50.7,17,0,0.0,0,8.0
Sat,2023-09-16,15:00 ,Juventus,2.2,3–1,0.6,Lazio,,Allianz Stadium,Fabio Maresca,Serie-A,4,Maurizio Sarri,Lazio,4-3-3,Ivan Provedel,it ITA,29-183,90,7,3,4,57.1,1.2,0,0,,30,3,0.0,27.0,4,0.0,17.5,9,0,0.0,0,7.0
Sat,2023-09-16,18:00 ,Inter,2.6,5–1,1.1,Milan,,Stadio Giuseppe Meazza,Simone Sozza,Serie-A,4,Simone Inzaghi,Inter,3-5-2,Yann Sommer,ch SUI,34-273,90,2,1,1,50.0,0.4,5,9,55.6,31,7,25.8,29.4,8,12.5,21.3,6,1,16.7,0,5.0
Sat,2023-09-16,18:00 ,Inter,2.6,5–1,1.1,Milan,,Stadio Giuseppe Meazza,Simone Sozza,Serie-A,4,Stefano Pioli,Milan,4-3-3,Mike Maignan,fr FRA,28-075,90,7,5,2,42.9,3.8,1,1,100.0,28,3,0.0,21.5,3,33.3,32.0,9,0,0.0,0,2.0
Sat,2023-09-16,20:45 ,Genoa,1.2,2–2,0.9,Napoli,,Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,4,Alberto Gilardino,Genoa,4-4-2,Josep Martinez,es ESP,25-112,90,4,2,2,50.0,1.1,11,23,47.8,31,1,48.4,38.4,8,100.0,63.1,11,0,0.0,0,7.5
Sat,2023-09-16,20:45 ,Genoa,1.2,2–2,0.9,Napoli,,Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,4,Rudi Garcia,Napoli,4-3-3,Alex Meret,it ITA,26-178,90,3,2,1,33.3,1.2,0,2,0.0,8,1,25.0,27.6,3,0.0,17.7,12,0,0.0,2,18.7
Sun,2023-09-17,12:30 ,Cagliari,1.6,0–0,0.7,Udinese,,Unipol Domus,Daniele Doveri,Serie-A,4,Claudio Ranieri,Cagliari,3-5-2,Boris Radunović,rs SRB,27-114,90,1,0,1,100.0,0.2,8,13,61.5,23,4,30.4,34.0,12,50.0,43.3,13,2,15.4,1,14.0
Sun,2023-09-17,12:30 ,Cagliari,1.6,0–0,0.7,Udinese,,Unipol Domus,Daniele Doveri,Serie-A,4,Andrea Sottil,Udinese,3-5-2,Marco Silvestri,it ITA,32-199,90,1,0,1,100.0,0.1,0,3,0.0,24,4,4.2,24.8,11,18.2,27.6,16,0,0.0,1,15.3
Sun,2023-09-17,15:00 ,Monza,2.2,1–1,0.9,Lecce,,U-Power Stadium,Livio Marinelli,Serie-A,4,Raffaele Palladino,Monza,3-4-3,Alessandro Sorrentino,it ITA,21-167,90,3,1,2,100.0,1.6,1,2,50.0,25,8,8.0,21.0,2,0.0,23.0,8,1,12.5,0,9.0
Sun,2023-09-17,15:00 ,Monza,2.2,1–1,0.9,Lecce,,U-Power Stadium,Livio Marinelli,Serie-A,4,Roberto D'Aversa,Lecce,4-3-3,Wladimiro Falcone,it ITA,28-158,90,5,1,4,80.0,1.6,3,9,33.3,21,4,9.5,20.0,18,38.9,33.9,22,0,0.0,1,11.7
Sun,2023-09-17,15:00 ,Frosinone,2.8,4–2,1.3,Sassuolo,,Stadio Benito Stirpe,Alessandro Prontera,Serie-A,4,Eusebio Di Francesco,Frosinone,4-4-2,Stefano Turati,it ITA,22-012,90,7,2,5,71.4,1.9,2,10,20.0,35,6,22.9,23.9,3,66.7,45.0,8,0,0.0,1,29.5
Sun,2023-09-17,15:00 ,Frosinone,2.8,4–2,1.3,Sassuolo,,Stadio Benito Stirpe,Alessandro Prontera,Serie-A,4,Alessio Dionisi,Sassuolo,4-4-2,Alessio Cragno,it ITA,29-081,90,6,4,2,50.0,2.8,5,15,33.3,24,3,50.0,37.1,9,33.3,34.6,9,0,0.0,7,28.9
Sun,2023-09-17,18:00 ,Fiorentina,1.1,3–2,0.7,Atalanta,,Stadio Artemio Franchi,Luca Pairetto,Serie-A,4,Vincenzo Italiano,Fiorentina,4-2-3-1,Pietro Terracciano,it ITA,33-193,90,4,2,2,50.0,0.8,10,15,66.7,38,7,36.8,36.9,5,20.0,26.4,5,1,20.0,1,14.0
Sun,2023-09-17,18:00 ,Fiorentina,1.1,3–2,0.7,Atalanta,,Stadio Artemio Franchi,Luca Pairetto,Serie-A,4,Gian Piero Gasperini,Atalanta,3-4-1-2,Marco Carnesecchi,it ITA,23-078,90,8,3,5,62.5,1.9,3,15,20.0,28,6,35.7,36.8,6,83.3,69.2,13,1,7.7,0,14.5
Sun,2023-09-17,20:45 ,Roma,2.4,7–0,0.2,Empoli,,Stadio Olimpico,Juan Sacchi,Serie-A,4,José Mourinho,Roma,3-5-2,Rui Patrício,pt POR,35-214,90,2,0,2,100.0,0.4,4,5,80.0,29,3,17.2,28.7,5,0.0,16.2,19,2,10.5,0,4.3
Sun,2023-09-17,20:45 ,Roma,2.4,7–0,0.2,Empoli,,Stadio Olimpico,Juan Sacchi,Serie-A,4,Paolo Zanetti,Empoli,4-3-3,Etrit Berisha,al ALB,34-191,90,9,7,3,33.3,4.0,1,2,50.0,22,5,9.1,24.3,2,0.0,23.5,6,1,16.7,0,13.5
Mon,2023-09-18,18:30 ,Salernitana,0.7,0–3,1.8,Torino,,Stadio Arechi,Antonio Giua,Serie-A,4,Paulo Sousa,Salernitana,3-4-3,Guillermo Ochoa,mx MEX,38-067,90,3,3,0,0.0,1.0,0,3,0.0,19,2,15.8,25.3,4,0.0,23.0,12,1,8.3,0,4.0
Mon,2023-09-18,18:30 ,Salernitana,0.7,0–3,1.8,Torino,,Stadio Arechi,Antonio Giua,Serie-A,4,Ivan Jurić,Torino,3-4-3,Vanja Milinković-Savić,rs SRB,26-210,90,4,0,4,100.0,0.7,14,32,43.8,32,4,78.1,48.8,7,100.0,71.4,10,3,30.0,4,17.8
