dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,ht_score,x,y,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,   Elif Elmas,1–2,9999.0,9999.0,7,MKD,RW,23.901,15,0,0,0,0,0,0,0,0,10,1,0,0,0.0,0.0,0.0,0,0,6,7,85.7,0,9,1,0,0,108,0,3,3,100.0,3,3,100.0,0,0,,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,0,0,0,1,0,0,0,0,8,2,0,10,,0,,62,27,2,0,1,1,8,0,0,1,2,0,0,0,0,3,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,Piotr Zieliński,1–2,83.33,30.0,20,POL,LM,29.249,90,0,0,0,0,3,0,0,0,58,0,0,3,0.1,0.1,0.3,7,1,36,48,75.0,11,32,2,2,0,678,294,17,18,94.4,12,15,80.0,6,12,50.0,0.3,5,5,4,0,41,6,1,0,0,7,0,5,1,3,0,1,1,0,0,0,0,0,0,,0,1,2,0,0,0,1,4,29,25,4,58,0.0,2,100.0,199,66,3,2,2,0,42,6,0,0,1,0,0,0,0,2,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,Stanislav Lobotka,1–2,50.0,30.0,68,SVK,CM,28.732,89,0,0,0,0,2,1,1,0,67,0,1,0,0.0,0.0,0.0,2,0,59,60,98.3,5,39,2,2,0,839,303,31,31,100.0,24,25,96.0,1,1,100.0,0.0,0,8,0,0,59,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,6,55,7,0,67,0.0,1,50.0,132,51,1,0,1,0,54,1,0,1,2,0,0,0,0,10,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,   Leo Skiri Østigård,1–2,9999.0,9999.0,55,NOR,CM,23.723,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,1,,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,Jens Cajuste,1–2,16.67,30.0,24,SWE,RM,24.025,45,0,0,0,0,0,0,1,0,16,2,0,0,0.0,0.0,0.1,3,0,9,9,100.0,2,10,0,1,1,154,69,3,3,100.0,5,5,100.0,1,1,100.0,0.0,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,100.0,0,0,0,2,1,0,2,6,4,6,2,16,100.0,0,0.0,37,19,0,0,3,1,11,2,0,3,1,1,0,1,0,2,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,   Andre-Frank Zambo Anguissa,1–2,9999.0,9999.0,99,CMR,RM,27.756,45,0,0,0,0,0,0,0,0,45,1,0,0,0.0,0.0,0.0,3,0,38,42,90.5,6,24,3,1,1,494,182,27,28,96.4,7,8,87.5,2,3,66.7,0.0,1,1,1,0,39,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,2,50.0,1,0,0,1,0,0,0,2,35,8,0,45,100.0,0,0.0,177,60,2,0,0,0,36,0,0,0,3,0,0,0,0,7,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,Mathías Olivera,1–2,83.33,15.0,17,URU,LB,25.8,75,0,0,0,0,0,0,1,0,41,4,0,0,0.0,0.0,0.0,1,0,27,34,79.4,0,18,1,1,1,385,94,15,17,88.2,12,12,100.0,0,0,,0.0,0,0,0,0,28,6,1,0,0,1,5,0,0,0,0,0,6,2,3,1,0,2,2,100.0,0,0,0,4,1,0,1,14,15,12,2,41,100.0,0,0.0,102,53,3,0,0,0,19,3,0,2,0,0,0,0,0,6,3,2,60.0
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,   Mário Rui,1–2,9999.0,9999.0,6,POR,LB,32.23,15,0,0,0,0,0,0,0,0,15,2,0,1,0.0,0.0,0.0,0,0,9,12,75.0,0,6,0,0,0,136,7,6,7,85.7,1,1,100.0,1,1,100.0,0.0,0,0,0,0,9,3,3,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,0,,0,0,1,2,0,0,0,1,7,7,1,15,,0,,9,5,0,0,0,0,9,2,0,1,0,0,0,0,0,0,0,0,
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,Juan Jesus,1–2,66.67,15.0,5,BRA,CB,32.192,90,0,0,0,0,0,0,0,0,67,3,1,0,0.0,0.0,0.0,0,0,55,60,91.7,1,40,0,0,0,1021,315,22,22,100.0,29,31,93.5,4,7,57.1,0.0,0,1,0,0,59,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,100.0,0,0,0,4,2,0,2,33,34,0,0,67,,0,,195,56,0,0,0,0,46,0,0,1,1,0,0,0,0,7,2,1,66.7
Sat,2023-08-19,18:30 ,Frosinone,0.9,1–3,1.5,Napoli,,Stadio Benito Stirpe,Matteo Marcenaro,Serie-A,1,Rudi Garcia,Napoli,4-3-3,Amir Rrahmani,1–2,33.33,15.0,13,KVX,CB,29.482,90,0,0,0,0,0,0,0,0,82,2,0,1,0.0,0.0,0.0,3,1,70,78,89.7,5,57,0,0,0,1382,466,23,23,100.0,37,40,92.5,10,14,71.4,0.0,0,5,0,0,73,4,3,0,1,0,0,0,0,0,0,1,0,2,1,1,0,2,2,100.0,0,0,1,2,3,0,5,35,47,0,0,82,,0,,287,199,0,0,0,0,58,0,0,1,0,0,0,0,0,6,1,0,100.0
