dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,ht_score,x,y,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Leonardo Jardim,Monaco,4-2-3-1,Jonathan Panzo,0–2,33.33,15.0,37,ENG,CB,18.789,90,0,0,0,0,1,0,0,0,78,2,2,3,0.1,0.1,0.0,0,0,55,64,85.9,7,49,1,0,0,1073,401,16,17,94.1,35,35,100.0,3,9,33.3,0.0,0,1,0,0,61,3,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,100.0,0,1,2,4,7,0,10,34,43,1,1,78,,0,,410,321,1,0,0,0,55,0,0,0,0,0,0,0,0,4,2,3,40.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Leonardo Jardim,Monaco,4-2-3-1,Kamil Glik,0–2,66.67,15.0,25,POL,CB,31.512,90,0,0,0,0,0,0,0,0,61,1,1,2,0.0,0.0,0.0,0,0,46,52,88.5,2,39,0,0,0,915,223,10,10,100.0,33,36,91.7,3,5,60.0,0.0,0,1,0,0,50,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,1,2,0,2,4,0,10,34,27,0,0,61,,0,,119,76,0,0,0,0,44,0,0,0,1,1,0,0,0,5,1,3,25.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Leonardo Jardim,Monaco,4-2-3-1,Ruben Aguilar,0–2,83.33,15.0,12,FRA,RB,26.288,90,0,0,0,0,0,0,0,0,55,4,1,1,0.0,0.0,0.1,1,0,37,43,86.0,1,30,0,2,1,570,169,20,22,90.9,14,17,82.4,2,3,66.7,0.2,1,0,1,1,35,8,2,0,0,3,6,0,0,0,0,0,0,3,1,3,0,2,2,100.0,0,0,1,5,3,0,3,13,26,16,0,55,50.0,1,50.0,106,33,1,0,0,0,27,3,0,1,2,0,0,0,0,6,0,1,0.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Leonardo Jardim,Monaco,4-2-3-1,Benjamin Lecomte,0–2,50.0,5.0,40,FRA,GK,28.288,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,21,27,77.8,0,11,0,0,0,500,337,3,3,100.0,14,14,100.0,4,10,40.0,0.0,0,0,0,0,15,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,26,29,0,0,0,29,,0,,47,37,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Moussa Dembélé,0–2,50.0,45.0,9,FRA,FW,23.077,90,1,0,0,0,2,1,0,0,34,1,0,1,0.3,0.3,0.1,2,1,13,20,65.0,2,14,3,3,1,187,23,8,13,61.5,3,3,100.0,1,1,100.0,0.1,1,1,1,0,19,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,,0,1,0,1,1,0,2,3,12,19,6,34,33.3,2,66.7,107,56,1,3,1,2,25,6,0,3,1,1,0,0,0,1,6,2,75.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Memphis,0–2,83.33,40.0,11,NED,LW,25.485,90,1,0,0,0,4,1,0,0,45,0,0,0,0.2,0.2,0.1,2,0,27,32,84.4,3,30,1,3,0,362,76,17,17,100.0,7,10,70.0,1,1,100.0,0.1,2,1,0,0,29,2,1,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,27,13,1,45,0.0,3,100.0,125,48,0,0,1,2,38,7,0,1,2,0,0,0,0,2,0,0,
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Bertrand Traoré,0–2,16.67,40.0,10,BFA,RW,23.923000000000002,82,0,1,0,0,2,0,0,0,53,2,0,0,0.1,0.1,0.4,5,2,34,41,82.9,3,31,1,3,2,648,245,14,14,100.0,15,18,83.3,5,7,71.4,0.3,3,4,1,0,34,7,2,0,0,6,1,4,3,0,0,0,1,1,0,2,0,0,0,,0,0,0,2,1,0,1,5,22,26,2,53,66.7,1,33.3,143,58,2,2,0,2,36,13,0,1,2,0,0,0,0,4,1,0,100.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,   Maxwel Cornet,0–2,9999.0,9999.0,27,CIV,RW,22.866,8,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.1,1,0,1,1,100.0,0,3,1,1,0,20,0,0,0,,1,1,100.0,0,0,,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4,2,0,6,0.0,1,100.0,48,41,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Houssem Aouar,0–2,83.33,30.0,8,ALG,LM,21.11,76,0,0,0,0,0,0,1,0,66,2,3,0,0.0,0.0,0.0,3,1,43,52,82.7,5,36,3,4,3,624,124,24,26,92.3,16,18,88.9,2,2,100.0,0.0,0,2,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,40.0,3,0,0,5,0,0,0,6,50,11,1,66,75.0,1,25.0,231,71,2,1,4,3,51,5,0,2,1,0,0,0,0,6,0,0,
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,   Jean Lucas,0–2,9999.0,9999.0,22,BRA,LM,21.132,14,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,8,9,88.9,0,4,0,0,0,174,17,2,3,66.7,3,3,100.0,3,3,100.0,0.0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,7,2,0,10,,0,,8,1,0,0,0,1,7,1,0,0,0,0,0,0,0,2,0,1,0.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Lucas Tousart,0–2,50.0,30.0,29,FRA,CM,22.279,90,1,0,0,0,2,1,0,0,79,3,1,0,0.1,0.1,0.0,3,0,63,67,94.0,6,45,0,0,0,1216,286,22,24,91.7,34,34,100.0,7,8,87.5,0.0,0,3,0,0,67,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,2,2,4,50.0,2,0,0,4,2,0,2,17,53,10,0,79,,0,,189,122,0,0,1,0,58,0,0,2,0,0,0,0,0,5,0,1,0.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Thiago Mendes,0–2,83.33,15.0,12,BRA,RM,27.403,90,0,2,0,0,0,0,0,0,63,1,0,0,0.0,0.0,0.1,3,2,50,55,90.9,8,42,0,2,0,786,240,29,31,93.5,13,14,92.9,4,6,66.7,0.1,4,12,1,0,54,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,1,0,0,6,44,13,1,63,0.0,2,100.0,114,50,1,0,2,3,56,4,0,3,1,0,0,0,0,4,0,0,
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Youssouf Koné,0–2,83.33,15.0,28,MLI,LB,24.096,85,0,0,0,0,0,0,0,0,92,1,2,0,0.0,0.0,0.0,1,0,79,87,90.8,2,50,0,0,0,1424,321,32,33,97.0,36,39,92.3,10,12,83.3,0.0,0,2,0,0,73,14,0,0,1,1,14,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,3,2,0,2,23,62,7,0,92,,0,,148,78,1,0,0,1,65,1,0,0,0,0,0,0,0,3,1,0,100.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,   Kenny Tete,0–2,9999.0,9999.0,23,NED,RB,23.833,5,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,17,0,0,0,,1,1,100.0,0,0,,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,2,1,0,0,3,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Jason Denayer,0–2,33.33,25.0,5,BEL,CB,24.115,90,0,0,0,0,0,0,0,0,108,0,1,1,0.0,0.0,0.0,1,0,100,101,99.0,1,77,1,0,0,1994,656,28,28,100.0,60,60,100.0,11,12,91.7,0.0,1,1,0,0,98,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,4,0,11,66,42,0,0,108,,0,,333,209,0,0,0,0,92,0,0,0,0,0,0,0,0,4,2,0,100.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Joachim Andersen,0–2,33.33,15.0,3,DEN,CB,23.192,90,0,0,0,0,1,0,0,0,111,0,0,0,0.1,0.1,0.0,0,0,103,107,96.3,6,80,0,0,0,2334,579,16,16,100.0,74,75,98.7,12,15,80.0,0.0,0,2,0,0,105,2,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,3,0,7,45,65,1,1,111,,0,,369,258,0,0,0,0,101,0,0,0,0,0,0,0,0,3,3,1,75.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Leo Dubois,0–2,16.67,15.0,14,FRA,"RB,LB",24.901,90,0,0,0,0,2,0,1,0,69,3,1,1,0.1,0.1,0.0,1,0,52,58,89.7,5,38,3,3,2,977,263,18,18,100.0,28,30,93.3,6,8,75.0,0.0,0,3,0,0,51,7,0,0,0,2,7,0,0,0,0,0,0,3,1,2,0,2,2,100.0,0,1,0,4,1,0,1,12,45,12,1,69,66.7,1,33.3,191,107,1,1,1,0,50,3,0,4,2,0,0,0,0,1,1,1,50.0
Fri,2019-08-09,20:45 ,Monaco,0.6,0–3,0.8,Lyon,"10,000",Stade Louis II.,Ruddy Buquet,Ligue-1,1,Thiago Mendes,Lyon,4-3-3,Anthony Lopes,0–2,50.0,5.0,1,POR,GK,28.855,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,12,0,0,0,518,325,5,5,100.0,13,13,100.0,5,7,71.4,0.0,0,0,0,0,16,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,24,26,0,0,0,26,,0,,30,17,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Valère Germain,0–0,50.0,45.0,28,FRA,FW,29.315,72,0,0,0,0,1,0,0,0,21,1,0,0,0.0,0.0,0.0,0,0,12,19,63.2,0,13,0,0,0,107,18,7,9,77.8,2,3,66.7,0,2,0.0,0.0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,0,1,14,6,0,21,,0,,29,3,0,0,0,1,15,10,0,0,0,0,0,0,0,1,2,3,40.0
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,   Darío Benedetto,0–0,9999.0,9999.0,9,ARG,FW,29.233,18,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,4,1,0,0,63,0,2,3,66.7,2,2,100.0,0,0,,0.0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6,3,1,9,,0,,18,1,0,0,1,0,6,3,0,1,0,0,0,0,0,0,0,0,
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Dimitri Payet,0–0,16.67,40.0,10,FRA,LW,32.367,90,0,0,0,0,1,1,0,0,61,1,0,0,0.0,0.0,0.1,5,0,28,49,57.1,6,41,4,6,3,484,125,16,19,84.2,7,10,70.0,4,16,25.0,0.1,2,2,2,0,39,10,2,2,0,11,3,5,1,4,0,0,1,0,1,0,0,1,1,100.0,0,0,0,1,0,0,0,2,23,37,1,61,50.0,3,50.0,265,122,3,0,3,1,38,3,0,1,0,0,0,0,0,4,0,0,
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Nemanja Radonjić,0–0,66.67,25.0,7,SRB,RW,23.482,58,0,0,0,0,0,0,0,0,42,1,2,1,0.0,0.0,0.0,1,0,24,32,75.0,7,30,2,2,2,324,174,11,13,84.6,9,15,60.0,1,1,100.0,0.0,0,2,3,0,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,33.3,2,0,1,3,1,0,1,8,17,19,2,42,100.0,0,0.0,188,122,4,1,4,3,33,10,0,2,1,0,0,0,0,6,0,0,
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,   Bouna Sarr,0–0,9999.0,9999.0,17,SEN,RW,27.523,32,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,1,0,18,27,66.7,3,26,5,6,2,197,62,11,12,91.7,5,8,62.5,0,3,0.0,0.0,0,0,0,0,23,4,1,0,0,5,3,0,0,0,0,0,2,0,0,1,0,0,0,,0,0,0,1,0,0,0,1,17,17,0,33,33.3,4,66.7,330,181,7,1,0,1,24,4,0,0,1,0,0,0,0,3,0,1,0.0
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Kevin Strootman,0–0,16.67,30.0,12,NED,LM,29.488,90,0,0,0,0,2,0,0,0,63,0,0,2,0.4,0.4,0.0,1,0,40,57,70.2,7,38,5,0,0,580,111,21,26,80.8,14,19,73.7,3,7,42.9,0.0,0,5,0,0,56,1,0,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,2,0.0,2,0,2,0,0,0,0,1,38,24,5,63,,0,,229,161,2,0,1,0,50,6,0,1,0,0,0,0,0,5,1,1,50.0
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Luiz Gustavo,0–0,50.0,30.0,19,BRA,CM,32.049,90,0,0,0,0,2,0,0,0,76,3,5,3,0.1,0.1,0.0,2,0,60,62,96.8,4,52,0,0,0,919,233,34,34,100.0,21,23,91.3,4,4,100.0,0.0,0,4,0,0,60,2,2,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,2,50.0,1,2,1,8,0,0,0,18,47,12,2,76,,0,,196,62,0,0,1,2,56,1,0,4,0,0,0,0,0,5,0,0,
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Morgan Sanson,0–0,83.33,30.0,8,FRA,RM,24.978,72,0,0,0,0,1,0,0,0,40,0,0,0,0.0,0.0,0.3,2,0,33,38,86.8,5,29,2,1,1,502,110,14,14,100.0,11,14,78.6,3,5,60.0,0.1,1,5,1,1,38,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,26,11,0,40,100.0,0,0.0,138,49,0,0,1,3,38,5,0,3,0,0,0,0,0,1,1,2,33.3
Sat,2019-08-10,17:30 ,Marseille,0.9,0–2,1.2,Reims,"52,887",Orange Vélodrome,Jérôme Brisard,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,   Florian Chabrolle,0–0,9999.0,9999.0,29,FRA,RM,21.342,18,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,13,16,81.3,2,18,3,0,0,137,51,10,11,90.9,1,1,100.0,1,1,100.0,0.0,0,1,1,0,15,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,13,6,0,20,,0,,103,52,1,0,3,1,17,0,0,1,1,0,0,0,0,4,0,0,
