dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sat,2019-08-10,20:00 ,Brest,2.2,1–1,1.5,Toulouse,"14,238",Stade Francis-Le Blé,Olivier Thual,Ligue-1,1,Olivier Dall’Oglio,Brest,4-4-2,Gautier Larsonneur,fr FRA,22-168,90,2,1,1,50.0,1.1,8,20,40.0,29,3,58.6,42.9,5,60.0,47.8,24,0,0.0,1,10.5
Sat,2019-08-10,20:00 ,Brest,2.2,1–1,1.5,Toulouse,"14,238",Stade Francis-Le Blé,Olivier Thual,Ligue-1,1,Alain Casanova,Toulouse,4-2-3-1,Baptiste Reynet,fr FRA,28-286,90,5,1,3,80.0,1.7,3,11,27.3,43,6,18.6,26.4,10,30.0,35.2,15,0,0.0,1,20.0
Sat,2019-08-10,20:00 ,Nice,1.8,2–1,0.8,Amiens,"17,719",Stade de Nice,Jérémie Pignard,Ligue-1,1,Patrick Vieira,Nice,4-3-3,Yannis Clementia,mq MTQ,22-036,90,2,1,1,50.0,0.9,1,3,33.3,23,8,13.0,23.3,4,0.0,19.0,11,1,9.1,0,8.3
Sat,2019-08-10,20:00 ,Nice,1.8,2–1,0.8,Amiens,"17,719",Stade de Nice,Jérémie Pignard,Ligue-1,1,Luka Elsner,Amiens,4-4-1-1,Régis Gurtner,fr FRA,32-245,90,5,2,3,60.0,1.8,15,24,62.5,22,3,68.2,45.3,11,81.8,49.1,14,0,0.0,0,10.3
Sun,2019-08-11,15:00 ,Lille,1.3,2–1,0.6,Nantes,"34,494",Stade Pierre-Mauroy,Mikael Lesage,Ligue-1,1,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,24-039,90,3,1,3,66.7,0.4,5,16,31.3,24,6,41.7,37.2,8,75.0,54.5,22,0,0.0,3,22.3
Sun,2019-08-11,15:00 ,Lille,1.3,2–1,0.6,Nantes,"34,494",Stade Pierre-Mauroy,Mikael Lesage,Ligue-1,1,Christian Gourcuff,Nantes,4-3-3,Alban Lafont,fr FRA,20-200,90,3,2,1,33.3,0.5,6,14,42.9,20,3,40.0,33.4,8,75.0,51.0,13,0,0.0,0,6.0
Sun,2019-08-11,17:00 ,Strasbourg,1.7,1–1,0.3,Metz,"25,476",Stade de la Meinau,Antony Gautier,Ligue-1,1,Thierry Laurey,Strasbourg,3-5-1-1,Matz Sels,be BEL,27-166,90,3,1,2,66.7,1.0,1,8,12.5,21,7,23.8,33.5,4,75.0,46.8,11,2,18.2,0,4.6
Sun,2019-08-11,17:00 ,Strasbourg,1.7,1–1,0.3,Metz,"25,476",Stade de la Meinau,Antony Gautier,Ligue-1,1,Frédéric Antonetti,Metz,4-3-3,Alexandre Oukidja,dz ALG,31-023,90,2,1,1,50.0,0.6,7,21,33.3,20,3,60.0,46.3,10,90.0,58.3,16,1,6.3,0,10.5
Sun,2019-08-11,21:00 ,Paris S-G,3.5,3–0,0.3,Nîmes,"47,151",Parc des Princes,Clément Turpin,Ligue-1,1,Thomas Tuchel,Paris S-G,4-3-3,Alphonse Areola,fr FRA,26-165,90,0,0,0,,0.0,0,0,,20,5,0.0,16.7,4,0.0,19.0,13,1,7.7,3,19.8
Sun,2019-08-11,21:00 ,Paris S-G,3.5,3–0,0.3,Nîmes,"47,151",Parc des Princes,Clément Turpin,Ligue-1,1,Bernard Blaquart,Nîmes,4-5-1,Paul Bernardoni,fr FRA,22-115,90,5,3,2,60.0,3.3,12,19,63.2,22,3,59.1,40.5,9,66.7,45.3,8,0,0.0,3,19.3
Fri,2019-08-16,20:45 ,Lyon,1.1,6–0,0.4,Angers,"49,871",Groupama Stadium,Benoît Millot,Ligue-1,2,Thiago Mendes,Lyon,4-3-3,Anthony Lopes,pt POR,28-319,90,3,0,3,100.0,0.2,4,6,66.7,22,10,18.2,26.8,6,33.3,24.5,10,1,10.0,0,5.8
Fri,2019-08-16,20:45 ,Lyon,1.1,6–0,0.4,Angers,"49,871",Groupama Stadium,Benoît Millot,Ligue-1,2,Stéphane Moulin,Angers,4-1-4-1,Ludovic Butelle,fr FRA,36-135,90,9,6,3,33.3,3.2,2,12,16.7,13,2,69.2,44.5,4,75.0,58.5,7,0,0.0,2,18.4
Sat,2019-08-17,17:30 ,Nantes,0.5,0–0,1.2,Marseille,"34,832",Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Ligue-1,2,Christian Gourcuff,Nantes,4-2-3-1,Alban Lafont,fr FRA,20-206,90,2,0,2,100.0,0.3,16,32,50.0,48,4,52.1,38.3,10,70.0,48.2,14,0,0.0,0,16.5
Sat,2019-08-17,17:30 ,Nantes,0.5,0–0,1.2,Marseille,"34,832",Stade de la Beaujoire - Louis Fonteneau,Benoît Bastien,Ligue-1,2,André Villas-Boas,Marseille,4-3-3,Steve Mandanda,fr FRA,34-142,90,6,0,6,100.0,1.4,4,15,26.7,28,7,42.9,37.4,6,50.0,40.7,20,0,0.0,0,8.0
Sat,2019-08-17,20:00 ,Bordeaux,1.2,1–1,0.8,Montpellier,"30,192",Stade Matmut-Atlantique,Franck Schneider,Ligue-1,2,Paulo Sousa,Bordeaux,3-4-3,Benoît Costil,fr FRA,32-045,90,4,1,3,75.0,1.8,5,8,62.5,30,5,23.3,29.6,2,50.0,30.0,16,0,0.0,0,19.0
Sat,2019-08-17,20:00 ,Bordeaux,1.2,1–1,0.8,Montpellier,"30,192",Stade Matmut-Atlantique,Franck Schneider,Ligue-1,2,Michel Der Zakarian,Montpellier,3-5-2,Gerónimo Rulli,ar ARG,27-089,90,4,1,3,75.0,1.0,9,23,39.1,24,2,58.3,40.1,9,100.0,62.7,12,0,0.0,2,18.3
Sat,2019-08-17,20:00 ,Nîmes,1.5,1–2,1.9,Nice,"13,243",Stade des Costières,François Letexier,Ligue-1,2,Bernard Blaquart,Nîmes,4-5-1,Paul Bernardoni,fr FRA,22-121,90,3,2,1,66.7,2.3,5,9,55.6,16,2,50.0,32.2,6,16.7,26.8,4,0,0.0,3,32.3
Sat,2019-08-17,20:00 ,Nîmes,1.5,1–2,1.9,Nice,"13,243",Stade des Costières,François Letexier,Ligue-1,2,Patrick Vieira,Nice,4-3-3,Yannis Clementia,mq MTQ,22-043,90,5,1,4,100.0,1.5,3,19,15.8,24,8,41.7,38.3,10,90.0,59.3,22,3,13.6,0,8.0
Sat,2019-08-17,20:00 ,Toulouse,1.5,1–0,1.3,Dijon,"10,583",Stadium Municipal,Ruddy Buquet,Ligue-1,2,Alain Casanova,Toulouse,4-2-3-1,Baptiste Reynet,fr FRA,28-293,90,5,0,5,100.0,0.8,4,19,21.1,24,3,45.8,38.4,15,53.3,40.3,8,1,12.5,1,17.8
Sat,2019-08-17,20:00 ,Toulouse,1.5,1–0,1.3,Dijon,"10,583",Stadium Municipal,Ruddy Buquet,Ligue-1,2,Stéphane Jobard,Dijon,4-1-4-1,Rúnar Alex Rúnarsson,is ISL,24-180,90,6,1,5,83.3,1.6,7,9,77.8,27,9,14.8,23.2,13,38.5,39.2,20,1,5.0,1,11.0
Sat,2019-08-17,20:00 ,Metz,2.6,3–0,0.8,Monaco,"19,088",Stade Saint-Symphorien,Eric Wattellier,Ligue-1,2,Frédéric Antonetti,Metz,4-3-3,Alexandre Oukidja,dz ALG,31-029,90,6,0,6,100.0,0.6,3,13,23.1,20,3,50.0,44.9,5,60.0,49.6,7,1,14.3,0,6.0
Sat,2019-08-17,20:00 ,Metz,2.6,3–0,0.8,Monaco,"19,088",Stade Saint-Symphorien,Eric Wattellier,Ligue-1,2,Leonardo Jardim,Monaco,4-2-3-1,Benjamin Lecomte,fr FRA,28-113,90,9,3,6,77.8,2.9,2,3,66.7,17,1,5.9,27.4,8,25.0,29.6,15,1,6.7,2,14.2
Sat,2019-08-17,20:00 ,Amiens,1.0,1–0,0.3,Lille,"12,481",Stade Crédit Agricole la Licorne,Karim Abed,Ligue-1,2,Luka Elsner,Amiens,4-2-3-1,Régis Gurtner,fr FRA,32-252,90,0,0,0,,0.0,1,9,11.1,12,2,33.3,37.3,6,83.3,56.0,21,2,9.5,0,8.7
Sat,2019-08-17,20:00 ,Amiens,1.0,1–0,0.3,Lille,"12,481",Stade Crédit Agricole la Licorne,Karim Abed,Ligue-1,2,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,24-045,90,3,1,2,66.7,1.1,8,20,40.0,21,5,61.9,44.2,7,100.0,62.3,9,0,0.0,0,12.0
Sun,2019-08-18,15:00 ,Saint-Étienne,2.3,1–1,0.5,Brest,"28,645",Stade Geoffroy-Guichard,Johan Hamel,Ligue-1,2,Ghislain Printant,Saint-Étienne,4-2-3-1,Stéphane Ruffier,fr FRA,32-325,90,3,1,2,66.7,1.0,5,7,71.4,15,5,40.0,33.7,4,25.0,29.3,7,2,28.6,1,11.3
Sun,2019-08-18,15:00 ,Saint-Étienne,2.3,1–1,0.5,Brest,"28,645",Stade Geoffroy-Guichard,Johan Hamel,Ligue-1,2,Olivier Dall’Oglio,Brest,4-4-2,Gautier Larsonneur,fr FRA,22-176,90,5,1,4,80.0,1.1,9,32,28.1,29,1,82.8,51.7,10,80.0,51.5,14,1,7.1,1,13.7
Sun,2019-08-18,17:00 ,Reims,0.5,0–0,0.4,Strasbourg,"13,714",Stade Auguste-Delaune II,Florent Batta,Ligue-1,2,David Guion,Reims,4-2-3-1,Predrag Rajković,rs SRB,23-291,90,2,0,2,100.0,0.4,0,5,0.0,17,1,29.4,31.0,5,0.0,21.6,10,1,10.0,0,8.0
Sun,2019-08-18,17:00 ,Reims,0.5,0–0,0.4,Strasbourg,"13,714",Stade Auguste-Delaune II,Florent Batta,Ligue-1,2,Thierry Laurey,Strasbourg,3-5-1-1,Matz Sels,be BEL,27-173,90,1,0,1,100.0,0.0,12,27,44.4,29,4,58.6,40.4,10,100.0,63.7,12,0,0.0,0,
Sun,2019-08-18,21:00 ,Rennes,1.2,2–1,1.0,Paris S-G,"28,596",Roazhon Park,Antony Gautier,Ligue-1,2,Julien Stéphan,Rennes,5-3-2,Romain Salin,fr FRA,35-020,90,2,1,1,50.0,0.8,5,15,33.3,19,2,36.8,35.7,11,72.7,46.7,26,0,0.0,0,9.3
Sun,2019-08-18,21:00 ,Rennes,1.2,2–1,1.0,Paris S-G,"28,596",Roazhon Park,Antony Gautier,Ligue-1,2,Thomas Tuchel,Paris S-G,4-3-3,Alphonse Areola,fr FRA,26-172,90,3,2,1,33.3,1.4,2,2,100.0,12,4,0.0,15.3,3,66.7,38.0,6,0,0.0,0,16.0
Sat,2019-08-24,20:00 ,Amiens,0.4,1–2,2.4,Nantes,"11,393",Stade Crédit Agricole la Licorne,Jeremy Stinat,Ligue-1,3,Luka Elsner,Amiens,4-2-3-1,Régis Gurtner,fr FRA,32-259,90,6,2,4,66.7,2.3,10,16,62.5,15,3,33.3,34.4,15,73.3,54.7,17,0,0.0,1,16.5
Sat,2019-08-24,20:00 ,Amiens,0.4,1–2,2.4,Nantes,"11,393",Stade Crédit Agricole la Licorne,Jeremy Stinat,Ligue-1,3,Christian Gourcuff,Nantes,4-2-3-1,Alban Lafont,fr FRA,20-213,90,1,1,0,0.0,0.6,6,14,42.9,28,4,46.4,40.2,2,50.0,40.5,4,0,0.0,2,17.3
Sat,2019-08-24,20:00 ,Dijon,0.4,0–2,0.6,Bordeaux,"12,471",Stade Gaston Gérard,François Letexier,Ligue-1,3,Stéphane Jobard,Dijon,4-1-4-1,Rúnar Alex Rúnarsson,is ISL,24-187,90,3,2,1,33.3,0.7,0,8,0.0,23,3,26.1,28.3,5,40.0,36.4,16,0,0.0,2,20.0
Sat,2019-08-24,20:00 ,Dijon,0.4,0–2,0.6,Bordeaux,"12,471",Stade Gaston Gérard,François Letexier,Ligue-1,3,Paulo Sousa,Bordeaux,3-4-3,Benoît Costil,fr FRA,32-052,90,1,0,1,100.0,0.2,5,14,35.7,18,1,50.0,37.3,8,62.5,43.0,11,0,0.0,0,5.0
Sat,2019-08-24,20:00 ,Brest,0.5,1–0,1.0,Reims,"13,958",Stade Francis-Le Blé,Hakim Ben El Hadj Salem,Ligue-1,3,Olivier Dall’Oglio,Brest,4-4-2,Gautier Larsonneur,fr FRA,22-182,90,2,0,2,100.0,0.2,8,21,38.1,36,8,44.4,35.6,11,45.5,34.9,19,2,10.5,0,6.3
Sat,2019-08-24,20:00 ,Brest,0.5,1–0,1.0,Reims,"13,958",Stade Francis-Le Blé,Hakim Ben El Hadj Salem,Ligue-1,3,David Guion,Reims,4-2-3-1,Predrag Rajković,rs SRB,23-297,90,4,1,3,75.0,0.8,5,10,50.0,32,5,28.1,32.8,3,33.3,40.3,13,1,7.7,2,20.5
Sat,2019-08-24,20:00 ,Angers,1.9,3–0,0.2,Metz,"9,001",Stade Raymond Kopa,Stéphanie Frappart,Ligue-1,3,Stéphane Moulin,Angers,4-2-3-1,Ludovic Butelle,fr FRA,36-143,90,2,0,2,100.0,0.1,4,11,36.4,15,6,40.0,37.9,8,62.5,48.9,6,0,0.0,0,
Sat,2019-08-24,20:00 ,Angers,1.9,3–0,0.2,Metz,"9,001",Stade Raymond Kopa,Stéphanie Frappart,Ligue-1,3,Frédéric Antonetti,Metz,4-3-3,Alexandre Oukidja,dz ALG,31-036,90,5,3,2,40.0,2.0,5,16,31.3,26,4,38.5,35.2,9,66.7,52.2,11,0,0.0,3,18.2
Sun,2019-08-25,15:00 ,Monaco,2.0,2–2,2.5,Nîmes,"7,438",Stade Louis II.,Amaury Delerue,Ligue-1,3,Leonardo Jardim,Monaco,4-4-2,Benjamin Lecomte,fr FRA,28-121,90,4,2,2,50.0,2.9,7,13,53.8,17,7,47.1,39.8,11,45.5,36.4,17,0,0.0,0,
Sun,2019-08-25,15:00 ,Monaco,2.0,2–2,2.5,Nîmes,"7,438",Stade Louis II.,Amaury Delerue,Ligue-1,3,Bernard Blaquart,Nîmes,4-3-3,Paul Bernardoni,fr FRA,22-129,90,5,2,3,60.0,1.4,4,7,57.1,19,7,26.3,36.3,6,33.3,35.0,12,0,0.0,0,5.5
Sun,2019-08-25,17:00 ,Strasbourg,1.9,0–2,0.6,Rennes,"24,951",Stade de la Meinau,Ruddy Buquet,Ligue-1,3,Thierry Laurey,Strasbourg,3-4-1-2,Matz Sels,be BEL,27-180,90,4,2,2,50.0,1.5,5,10,50.0,14,1,35.7,35.5,6,83.3,59.3,2,0,0.0,1,23.3
Sun,2019-08-25,17:00 ,Strasbourg,1.9,0–2,0.6,Rennes,"24,951",Stade de la Meinau,Ruddy Buquet,Ligue-1,3,Julien Stéphan,Rennes,5-3-2,Edouard Mendy,sn SEN,27-177,90,3,0,2,100.0,1.7,8,19,42.1,24,3,41.7,34.3,14,64.3,45.5,25,1,4.0,0,13.7
Sun,2019-08-25,21:00 ,Paris S-G,4.1,4–0,0.4,Toulouse,"47,325",Parc des Princes,Jérôme Brisard,Ligue-1,3,Thomas Tuchel,Paris S-G,4-3-3,Alphonse Areola,fr FRA,26-179,90,0,0,0,,0.0,0,0,,16,0,0.0,20.3,2,0.0,20.5,4,0,0.0,3,17.5
Sun,2019-08-25,21:00 ,Paris S-G,4.1,4–0,0.4,Toulouse,"47,325",Parc des Princes,Jérôme Brisard,Ligue-1,3,Alain Casanova,Toulouse,5-4-1,Baptiste Reynet,fr FRA,28-301,90,11,4,7,63.6,4.6,10,24,41.7,21,3,71.4,47.6,11,81.8,53.7,31,1,3.2,0,5.6
Tue,2019-08-27,19:00 ,Montpellier,2.1,1–0,0.9,Lyon,"19,387",Stade de la Mosson,Mikael Lesage,Ligue-1,3,Michel Der Zakarian,Montpellier,3-4-1-2,Gerónimo Rulli,ar ARG,27-099,90,4,0,4,100.0,0.9,9,10,90.0,29,6,24.1,29.6,6,50.0,44.2,11,0,0.0,1,24.0
Tue,2019-08-27,19:00 ,Montpellier,2.1,1–0,0.9,Lyon,"19,387",Stade de la Mosson,Mikael Lesage,Ligue-1,3,Thiago Mendes,Lyon,4-3-3,Anthony Lopes,pt POR,28-330,90,5,1,4,80.0,1.0,6,9,66.7,28,12,17.9,28.3,10,40.0,36.0,18,1,5.6,2,14.8
Wed,2019-08-28,19:00 ,Lille,2.4,3–0,0.8,Saint-Étienne,"36,138",Stade Pierre-Mauroy,Olivier Thual,Ligue-1,3,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,24-056,90,3,0,3,100.0,0.4,5,23,21.7,29,6,55.2,40.8,7,100.0,67.6,10,2,20.0,1,13.0
Wed,2019-08-28,19:00 ,Lille,2.4,3–0,0.8,Saint-Étienne,"36,138",Stade Pierre-Mauroy,Olivier Thual,Ligue-1,3,Ghislain Printant,Saint-Étienne,4-2-3-1,Stéphane Ruffier,fr FRA,32-335,90,7,3,4,71.4,3.2,3,14,21.4,13,1,61.5,41.2,10,60.0,42.9,8,0,0.0,0,
Wed,2019-08-28,21:00 ,Nice,1.7,1–2,1.7,Marseille,"31,825",Stade de Nice,Clément Turpin,Ligue-1,3,Patrick Vieira,Nice,4-3-3,Walter Benítez,ar ARG,26-221,90,5,2,3,80.0,1.6,3,6,50.0,24,2,16.7,26.2,6,33.3,32.3,10,0,0.0,1,30.0
Wed,2019-08-28,21:00 ,Nice,1.7,1–2,1.7,Marseille,"31,825",Stade de Nice,Clément Turpin,Ligue-1,3,André Villas-Boas,Marseille,4-3-3,Steve Mandanda,fr FRA,34-153,90,3,1,2,100.0,1.0,5,11,45.5,22,5,40.9,34.0,4,50.0,40.8,11,1,9.1,0,11.7
Fri,2019-08-30,20:45 ,Metz,0.4,0–2,1.6,Paris S-G,"20,685",Stade Saint-Symphorien,Franck Schneider,Ligue-1,4,Frédéric Antonetti,Metz,4-3-3,Alexandre Oukidja,dz ALG,31-042,90,4,2,2,75.0,2.0,7,22,31.8,24,6,70.8,48.8,5,100.0,64.6,15,2,13.3,0,6.5
Fri,2019-08-30,20:45 ,Metz,0.4,0–2,1.6,Paris S-G,"20,685",Stade Saint-Symphorien,Franck Schneider,Ligue-1,4,Thomas Tuchel,Paris S-G,4-3-3,Marcin Bułka,pl POL,19-330,90,2,0,2,100.0,0.4,0,0,,12,3,0.0,16.3,6,0.0,20.8,5,1,20.0,0,5.0
Sat,2019-08-31,17:30 ,Lyon,0.7,1–1,1.1,Bordeaux,"52,327",Groupama Stadium,Antony Gautier,Ligue-1,4,Thiago Mendes,Lyon,4-3-3,Anthony Lopes,pt POR,28-334,90,6,1,5,83.3,1.1,2,10,20.0,35,8,17.1,28.6,11,36.4,33.3,17,3,17.6,1,9.0
Sat,2019-08-31,17:30 ,Lyon,0.7,1–1,1.1,Bordeaux,"52,327",Groupama Stadium,Antony Gautier,Ligue-1,4,Paulo Sousa,Bordeaux,4-2-3-1,Benoît Costil,fr FRA,32-059,90,3,1,2,66.7,0.8,3,7,42.9,24,6,29.2,26.2,4,0.0,17.0,9,0,0.0,1,20.0
Sat,2019-08-31,20:00 ,Toulouse,1.3,2–0,0.4,Amiens,"10,184",Stadium Municipal,Florent Batta,Ligue-1,4,Alain Casanova,Toulouse,4-3-3,Baptiste Reynet,fr FRA,28-307,90,1,0,1,100.0,0.1,11,23,47.8,34,6,47.1,36.1,9,77.8,55.7,16,1,6.3,0,9.3
Sat,2019-08-31,20:00 ,Toulouse,1.3,2–0,0.4,Amiens,"10,184",Stadium Municipal,Florent Batta,Ligue-1,4,Luka Elsner,Amiens,5-4-1,Régis Gurtner,fr FRA,32-266,90,3,2,1,33.3,1.3,7,8,87.5,25,9,20.0,28.7,4,75.0,46.5,13,1,7.7,0,10.0
Sat,2019-08-31,20:00 ,Angers,1.4,2–0,0.7,Dijon,"8,988",Stade Raymond Kopa,Jérémie Pignard,Ligue-1,4,Stéphane Moulin,Angers,4-5-1,Ludovic Butelle,fr FRA,36-150,90,2,0,2,100.0,1.1,2,6,33.3,16,4,12.5,28.2,6,66.7,46.5,8,0,0.0,0,14.0
Sat,2019-08-31,20:00 ,Angers,1.4,2–0,0.7,Dijon,"8,988",Stade Raymond Kopa,Jérémie Pignard,Ligue-1,4,Stéphane Jobard,Dijon,3-5-2,Rúnar Alex Rúnarsson,is ISL,24-194,90,3,2,2,33.3,1.2,1,10,10.0,22,4,27.3,30.2,8,50.0,43.3,14,2,14.3,0,9.8
Sat,2019-08-31,20:00 ,Nîmes,2.4,3–0,0.7,Brest,"12,488",Stade des Costières,Thomas Léonard,Ligue-1,4,Bernard Blaquart,Nîmes,4-4-2,Paul Bernardoni,fr FRA,22-135,90,3,0,3,100.0,0.2,11,24,45.8,23,0,73.9,46.4,7,100.0,60.4,7,0,0.0,0,10.5
Sat,2019-08-31,20:00 ,Nîmes,2.4,3–0,0.7,Brest,"12,488",Stade des Costières,Thomas Léonard,Ligue-1,4,Olivier Dall’Oglio,Brest,4-5-1,Gautier Larsonneur,fr FRA,22-189,90,8,3,5,62.5,3.1,0,6,0.0,20,4,20.0,27.7,13,15.4,25.1,21,0,0.0,1,10.5
Sat,2019-08-31,20:00 ,Nantes,0.9,1–0,0.5,Montpellier,"18,980",Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Ligue-1,4,Christian Gourcuff,Nantes,4-2-3-1,Alban Lafont,fr FRA,20-220,90,1,0,1,100.0,0.1,9,19,47.4,27,5,55.6,38.1,4,100.0,68.3,13,1,7.7,0,10.6
Sat,2019-08-31,20:00 ,Nantes,0.9,1–0,0.5,Montpellier,"18,980",Stade de la Beaujoire - Louis Fonteneau,Karim Abed,Ligue-1,4,Michel Der Zakarian,Montpellier,3-4-1-2,Gerónimo Rulli,ar ARG,27-103,90,7,1,6,85.7,1.8,8,15,53.3,44,8,22.7,29.9,7,71.4,51.7,18,1,5.6,2,20.8
Sun,2019-09-01,15:00 ,Rennes,0.8,1–2,1.8,Nice,"26,721",Roazhon Park,Johan Hamel,Ligue-1,4,Julien Stéphan,Rennes,5-3-2,Edouard Mendy,sn SEN,27-184,90,6,2,4,83.3,2.2,4,8,50.0,25,9,28.0,30.3,4,25.0,25.3,8,3,37.5,0,11.0
Sun,2019-09-01,15:00 ,Rennes,0.8,1–2,1.8,Nice,"26,721",Roazhon Park,Johan Hamel,Ligue-1,4,Patrick Vieira,Nice,4-3-3,Walter Benítez,ar ARG,26-225,90,3,1,3,66.7,0.6,5,10,50.0,17,5,17.6,27.4,8,87.5,55.9,26,0,0.0,0,
Sun,2019-09-01,15:00 ,Reims,2.1,2–0,1.6,Lille,"14,477",Stade Auguste-Delaune II,Eric Wattellier,Ligue-1,4,David Guion,Reims,4-2-3-1,Predrag Rajković,rs SRB,23-305,90,3,0,2,100.0,1.7,4,10,40.0,17,5,29.4,31.8,7,71.4,54.7,11,1,9.1,0,7.0
Sun,2019-09-01,15:00 ,Reims,2.1,2–0,1.6,Lille,"14,477",Stade Auguste-Delaune II,Eric Wattellier,Ligue-1,4,Christophe Galtier,Lille,4-2-3-1,Mike Maignan,fr FRA,24-060,90,4,2,2,75.0,1.1,10,19,52.6,20,6,65.0,44.5,6,100.0,66.2,9,0,0.0,0,4.0
