gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
2,Sat,2022-08-13,15:30 ,Leverkusen,2.5,1–2,0.4,Augsburg,"22,903",BayArena,Benjamin Cortus,Bundesliga,2,Gerardo Seoane,Leverkusen,4-2-3-1,Andrey Lunyov,ru RUS,30-273,90,4,2,2,50.0,1.4,4,10,40.0,41,7,24.4,30.3,3,0.0,15.3,6,1,16.7,1,13.0
2,Sat,2022-08-13,15:30 ,Leverkusen,2.5,1–2,0.4,Augsburg,"22,903",BayArena,Benjamin Cortus,Bundesliga,2,Enrico Maaßen,Augsburg,3-5-2,Rafał Gikiewicz,pl POL,34-291,90,10,1,9,90.0,2.4,18,38,47.4,27,1,88.9,50.8,15,93.3,65.2,26,1,3.8,0,12.0
2,Sat,2022-08-13,15:30 ,RB Leipzig,1.0,2–2,1.5,Köln,"49,579",Red Bull Arena,Benjamin Brand,Bundesliga,2,Domenico Tedesco,RB Leipzig,3-1-4-2,Péter Gulácsi,hu HUN,32-099,90,4,2,3,50.0,2.0,5,11,45.5,35,5,14.3,31.5,11,54.5,43.4,16,1,6.3,1,14.0
2,Sat,2022-08-13,15:30 ,RB Leipzig,1.0,2–2,1.5,Köln,"49,579",Red Bull Arena,Benjamin Brand,Bundesliga,2,Steffen Baumgart,Köln,4-2-3-1,Marvin Schwäbe,de GER,27-110,90,5,2,3,60.0,1.8,2,6,33.3,21,3,23.8,31.4,7,14.3,30.1,6,0,0.0,0,8.5
2,Sat,2022-08-13,15:30 ,Hertha BSC,1.7,1–1,1.6,Eint Frankfurt,"45,000",Olympiastadion Berlin,Frank Willenborg,Bundesliga,2,Sandro Schwarz,Hertha BSC,4-3-3,Oliver Christensen,dk DEN,23-144,90,1,1,0,0.0,0.6,8,16,50.0,25,4,36.0,36.3,12,58.3,51.0,15,1,6.7,4,21.4
2,Sat,2022-08-13,15:30 ,Hertha BSC,1.7,1–1,1.6,Eint Frankfurt,"45,000",Olympiastadion Berlin,Frank Willenborg,Bundesliga,2,Oliver Glasner,Eint Frankfurt,3-4-3,Kevin Trapp,de GER,32-036,90,5,1,4,80.0,1.0,1,12,8.3,21,7,38.1,35.0,8,50.0,45.4,9,1,11.1,0,14.3
2,Sat,2022-08-13,18:30 ,Schalke 04,1.4,2–2,1.3,M'Gladbach,"62,271",Veltins-Arena,Sven Jablonski,Bundesliga,2,Frank Kramer,Schalke 04,4-4-2,Alexander Schwolow,de GER,30-072,90,8,2,6,75.0,1.6,8,19,42.1,26,3,57.7,43.8,4,100.0,71.5,11,1,9.1,3,15.4
2,Sat,2022-08-13,18:30 ,Schalke 04,1.4,2–2,1.3,M'Gladbach,"62,271",Veltins-Arena,Sven Jablonski,Bundesliga,2,Daniel Farke,M'Gladbach,4-2-3-1,Yann Sommer,ch SUI,33-239,90,4,2,2,75.0,1.8,1,10,10.0,47,9,19.1,25.9,9,11.1,28.2,15,1,6.7,0,5.5
2,Sun,2022-08-14,15:30 ,Mainz 05,0.7,0–0,0.4,Union Berlin,"25,009",Mewa Arena,Daniel Schlager,Bundesliga,2,Bo Svensson,Mainz 05,3-5-2,Robin Zentner,de GER,27-290,90,2,0,2,100.0,0.5,6,15,40.0,21,8,28.6,32.0,9,100.0,62.0,9,1,11.1,0,8.5
2,Sun,2022-08-14,15:30 ,Mainz 05,0.7,0–0,0.4,Union Berlin,"25,009",Mewa Arena,Daniel Schlager,Bundesliga,2,Urs Fischer,Union Berlin,3-5-2,Frederik Rønnow,dk DEN,30-010,90,5,0,5,100.0,0.4,7,20,35.0,45,8,31.1,33.8,8,75.0,56.9,10,1,10.0,1,10.5
2,Sun,2022-08-14,17:30 ,Bayern Munich,2.0,2–0,0.5,Wolfsburg,"75,000",Allianz Arena,Harm Osmers,Bundesliga,2,Julian Nagelsmann,Bayern Munich,4-2-3-1,Manuel Neuer,de GER,36-140,90,2,0,2,100.0,0.7,7,13,53.8,50,7,26.0,31.3,6,0.0,26.3,8,0,0.0,2,20.6
2,Sun,2022-08-14,17:30 ,Bayern Munich,2.0,2–0,0.5,Wolfsburg,"75,000",Allianz Arena,Harm Osmers,Bundesliga,2,Niko Kovač,Wolfsburg,4-5-1,Koen Casteels,be BEL,30-050,90,8,2,6,75.0,1.7,16,26,61.5,30,4,70.0,50.2,7,71.4,55.9,15,1,6.7,0,5.0
3,Fri,2022-08-19,20:30 ,M'Gladbach,2.7,1–0,1.0,Hertha BSC,"48,411",Stadion im Borussia-Park,Matthias Jöllenbeck,Bundesliga,3,Daniel Farke,M'Gladbach,4-2-3-1,Yann Sommer,ch SUI,33-245,90,4,0,4,100.0,0.4,7,18,38.9,50,5,32.0,28.8,14,14.3,22.8,10,0,0.0,3,25.0
3,Fri,2022-08-19,20:30 ,M'Gladbach,2.7,1–0,1.0,Hertha BSC,"48,411",Stadion im Borussia-Park,Matthias Jöllenbeck,Bundesliga,3,Sandro Schwarz,Hertha BSC,4-3-3,Oliver Christensen,dk DEN,23-150,90,6,1,4,100.0,3.0,1,4,25.0,36,8,5.6,20.8,3,66.7,53.0,11,2,18.2,3,24.6
3,Sat,2022-08-20,15:30 ,Leverkusen,1.2,0–3,1.5,Hoffenheim,"26,300",BayArena,Tobias Reichel,Bundesliga,3,Gerardo Seoane,Leverkusen,4-2-3-1,Lukáš Hrádecký,fi FIN,32-269,90,5,3,2,40.0,2.5,3,11,27.3,28,3,25.0,27.6,6,66.7,47.5,10,0,0.0,4,25.8
3,Sat,2022-08-20,15:30 ,Leverkusen,1.2,0–3,1.5,Hoffenheim,"26,300",BayArena,Tobias Reichel,Bundesliga,3,André Breitenreiter,Hoffenheim,3-5-2,Oliver Baumann,de GER,32-079,90,3,0,3,100.0,0.3,6,16,37.5,40,6,35.0,32.1,8,25.0,27.8,15,2,13.3,2,10.6
3,Sat,2022-08-20,15:30 ,Augsburg,0.5,1–2,2.1,Mainz 05,"23,755",WWK Arena,Sascha Stegemann,Bundesliga,3,Enrico Maaßen,Augsburg,3-4-3,Rafał Gikiewicz,pl POL,34-298,90,6,2,3,66.7,2.2,1,17,5.9,40,6,27.5,29.3,11,54.5,45.4,14,0,0.0,1,19.0
3,Sat,2022-08-20,15:30 ,Augsburg,0.5,1–2,2.1,Mainz 05,"23,755",WWK Arena,Sascha Stegemann,Bundesliga,3,Bo Svensson,Mainz 05,3-5-2,Robin Zentner,de GER,27-296,90,2,1,1,50.0,0.7,6,16,37.5,24,9,62.5,45.2,3,33.3,33.3,9,4,44.4,3,16.4
3,Sat,2022-08-20,15:30 ,Stuttgart,0.9,0–1,0.6,Freiburg,"47,500",Mercedes-Benz Arena,Felix Brych,Bundesliga,3,Pellegrino Matarazzo,Stuttgart,3-4-3,Florian Müller,de GER,24-280,90,3,1,2,66.7,0.6,3,7,42.9,49,6,14.3,21.4,7,0.0,15.3,7,0,0.0,2,23.3
3,Sat,2022-08-20,15:30 ,Stuttgart,0.9,0–1,0.6,Freiburg,"47,500",Mercedes-Benz Arena,Felix Brych,Bundesliga,3,Christian Streich,Freiburg,4-2-3-1,Mark Flekken,nl NED,29-068,90,4,0,4,100.0,0.9,18,35,51.4,43,4,65.1,46.6,7,100.0,71.7,16,2,12.5,0,9.0
3,Sat,2022-08-20,15:30 ,Dortmund,0.5,2–3,1.3,Werder Bremen,"81,365",Signal Iduna Park,Florian Badstübner,Bundesliga,3,Edin Terzić,Dortmund,4-2-3-1,Gregor Kobel,ch SUI,24-257,90,7,3,4,57.1,2.3,4,11,36.4,33,6,24.2,26.6,9,33.3,35.1,10,0,0.0,3,20.3
3,Sat,2022-08-20,15:30 ,Dortmund,0.5,2–3,1.3,Werder Bremen,"81,365",Signal Iduna Park,Florian Badstübner,Bundesliga,3,Ole Werner,Werder Bremen,3-5-2,Jiří Pavlenka,cz CZE,30-128,90,4,2,2,50.0,1.0,2,6,33.3,28,2,17.9,31.1,8,12.5,24.5,7,0,0.0,0,6.0
3,Sat,2022-08-20,15:30 ,Wolfsburg,1.3,0–0,1.1,Schalke 04,"26,959",Volkswagen Arena,Felix Zwayer,Bundesliga,3,Niko Kovač,Wolfsburg,4-2-3-1,Koen Casteels,be BEL,30-056,90,2,0,1,100.0,1.1,9,12,75.0,38,4,28.9,28.8,5,20.0,30.8,10,2,20.0,3,16.5
3,Sat,2022-08-20,15:30 ,Wolfsburg,1.3,0–0,1.1,Schalke 04,"26,959",Volkswagen Arena,Felix Zwayer,Bundesliga,3,Frank Kramer,Schalke 04,4-3-3,Alexander Schwolow,de GER,30-079,90,6,0,6,100.0,0.7,9,24,37.5,22,3,77.3,50.0,7,100.0,68.6,30,0,0.0,0,
3,Sat,2022-08-20,18:30 ,Union Berlin,0.7,2–1,0.9,RB Leipzig,"21,056",Stadion An der Alten Försterei,Deniz Aytekin,Bundesliga,3,Urs Fischer,Union Berlin,3-5-2,Frederik Rønnow,dk DEN,30-016,90,1,1,0,0.0,0.0,7,24,29.2,27,1,70.4,44.9,6,83.3,61.3,23,1,4.3,1,15.5
3,Sat,2022-08-20,18:30 ,Union Berlin,0.7,2–1,0.9,RB Leipzig,"21,056",Stadion An der Alten Försterei,Deniz Aytekin,Bundesliga,3,Domenico Tedesco,RB Leipzig,3-1-4-2,Janis Blaswich,de GER,31-110,90,2,2,0,0.0,0.6,0,0,,30,4,0.0,22.4,4,0.0,18.0,9,1,11.1,4,25.7
3,Sun,2022-08-21,15:30 ,Eint Frankfurt,0.9,1–1,0.3,Köln,"50,800",Deutsche Bank Park,Martin Petersen,Bundesliga,3,Oliver Glasner,Eint Frankfurt,4-2-3-1,Kevin Trapp,de GER,32-044,90,2,1,1,50.0,0.9,4,9,44.4,17,2,41.2,36.6,6,33.3,32.2,18,1,5.6,0,6.3
3,Sun,2022-08-21,15:30 ,Eint Frankfurt,0.9,1–1,0.3,Köln,"50,800",Deutsche Bank Park,Martin Petersen,Bundesliga,3,Steffen Baumgart,Köln,4-1-2-1-2,Marvin Schwäbe,de GER,27-118,90,3,1,2,66.7,0.5,7,12,58.3,42,3,23.8,30.3,7,28.6,32.9,12,0,0.0,0,4.0
3,Sun,2022-08-21,17:30 ,Bochum,0.7,0–7,2.9,Bayern Munich,"26,000",Vonovia Ruhrstadion,Daniel Siebert,Bundesliga,3,Thomas Reis,Bochum,4-4-2,Manuel Riemann,de GER,33-346,90,12,7,6,50.0,4.0,20,28,71.4,31,0,80.6,51.7,7,42.9,45.0,9,0,0.0,3,13.0
3,Sun,2022-08-21,17:30 ,Bochum,0.7,0–7,2.9,Bayern Munich,"26,000",Vonovia Ruhrstadion,Daniel Siebert,Bundesliga,3,Julian Nagelsmann,Bayern Munich,4-4-2,Manuel Neuer,de GER,36-147,90,7,0,7,100.0,1.3,2,7,28.6,40,10,17.5,26.5,9,0.0,21.9,9,1,11.1,2,21.3
4,Fri,2022-08-26,20:30 ,Freiburg,3.9,1–0,1.2,Bochum,"32,800",Europa-Park Stadion,Marco Fritz,Bundesliga,4,Christian Streich,Freiburg,4-2-3-1,Mark Flekken,nl NED,29-074,90,5,0,5,100.0,0.8,5,14,35.7,26,7,34.6,37.3,6,83.3,56.2,20,0,0.0,2,21.3
4,Fri,2022-08-26,20:30 ,Freiburg,3.9,1–0,1.2,Bochum,"32,800",Europa-Park Stadion,Marco Fritz,Bundesliga,4,Thomas Reis,Bochum,4-2-3-1,Manuel Riemann,de GER,33-351,90,13,1,11,92.3,5.2,22,49,44.9,56,3,67.9,47.1,14,78.6,52.2,15,1,6.7,7,26.4
4,Sat,2022-08-27,15:30 ,Hoffenheim,1.9,1–0,0.6,Augsburg,"17,206",PreZero Arena,Tobias Welz,Bundesliga,4,André Breitenreiter,Hoffenheim,3-5-2,Oliver Baumann,de GER,32-086,90,1,0,1,100.0,0.2,5,16,31.3,27,3,44.4,39.8,10,40.0,40.0,14,3,21.4,1,13.7
4,Sat,2022-08-27,15:30 ,Hoffenheim,1.9,1–0,0.6,Augsburg,"17,206",PreZero Arena,Tobias Welz,Bundesliga,4,Enrico Maaßen,Augsburg,3-4-1-2,Rafał Gikiewicz,pl POL,34-305,90,5,1,4,80.0,2.4,6,25,24.0,29,7,34.5,34.0,19,78.9,60.8,12,1,8.3,1,17.3
4,Sat,2022-08-27,15:30 ,Mainz 05,1.4,0–3,1.9,Leverkusen,"28,500",Mewa Arena,Christian Dingert,Bundesliga,4,Bo Svensson,Mainz 05,3-4-3,Robin Zentner,de GER,27-303,90,5,3,2,40.0,2.3,3,3,100.0,18,4,11.1,25.2,2,50.0,58.5,6,0,0.0,2,26.0
4,Sat,2022-08-27,15:30 ,Mainz 05,1.4,0–3,1.9,Leverkusen,"28,500",Mewa Arena,Christian Dingert,Bundesliga,4,Gerardo Seoane,Leverkusen,3-5-2,Lukáš Hrádecký,fi FIN,32-276,90,3,0,3,100.0,0.6,7,23,30.4,28,5,57.1,44.0,7,100.0,68.6,15,2,13.3,0,4.7
4,Sat,2022-08-27,15:30 ,RB Leipzig,3.5,2–0,0.5,Wolfsburg,"41,243",Red Bull Arena,Bastian Dankert,Bundesliga,4,Domenico Tedesco,RB Leipzig,3-4-1-2,Janis Blaswich,de GER,31-117,90,4,0,4,100.0,0.7,2,9,22.2,25,7,24.0,31.6,9,33.3,35.1,12,0,0.0,0,6.0
4,Sat,2022-08-27,15:30 ,RB Leipzig,3.5,2–0,0.5,Wolfsburg,"41,243",Red Bull Arena,Bastian Dankert,Bundesliga,4,Niko Kovač,Wolfsburg,4-2-3-1,Koen Casteels,be BEL,30-063,90,7,2,5,85.7,2.7,6,7,85.7,27,11,22.2,29.3,11,9.1,26.5,13,1,7.7,4,24.8
4,Sat,2022-08-27,15:30 ,Schalke 04,1.9,1–6,1.1,Union Berlin,"62,271",Veltins-Arena,Robert Hartmann,Bundesliga,4,Frank Kramer,Schalke 04,4-2-3-1,Alexander Schwolow,de GER,30-086,90,7,6,1,14.3,1.9,2,11,18.2,24,3,29.2,31.1,6,66.7,53.5,10,0,0.0,1,31.0
4,Sat,2022-08-27,15:30 ,Schalke 04,1.9,1–6,1.1,Union Berlin,"62,271",Veltins-Arena,Robert Hartmann,Bundesliga,4,Urs Fischer,Union Berlin,3-5-2,Frederik Rønnow,dk DEN,30-023,90,7,1,6,100.0,2.4,10,25,40.0,45,5,44.4,37.3,8,62.5,49.6,25,3,12.0,0,11.4
4,Sat,2022-08-27,15:30 ,Hertha BSC,0.5,0–1,2.7,Dortmund,"62,142",Olympiastadion Berlin,Tobias Stieler,Bundesliga,4,Sandro Schwarz,Hertha BSC,4-3-3,Oliver Christensen,dk DEN,23-158,90,6,1,5,83.3,1.3,3,9,33.3,25,10,16.0,26.8,10,50.0,49.0,15,1,6.7,2,15.0
4,Sat,2022-08-27,15:30 ,Hertha BSC,0.5,0–1,2.7,Dortmund,"62,142",Olympiastadion Berlin,Tobias Stieler,Bundesliga,4,Edin Terzić,Dortmund,4-2-3-1,Gregor Kobel,ch SUI,24-264,90,3,0,3,100.0,0.6,6,12,50.0,42,6,16.7,24.1,6,83.3,58.0,11,1,9.1,1,13.5
4,Sat,2022-08-27,18:30 ,Bayern Munich,2.8,1–1,0.5,M'Gladbach,"75,000",Allianz Arena,Daniel Schlager,Bundesliga,4,Julian Nagelsmann,Bayern Munich,4-2-2-2,Manuel Neuer,de GER,36-153,90,3,1,2,66.7,0.8,1,2,50.0,15,4,0.0,24.5,5,40.0,42.4,4,1,25.0,1,15.5
4,Sat,2022-08-27,18:30 ,Bayern Munich,2.8,1–1,0.5,M'Gladbach,"75,000",Allianz Arena,Daniel Schlager,Bundesliga,4,Daniel Farke,M'Gladbach,4-2-3-1,Yann Sommer,ch SUI,33-253,90,20,1,19,95.0,4.0,8,27,29.6,39,5,46.2,41.1,11,81.8,54.7,30,1,3.3,0,7.0
4,Sun,2022-08-28,15:30 ,Köln,0.6,0–0,2.1,Stuttgart,"50,000",RheinEnergieSTADION,Harm Osmers,Bundesliga,4,Steffen Baumgart,Köln,4-1-3-2,Marvin Schwäbe,de GER,27-125,90,5,0,5,100.0,1.3,4,9,44.4,31,0,22.6,28.3,10,20.0,28.4,18,0,0.0,1,18.0
4,Sun,2022-08-28,15:30 ,Köln,0.6,0–0,2.1,Stuttgart,"50,000",RheinEnergieSTADION,Harm Osmers,Bundesliga,4,Pellegrino Matarazzo,Stuttgart,3-4-3,Florian Müller,de GER,24-288,90,1,0,1,100.0,0.2,7,11,63.6,33,5,30.3,33.2,6,16.7,28.3,22,0,0.0,4,23.1
4,Sun,2022-08-28,17:30 ,Werder Bremen,1.8,3–4,1.8,Eint Frankfurt,"41,000",Wohninvest Weserstadion,Patrick Ittrich,Bundesliga,4,Ole Werner,Werder Bremen,3-5-2,Jiří Pavlenka,cz CZE,30-136,90,6,4,2,33.3,1.9,3,11,27.3,32,7,28.1,31.1,8,25.0,33.0,14,1,7.1,1,9.8
4,Sun,2022-08-28,17:30 ,Werder Bremen,1.8,3–4,1.8,Eint Frankfurt,"41,000",Wohninvest Weserstadion,Patrick Ittrich,Bundesliga,4,Oliver Glasner,Eint Frankfurt,4-2-3-1,Kevin Trapp,de GER,32-051,90,4,3,1,50.0,1.5,4,14,28.6,17,1,64.7,49.6,7,42.9,42.7,11,1,9.1,0,6.0
5,Fri,2022-09-02,20:30 ,Dortmund,2.0,1–0,0.5,Hoffenheim,"79,300",Signal Iduna Park,Daniel Siebert,Bundesliga,5,Edin Terzić,Dortmund,4-5-1,Gregor Kobel,ch SUI,24-270,90,2,0,2,100.0,0.2,5,9,55.6,27,4,14.8,30.9,5,100.0,69.2,23,1,4.3,1,14.5
