dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,ht_score,x,y,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Sat,2023-09-02,15:00 ,Manchester City,2.2,5–1,1.4,Fulham,"52,899",Etihad Stadium,Michael Oliver,Premier-League,4,Marco Silva,Fulham,4-3-3,Bernd Leno,2–1,50.0,5.0,17,GER,GK,31.499,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,1,0,33,41,80.5,0,25,0,0,0,882,483,6,6,100.0,17,17,100.0,10,18,55.6,0.0,0,3,0,0,38,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,21,42,0,0,0,42,,0,,100,68,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Yoane Wissa,1–1,50.0,45.0,11,COD,FW,26.997,90,0,0,0,0,3,0,0,0,28,1,0,1,0.4,0.4,0.0,2,0,11,13,84.6,1,13,2,1,0,171,44,7,8,87.5,3,3,100.0,1,1,100.0,0.0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0.0,2,0,1,1,0,0,1,1,13,14,7,28,0.0,0,0.0,66,39,0,2,8,0,20,4,0,1,1,1,0,0,0,1,2,1,66.7
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Kevin Schade,1–1,16.67,40.0,9,GER,LW,21.764,70,0,0,0,0,2,1,0,0,35,1,1,0,0.3,0.3,0.2,4,1,11,21,52.4,2,17,0,5,0,199,71,6,8,75.0,4,9,44.4,1,2,50.0,0.2,2,1,3,2,21,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,,0,0,0,2,1,0,1,5,17,13,3,35,0.0,5,100.0,66,12,0,0,2,1,24,8,0,3,2,0,0,0,0,8,5,3,62.5
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,   Keane Lewis-Potter,1–1,9999.0,9999.0,23,ENG,"FW,LW",22.526,20,0,0,0,0,2,0,0,0,11,0,0,0,0.5,0.5,0.0,0,0,7,7,100.0,0,8,0,2,1,71,16,5,5,100.0,1,1,100.0,0,0,,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,1,2,9,5,11,50.0,1,50.0,34,13,1,0,1,1,11,5,0,0,0,0,0,0,0,1,1,1,50.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Bryan Mbeumo,1–1,83.33,40.0,19,CMR,"RW,RM",24.071,90,1,0,0,0,2,1,0,0,45,1,0,0,0.8,0.8,0.3,4,0,27,38,71.1,4,26,9,4,0,591,215,15,16,93.8,5,11,45.5,7,8,87.5,0.4,2,0,3,1,33,5,2,0,1,10,0,3,0,1,2,0,0,1,0,0,1,0,1,0.0,1,0,0,1,0,0,1,2,18,26,8,45,0.0,3,75.0,188,110,1,5,1,2,38,9,0,1,2,0,0,0,0,3,1,3,25.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Vitaly Janelt,1–1,16.67,30.0,27,GER,LM,25.315,70,0,0,0,0,2,1,0,0,32,0,0,2,0.2,0.2,0.0,1,0,20,23,87.0,0,9,0,0,0,254,30,13,14,92.9,5,5,100.0,1,3,33.3,0.0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,2,0,4,8,19,5,2,32,,0,,39,9,0,0,2,0,18,3,0,0,0,0,0,0,0,6,0,0,
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,   Frank Onyeka,1–1,9999.0,9999.0,15,NGA,"CM,LM",25.668,20,0,0,0,0,2,1,0,0,22,1,0,0,0.1,0.1,0.7,4,0,13,16,81.3,3,13,0,1,0,237,113,4,5,80.0,8,10,80.0,1,1,100.0,0.7,3,0,3,2,16,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,100.0,0,0,0,1,0,0,0,4,5,13,2,22,0.0,1,100.0,55,17,0,0,2,0,15,4,0,0,1,0,0,0,0,2,0,0,
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Christian Nørgaard,1–1,50.0,30.0,6,DEN,CM,29.482,90,0,0,0,0,2,1,0,0,74,5,2,0,0.1,0.1,0.2,5,0,55,65,84.6,9,32,0,0,0,1000,339,26,29,89.7,23,28,82.1,6,7,85.7,0.3,2,6,1,0,64,1,0,1,0,2,1,0,0,0,0,0,1,3,1,4,0,4,4,100.0,0,0,0,7,0,0,3,24,37,13,3,74,,0,,116,58,1,0,0,1,49,2,0,0,0,0,0,0,0,9,1,1,50.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Mathias Jensen,1–1,83.33,30.0,8,DEN,RM,27.668,80,1,0,0,0,1,1,1,0,62,3,0,1,0.0,0.0,0.4,3,0,36,50,72.0,1,20,0,1,0,555,205,19,21,90.5,13,15,86.7,2,12,16.7,0.4,2,0,1,0,36,14,3,1,0,4,6,2,2,0,0,0,0,1,1,2,0,3,3,100.0,0,0,1,3,1,0,4,17,25,20,3,62,0.0,1,100.0,90,23,1,0,2,1,35,2,0,1,0,0,0,0,0,3,1,0,100.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,   Kristoffer Ajer,1–1,9999.0,9999.0,20,NOR,RB,25.378,10,0,0,0,0,1,1,0,0,17,0,0,0,0.2,0.2,0.0,0,0,12,13,92.3,3,6,1,0,0,213,85,7,7,100.0,4,5,80.0,1,1,100.0,0.1,0,2,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7,4,6,4,17,,0,,49,44,1,0,1,0,12,2,0,0,0,0,0,0,0,1,0,0,
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Rico Henry,1–1,16.67,15.0,3,ENG,LB,26.153,90,0,0,0,0,1,0,0,0,58,1,2,1,0.0,0.0,0.1,4,0,40,47,85.1,8,22,3,2,1,514,214,26,28,92.9,13,16,81.3,0,0,,0.0,1,0,0,0,42,4,0,0,0,2,4,0,0,0,0,1,1,1,0,1,0,1,1,100.0,0,0,1,3,0,1,2,15,25,18,1,58,50.0,0,0.0,144,97,1,0,1,0,26,1,0,0,2,0,0,0,0,7,0,3,0.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Ben Mee,1–1,33.33,15.0,16,ENG,CB,33.948,80,0,0,0,0,0,0,0,0,52,2,0,2,0.0,0.0,0.1,2,0,34,44,77.3,4,26,0,0,0,615,291,10,11,90.9,20,23,87.0,4,10,40.0,0.2,1,3,0,0,43,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,2,50.0,1,1,1,2,3,0,12,34,15,3,2,52,,0,,109,73,0,0,0,2,32,1,0,0,0,0,0,0,0,4,1,1,50.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,   Nathan Collins,1–1,9999.0,9999.0,22,IRL,CB,22.342,10,0,1,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.5,1,1,13,18,72.2,1,4,0,0,0,222,112,6,8,75.0,6,8,75.0,1,2,50.0,0.2,1,1,0,0,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,3,8,5,6,1,19,,0,,9,8,1,0,0,0,11,2,0,0,0,0,0,0,0,3,1,0,100.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Ethan Pinnock,1–1,66.67,15.0,5,JAM,CB,30.263,90,0,0,0,0,1,0,0,0,78,2,1,1,0.3,0.3,0.0,4,1,61,67,91.0,3,27,0,0,0,1022,434,24,26,92.3,30,32,93.8,4,5,80.0,0.0,0,4,1,0,62,5,5,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2,0.0,2,1,0,3,5,0,6,47,29,3,2,78,,0,,143,84,0,0,0,0,48,2,0,0,0,0,0,0,0,5,6,2,75.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Aaron Hickey,1–1,83.33,15.0,2,SCO,RB,21.23,81,0,0,0,0,1,0,0,0,57,5,0,0,0.0,0.0,0.0,1,0,38,42,90.5,4,32,1,3,2,615,223,19,19,100.0,16,18,88.9,2,3,66.7,0.0,0,1,1,0,37,5,1,0,0,0,4,0,0,0,0,0,1,3,2,2,1,3,3,100.0,0,0,0,5,2,0,4,22,27,9,0,57,66.7,1,33.3,173,91,0,0,4,0,32,0,0,0,4,0,0,0,0,5,1,0,100.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,   Michael Olakigbe,1–1,9999.0,9999.0,37,ENG,LM,19.356,9,0,0,0,0,1,0,0,0,13,0,0,1,0.0,0.0,0.0,1,0,8,9,88.9,3,7,3,2,0,100,48,6,7,85.7,2,2,100.0,0,0,,0.0,0,1,1,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,1,6,6,2,13,0.0,2,100.0,63,41,0,2,0,0,9,2,0,0,0,0,0,0,0,2,1,0,100.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Thomas Frank,Brentford,4-3-3,Mark Flekken,1–1,50.0,5.0,1,NED,GK,30.222,90,0,0,0,0,0,0,0,0,59,0,0,0,0.0,0.0,0.0,0,0,43,56,76.8,1,24,0,0,0,1187,837,8,8,100.0,22,23,95.7,13,24,54.2,0.0,0,3,0,0,46,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,49,57,2,0,0,59,,0,,106,61,0,0,0,0,38,0,0,0,0,0,0,0,0,1,1,0,100.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Dominic Solanke,1–1,16.67,40.0,9,ENG,FW,25.967,90,1,0,0,0,2,2,0,0,38,0,0,0,0.6,0.6,0.1,2,0,13,15,86.7,3,19,2,3,0,161,39,6,6,100.0,4,4,100.0,0,0,,0.0,1,0,1,0,12,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,3,0,3,3,16,19,7,38,0.0,3,100.0,63,32,1,1,9,3,21,4,0,1,0,0,0,0,0,2,1,4,20.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Justin Kluivert,1–1,83.33,40.0,19,NED,LW,24.329,70,0,0,0,0,1,0,0,0,25,2,0,0,0.1,0.1,0.0,0,0,10,15,66.7,3,17,1,4,0,184,104,4,5,80.0,5,7,71.4,1,1,100.0,0.0,1,1,2,0,15,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,3,66.7,1,0,0,2,0,0,0,4,12,9,3,25,0.0,4,100.0,123,47,1,1,0,2,17,2,0,4,2,1,0,0,0,3,1,2,33.3
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,   Marcus Tavernier,1–1,9999.0,9999.0,16,ENG,"LW,LM",24.449,20,0,1,0,0,0,0,0,0,6,0,0,1,0.0,0.0,1.0,1,1,2,4,50.0,0,2,0,0,0,44,12,0,1,0.0,2,2,100.0,0,1,0.0,0.3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,2,2,1,6,,0,,7,5,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Antoine Semenyo,1–1,16.67,40.0,24,GHA,RW,23.652,59,0,0,0,0,2,1,0,0,27,0,0,0,0.2,0.2,0.0,0,0,12,15,80.0,1,11,1,2,0,156,17,8,9,88.9,4,4,100.0,0,0,,0.0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,1,3,17,8,2,27,0.0,2,100.0,117,39,1,0,2,1,14,2,0,1,0,0,0,0,0,6,2,1,66.7
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,   David Brooks,1–1,9999.0,9999.0,7,WAL,"RW,RM",26.153,31,1,0,0,0,2,1,0,0,10,0,0,1,1.0,1.0,0.0,1,1,2,4,50.0,0,5,0,1,1,35,0,1,2,50.0,1,1,100.0,0,1,0.0,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,2,0,1,4,4,2,2,10,100.0,0,0.0,34,10,0,0,1,0,3,1,0,0,0,0,0,0,0,3,0,0,
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Philip Billing,1–1,50.0,35.0,29,DEN,"AM,CM",27.227,90,0,0,0,0,2,0,0,0,50,3,1,1,0.1,0.1,0.1,4,0,29,36,80.6,3,21,1,3,1,489,154,14,17,82.4,12,13,92.3,2,5,40.0,0.0,2,6,0,0,35,1,0,0,0,3,0,1,0,1,0,0,0,1,0,3,0,2,2,100.0,0,0,1,4,3,0,3,10,22,18,2,50,33.3,2,66.7,87,41,1,0,0,0,26,2,0,0,0,0,0,0,0,6,3,4,42.9
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Lewis Cook,1–1,66.67,25.0,4,ENG,"DM,CM",26.578,90,0,0,0,0,0,0,0,0,54,3,0,0,0.0,0.0,0.0,2,0,36,48,75.0,4,22,0,0,0,662,175,9,11,81.8,26,31,83.9,0,5,0.0,0.0,0,4,0,0,44,4,3,0,0,3,0,1,0,0,0,0,0,1,1,2,0,1,2,50.0,1,0,0,3,0,0,1,7,43,6,0,54,,0,,119,81,1,0,1,2,28,0,0,0,0,0,0,0,0,8,1,1,50.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Ryan Christie,1–1,33.33,25.0,10,SCO,DM,28.526,86,0,0,0,0,3,1,0,0,39,0,0,1,0.1,0.1,0.4,4,0,24,30,80.0,2,26,2,5,4,461,104,8,10,80.0,14,15,93.3,1,2,50.0,0.0,1,1,1,0,30,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,0,2,0,2,6,15,20,5,39,80.0,1,20.0,165,63,2,1,1,0,30,6,0,2,0,0,0,0,0,2,2,0,100.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,   Chris Mepham,1–1,9999.0,9999.0,6,WAL,CB,25.825,4,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,0,61,47,0,0,,1,1,100.0,1,1,100.0,0.0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,2,0,3,3,2,0,0,5,,0,,8,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Milos Kerkez,1–1,16.67,15.0,3,HUN,LB,19.819,90,0,0,0,0,0,0,0,0,47,5,0,0,0.0,0.0,0.0,2,1,23,34,67.6,0,19,1,0,0,365,136,11,13,84.6,11,14,78.6,1,6,16.7,0.1,1,0,1,1,23,10,1,0,0,3,9,0,0,0,0,1,0,2,3,2,0,2,2,100.0,0,0,0,5,5,1,6,20,14,13,0,47,,0,,132,50,1,0,0,0,20,3,0,1,1,0,0,0,0,2,2,2,50.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Marcos Senesi,1–1,66.67,15.0,25,ARG,CB,26.315,90,0,1,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.2,4,1,29,40,72.5,0,28,1,2,1,605,299,11,12,91.7,13,14,92.9,5,13,38.5,0.2,1,8,0,0,40,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0.0,2,0,1,1,6,1,7,21,29,3,0,52,50.0,1,50.0,119,81,0,0,3,0,32,0,0,2,0,0,0,0,0,5,0,1,0.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Illia Zabarnyi,1–1,16.67,30.0,27,UKR,CB,21.003,90,0,0,0,0,0,0,0,0,46,2,0,1,0.0,0.0,0.0,1,0,24,34,70.6,2,19,0,0,0,500,106,5,9,55.6,17,17,100.0,2,7,28.6,0.0,0,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,100.0,0,1,0,2,3,0,8,21,23,2,1,46,,0,,89,25,0,0,2,1,22,0,0,0,0,0,0,0,0,6,3,2,60.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Max Aarons,1–1,16.67,15.0,37,ENG,RB,23.66,90,0,0,0,0,0,0,1,0,47,6,0,1,0.0,0.0,0.0,1,0,22,35,62.9,2,19,0,2,1,387,171,11,13,84.6,10,16,62.5,1,3,33.3,0.0,0,0,1,0,24,11,0,0,1,0,11,0,0,0,0,0,3,4,5,1,0,6,6,100.0,0,1,0,6,1,0,4,18,22,7,0,47,50.0,0,0.0,105,61,0,0,2,0,17,1,0,1,3,0,0,0,0,4,0,4,0.0
Sat,2023-09-02,15:00 ,Brentford,2.9,2–2,2.1,Bournemouth,"16,973",Gtech Community Stadium,Robert Madley,Premier-League,4,Andoni Iraola,Bournemouth,4-2-3-1,Neto,1–1,50.0,5.0,1,BRA,GK,34.123,90,0,0,0,0,0,0,1,0,37,0,0,0,0.0,0.0,0.0,0,0,15,34,44.1,0,18,0,0,0,650,598,1,1,100.0,5,5,100.0,9,28,32.1,0.0,0,2,0,0,17,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,34,37,0,0,0,37,,0,,89,59,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,Lyle Foster,1–2,25.0,45.0,17,RSA,"FW,AM",22.997,90,1,0,0,0,2,2,0,0,42,1,0,0,0.5,0.5,0.0,3,0,22,28,78.6,1,26,3,2,0,301,40,12,14,85.7,9,10,90.0,0,1,0.0,0.1,1,0,1,0,23,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,1,0,0,1,2,0,2,4,16,22,6,42,0.0,1,50.0,130,52,2,3,4,0,26,6,0,3,0,1,0,0,0,4,1,3,25.0
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,Zeki Amdouni,1–2,75.0,45.0,25,SUI,FW,22.745,59,0,0,0,0,1,0,0,0,24,4,0,1,0.0,0.0,0.2,1,0,14,16,87.5,3,17,2,2,1,197,62,7,7,100.0,5,6,83.3,1,1,100.0,0.2,1,3,0,0,15,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1,2,1,1,100.0,0,1,0,4,0,0,1,3,11,10,2,24,50.0,1,50.0,84,57,0,1,1,0,16,2,0,0,1,0,0,0,0,2,0,0,
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,   Nathan Redmond,1–2,9999.0,9999.0,15,ENG,"RM,AM",29.493,31,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.2,2,0,4,6,66.7,0,6,0,0,0,73,24,2,2,100.0,2,3,66.7,0,0,,0.2,1,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,50.0,1,0,0,1,0,0,0,0,3,5,2,8,,0,,22,5,0,0,0,1,7,2,0,1,1,0,0,0,0,1,0,0,
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,Luca Koleosho,1–2,16.67,30.0,30,ITA,"LM,AM",18.964,67,0,1,0,0,2,0,0,0,19,0,0,0,0.1,0.1,0.4,3,1,6,9,66.7,0,13,2,11,5,90,3,3,4,75.0,3,4,75.0,0,0,,0.3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,4,13,4,19,45.5,5,45.5,133,47,3,1,1,1,15,5,0,0,1,1,0,0,0,1,0,1,0.0
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,   Jacob Bruun Larsen,1–2,9999.0,9999.0,34,DEN,"LM,AM",24.953,23,0,0,0,0,1,0,0,0,14,1,0,0,0.1,0.1,0.1,2,0,8,8,100.0,1,6,3,1,0,128,12,5,5,100.0,2,2,100.0,1,1,100.0,0.0,2,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,50.0,1,0,0,1,1,0,1,1,3,10,6,14,0.0,1,100.0,45,38,1,2,1,0,7,4,0,1,0,0,0,0,0,0,0,0,
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,Sander Berge,1–2,33.33,30.0,16,NOR,CM,25.548000000000002,45,0,0,0,0,0,0,0,0,28,2,0,3,0.0,0.0,0.0,2,0,20,22,90.9,0,21,0,2,1,281,58,13,14,92.9,5,5,100.0,2,2,100.0,0.0,1,2,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,2,100.0,0,1,2,2,0,0,3,10,14,4,0,28,50.0,1,50.0,76,12,1,0,0,1,18,0,0,0,0,0,0,0,0,4,1,0,100.0
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,   Josh Brownhill,1–2,9999.0,9999.0,8,ENG,CM,27.704,45,1,0,0,0,3,1,1,0,30,1,0,0,0.2,0.2,0.1,5,1,19,25,76.0,0,15,0,0,0,296,90,10,12,83.3,5,6,83.3,2,3,66.7,0.2,1,0,0,0,18,7,0,1,0,5,0,6,1,1,1,0,1,1,1,0,0,0,0,,0,0,0,1,0,0,1,6,4,20,2,30,,0,,41,15,0,0,0,1,18,3,0,1,0,0,0,0,0,1,0,0,
Sat,2023-09-02,15:00 ,Burnley,1.3,2–5,2.2,Tottenham,"21,750",Turf Moor,Darren England,Premier-League,4,Vincent Kompany,Burnley,4-4-2,Josh Cullen,1–2,66.67,30.0,24,IRL,"CM,DM",27.405,90,0,1,0,0,1,0,0,0,54,1,0,1,0.0,0.0,0.1,4,1,40,46,87.0,3,40,1,1,0,512,149,29,29,100.0,8,10,80.0,1,4,25.0,0.2,1,2,1,0,44,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,50.0,1,0,1,1,1,0,3,16,25,14,0,54,0.0,1,100.0,90,41,2,0,0,1,39,1,0,2,3,0,0,0,0,6,0,0,
