gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
1,Sun,2020-08-23,15:00 ,Lorient,2.9,3–1,0.3,Strasbourg,,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Ligue-1,1,Christophe Pélissier,Lorient,4-2-3-1,Paul Nardi,fr FRA,26-097,90,1,1,0,0.0,0.2,3,7,42.9,16,3,25.0,31.3,6,50.0,40.5,4,0,0.0,2,17.0
1,Sun,2020-08-23,15:00 ,Lorient,2.9,3–1,0.3,Strasbourg,,Stade Yves Allainmat - Le Moustoir,Johan Hamel,Ligue-1,1,Thierry Laurey,Strasbourg,4-2-3-1,Eiji Kawashima,jp JPN,37-156,90,7,3,4,71.4,2.9,3,6,50.0,18,4,22.2,26.4,4,50.0,46.0,12,0,0.0,2,18.0
1,Sun,2020-08-23,17:00 ,Nice,0.2,2–1,3.1,Lens,,Stade de Nice,Jérôme Miguelgorry,Ligue-1,1,Patrick Vieira,Nice,4-3-3,Walter Benítez,ar ARG,27-217,90,4,1,3,100.0,1.7,6,11,54.5,31,4,32.3,28.3,8,12.5,18.9,22,1,4.5,1,14.5
1,Sun,2020-08-23,17:00 ,Nice,0.2,2–1,3.1,Lens,,Stade de Nice,Jérôme Miguelgorry,Ligue-1,1,Franck Haise,Lens,3-4-1-2,Jean-Louis Leca,fr FRA,34-337,90,2,2,0,0.0,0.9,5,12,41.7,17,3,58.8,37.4,3,66.7,42.7,3,2,66.7,0,7.0
2,Fri,2020-08-28,21:00 ,Lyon,4.6,4–1,0.2,Dijon,,Groupama Stadium,Benoît Millot,Ligue-1,2,Rudi Garcia,Lyon,3-4-1-2,Anthony Lopes,pt POR,29-332,90,2,1,1,50.0,0.6,3,3,100.0,25,4,12.0,23.4,3,0.0,18.3,5,0,0.0,2,36.0
2,Fri,2020-08-28,21:00 ,Lyon,4.6,4–1,0.2,Dijon,,Groupama Stadium,Benoît Millot,Ligue-1,2,Stéphane Jobard,Dijon,4-2-3-1,Alfred Gomis,sn SEN,26-358,90,12,4,9,83.3,4.1,3,18,16.7,24,8,25.0,32.7,17,70.6,50.7,37,2,5.4,0,5.0
2,Sat,2020-08-29,17:00 ,Rennes,1.4,2–1,0.6,Montpellier,,Roazhon Park,Willy Delajod,Ligue-1,2,Julien Stéphan,Rennes,4-3-3,Romain Salin,fr FRA,36-031,90,3,1,2,66.7,0.4,7,15,46.7,22,4,40.9,32.9,13,46.2,44.5,11,0,0.0,2,25.0
2,Sat,2020-08-29,17:00 ,Rennes,1.4,2–1,0.6,Montpellier,,Roazhon Park,Willy Delajod,Ligue-1,2,Michel Der Zakarian,Montpellier,3-5-1-1,Jonas Omlin,ch SUI,26-232,90,7,2,6,71.4,2.0,10,22,45.5,27,6,55.6,42.9,7,100.0,59.1,7,0,0.0,2,23.5
2,Sat,2020-08-29,21:00 ,Strasbourg,0.3,0–2,1.3,Nice,,Stade de la Meinau,Jérôme Brisard,Ligue-1,2,Thierry Laurey,Strasbourg,4-2-3-1,Eiji Kawashima,jp JPN,37-162,90,2,2,0,50.0,1.9,3,7,42.9,26,5,26.9,29.7,8,0.0,18.4,10,0,0.0,2,19.3
2,Sat,2020-08-29,21:00 ,Strasbourg,0.3,0–2,1.3,Nice,,Stade de la Meinau,Jérôme Brisard,Ligue-1,2,Patrick Vieira,Nice,4-3-3,Walter Benítez,ar ARG,27-223,90,0,0,0,,0.0,2,11,18.2,42,6,23.8,26.8,12,8.3,24.7,15,4,26.7,0,8.0
2,Sun,2020-08-30,13:00 ,Reims,0.3,0–1,1.2,Lille,,Stade Auguste-Delaune II,Stéphanie Frappart,Ligue-1,2,David Guion,Reims,4-1-4-1,Predrag Rajković,rs SRB,24-304,90,3,1,2,66.7,1.1,5,14,35.7,43,7,27.9,31.4,6,33.3,35.8,7,1,14.3,1,21.3
2,Sun,2020-08-30,13:00 ,Reims,0.3,0–1,1.2,Lille,,Stade Auguste-Delaune II,Stéphanie Frappart,Ligue-1,2,Christophe Galtier,Lille,4-4-2,Mike Maignan,fr FRA,25-058,90,0,0,0,,0.0,8,21,38.1,25,6,52.0,38.4,8,100.0,72.1,13,2,15.4,0,10.3
2,Sun,2020-08-30,15:00 ,Metz,0.7,0–1,0.2,Monaco,"4,463",Stade Saint-Symphorien,Jeremy Stinat,Ligue-1,2,Vincent Hognon,Metz,4-3-3,Alexandre Oukidja,dz ALG,32-042,90,2,1,1,50.0,0.3,2,10,20.0,27,5,37.0,40.0,4,0.0,25.5,7,1,14.3,1,19.0
2,Sun,2020-08-30,15:00 ,Metz,0.7,0–1,0.2,Monaco,"4,463",Stade Saint-Symphorien,Jeremy Stinat,Ligue-1,2,Niko Kovač,Monaco,4-3-3,Benjamin Lecomte,fr FRA,29-126,90,4,0,4,100.0,0.9,6,20,30.0,26,3,42.3,41.2,11,81.8,60.8,22,0,0.0,0,4.0
2,Sun,2020-08-30,15:00 ,Saint-Étienne,1.4,2–0,0.3,Lorient,,Stade Geoffroy-Guichard,Florent Batta,Ligue-1,2,Claude Puel,Saint-Étienne,4-2-3-1,Jessy Moulin,fr FRA,34-230,90,1,0,1,100.0,0.1,7,14,50.0,34,6,38.2,33.0,5,20.0,34.4,15,0,0.0,1,21.0
2,Sun,2020-08-30,15:00 ,Saint-Étienne,1.4,2–0,0.3,Lorient,,Stade Geoffroy-Guichard,Florent Batta,Ligue-1,2,Christophe Pélissier,Lorient,4-3-3,Paul Nardi,fr FRA,26-104,90,5,2,3,60.0,1.8,2,5,40.0,16,7,18.8,26.1,7,28.6,28.6,8,0,0.0,0,11.0
2,Sun,2020-08-30,15:00 ,Nantes,1.8,2–1,1.2,Nîmes,,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,Ligue-1,2,Christian Gourcuff,Nantes,4-2-3-1,Alban Lafont,fr FRA,21-220,90,9,1,8,88.9,2.0,8,25,32.0,23,5,73.9,51.6,8,100.0,61.3,25,4,16.0,0,5.8
2,Sun,2020-08-30,15:00 ,Nantes,1.8,2–1,1.2,Nîmes,,Stade de la Beaujoire - Louis Fonteneau,Hakim Ben El Hadj Salem,Ligue-1,2,Jérôme Arpinon,Nîmes,4-2-3-1,Baptiste Reynet,fr FRA,29-307,90,4,2,2,75.0,1.9,3,10,30.0,45,4,17.8,26.4,2,100.0,65.5,9,0,0.0,10,30.5
2,Sun,2020-08-30,15:00 ,Angers,0.8,0–2,2.0,Bordeaux,,Stade Raymond Kopa,Karim Abed,Ligue-1,2,Stéphane Moulin,Angers,4-1-4-1,Paul Bernardoni,fr FRA,23-134,90,7,2,5,71.4,3.3,1,2,50.0,14,6,14.3,28.9,1,0.0,32.0,13,0,0.0,0,4.5
2,Sun,2020-08-30,15:00 ,Angers,0.8,0–2,2.0,Bordeaux,,Stade Raymond Kopa,Karim Abed,Ligue-1,2,Jean-Louis Gasset,Bordeaux,4-2-3-1,Benoît Costil,fr FRA,33-058,90,2,0,2,100.0,0.2,5,20,25.0,23,2,56.5,43.0,8,87.5,60.1,23,0,0.0,1,12.3
2,Sun,2020-08-30,21:00 ,Brest,2.6,2–3,1.0,Marseille,,Stade Francis-Le Blé,Amaury Delerue,Ligue-1,2,Olivier Dall’Oglio,Brest,4-2-3-1,Gautier Larsonneur,fr FRA,23-189,90,4,3,1,25.0,1.2,1,6,16.7,33,7,18.2,28.2,4,0.0,20.3,9,0,0.0,1,24.0
2,Sun,2020-08-30,21:00 ,Brest,2.6,2–3,1.0,Marseille,,Stade Francis-Le Blé,Amaury Delerue,Ligue-1,2,André Villas-Boas,Marseille,4-3-3,Steve Mandanda,fr FRA,35-155,90,4,2,2,50.0,2.3,4,22,18.2,31,11,35.5,37.4,14,78.6,55.0,31,1,3.2,0,7.0
2,Thu,2020-09-10,21:00 ,Lens,1.5,1–0,0.4,Paris S-G,,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,Ligue-1,2,Franck Haise,Lens,3-4-1-2,Jean-Louis Leca,fr FRA,34-355,90,1,0,1,100.0,0.0,9,24,37.5,22,4,77.3,50.4,7,100.0,65.0,10,3,30.0,0,9.8
2,Thu,2020-09-10,21:00 ,Lens,1.5,1–0,0.4,Paris S-G,,Stade Bollaert-Delelis,Hakim Ben El Hadj Salem,Ligue-1,2,Thomas Tuchel,Paris S-G,4-3-3,Marcin Bułka,pl POL,20-342,90,3,1,2,66.7,1.5,2,4,50.0,28,9,10.7,21.3,2,50.0,36.0,12,0,0.0,2,18.6
3,Fri,2020-09-11,21:00 ,Bordeaux,0.3,0–0,2.0,Lyon,,Stade Matmut-Atlantique,Ruddy Buquet,Ligue-1,3,Jean-Louis Gasset,Bordeaux,4-2-3-1,Benoît Costil,fr FRA,33-070,90,3,0,3,100.0,0.2,6,18,33.3,22,6,36.4,39.0,15,66.7,49.0,12,0,0.0,1,17.0
3,Fri,2020-09-11,21:00 ,Bordeaux,0.3,0–0,2.0,Lyon,,Stade Matmut-Atlantique,Ruddy Buquet,Ligue-1,3,Rudi Garcia,Lyon,3-4-3,Anthony Lopes,pt POR,29-346,90,0,0,0,,0.0,3,8,37.5,20,3,35.0,33.3,7,14.3,30.3,16,0,0.0,0,5.0
3,Sat,2020-09-12,17:00 ,Montpellier,1.7,3–1,0.7,Nice,,Stade de la Mosson,Antony Gautier,Ligue-1,3,Michel Der Zakarian,Montpellier,3-4-1-2,Jonas Omlin,ch SUI,26-246,90,1,1,0,0.0,0.1,11,23,47.8,27,5,70.4,48.1,5,80.0,54.4,21,1,4.8,0,4.0
3,Sat,2020-09-12,17:00 ,Montpellier,1.7,3–1,0.7,Nice,,Stade de la Mosson,Antony Gautier,Ligue-1,3,Patrick Vieira,Nice,4-3-3,Walter Benítez,ar ARG,27-237,90,13,3,10,76.9,2.0,0,7,0.0,18,4,22.2,28.8,8,37.5,30.8,16,1,6.3,1,18.0
3,Sat,2020-09-12,21:00 ,Saint-Étienne,2.0,2–0,1.4,Strasbourg,,Stade Geoffroy-Guichard,Eric Wattellier,Ligue-1,3,Claude Puel,Saint-Étienne,4-2-3-1,Jessy Moulin,fr FRA,34-243,90,6,0,6,100.0,1.3,4,10,40.0,19,4,36.8,32.9,5,60.0,45.2,5,2,40.0,0,11.0
3,Sat,2020-09-12,21:00 ,Saint-Étienne,2.0,2–0,1.4,Strasbourg,,Stade Geoffroy-Guichard,Eric Wattellier,Ligue-1,3,Thierry Laurey,Strasbourg,5-4-1,Bingourou Kamara,sn SEN,23-327,90,4,2,2,75.0,2.6,3,19,15.8,24,7,50.0,40.5,8,87.5,62.9,15,0,0.0,0,8.0
3,Sun,2020-09-13,13:00 ,Lille,1.5,1–0,0.8,Metz,,Stade Pierre-Mauroy,Jérémie Pignard,Ligue-1,3,Christophe Galtier,Lille,4-4-2,Mike Maignan,fr FRA,25-072,90,1,0,1,100.0,0.1,4,5,80.0,19,8,10.5,22.7,6,50.0,42.7,16,1,6.3,1,15.2
3,Sun,2020-09-13,13:00 ,Lille,1.5,1–0,0.8,Metz,,Stade Pierre-Mauroy,Jérémie Pignard,Ligue-1,3,Vincent Hognon,Metz,5-4-1,Alexandre Oukidja,dz ALG,32-056,90,6,1,5,83.3,1.1,10,27,37.0,34,11,58.8,45.6,7,100.0,61.9,21,4,19.0,0,9.2
3,Sun,2020-09-13,15:00 ,Lorient,1.0,2–3,2.0,Lens,,Stade Yves Allainmat - Le Moustoir,Aurélien Petit,Ligue-1,3,Christophe Pélissier,Lorient,4-3-3,Paul Nardi,fr FRA,26-118,90,6,3,3,66.7,2.4,6,17,35.3,19,4,52.6,39.3,8,87.5,62.5,16,0,0.0,1,15.7
3,Sun,2020-09-13,15:00 ,Lorient,1.0,2–3,2.0,Lens,,Stade Yves Allainmat - Le Moustoir,Aurélien Petit,Ligue-1,3,Franck Haise,Lens,3-4-1-2,Jean-Louis Leca,fr FRA,34-358,90,3,2,1,66.7,1.7,7,20,35.0,22,3,77.3,49.3,4,75.0,49.5,14,1,7.1,5,22.7
3,Sun,2020-09-13,15:00 ,Angers,2.0,1–0,0.4,Reims,,Stade Raymond Kopa,Benoît Bastien,Ligue-1,3,Stéphane Moulin,Angers,4-1-4-1,Paul Bernardoni,fr FRA,23-148,90,2,0,2,100.0,0.2,4,10,40.0,15,4,33.3,30.5,9,55.6,39.3,10,0,0.0,1,11.8
3,Sun,2020-09-13,15:00 ,Angers,2.0,1–0,0.4,Reims,,Stade Raymond Kopa,Benoît Bastien,Ligue-1,3,David Guion,Reims,4-4-2,Predrag Rajković,rs SRB,24-318,90,7,1,5,85.7,2.1,5,21,23.8,27,4,51.9,42.0,15,46.7,44.9,13,0,0.0,1,18.0
3,Sun,2020-09-13,15:00 ,Nîmes,1.3,2–4,2.1,Rennes,,Stade des Costières,Mikael Lesage,Ligue-1,3,Jérôme Arpinon,Nîmes,4-2-3-1,Baptiste Reynet,fr FRA,29-321,90,6,4,2,33.3,2.1,10,17,58.8,37,4,40.5,32.8,4,50.0,37.3,12,0,0.0,4,18.8
3,Sun,2020-09-13,15:00 ,Nîmes,1.3,2–4,2.1,Rennes,,Stade des Costières,Mikael Lesage,Ligue-1,3,Julien Stéphan,Rennes,4-3-3,Romain Salin,fr FRA,36-046,90,9,2,7,77.8,1.6,8,28,28.6,46,7,41.3,37.9,11,81.8,61.1,18,0,0.0,1,12.0
3,Sun,2020-09-13,15:00 ,Dijon,0.3,0–2,1.9,Brest,,Stade Gaston Gérard,Bastien Dechepy,Ligue-1,3,Stéphane Jobard,Dijon,4-3-3,Alfred Gomis,sn SEN,27-008,90,5,2,3,60.0,2.5,3,20,15.0,32,5,34.4,33.7,15,60.0,48.4,20,2,10.0,1,13.5
3,Sun,2020-09-13,15:00 ,Dijon,0.3,0–2,1.9,Brest,,Stade Gaston Gérard,Bastien Dechepy,Ligue-1,3,Olivier Dall’Oglio,Brest,4-2-3-1,Gautier Larsonneur,fr FRA,23-203,90,3,0,3,100.0,0.5,2,9,22.2,22,3,27.3,30.4,6,50.0,53.3,15,0,0.0,0,
3,Sun,2020-09-13,17:00 ,Monaco,2.3,2–1,1.2,Nantes,,Stade Louis II.,Clément Turpin,Ligue-1,3,Niko Kovač,Monaco,4-3-3,Radosław Majecki,pl POL,20-302,90,2,1,1,50.0,1.1,2,11,18.2,25,2,20.0,29.3,12,50.0,41.4,12,0,0.0,3,24.7
3,Sun,2020-09-13,17:00 ,Monaco,2.3,2–1,1.2,Nantes,,Stade Louis II.,Clément Turpin,Ligue-1,3,Christian Gourcuff,Nantes,4-2-3-1,Alban Lafont,fr FRA,21-234,90,5,2,3,60.0,1.6,2,11,18.2,32,10,18.8,29.1,12,41.7,41.5,19,1,5.3,2,12.0
3,Sun,2020-09-13,21:00 ,Paris S-G,2.4,0–1,0.8,Marseille,,Parc des Princes,Jérôme Brisard,Ligue-1,3,Thomas Tuchel,Paris S-G,4-3-3,Sergio Rico,es ESP,27-012,90,2,1,1,50.0,0.7,0,2,0.0,13,5,15.4,24.5,3,0.0,13.0,7,0,0.0,1,29.0
3,Sun,2020-09-13,21:00 ,Paris S-G,2.4,0–1,0.8,Marseille,,Parc des Princes,Jérôme Brisard,Ligue-1,3,André Villas-Boas,Marseille,4-3-3,Steve Mandanda,fr FRA,35-169,90,4,0,4,100.0,1.3,12,23,52.2,15,2,66.7,44.2,15,86.7,56.0,22,1,4.5,0,14.0
1,Tue,2020-09-15,21:00 ,Montpellier,1.8,2–1,2.3,Lyon,,Stade de la Mosson,François Letexier,Ligue-1,1,Michel Der Zakarian,Montpellier,3-5-2,Jonas Omlin,ch SUI,26-249,90,7,1,6,100.0,1.6,4,12,33.3,23,4,34.8,38.1,6,66.7,49.0,17,0,0.0,0,11.5
1,Tue,2020-09-15,21:00 ,Montpellier,1.8,2–1,2.3,Lyon,,Stade de la Mosson,François Letexier,Ligue-1,1,Rudi Garcia,Lyon,3-4-1-2,Anthony Lopes,pt POR,29-350,90,3,2,1,66.7,1.2,2,7,28.6,14,3,14.3,26.6,9,55.6,43.8,12,0,0.0,0,13.0
1,Wed,2020-09-16,21:00 ,Paris S-G,2.2,1–0,0.9,Metz,,Parc des Princes,Mikael Lesage,Ligue-1,1,Thomas Tuchel,Paris S-G,4-3-3,Keylor Navas,cr CRC,33-276,90,1,0,1,100.0,0.3,3,5,60.0,20,4,25.0,28.3,4,0.0,22.8,7,0,0.0,1,13.8
1,Wed,2020-09-16,21:00 ,Paris S-G,2.2,1–0,0.9,Metz,,Parc des Princes,Mikael Lesage,Ligue-1,1,Vincent Hognon,Metz,3-4-1-2,Alexandre Oukidja,dz ALG,32-059,90,8,1,7,87.5,1.6,11,35,31.4,21,1,90.5,55.5,18,88.9,67.6,18,1,5.6,0,4.5
1,Thu,2020-09-17,21:00 ,Marseille,2.2,0–2,1.3,Saint-Étienne,,Orange Vélodrome,Ruddy Buquet,Ligue-1,1,André Villas-Boas,Marseille,4-3-3,Steve Mandanda,fr FRA,35-173,90,5,2,3,60.0,1.4,2,7,28.6,18,6,27.8,29.5,4,50.0,45.5,16,1,6.3,2,19.3
1,Thu,2020-09-17,21:00 ,Marseille,2.2,0–2,1.3,Saint-Étienne,,Orange Vélodrome,Ruddy Buquet,Ligue-1,1,Claude Puel,Saint-Étienne,4-4-2,Jessy Moulin,fr FRA,34-248,90,2,0,2,100.0,0.2,6,16,37.5,30,5,33.3,35.1,11,54.5,45.1,15,4,26.7,0,7.1
4,Fri,2020-09-18,21:00 ,Lyon,1.4,0–0,0.7,Nîmes,"4,385",Groupama Stadium,Amaury Delerue,Ligue-1,4,Rudi Garcia,Lyon,4-4-2,Anthony Lopes,pt POR,29-353,90,3,0,3,100.0,0.9,4,7,57.1,28,7,25.0,28.3,5,0.0,21.6,7,0,0.0,3,19.5
4,Fri,2020-09-18,21:00 ,Lyon,1.4,0–0,0.7,Nîmes,"4,385",Groupama Stadium,Amaury Delerue,Ligue-1,4,Jérôme Arpinon,Nîmes,4-3-3,Baptiste Reynet,fr FRA,29-326,90,3,0,3,100.0,0.3,9,31,29.0,25,0,88.0,51.0,11,81.8,50.1,32,1,3.1,0,7.3
4,Sat,2020-09-19,17:00 ,Lens,3.1,2–1,0.4,Bordeaux,,Stade Bollaert-Delelis,Benoît Millot,Ligue-1,4,Franck Haise,Lens,3-4-1-2,Jean-Louis Leca,fr FRA,34-364,90,3,1,2,66.7,0.9,8,24,33.3,30,3,63.3,46.3,7,71.4,51.1,6,0,0.0,0,14.0
4,Sat,2020-09-19,17:00 ,Lens,3.1,2–1,0.4,Bordeaux,,Stade Bollaert-Delelis,Benoît Millot,Ligue-1,4,Jean-Louis Gasset,Bordeaux,4-2-3-1,Benoît Costil,fr FRA,33-078,90,5,2,3,80.0,2.1,10,18,55.6,24,4,54.2,42.0,8,62.5,40.9,17,0,0.0,0,5.5
4,Sat,2020-09-19,21:00 ,Rennes,1.0,2–1,0.9,Monaco,,Roazhon Park,Jérôme Miguelgorry,Ligue-1,4,Julien Stéphan,Rennes,4-1-4-1,Romain Salin,fr FRA,36-052,90,2,1,1,50.0,0.6,3,8,37.5,26,5,26.9,29.3,9,11.1,30.9,16,0,0.0,6,25.5
4,Sat,2020-09-19,21:00 ,Rennes,1.0,2–1,0.9,Monaco,,Roazhon Park,Jérôme Miguelgorry,Ligue-1,4,Niko Kovač,Monaco,4-3-3,Benjamin Lecomte,fr FRA,29-146,90,3,2,1,33.3,0.4,1,11,9.1,28,6,25.0,28.1,9,44.4,38.7,21,1,4.8,0,5.5
4,Sun,2020-09-20,13:00 ,Nice,1.0,0–3,3.3,Paris S-G,,Stade de Nice,Benoît Bastien,Ligue-1,4,Patrick Vieira,Nice,4-3-3,Walter Benítez,ar ARG,27-245,90,6,3,3,66.7,3.3,2,5,40.0,30,5,13.3,25.8,6,16.7,24.3,19,0,0.0,0,3.0
4,Sun,2020-09-20,13:00 ,Nice,1.0,0–3,3.3,Paris S-G,,Stade de Nice,Benoît Bastien,Ligue-1,4,Thomas Tuchel,Paris S-G,4-3-3,Keylor Navas,cr CRC,33-280,90,5,0,5,100.0,1.3,0,3,0.0,23,6,8.7,24.1,10,10.0,28.1,16,0,0.0,0,5.0
4,Sun,2020-09-20,15:00 ,Montpellier,1.6,4–1,1.1,Angers,,Stade de la Mosson,Stéphanie Frappart,Ligue-1,4,Michel Der Zakarian,Montpellier,3-4-1-2,Jonas Omlin,ch SUI,26-254,90,3,1,2,66.7,0.7,3,6,50.0,16,6,12.5,26.6,6,66.7,47.3,9,2,22.2,0,10.0
4,Sun,2020-09-20,15:00 ,Montpellier,1.6,4–1,1.1,Angers,,Stade de la Mosson,Stéphanie Frappart,Ligue-1,4,Stéphane Moulin,Angers,3-4-3,Paul Bernardoni,fr FRA,23-155,90,9,4,6,55.6,2.5,1,5,20.0,8,4,25.0,30.9,4,75.0,52.5,21,1,4.8,0,4.0
4,Sun,2020-09-20,15:00 ,Strasbourg,2.7,1–0,0.6,Dijon,,Stade de la Meinau,Florent Batta,Ligue-1,4,Thierry Laurey,Strasbourg,4-1-2-1-2,Bingourou Kamara,sn SEN,23-335,90,2,0,2,100.0,0.3,1,6,16.7,26,8,19.2,28.1,2,50.0,47.5,9,0,0.0,0,9.7
4,Sun,2020-09-20,15:00 ,Strasbourg,2.7,1–0,0.6,Dijon,,Stade de la Meinau,Florent Batta,Ligue-1,4,Stéphane Jobard,Dijon,4-3-3,Alfred Gomis,sn SEN,27-015,90,6,1,5,83.3,2.1,10,23,43.5,30,11,56.7,44.4,10,60.0,43.1,23,0,0.0,2,16.8
4,Sun,2020-09-20,15:00 ,Metz,1.7,2–1,1.2,Reims,,Stade Saint-Symphorien,Johan Hamel,Ligue-1,4,Vincent Hognon,Metz,4-3-3,Alexandre Oukidja,dz ALG,32-063,90,4,1,3,100.0,1.4,4,13,30.8,25,3,40.0,36.6,6,50.0,46.5,10,2,20.0,0,11.4
4,Sun,2020-09-20,15:00 ,Metz,1.7,2–1,1.2,Reims,,Stade Saint-Symphorien,Johan Hamel,Ligue-1,4,David Guion,Reims,4-2-3-1,Predrag Rajković,rs SRB,24-325,90,4,2,2,50.0,1.7,8,20,40.0,22,4,54.5,43.6,14,57.1,43.9,27,0,0.0,0,11.3
4,Sun,2020-09-20,15:00 ,Brest,1.1,3–2,1.7,Lorient,,Stade Francis-Le Blé,Karim Abed,Ligue-1,4,Olivier Dall’Oglio,Brest,4-2-3-1,Gautier Larsonneur,fr FRA,23-210,90,4,2,3,50.0,1.1,9,14,64.3,31,7,41.9,36.6,6,16.7,26.7,14,0,0.0,0,11.7
4,Sun,2020-09-20,15:00 ,Brest,1.1,3–2,1.7,Lorient,,Stade Francis-Le Blé,Karim Abed,Ligue-1,4,Christophe Pélissier,Lorient,4-2-3-1,Paul Nardi,fr FRA,26-125,90,6,3,3,50.0,1.4,2,12,16.7,21,11,28.6,32.0,11,54.5,48.6,15,1,6.7,0,5.0
4,Sun,2020-09-20,17:00 ,Nantes,1.4,2–2,1.0,Saint-Étienne,,Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,4,Christian Gourcuff,Nantes,4-2-3-1,Alban Lafont,fr FRA,21-241,90,3,2,1,33.3,1.6,2,6,33.3,13,3,46.2,36.2,3,0.0,24.3,4,1,25.0,0,12.5
