dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2019-08-25,20:45 ,Sampdoria,0.7,0–3,1.8,Lazio,"19,500",Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Serie-A,1,Simone Inzaghi,Lazio,5-3-2,Thomas Strakosha,al ALB,24-159,90,8,0,8,100.0,1.0,10,20,50.0,29,6,58.6,44.1,5,60.0,48.0,15,0,0.0,0,
Sun,2019-08-25,20:45 ,Cagliari,1.2,0–1,1.3,Brescia,"16,099",Sardegna Arena,Eugenio Abbattista,Serie-A,1,Rolando Maran,Cagliari,4-3-1-2,Rafael,br BRA,37-175,90,2,1,1,100.0,1.2,10,18,55.6,26,2,57.7,34.8,9,33.3,29.1,13,0,0.0,1,9.8
Sun,2019-08-25,20:45 ,Cagliari,1.2,0–1,1.3,Brescia,"16,099",Sardegna Arena,Eugenio Abbattista,Serie-A,1,Eugenio Corini,Brescia,4-3-1-2,Jesse Joronen,fi FIN,26-157,90,4,0,4,100.0,0.9,4,12,33.3,21,8,47.6,41.9,9,22.2,27.0,24,0,0.0,0,7.5
Mon,2019-08-26,20:45 ,Inter,1.7,4–0,0.6,Lecce,"64,188",Stadio Giuseppe Meazza,Federico La Penna,Serie-A,1,Antonio Conte,Inter,3-5-2,Samir Handanović,si SVN,35-043,90,1,0,1,100.0,0.3,6,7,85.7,16,7,18.8,27.3,7,57.1,40.1,18,0,0.0,2,13.8
Mon,2019-08-26,20:45 ,Inter,1.7,4–0,0.6,Lecce,"64,188",Stadio Giuseppe Meazza,Federico La Penna,Serie-A,1,Fabio Liverani,Lecce,4-2-3-1,Gabriel,br BRA,26-333,90,8,4,4,50.0,2.7,3,8,37.5,14,7,21.4,31.4,10,50.0,34.6,21,1,4.8,0,7.0
Fri,2019-08-30,20:45 ,Bologna,4.0,1–0,0.8,SPAL,"25,086",Stadio Renato Dall'Ara,Marco Di Bello,Serie-A,2,Siniša Mihajlović,Bologna,4-3-3,Łukasz Skorupski,pl POL,28-117,90,1,0,1,100.0,0.2,10,20,50.0,29,5,55.2,38.4,9,44.4,37.0,15,0,0.0,2,21.5
Fri,2019-08-30,20:45 ,Bologna,4.0,1–0,0.8,SPAL,"25,086",Stadio Renato Dall'Ara,Marco Di Bello,Serie-A,2,Leonardo Semplici,SPAL,3-5-2,Etrit Berisha,al ALB,30-173,90,7,1,6,85.7,2.0,9,24,37.5,23,3,47.8,41.8,18,72.2,50.7,22,0,0.0,0,9.5
Sat,2019-08-31,18:00 ,Milan,1.5,1–0,0.7,Brescia,"56,691",Stadio Giuseppe Meazza,Rosario Abisso,Serie-A,2,Marco Giampaolo,Milan,4-3-2-1,Gianluigi Donnarumma,it ITA,20-187,90,1,0,1,100.0,0.1,8,21,38.1,35,5,42.9,35.3,8,75.0,47.1,9,1,11.1,2,14.7
Sat,2019-08-31,18:00 ,Milan,1.5,1–0,0.7,Brescia,"56,691",Stadio Giuseppe Meazza,Rosario Abisso,Serie-A,2,Eugenio Corini,Brescia,4-3-1-2,Jesse Joronen,fi FIN,26-163,90,4,1,3,75.0,1.2,5,12,41.7,21,6,57.1,40.0,7,0.0,21.1,16,1,6.3,0,4.5
Sat,2019-08-31,20:45 ,Juventus,1.8,4–3,1.4,Napoli,"39,203",Allianz Stadium,Daniele Orsato,Serie-A,2,Maurizio Sarri,Juventus,4-3-3,Wojciech Szczęsny,pl POL,29-135,90,7,3,4,57.1,1.9,4,9,44.4,15,2,40.0,33.5,6,50.0,40.5,11,0,0.0,0,2.0
Sat,2019-08-31,20:45 ,Juventus,1.8,4–3,1.4,Napoli,"39,203",Allianz Stadium,Daniele Orsato,Serie-A,2,Carlo Ancelotti,Napoli,4-4-1-1,Alex Meret,it ITA,22-162,90,7,4,4,42.9,2.8,0,4,0.0,17,5,5.9,19.1,7,42.9,33.3,14,0,0.0,0,
Sun,2019-09-01,18:00 ,Lazio,2.2,1–1,1.3,Roma,"52,000",Stadio Olimpico,Marco Guida,Serie-A,2,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,24-166,90,2,1,1,100.0,1.1,2,4,50.0,12,7,16.7,26.4,9,22.2,34.0,8,0,0.0,1,14.5
Sun,2019-09-01,18:00 ,Lazio,2.2,1–1,1.3,Roma,"52,000",Stadio Olimpico,Marco Guida,Serie-A,2,Paulo Fonseca,Roma,4-2-3-1,Pau López,es ESP,24-262,90,7,1,6,85.7,2.4,5,9,55.6,15,1,26.7,31.1,16,31.3,34.1,22,0,0.0,0,7.0
Sun,2019-09-01,20:45 ,Sassuolo,2.2,4–1,1.3,Sampdoria,"9,608",Mapei Stadium - Città del Tricolore,Luca Pairetto,Serie-A,2,Roberto De Zerbi,Sassuolo,4-3-1-2,Andrea Consigli,it ITA,32-217,90,4,1,3,100.0,1.5,2,7,28.6,29,4,17.2,21.3,7,28.6,29.9,10,0,0.0,2,16.7
Sun,2019-09-01,20:45 ,Sassuolo,2.2,4–1,1.3,Sampdoria,"9,608",Mapei Stadium - Città del Tricolore,Luca Pairetto,Serie-A,2,Eusebio Di Francesco,Sampdoria,4-3-3,Emil Audero,it ITA,22-226,90,8,4,4,50.0,3.2,3,13,23.1,22,4,50.0,35.3,8,25.0,32.0,10,0,0.0,0,13.0
Sun,2019-09-01,20:45 ,Udinese,1.4,1–3,1.3,Parma,"20,410",Dacia Arena,Marco Piccinini,Serie-A,2,Igor Tudor,Udinese,3-5-2,Juan Musso,ar ARG,25-118,90,3,3,0,0.0,1.7,2,3,66.7,16,4,6.3,24.8,6,33.3,32.7,3,0,0.0,0,16.0
Sun,2019-09-01,20:45 ,Udinese,1.4,1–3,1.3,Parma,"20,410",Dacia Arena,Marco Piccinini,Serie-A,2,Roberto D'Aversa,Parma,4-3-3,Luigi Sepe,it ITA,28-116,90,10,1,9,90.0,1.7,14,18,77.8,24,5,54.2,44.7,8,62.5,48.1,26,2,7.7,0,6.5
Sun,2019-09-01,20:45 ,Genoa,2.1,2–1,1.9,Fiorentina,"20,000",Stadio Comunale Luigi Ferraris,Piero Giacomelli,Serie-A,2,Aurelio Andreazzoli,Genoa,3-4-1-2,Ionuț Radu,ro ROU,22-096,90,6,1,5,100.0,1.8,6,21,28.6,36,9,52.8,41.2,10,20.0,31.3,22,1,4.5,2,12.8
Sun,2019-09-01,20:45 ,Genoa,2.1,2–1,1.9,Fiorentina,"20,000",Stadio Comunale Luigi Ferraris,Piero Giacomelli,Serie-A,2,Vincenzo Montella,Fiorentina,4-3-3,Bartłomiej Drągowski,pl POL,22-013,90,8,2,6,75.0,1.9,1,7,14.3,18,8,11.1,29.2,10,50.0,38.2,24,0,0.0,0,5.0
Sun,2019-09-01,20:45 ,Cagliari,0.5,1–2,1.7,Inter,"16,412",Sardegna Arena,Fabio Maresca,Serie-A,2,Rolando Maran,Cagliari,3-5-2,Robin Olsen,se SWE,29-236,90,5,2,3,80.0,1.7,4,8,50.0,18,8,22.2,27.8,6,66.7,49.5,9,0,0.0,0,9.0
Sun,2019-09-01,20:45 ,Cagliari,0.5,1–2,1.7,Inter,"16,412",Sardegna Arena,Fabio Maresca,Serie-A,2,Antonio Conte,Inter,3-5-2,Samir Handanović,si SVN,35-049,90,2,1,1,50.0,0.4,2,5,40.0,34,10,11.8,25.2,7,14.3,30.0,15,2,13.3,1,10.7
Sun,2019-09-01,20:45 ,Lecce,0.9,0–1,1.4,Hellas Verona,"24,418",Stadio Comunale Via Del Mare,Juan Sacchi,Serie-A,2,Fabio Liverani,Lecce,4-3-1-2,Gabriel,br BRA,26-339,90,4,1,3,75.0,1.1,1,7,14.3,16,7,31.3,34.6,8,25.0,30.3,15,0,0.0,1,23.5
Sun,2019-09-01,20:45 ,Lecce,0.9,0–1,1.4,Hellas Verona,"24,418",Stadio Comunale Via Del Mare,Juan Sacchi,Serie-A,2,Ivan Jurić,Hellas Verona,3-4-1-2,Marco Silvestri,it ITA,28-183,90,3,0,3,100.0,0.4,6,26,23.1,22,0,77.3,48.1,9,100.0,62.6,20,2,10.0,0,10.0
Sun,2019-09-01,20:45 ,Atalanta,1.8,2–3,0.8,Torino,"8,182",Stadio Ennio Tardini,Daniele Doveri,Serie-A,2,Gian Piero Gasperini,Atalanta,3-4-1-2,Pierluigi Gollini,it ITA,24-167,90,5,3,2,40.0,1.4,10,13,76.9,27,6,33.3,33.8,8,50.0,46.6,13,0,0.0,2,19.0
Sun,2019-09-01,20:45 ,Atalanta,1.8,2–3,0.8,Torino,"8,182",Stadio Ennio Tardini,Daniele Doveri,Serie-A,2,Walter Mazzarri,Torino,3-4-3,Salvatore Sirigu,it ITA,32-232,90,9,2,7,77.8,2.1,13,24,54.2,22,5,59.1,41.1,11,100.0,60.7,29,0,0.0,0,14.0
Sat,2019-09-14,15:00 ,Fiorentina,1.8,0–0,0.4,Juventus,"40,000",Stadio Artemio Franchi,Massimiliano Irrati,Serie-A,3,Vincenzo Montella,Fiorentina,3-5-2,Bartłomiej Drągowski,pl POL,22-026,90,4,0,4,100.0,0.9,3,9,33.3,20,4,45.0,35.6,4,0.0,20.3,8,0,0.0,1,17.5
Sat,2019-09-14,15:00 ,Fiorentina,1.8,0–0,0.4,Juventus,"40,000",Stadio Artemio Franchi,Massimiliano Irrati,Serie-A,3,Maurizio Sarri,Juventus,4-4-2,Wojciech Szczęsny,pl POL,29-149,90,5,0,5,100.0,1.8,4,6,66.7,24,8,20.8,29.3,12,8.3,21.1,17,0,0.0,1,21.0
Sat,2019-09-14,18:00 ,Napoli,1.6,2–0,2.2,Sampdoria,"40,000",Stadio San Paolo,Federico La Penna,Serie-A,3,Carlo Ancelotti,Napoli,4-4-2,Alex Meret,it ITA,22-176,90,2,0,2,100.0,1.7,2,5,40.0,23,3,21.7,25.7,8,0.0,12.8,8,0,0.0,1,12.6
Sat,2019-09-14,18:00 ,Napoli,1.6,2–0,2.2,Sampdoria,"40,000",Stadio San Paolo,Federico La Penna,Serie-A,3,Eusebio Di Francesco,Sampdoria,3-4-1-2,Emil Audero,it ITA,22-239,90,6,2,4,66.7,0.8,5,13,38.5,22,7,27.3,30.9,13,53.8,38.5,16,1,6.3,0,10.5
Sat,2019-09-14,20:45 ,Inter,1.6,1–0,0.3,Udinese,"57,991",Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,3,Antonio Conte,Inter,3-4-3,Samir Handanović,si SVN,35-062,90,5,0,5,100.0,0.5,1,4,25.0,23,8,13.0,24.9,3,33.3,33.7,8,1,12.5,0,9.0
Sat,2019-09-14,20:45 ,Inter,1.6,1–0,0.3,Udinese,"57,991",Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,3,Igor Tudor,Udinese,3-5-1-1,Juan Musso,ar ARG,25-131,90,8,1,7,87.5,2.2,4,13,30.8,15,3,46.7,40.1,9,66.7,43.6,15,2,13.3,0,8.3
Sun,2019-09-15,12:30 ,Genoa,1.4,1–2,2.5,Atalanta,"23,395",Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,3,Aurelio Andreazzoli,Genoa,3-5-2,Ionuț Radu,ro ROU,22-110,90,6,2,4,83.3,1.9,11,19,57.9,33,6,54.5,39.1,10,10.0,27.7,13,2,15.4,0,9.5
Sun,2019-09-15,12:30 ,Genoa,1.4,1–2,2.5,Atalanta,"23,395",Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,3,Gian Piero Gasperini,Atalanta,3-4-3,Pierluigi Gollini,it ITA,24-181,90,3,1,2,100.0,1.6,9,16,56.3,16,2,43.8,37.9,9,100.0,65.3,18,0,0.0,1,11.4
Sun,2019-09-15,15:00 ,Brescia,1.3,3–4,3.0,Bologna,"15,000",Stadio Mario Rigamonti,Gianluca Rocchi,Serie-A,3,Eugenio Corini,Brescia,4-3-1-2,Jesse Joronen,fi FIN,26-178,90,7,4,4,42.9,2.1,5,19,26.3,15,5,66.7,45.7,12,75.0,51.0,21,0,0.0,0,6.2
Sun,2019-09-15,15:00 ,Brescia,1.3,3–4,3.0,Bologna,"15,000",Stadio Mario Rigamonti,Gianluca Rocchi,Serie-A,3,Siniša Mihajlović,Bologna,4-2-3-1,Łukasz Skorupski,pl POL,28-133,90,6,3,3,50.0,1.9,4,8,50.0,27,8,18.5,28.6,4,75.0,48.3,11,1,9.1,0,13.0
Sun,2019-09-15,15:00 ,SPAL,1.3,2–1,1.4,Lazio,"13,650",Stadio Paolo Mazza,Giampaolo Calvarese,Serie-A,3,Leonardo Semplici,SPAL,3-5-2,Etrit Berisha,al ALB,30-189,90,5,1,4,100.0,1.5,4,9,44.4,27,11,22.2,27.9,9,33.3,30.4,14,2,14.3,0,9.0
Sun,2019-09-15,15:00 ,SPAL,1.3,2–1,1.4,Lazio,"13,650",Stadio Paolo Mazza,Giampaolo Calvarese,Serie-A,3,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,24-180,90,3,2,1,33.3,0.5,0,4,0.0,18,3,5.6,18.9,8,37.5,32.3,17,1,5.9,0,6.5
Sun,2019-09-15,15:00 ,Parma,1.8,1–3,0.5,Cagliari,"14,068",Stadio Ennio Tardini,Fabrizio Pasqua,Serie-A,3,Roberto D'Aversa,Parma,4-3-1-2,Luigi Sepe,it ITA,28-130,90,3,3,0,0.0,0.8,5,11,45.5,18,3,55.6,39.1,10,10.0,21.4,8,0,0.0,1,33.0
Sun,2019-09-15,15:00 ,Parma,1.8,1–3,0.5,Cagliari,"14,068",Stadio Ennio Tardini,Fabrizio Pasqua,Serie-A,3,Rolando Maran,Cagliari,4-3-1-2,Robin Olsen,se SWE,29-250,90,7,1,6,85.7,1.9,3,17,17.6,16,2,56.3,46.3,12,66.7,49.8,16,0,0.0,0,
Sun,2019-09-15,18:00 ,Roma,2.6,4–2,1.3,Sassuolo,"34,407",Stadio Olimpico,Daniele Chiffi,Serie-A,3,Paulo Fonseca,Roma,4-2-3-1,Pau López,es ESP,24-276,90,3,2,1,33.3,1.3,4,12,33.3,25,5,28.0,28.6,11,45.5,37.4,8,0,0.0,0,15.0
Sun,2019-09-15,18:00 ,Roma,2.6,4–2,1.3,Sassuolo,"34,407",Stadio Olimpico,Daniele Chiffi,Serie-A,3,Roberto De Zerbi,Sassuolo,3-4-3,Andrea Consigli,it ITA,32-231,90,6,4,2,33.3,2.6,0,3,0.0,17,5,11.8,22.4,8,12.5,22.1,15,0,0.0,0,6.3
Sun,2019-09-15,20:45 ,Hellas Verona,0.5,0–1,1.4,Milan,"24,363",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Serie-A,3,Ivan Jurić,Hellas Verona,3-4-1-2,Marco Silvestri,it ITA,28-197,90,4,1,3,100.0,1.2,7,22,31.8,17,1,76.5,48.4,9,100.0,58.9,11,1,9.1,0,4.5
Sun,2019-09-15,20:45 ,Hellas Verona,0.5,0–1,1.4,Milan,"24,363",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Serie-A,3,Marco Giampaolo,Milan,4-3-2-1,Gianluigi Donnarumma,it ITA,20-202,90,1,0,1,100.0,0.1,2,5,40.0,14,1,14.3,27.9,6,50.0,32.7,7,0,0.0,0,5.0
Mon,2019-09-16,20:45 ,Torino,2.0,1–2,1.1,Lecce,"21,620",Stadio Olimpico di Torino,Antonio Giua,Serie-A,3,Walter Mazzarri,Torino,3-5-2,Salvatore Sirigu,it ITA,32-247,90,5,2,3,60.0,1.0,1,5,20.0,22,6,13.6,24.8,9,22.2,24.3,14,1,7.1,0,7.8
Mon,2019-09-16,20:45 ,Torino,2.0,1–2,1.1,Lecce,"21,620",Stadio Olimpico di Torino,Antonio Giua,Serie-A,3,Fabio Liverani,Lecce,4-3-2-1,Gabriel,br BRA,26-354,90,4,1,3,100.0,1.4,10,20,50.0,13,1,69.2,44.7,14,78.6,52.3,16,0,0.0,0,
Fri,2019-09-20,20:45 ,Cagliari,1.2,3–1,1.1,Genoa,"14,574",Sardegna Arena,Gianluca Manganiello,Serie-A,4,Rolando Maran,Cagliari,4-3-1-2,Robin Olsen,se SWE,29-255,90,2,1,1,50.0,0.4,7,14,50.0,13,3,38.5,38.9,13,69.2,50.5,17,1,5.9,0,8.8
Fri,2019-09-20,20:45 ,Cagliari,1.2,3–1,1.1,Genoa,"14,574",Sardegna Arena,Gianluca Manganiello,Serie-A,4,Aurelio Andreazzoli,Genoa,3-4-1-2,Ionuț Radu,ro ROU,22-115,90,4,3,2,25.0,0.9,1,4,25.0,20,4,15.0,27.2,9,11.1,29.8,23,0,0.0,3,21.3
Sat,2019-09-21,15:00 ,Udinese,0.6,0–1,0.8,Brescia,"19,611",Dacia Arena,Paolo Valeri,Serie-A,4,Igor Tudor,Udinese,3-4-3,Juan Musso,ar ARG,25-138,90,4,1,3,75.0,0.9,8,17,47.1,20,4,70.0,42.8,7,42.9,32.0,11,1,9.1,0,10.0
Sat,2019-09-21,15:00 ,Udinese,0.6,0–1,0.8,Brescia,"19,611",Dacia Arena,Paolo Valeri,Serie-A,4,Eugenio Corini,Brescia,4-3-1-2,Jesse Joronen,fi FIN,26-184,90,3,0,3,100.0,0.4,5,22,22.7,25,2,76.0,47.9,5,60.0,52.2,16,1,6.3,1,14.0
Sat,2019-09-21,18:00 ,Juventus,1.9,2–1,1.6,Hellas Verona,"39,945",Allianz Stadium,Federico La Penna,Serie-A,4,Maurizio Sarri,Juventus,4-3-3,Gianluigi Buffon,it ITA,41-236,90,3,1,2,66.7,0.7,4,9,44.4,30,8,26.7,31.0,7,14.3,14.9,16,1,6.3,1,10.0
Sat,2019-09-21,18:00 ,Juventus,1.9,2–1,1.6,Hellas Verona,"39,945",Allianz Stadium,Federico La Penna,Serie-A,4,Ivan Jurić,Hellas Verona,3-4-3,Marco Silvestri,it ITA,28-203,90,3,2,1,66.7,1.2,6,28,21.4,19,1,84.2,53.7,13,92.3,58.5,6,0,0.0,1,26.0
Sat,2019-09-21,20:45 ,Milan,1.0,0–2,2.1,Inter,"70,440",Stadio Giuseppe Meazza,Daniele Doveri,Serie-A,4,Marco Giampaolo,Milan,4-3-1-2,Gianluigi Donnarumma,it ITA,20-208,90,7,2,5,71.4,2.0,1,5,20.0,18,6,22.2,28.2,8,12.5,27.3,13,0,0.0,2,21.0
Sat,2019-09-21,20:45 ,Milan,1.0,0–2,2.1,Inter,"70,440",Stadio Giuseppe Meazza,Daniele Doveri,Serie-A,4,Antonio Conte,Inter,3-1-4-2,Samir Handanović,si SVN,35-069,90,1,0,1,100.0,0.0,3,10,30.0,17,2,35.3,30.4,9,44.4,34.8,11,0,0.0,0,6.0
Sun,2019-09-22,12:30 ,Sassuolo,1.6,3–0,1.1,SPAL,"10,937",Mapei Stadium - Città del Tricolore,Maurizio Mariani,Serie-A,4,Roberto De Zerbi,Sassuolo,4-3-3,Andrea Consigli,it ITA,32-238,90,3,0,3,100.0,1.1,3,14,21.4,32,4,34.4,30.3,8,37.5,28.3,14,0,0.0,0,10.6
Sun,2019-09-22,12:30 ,Sassuolo,1.6,3–0,1.1,SPAL,"10,937",Mapei Stadium - Città del Tricolore,Maurizio Mariani,Serie-A,4,Leonardo Semplici,SPAL,3-5-2,Etrit Berisha,al ALB,30-196,90,6,3,3,50.0,1.5,4,7,57.1,25,6,20.0,25.7,9,22.2,25.8,9,0,0.0,0,12.0
Sun,2019-09-22,15:00 ,Bologna,1.3,1–2,1.5,Roma,"25,513",Stadio Renato Dall'Ara,Luca Pairetto,Serie-A,4,Siniša Mihajlović,Bologna,4-2-3-1,Łukasz Skorupski,pl POL,28-140,90,4,2,2,50.0,1.6,6,24,25.0,39,11,46.2,36.4,11,54.5,45.0,15,2,13.3,1,11.5
Sun,2019-09-22,15:00 ,Bologna,1.3,1–2,1.5,Roma,"25,513",Stadio Renato Dall'Ara,Luca Pairetto,Serie-A,4,Paulo Fonseca,Roma,4-2-3-1,Pau López,es ESP,24-283,90,3,1,2,100.0,1.5,2,5,40.0,21,6,14.3,25.4,5,40.0,35.4,7,1,14.3,0,6.0
Sun,2019-09-22,15:00 ,Sampdoria,1.6,1–0,0.3,Torino,"19,041",Stadio Comunale Luigi Ferraris,Piero Giacomelli,Serie-A,4,Eusebio Di Francesco,Sampdoria,3-4-3,Emil Audero,it ITA,22-247,90,1,0,1,100.0,0.0,5,18,27.8,22,3,45.5,38.4,10,80.0,52.5,28,3,10.7,1,10.0
Sun,2019-09-22,15:00 ,Sampdoria,1.6,1–0,0.3,Torino,"19,041",Stadio Comunale Luigi Ferraris,Piero Giacomelli,Serie-A,4,Walter Mazzarri,Torino,3-5-2,Salvatore Sirigu,it ITA,32-253,90,6,1,5,83.3,1.1,3,5,60.0,21,7,19.0,25.5,9,11.1,27.8,11,1,9.1,1,14.5
Sun,2019-09-22,15:00 ,Lecce,1.5,1–4,2.9,Napoli,"21,644",Stadio Comunale Via Del Mare,Marco Piccinini,Serie-A,4,Fabio Liverani,Lecce,4-3-3,Gabriel,br BRA,26-360,90,10,4,6,70.0,3.5,1,3,33.3,13,5,15.4,26.1,8,12.5,21.0,16,0,0.0,0,
Sun,2019-09-22,15:00 ,Lecce,1.5,1–4,2.9,Napoli,"21,644",Stadio Comunale Via Del Mare,Marco Piccinini,Serie-A,4,Carlo Ancelotti,Napoli,4-4-2,David Ospina,co COL,31-022,90,3,1,2,100.0,1.1,4,7,57.1,22,1,18.2,26.8,6,50.0,34.7,9,0,0.0,1,18.0
