dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2020-09-27,18:00 ,Napoli,2.9,6–0,0.7,Genoa,"1,000",Stadio Diego Armando Maradona,Juan Sacchi,Serie-A,2,Rolando Maran,Genoa,3-5-2,Federico Marchetti,it ITA,37-233,90,9,6,3,33.3,4.3,3,10,30.0,22,5,31.8,32.0,7,42.9,34.1,11,0,0.0,0,6.5
Sun,2020-09-27,20:45 ,Roma,2.8,2–2,1.9,Juventus,"1,000",Stadio Olimpico,Marco Di Bello,Serie-A,2,Paulo Fonseca,Roma,3-4-3,Antonio Mirante,it ITA,37-081,90,3,2,1,66.7,1.9,6,10,60.0,22,3,36.4,35.4,5,40.0,40.2,14,0,0.0,0,
Sun,2020-09-27,20:45 ,Roma,2.8,2–2,1.9,Juventus,"1,000",Stadio Olimpico,Marco Di Bello,Serie-A,2,Andrea Pirlo,Juventus,4-4-2,Wojciech Szczęsny,pl POL,30-162,90,5,2,3,80.0,2.9,3,3,100.0,43,6,7.0,22.6,4,0.0,16.5,10,0,0.0,2,28.0
Mon,2020-09-28,20:45 ,Bologna,1.6,4–1,1.4,Parma,"1,000",Stadio Renato Dall'Ara,Paolo Valeri,Serie-A,2,Siniša Mihajlović,Bologna,4-2-3-1,Łukasz Skorupski,pl POL,29-146,90,3,1,2,66.7,1.1,4,9,44.4,33,4,27.3,31.3,7,0.0,18.4,14,0,0.0,1,12.7
Mon,2020-09-28,20:45 ,Bologna,1.6,4–1,1.4,Parma,"1,000",Stadio Renato Dall'Ara,Paolo Valeri,Serie-A,2,Fabio Liverani,Parma,4-3-3,Luigi Sepe,it ITA,29-143,90,8,4,4,50.0,2.4,1,6,16.7,23,6,8.7,25.2,6,66.7,46.8,13,1,7.7,0,4.0
Wed,2020-09-30,18:00 ,Benevento,1.5,2–5,3.6,Inter,"1,000",Stadio Ciro Vigorito,Marco Piccinini,Serie-A,1,Filippo Inzaghi,Benevento,4-3-3,Lorenzo Montipò,it ITA,24-223,90,8,5,3,37.5,3.4,8,17,47.1,31,5,41.9,38.4,8,50.0,35.4,7,0,0.0,0,10.0
Wed,2020-09-30,18:00 ,Benevento,1.5,2–5,3.6,Inter,"1,000",Stadio Ciro Vigorito,Marco Piccinini,Serie-A,1,Antonio Conte,Inter,3-4-1-2,Samir Handanović,si SVN,36-078,90,5,2,3,60.0,1.6,0,2,0.0,27,4,3.7,23.9,6,16.7,26.3,14,0,0.0,3,18.2
Wed,2020-09-30,18:00 ,Udinese,1.8,0–2,0.8,Spezia,"1,000",Dacia Arena,Alessandro Prontera,Serie-A,1,Luca Gotti,Udinese,3-5-2,Juan Musso,ar ARG,26-147,90,2,2,0,0.0,1.0,0,4,0.0,20,1,20.0,26.2,4,0.0,13.5,4,0,0.0,0,
Wed,2020-09-30,18:00 ,Udinese,1.8,0–2,0.8,Spezia,"1,000",Dacia Arena,Alessandro Prontera,Serie-A,1,Vincenzo Italiano,Spezia,4-3-3,Jeroen Zoet,nl NED,29-268,63,,,,,0.0,1,6,16.7,26,2,19.2,30.2,3,33.3,38.0,5,1,20.0,,5.5
Wed,2020-09-30,18:00 ,Udinese,1.8,0–2,0.8,Spezia,"1,000",Dacia Arena,Alessandro Prontera,Serie-A,1,Vincenzo Italiano,Spezia,4-3-3,Rafael,br BRA,38-211,27,3,0,3,100.0,0.6,3,5,60.0,10,2,40.0,29.3,4,25.0,24.5,7,1,14.3,0,7.5
Wed,2020-09-30,20:45 ,Lazio,2.3,1–4,1.8,Atalanta,"1,000",Stadio Olimpico,Fabio Maresca,Serie-A,1,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,25-195,90,6,4,2,33.3,3.1,3,10,30.0,53,5,18.9,23.7,3,0.0,13.7,9,0,0.0,0,16.5
Wed,2020-09-30,20:45 ,Lazio,2.3,1–4,1.8,Atalanta,"1,000",Stadio Olimpico,Fabio Maresca,Serie-A,1,Gian Piero Gasperini,Atalanta,3-4-3,Marco Sportiello,it ITA,28-143,90,5,1,4,80.0,1.8,2,10,20.0,24,6,25.0,33.0,4,100.0,62.5,16,1,6.3,1,8.9
Fri,2020-10-02,20:45 ,Fiorentina,1.7,1–2,2.2,Sampdoria,"1,000",Stadio Artemio Franchi,Piero Giacomelli,Serie-A,3,Giuseppe Iachini,Fiorentina,3-5-2,Bartłomiej Drągowski,pl POL,23-044,90,8,2,6,87.5,1.8,3,6,50.0,26,9,23.1,30.3,6,0.0,22.3,9,0,0.0,2,23.0
Fri,2020-10-02,20:45 ,Fiorentina,1.7,1–2,2.2,Sampdoria,"1,000",Stadio Artemio Franchi,Piero Giacomelli,Serie-A,3,Claudio Ranieri,Sampdoria,4-4-2,Emil Audero,it ITA,23-258,90,5,1,4,80.0,1.2,8,20,40.0,26,6,38.5,37.8,15,66.7,44.9,23,0,0.0,1,28.0
Sat,2020-10-03,15:00 ,Sassuolo,1.8,4–1,1.9,Crotone,"1,000",Mapei Stadium - Città del Tricolore,Ivan Pezzuto,Serie-A,3,Roberto De Zerbi,Sassuolo,4-2-3-1,Andrea Consigli,it ITA,33-250,90,6,1,5,100.0,2.1,5,26,19.2,43,8,51.2,37.5,5,80.0,54.0,9,0,0.0,1,20.5
Sat,2020-10-03,15:00 ,Sassuolo,1.8,4–1,1.9,Crotone,"1,000",Mapei Stadium - Città del Tricolore,Ivan Pezzuto,Serie-A,3,Giovanni Stroppa,Crotone,5-3-2,Alex Cordaz,it ITA,37-276,90,4,4,0,25.0,2.4,3,7,42.9,21,5,33.3,30.6,4,0.0,18.0,6,0,0.0,1,18.0
Sat,2020-10-03,20:45 ,Udinese,1.5,0–1,1.0,Roma,"1,000",Dacia Arena,Rosario Abisso,Serie-A,3,Luca Gotti,Udinese,3-5-2,Juan Musso,ar ARG,26-150,90,3,1,2,66.7,0.6,3,15,20.0,31,7,38.7,33.5,7,42.9,28.0,13,0,0.0,1,32.0
Sat,2020-10-03,20:45 ,Udinese,1.5,0–1,1.0,Roma,"1,000",Dacia Arena,Rosario Abisso,Serie-A,3,Paulo Fonseca,Roma,3-4-3,Antonio Mirante,it ITA,37-087,90,4,0,4,100.0,0.6,5,9,55.6,29,6,24.1,33.0,8,25.0,31.1,18,0,0.0,3,20.8
Sun,2020-10-04,12:30 ,Atalanta,3.4,5–2,0.8,Cagliari,"1,000",Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Serie-A,3,Gian Piero Gasperini,Atalanta,3-4-1-2,Marco Sportiello,it ITA,28-147,90,3,2,1,33.3,1.4,2,4,50.0,21,4,14.3,27.8,9,11.1,20.3,15,0,0.0,1,20.0
Sun,2020-10-04,12:30 ,Atalanta,3.4,5–2,0.8,Cagliari,"1,000",Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Serie-A,3,Eusebio Di Francesco,Cagliari,4-4-2,Alessio Cragno,it ITA,26-098,90,12,5,7,58.3,4.8,3,16,18.8,34,5,41.2,33.1,7,28.6,29.7,6,1,16.7,0,15.0
Sun,2020-10-04,15:00 ,Benevento,1.0,1–0,2.0,Bologna,"1,000",Stadio Ciro Vigorito,Simone Sozza,Serie-A,3,Filippo Inzaghi,Benevento,4-3-2-1,Lorenzo Montipò,it ITA,24-227,90,7,0,7,100.0,1.8,6,23,26.1,24,4,54.2,37.9,10,100.0,63.6,17,0,0.0,0,12.5
Sun,2020-10-04,15:00 ,Benevento,1.0,1–0,2.0,Bologna,"1,000",Stadio Ciro Vigorito,Simone Sozza,Serie-A,3,Siniša Mihajlović,Bologna,4-2-3-1,Łukasz Skorupski,pl POL,29-152,90,2,1,1,50.0,1.0,2,6,33.3,21,2,28.6,27.1,5,0.0,19.0,6,0,0.0,2,15.5
Sun,2020-10-04,15:00 ,Parma,1.1,1–0,0.6,Hellas Verona,"1,000",Stadio Ennio Tardini,Antonio Giua,Serie-A,3,Fabio Liverani,Parma,4-3-1-2,Luigi Sepe,it ITA,29-149,90,2,0,2,100.0,0.3,12,28,42.9,32,2,68.8,43.9,8,75.0,46.5,21,1,4.8,0,3.2
Sun,2020-10-04,15:00 ,Parma,1.1,1–0,0.6,Hellas Verona,"1,000",Stadio Ennio Tardini,Antonio Giua,Serie-A,3,Ivan Jurić,Hellas Verona,3-4-3,Marco Silvestri,it ITA,29-216,90,4,1,3,75.0,1.3,2,3,66.7,22,5,13.6,22.0,7,0.0,22.0,6,0,0.0,1,18.0
Sun,2020-10-04,15:00 ,Lazio,1.2,1–1,0.6,Inter,"1,000",Stadio Olimpico,Marco Guida,Serie-A,3,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,25-199,90,3,1,2,66.7,0.6,7,19,36.8,41,8,41.5,32.8,9,22.2,33.6,22,1,4.5,0,5.0
Sun,2020-10-04,15:00 ,Lazio,1.2,1–1,0.6,Inter,"1,000",Stadio Olimpico,Marco Guida,Serie-A,3,Antonio Conte,Inter,3-4-1-2,Samir Handanović,si SVN,36-082,90,4,1,3,75.0,0.8,1,1,100.0,13,3,7.7,22.8,8,0.0,24.4,12,0,0.0,0,17.0
Sun,2020-10-04,18:00 ,Milan,2.6,3–0,0.2,Spezia,"1,000",Stadio Giuseppe Meazza,Marco Serra,Serie-A,3,Stefano Pioli,Milan,4-2-3-1,Gianluigi Donnarumma,it ITA,21-222,90,2,0,2,100.0,0.4,6,13,46.2,42,1,28.6,28.1,1,100.0,58.0,9,1,11.1,2,12.9
Sun,2020-10-04,18:00 ,Milan,2.6,3–0,0.2,Spezia,"1,000",Stadio Giuseppe Meazza,Marco Serra,Serie-A,3,Vincenzo Italiano,Spezia,4-3-3,Rafael,br BRA,38-215,90,5,3,2,40.0,2.4,5,16,31.3,37,5,37.8,35.5,6,33.3,29.2,18,0,0.0,0,5.0
Sat,2020-10-17,15:00 ,Napoli,1.6,4–1,0.7,Atalanta,"1,000",Stadio Diego Armando Maradona,Marco Di Bello,Serie-A,4,Gennaro Gattuso,Napoli,4-2-3-1,David Ospina,co COL,32-047,90,4,1,3,75.0,0.8,6,13,46.2,37,3,35.1,35.2,5,0.0,19.4,7,1,14.3,0,12.5
Sat,2020-10-17,15:00 ,Napoli,1.6,4–1,0.7,Atalanta,"1,000",Stadio Diego Armando Maradona,Marco Di Bello,Serie-A,4,Gian Piero Gasperini,Atalanta,3-4-3,Marco Sportiello,it ITA,28-160,90,11,4,7,63.6,2.5,4,8,50.0,23,13,13.0,25.0,5,100.0,65.2,13,1,7.7,0,3.5
Sat,2020-10-17,18:00 ,Sampdoria,1.3,3–0,0.5,Lazio,"1,000",Stadio Comunale Luigi Ferraris,Daniele Orsato,Serie-A,4,Claudio Ranieri,Sampdoria,4-4-2,Emil Audero,it ITA,23-273,90,0,0,0,,0.0,7,14,50.0,35,4,31.4,31.8,9,33.3,38.6,13,0,0.0,0,12.0
Sat,2020-10-17,18:00 ,Sampdoria,1.3,3–0,0.5,Lazio,"1,000",Stadio Comunale Luigi Ferraris,Daniele Orsato,Serie-A,4,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,25-212,90,7,3,4,57.1,2.4,8,9,88.9,32,5,28.1,26.5,4,0.0,23.3,20,0,0.0,1,11.0
Sat,2020-10-17,18:00 ,Inter,2.8,1–2,2.1,Milan,"1,000",Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,4,Antonio Conte,Inter,3-1-4-2,Samir Handanović,si SVN,36-095,90,4,2,1,50.0,1.5,6,9,66.7,31,6,22.6,29.4,5,40.0,35.2,11,1,9.1,1,14.5
Sat,2020-10-17,18:00 ,Inter,2.8,1–2,2.1,Milan,"1,000",Stadio Giuseppe Meazza,Maurizio Mariani,Serie-A,4,Stefano Pioli,Milan,4-2-3-1,Gianluigi Donnarumma,it ITA,21-235,90,5,1,4,80.0,1.3,5,15,33.3,23,4,39.1,35.3,7,85.7,54.4,14,0,0.0,0,7.7
Sat,2020-10-17,20:45 ,Crotone,1.2,1–1,1.8,Juventus,"1,000",Stadio Ezio Scida,Francesco Fourneau,Serie-A,4,Giovanni Stroppa,Crotone,5-3-2,Alex Cordaz,it ITA,37-290,90,2,1,1,50.0,1.5,0,6,0.0,29,3,20.7,26.0,6,0.0,17.2,14,0,0.0,0,7.0
Sat,2020-10-17,20:45 ,Crotone,1.2,1–1,1.8,Juventus,"1,000",Stadio Ezio Scida,Francesco Fourneau,Serie-A,4,Andrea Pirlo,Juventus,3-4-3,Gianluigi Buffon,it ITA,42-263,90,3,1,2,100.0,1.1,6,10,60.0,27,7,29.6,32.9,8,25.0,29.3,16,0,0.0,6,21.4
Sun,2020-10-18,12:30 ,Bologna,1.4,3–4,2.7,Sassuolo,"1,000",Stadio Renato Dall'Ara,Daniele Doveri,Serie-A,4,Siniša Mihajlović,Bologna,4-4-2,Łukasz Skorupski,pl POL,29-166,90,12,4,9,66.7,3.8,8,17,47.1,25,5,44.0,34.8,11,54.5,38.0,16,0,0.0,0,6.0
Sun,2020-10-18,12:30 ,Bologna,1.4,3–4,2.7,Sassuolo,"1,000",Stadio Renato Dall'Ara,Daniele Doveri,Serie-A,4,Roberto De Zerbi,Sassuolo,4-2-3-1,Andrea Consigli,it ITA,33-265,90,6,3,3,50.0,2.1,7,17,41.2,32,5,46.9,38.4,7,28.6,30.1,18,1,5.6,2,18.4
Sun,2020-10-18,15:00 ,Torino,1.4,2–3,1.9,Cagliari,"1,000",Stadio Olimpico di Torino,Federico La Penna,Serie-A,4,Marco Giampaolo,Torino,4-1-2-1-2,Salvatore Sirigu,it ITA,33-280,90,5,3,2,40.0,2.0,2,4,50.0,20,3,10.0,20.8,5,40.0,26.0,10,0,0.0,1,10.3
Sun,2020-10-18,15:00 ,Torino,1.4,2–3,1.9,Cagliari,"1,000",Stadio Olimpico di Torino,Federico La Penna,Serie-A,4,Eusebio Di Francesco,Cagliari,4-4-2,Alessio Cragno,it ITA,26-112,90,6,2,4,83.3,1.6,3,11,27.3,21,5,33.3,35.2,5,80.0,49.8,15,1,6.7,0,5.5
Sun,2020-10-18,15:00 ,Spezia,0.9,2–2,1.0,Fiorentina,"1,000",Stadio Dino Manuzzi,Gianluca Manganiello,Serie-A,4,Vincenzo Italiano,Spezia,4-3-3,Ivan Provedel,it ITA,26-215,90,3,2,1,33.3,0.4,4,12,33.3,36,4,30.6,33.2,6,16.7,32.0,12,0,0.0,5,24.1
Sun,2020-10-18,15:00 ,Spezia,0.9,2–2,1.0,Fiorentina,"1,000",Stadio Dino Manuzzi,Gianluca Manganiello,Serie-A,4,Giuseppe Iachini,Fiorentina,3-5-2,Bartłomiej Drągowski,pl POL,23-060,90,2,2,0,0.0,0.9,5,14,35.7,29,3,44.8,36.7,4,25.0,37.5,9,0,0.0,0,7.0
Sun,2020-10-18,18:00 ,Udinese,1.3,3–2,1.0,Parma,"1,000",Dacia Arena,Michael Fabbri,Serie-A,4,Luca Gotti,Udinese,3-5-2,Nícolas Andrade,br BRA,32-189,90,3,2,1,33.3,1.5,6,9,66.7,15,3,40.0,32.9,6,50.0,38.5,13,0,0.0,0,11.0
Sun,2020-10-18,18:00 ,Udinese,1.3,3–2,1.0,Parma,"1,000",Dacia Arena,Michael Fabbri,Serie-A,4,Fabio Liverani,Parma,4-3-3,Luigi Sepe,it ITA,29-163,90,4,3,2,25.0,1.1,2,8,25.0,28,6,25.0,35.4,7,14.3,30.9,31,2,6.5,0,5.0
Sun,2020-10-18,20:45 ,Roma,4.0,5–2,1.6,Benevento,"1,000",Stadio Olimpico,Giovanni Ayroldi,Serie-A,4,Paulo Fonseca,Roma,4-2-3-1,Antonio Mirante,it ITA,37-102,90,4,2,1,50.0,1.3,4,7,57.1,19,5,21.1,25.8,6,50.0,37.5,8,0,0.0,2,17.7
Sun,2020-10-18,20:45 ,Roma,4.0,5–2,1.6,Benevento,"1,000",Stadio Olimpico,Giovanni Ayroldi,Serie-A,4,Filippo Inzaghi,Benevento,4-3-2-1,Lorenzo Montipò,it ITA,24-241,90,7,5,2,42.9,4.5,9,15,60.0,27,3,33.3,31.7,6,100.0,53.7,14,0,0.0,0,7.0
Mon,2020-10-19,20:45 ,Hellas Verona,1.1,0–0,0.4,Genoa,"10,002",Stadio Marc'Antonio Bentegodi,Antonio Rapuano,Serie-A,4,Ivan Jurić,Hellas Verona,3-4-3,Marco Silvestri,it ITA,29-231,90,2,0,2,100.0,0.1,0,7,0.0,13,2,15.4,26.8,5,100.0,62.0,9,0,0.0,0,13.3
