dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2023-08-27,20:45 ,Nice,1.9,0–0,0.2,Lyon,"28,033",Stade de Nice,Bastien Dechepy,Ligue-1,3,Laurent Blanc,Lyon,4-2-3-1,Rémy Riou,fr FRA,36-021,90,4,0,4,100.0,0.7,2,16,12.5,34,6,20.6,28.1,11,81.8,51.0,17,1,5.9,1,14.0
Fri,2023-09-01,21:00 ,Nantes,0.9,1–1,2.6,Marseille,"34,600",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Ligue-1,4,Pierre Aristouy,Nantes,3-4-3,Rémy Descamps,fr FRA,27-068,90,9,1,8,88.9,1.5,7,28,25.0,31,4,51.6,38.9,15,80.0,50.9,26,2,7.7,0,10.0
Fri,2023-09-01,21:00 ,Nantes,0.9,1–1,2.6,Marseille,"34,600",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Ligue-1,4,Marcelino,Marseille,4-4-2,Pau López,es ESP,28-262,90,2,1,1,50.0,0.6,0,2,0.0,23,5,8.7,23.3,2,0.0,6.0,10,0,0.0,0,14.0
Sat,2023-09-02,17:00 ,Brest,1.4,0–0,0.3,Rennes,"15,021",Stade Francis-Le Blé,Hakim Ben El Hadj Salem,Ligue-1,4,Eric Roy,Brest,4-2-3-1,Marco Bizot,nl NED,32-176,90,3,0,3,100.0,0.5,4,13,30.8,27,0,40.7,35.3,4,50.0,50.5,9,0,0.0,0,11.3
Sat,2023-09-02,17:00 ,Brest,1.4,0–0,0.3,Rennes,"15,021",Stade Francis-Le Blé,Hakim Ben El Hadj Salem,Ligue-1,4,Bruno Génésio,Rennes,4-3-3,Steve Mandanda,fr FRA,38-158,90,2,0,2,100.0,0.2,2,9,22.2,22,5,27.3,28.0,10,30.0,29.6,19,1,5.3,3,19.5
Sat,2023-09-02,21:00 ,Monaco,0.9,3–0,0.6,Lens,"9,600",Stade Louis II.,Willy Delajod,Ligue-1,4,Adi Hütter,Monaco,3-4-3,Philipp Köhn,ch SUI,25-153,90,1,0,1,100.0,0.5,4,18,22.2,38,5,36.8,36.8,9,44.4,39.3,11,1,9.1,3,15.9
Sat,2023-09-02,21:00 ,Monaco,0.9,3–0,0.6,Lens,"9,600",Stade Louis II.,Willy Delajod,Ligue-1,4,Franck Haise,Lens,3-4-3,Brice Samba,fr FRA,29-130,90,6,3,3,50.0,1.7,3,9,33.3,29,2,31.0,29.0,6,0.0,19.0,7,0,0.0,2,25.5
Sun,2023-09-03,13:00 ,Toulouse,0.6,2–2,1.8,Clermont Foot,"28,285",Stadium Municipal,Florent Batta,Ligue-1,4,Carles Martínez,Toulouse,3-4-1-2,Guillaume Restes,fr FRA,18-176,90,2,2,0,50.0,1.7,3,11,27.3,28,3,28.6,27.6,4,75.0,48.0,21,0,0.0,1,16.0
Sun,2023-09-03,13:00 ,Toulouse,0.6,2–2,1.8,Clermont Foot,"28,285",Stadium Municipal,Florent Batta,Ligue-1,4,Pascal Gastien,Clermont Foot,3-4-3,Mory Diaw,sn SEN,30-073,90,5,2,3,60.0,1.4,2,7,28.6,28,2,25.0,28.1,3,0.0,11.7,3,1,33.3,3,25.3
Sun,2023-09-03,15:00 ,Lille,1.2,1–0,0.3,Montpellier,"35,298",Decathlon Arena - Stade Pierre-Mauroy,Benoît Millot,Ligue-1,4,Paulo Fonseca,Lille,3-4-3,Lucas Chevalier,fr FRA,21-301,90,4,0,4,100.0,1.0,6,18,33.3,45,5,31.1,31.5,4,100.0,60.3,15,1,6.7,0,10.0
Sun,2023-09-03,15:00 ,Lille,1.2,1–0,0.3,Montpellier,"35,298",Decathlon Arena - Stade Pierre-Mauroy,Benoît Millot,Ligue-1,4,Michel Der Zakarian,Montpellier,4-2-3-1,Benjamin Lecomte,fr FRA,32-130,90,6,1,5,83.3,2.0,4,15,26.7,24,2,50.0,41.0,7,42.9,44.4,6,0,0.0,0,
Sun,2023-09-03,15:00 ,Le Havre,2.0,3–0,0.7,Lorient,"180,707",Stade Océane,Romain Lissorgue,Ligue-1,4,Luka Elsner,Le Havre,4-2-3-1,Arthur Desmas,fr FRA,29-149,90,2,0,2,100.0,0.6,3,9,33.3,20,6,45.0,38.1,3,0.0,9.3,12,3,25.0,1,11.0
Sun,2023-09-03,15:00 ,Le Havre,2.0,3–0,0.7,Lorient,"180,707",Stade Océane,Romain Lissorgue,Ligue-1,4,Régis Le Bris,Lorient,3-4-3,Yvon Mvogo,ch SUI,29-089,90,6,3,3,50.0,1.5,7,11,63.6,27,4,25.9,28.9,8,50.0,34.0,19,1,5.3,0,8.7
Sun,2023-09-03,15:00 ,Metz,1.1,2–2,0.7,Reims,"24,272",Stade Saint-Symphorien,Mathieu Vernice,Ligue-1,4,László Bölöni,Metz,4-2-3-1,Alexandre Oukidja,dz ALG,35-046,90,2,2,0,0.0,0.4,6,16,37.5,22,5,40.9,38.3,8,87.5,58.0,15,2,13.3,0,6.3
Sun,2023-09-03,15:00 ,Metz,1.1,2–2,0.7,Reims,"24,272",Stade Saint-Symphorien,Mathieu Vernice,Ligue-1,4,Will Still,Reims,4-3-3,Yehvann Diouf,fr FRA,23-291,90,4,2,2,50.0,1.3,2,4,50.0,28,4,14.3,26.0,1,0.0,16.0,13,0,0.0,1,18.0
Sun,2023-09-03,17:05 ,Nice,2.2,2–0,0.2,Strasbourg,"20,215",Stade de Nice,Jeremy Stinat,Ligue-1,4,Francesco Farioli,Nice,4-3-3,Marcin Bułka,pl POL,23-334,90,0,0,0,,0.0,3,4,75.0,21,3,19.0,24.8,3,0.0,20.3,9,0,0.0,0,
Sun,2023-09-03,17:05 ,Nice,2.2,2–0,0.2,Strasbourg,"20,215",Stade de Nice,Jeremy Stinat,Ligue-1,4,Patrick Vieira,Strasbourg,3-4-3,Matz Sels,be BEL,31-189,90,6,2,4,66.7,1.9,5,13,38.5,39,7,33.3,30.4,3,0.0,26.3,10,1,10.0,0,5.5
Sun,2023-09-03,20:45 ,Lyon,2.1,1–4,4.5,Paris S-G,"51,657",Groupama Stadium,Eric Wattellier,Ligue-1,4,Laurent Blanc,Lyon,4-2-3-1,Anthony Lopes,pt POR,32-337,90,8,4,4,62.5,3.8,4,14,28.6,29,7,37.9,35.8,7,42.9,38.3,2,0,0.0,0,5.0
Sun,2023-09-03,20:45 ,Lyon,2.1,1–4,4.5,Paris S-G,"51,657",Groupama Stadium,Eric Wattellier,Ligue-1,4,Luis Enrique,Paris S-G,4-4-2,Gianluigi Donnarumma,it ITA,24-190,90,8,1,7,100.0,1.9,1,4,25.0,26,3,11.5,23.8,8,12.5,20.3,13,1,7.7,0,6.5
Fri,2023-09-15,21:00 ,Paris S-G,1.0,2–3,1.3,Nice,"47,874",Parc des Princes,Clément Turpin,Ligue-1,5,Luis Enrique,Paris S-G,4-3-3,Gianluigi Donnarumma,it ITA,24-202,90,8,3,5,62.5,2.6,1,2,50.0,30,7,6.7,22.4,2,0.0,19.0,2,0,0.0,0,11.0
Fri,2023-09-15,21:00 ,Paris S-G,1.0,2–3,1.3,Nice,"47,874",Parc des Princes,Clément Turpin,Ligue-1,5,Francesco Farioli,Nice,4-3-3,Marcin Bułka,pl POL,23-346,90,3,2,1,33.3,0.8,4,13,30.8,28,5,28.6,29.5,8,62.5,37.6,14,1,7.1,0,5.0
Sat,2023-09-16,17:00 ,Rennes,0.5,2–2,1.0,Lille,"28,178",Roazhon Park,Jérôme Brisard,Ligue-1,5,Bruno Génésio,Rennes,4-3-3,Steve Mandanda,fr FRA,38-172,90,6,2,4,66.7,1.8,2,11,18.2,54,3,18.5,27.6,2,50.0,43.0,2,0,0.0,2,27.5
Sat,2023-09-16,17:00 ,Rennes,0.5,2–2,1.0,Lille,"28,178",Roazhon Park,Jérôme Brisard,Ligue-1,5,Paulo Fonseca,Lille,4-2-3-1,Lucas Chevalier,fr FRA,21-314,90,4,2,2,50.0,0.2,7,27,25.9,51,0,47.1,38.0,4,75.0,59.0,12,0,0.0,0,5.7
