gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
9,Sat,2021-10-02,17:00 ,Montpellier,1.1,1–1,0.3,Strasbourg,"9,851",Stade de la Mosson,Hakim Ben El Hadj Salem,Ligue-1,9,Julien Stéphan,Strasbourg,5-3-2,Matz Sels,be BEL,29-218,90,4,1,3,75.0,0.4,6,18,33.3,24,5,54.2,39.9,11,45.5,44.9,10,0,0.0,0,8.0
9,Sat,2021-10-02,21:00 ,Nice,3.8,2–1,0.6,Brest,"13,503",Stade de Nice,António Nobre,Ligue-1,9,Christophe Galtier,Nice,4-4-2,Walter Benítez,ar ARG,28-256,90,2,1,1,50.0,1.1,1,4,25.0,18,2,16.7,23.7,2,50.0,40.0,7,0,0.0,0,
9,Sat,2021-10-02,21:00 ,Nice,3.8,2–1,0.6,Brest,"13,503",Stade de Nice,António Nobre,Ligue-1,9,Michel Der Zakarian,Brest,4-2-3-1,Marco Bizot,nl NED,30-206,90,9,2,7,77.8,2.6,9,30,30.0,32,5,65.6,45.0,11,81.8,56.5,17,1,5.9,0,9.7
9,Sun,2021-10-03,13:00 ,Rennes,1.0,2–0,1.5,Paris S-G,"28,092",Roazhon Park,Ruddy Buquet,Ligue-1,9,Bruno Génésio,Rennes,4-4-2,Alfred Gomis,sn SEN,28-028,90,0,0,0,,0.0,8,19,42.1,17,6,41.2,39.5,12,100.0,67.8,16,1,6.3,0,10.3
9,Sun,2021-10-03,13:00 ,Rennes,1.0,2–0,1.5,Paris S-G,"28,092",Roazhon Park,Ruddy Buquet,Ligue-1,9,Mauricio Pochettino,Paris S-G,4-2-3-1,Gianluigi Donnarumma,it ITA,22-220,90,4,2,2,50.0,1.7,1,2,50.0,29,13,6.9,19.0,7,0.0,16.6,12,0,0.0,1,16.3
9,Sun,2021-10-03,15:00 ,Lorient,0.5,1–1,1.1,Clermont Foot,"12,611",Stade Yves Allainmat - Le Moustoir,Pierre Gaillouste,Ligue-1,9,Christophe Pélissier,Lorient,5-3-2,Paul Nardi,fr FRA,27-138,90,4,1,3,75.0,0.9,5,14,35.7,19,6,42.1,35.8,7,85.7,64.0,11,0,0.0,0,
9,Sun,2021-10-03,15:00 ,Lorient,0.5,1–1,1.1,Clermont Foot,"12,611",Stade Yves Allainmat - Le Moustoir,Pierre Gaillouste,Ligue-1,9,Pascal Gastien,Clermont Foot,4-2-3-1,Arthur Desmas,fr FRA,27-179,90,1,1,0,0.0,0.1,3,9,33.3,23,1,30.4,32.4,4,50.0,34.5,13,0,0.0,2,17.5
9,Sun,2021-10-03,15:00 ,Monaco,1.6,3–0,0.3,Bordeaux,"3,667",Stade Louis II.,Clément Turpin,Ligue-1,9,Niko Kovač,Monaco,4-2-3-1,Alexander Nübel,de GER,25-003,90,0,0,0,,0.0,3,12,25.0,17,1,64.7,42.6,3,33.3,37.7,6,1,16.7,0,9.0
9,Sun,2021-10-03,15:00 ,Monaco,1.6,3–0,0.3,Bordeaux,"3,667",Stade Louis II.,Clément Turpin,Ligue-1,9,Vladimir Petković,Bordeaux,3-4-3,Benoît Costil,fr FRA,34-092,90,4,3,1,50.0,2.2,2,13,15.4,24,3,41.7,33.3,5,60.0,47.2,16,1,6.3,2,17.4
9,Sun,2021-10-03,15:00 ,Angers,2.3,3–2,1.1,Metz,"3,989",Stade Raymond Kopa,Stéphanie Frappart,Ligue-1,9,Gérald Baticle,Angers,3-4-1-2,Paul Bernardoni,fr FRA,24-168,90,2,2,0,0.0,1.2,0,0,,22,8,0.0,21.7,3,0.0,28.7,8,2,25.0,2,15.3
9,Sun,2021-10-03,15:00 ,Angers,2.3,3–2,1.1,Metz,"3,989",Stade Raymond Kopa,Stéphanie Frappart,Ligue-1,9,Frédéric Antonetti,Metz,4-5-1,Alexandre Oukidja,dz ALG,33-076,90,5,3,2,40.0,2.2,8,21,38.1,35,11,51.4,41.1,3,100.0,66.0,16,1,6.3,3,20.3
9,Sun,2021-10-03,15:00 ,Nantes,1.9,2–0,1.3,Troyes,"15,150",Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,Ligue-1,9,Antoine Kombouare,Nantes,4-4-1-1,Alban Lafont,fr FRA,22-253,90,4,0,4,100.0,2.0,8,17,47.1,25,5,44.0,40.3,10,60.0,46.7,13,2,15.4,1,11.8
9,Sun,2021-10-03,15:00 ,Nantes,1.9,2–0,1.3,Troyes,"15,150",Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,Ligue-1,9,Laurent Batlles,Troyes,3-4-3,Gauthier Gallon,fr FRA,28-163,90,4,2,2,75.0,2.0,4,8,50.0,21,1,28.6,32.0,6,33.3,40.7,9,0,0.0,1,30.0
9,Sun,2021-10-03,17:00 ,Lille,3.0,2–0,0.4,Marseille,"44,839",Stade Pierre-Mauroy,Jérémie Pignard,Ligue-1,9,Jocelyn Gourvennec,Lille,4-4-2,Ivo Grbić,hr CRO,25-258,90,3,0,3,100.0,0.3,5,13,38.5,18,2,44.4,38.9,8,62.5,50.0,17,0,0.0,0,10.3
9,Sun,2021-10-03,17:00 ,Lille,3.0,2–0,0.4,Marseille,"44,839",Stade Pierre-Mauroy,Jérémie Pignard,Ligue-1,9,Jorge Sampaoli,Marseille,4-2-3-1,Pau López,es ESP,26-294,90,5,2,3,60.0,2.6,4,10,40.0,33,7,24.2,26.2,5,40.0,35.6,8,1,12.5,3,18.5
9,Sun,2021-10-03,20:45 ,Saint-Étienne,2.3,1–1,1.3,Lyon,"33,643",Stade Geoffroy-Guichard,François Letexier,Ligue-1,9,Claude Puel,Saint-Étienne,4-2-3-1,Etienne Green,eng ENG,21-076,90,5,1,4,80.0,1.3,4,17,23.5,26,7,46.2,35.8,5,100.0,65.0,9,0,0.0,2,15.8
9,Sun,2021-10-03,20:45 ,Saint-Étienne,2.3,1–1,1.3,Lyon,"33,643",Stade Geoffroy-Guichard,François Letexier,Ligue-1,9,Peter Bosz,Lyon,4-2-3-1,Anthony Lopes,pt POR,31-002,73,2,,2,,0.2,6,8,75.0,18,5,33.3,33.2,6,33.3,36.8,12,,,1,11.8
9,Sun,2021-10-03,20:45 ,Saint-Étienne,2.3,1–1,1.3,Lyon,"33,643",Stade Geoffroy-Guichard,François Letexier,Ligue-1,9,Peter Bosz,Lyon,4-2-3-1,Julian Pollersbeck,de GER,27-048,15,4,1,3,100.0,1.1,2,6,33.3,6,1,83.3,56.8,2,50.0,46.0,2,1,50.0,0,2.5
10,Fri,2021-10-15,21:00 ,Paris S-G,2.0,2–1,1.1,Angers,"47,646",Parc des Princes,Bastien Dechepy,Ligue-1,10,Mauricio Pochettino,Paris S-G,4-3-3,Gianluigi Donnarumma,it ITA,22-232,90,2,1,1,50.0,1.5,1,2,50.0,13,6,7.7,17.2,5,20.0,20.8,10,0,0.0,0,
10,Fri,2021-10-15,21:00 ,Paris S-G,2.0,2–1,1.1,Angers,"47,646",Parc des Princes,Bastien Dechepy,Ligue-1,10,Gérald Baticle,Angers,3-4-1-2,Paul Bernardoni,fr FRA,24-180,90,2,2,0,50.0,1.3,5,14,35.7,19,7,42.1,36.7,12,50.0,37.4,17,3,17.6,2,10.4
10,Sat,2021-10-16,17:00 ,Clermont Foot,0.3,1–0,0.9,Lille,"11,537",Stade Gabriel Montpied,Eric Wattellier,Ligue-1,10,Pascal Gastien,Clermont Foot,4-2-3-1,Arthur Desmas,fr FRA,27-192,90,2,0,2,100.0,0.1,1,14,7.1,16,4,50.0,44.1,9,66.7,44.6,18,1,5.6,0,7.7
10,Sat,2021-10-16,17:00 ,Clermont Foot,0.3,1–0,0.9,Lille,"11,537",Stade Gabriel Montpied,Eric Wattellier,Ligue-1,10,Jocelyn Gourvennec,Lille,4-2-3-1,Ivo Grbić,hr CRO,25-271,90,3,1,2,66.7,0.8,5,11,45.5,26,7,26.9,28.5,10,40.0,32.6,18,2,11.1,0,8.2
