gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,ht_score,x,y,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Dodi Lukebakio,1–2,25.0,45.0,28,BEL,FW,21.893,67,1,0,0,0,1,1,0,0,16,1,0,0,0.0,0.0,0.0,1,1,8,11,72.7,0,10,1,1,1,83,0,5,6,83.3,2,3,66.7,0,0,,0.0,0,0,0,0,9,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.0,1,0,0,1,0,0,0,3,7,6,0,16,100.0,0,0.0,76,39,1,0,1,0,12,0,0,1,1,0,0,0,0,3,0,1,0.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,   Davie Selke,1–2,9999.0,9999.0,27,GER,FW,24.57,23,0,0,0,0,0,0,0,0,6,0,0,2,0.0,0.0,0.0,0,0,1,1,100.0,0,2,1,1,0,8,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,2,0,3,3,1,2,1,6,0.0,1,100.0,45,5,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Ondrej Duda,1–2,50.0,35.0,10,SVK,AM,24.696,77,0,1,0,0,2,0,0,0,31,1,1,1,0.2,0.2,0.1,4,1,17,24,70.8,1,17,0,0,0,227,47,8,8,100.0,5,7,71.4,1,4,25.0,0.0,2,1,1,0,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,1,2,0,0,1,3,18,10,0,31,,0,,76,39,0,0,1,1,21,3,0,1,1,0,0,0,0,3,1,3,25.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,   Per Ciljan Skjelbred,1–2,9999.0,9999.0,3,NOR,AM,32.167,13,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,0.0,0,0,,0,0,,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,0,0,2,0.0,1,100.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Vladimír Darida,1–2,66.67,30.0,6,CZE,CM,29.022,90,0,0,0,0,0,0,1,0,53,2,3,1,0.0,0.0,0.0,0,0,30,39,76.9,1,31,2,1,1,555,135,10,13,76.9,16,18,88.9,3,6,50.0,0.0,0,1,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,50.0,1,0,1,5,3,0,7,18,31,4,0,53,100.0,0,0.0,160,56,3,1,1,1,32,0,0,1,0,0,0,0,0,7,0,1,0.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Marko Grujić,1–2,33.33,30.0,15,SRB,CM,23.342,90,1,0,0,0,1,1,1,0,41,1,2,0,0.7,0.7,0.0,2,1,24,30,80.0,4,19,0,2,2,288,93,17,18,94.4,6,9,66.7,0,1,0.0,0.0,1,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0.0,4,0,0,3,3,0,7,14,22,6,2,41,100.0,0,0.0,101,66,1,0,2,0,25,1,0,5,0,0,0,1,0,4,0,3,0.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Maximilian Mittelstädt,1–2,83.33,20.0,17,GER,WB,22.414,90,0,0,0,0,0,0,1,0,45,0,0,4,0.0,0.0,0.0,0,0,24,32,75.0,0,14,0,0,0,357,134,16,16,100.0,4,8,50.0,3,7,42.9,0.0,0,1,0,0,23,9,1,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,2,2,0,8,0,11,20,17,9,0,45,,0,,58,38,0,0,0,1,20,3,0,3,0,0,0,0,0,5,1,0,100.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Mathew Leckie,1–2,16.67,20.0,11,AUS,WB,28.529,90,0,0,0,0,0,0,0,0,39,1,0,0,0.0,0.0,0.0,1,0,18,32,56.3,1,13,2,1,1,250,51,8,12,66.7,8,11,72.7,0,1,0.0,0.0,0,0,0,0,28,4,0,0,0,1,4,0,0,0,0,0,2,1,0,1,0,0,1,0.0,1,0,0,1,1,0,2,11,23,5,0,39,100.0,0,0.0,100,57,1,0,1,0,19,1,0,1,1,0,0,0,0,6,4,0,100.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Karim Rekik,1–2,66.67,15.0,4,NED,CB,24.704,90,0,0,0,0,0,0,0,0,52,1,3,3,0.0,0.0,0.0,0,0,29,40,72.5,4,27,1,0,0,490,246,15,18,83.3,7,9,77.8,5,10,50.0,0.0,0,4,0,0,40,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,1,2,1,4,3,0,10,23,29,1,0,52,,0,,135,65,1,0,0,1,28,0,0,1,0,0,0,0,0,9,2,0,100.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Niklas Stark,1–2,50.0,15.0,5,GER,CB,24.34,90,0,0,0,0,0,0,0,0,39,0,1,1,0.0,0.0,0.0,0,0,19,23,82.6,1,11,0,0,0,420,200,5,7,71.4,8,9,88.9,5,6,83.3,0.0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,13,0,16,27,12,0,0,39,,0,,40,19,0,0,0,0,18,0,0,0,0,0,0,0,0,1,3,0,100.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Lukas Klünter,1–2,33.33,15.0,13,GER,CB,23.225,90,0,0,0,0,0,0,0,0,48,7,2,2,0.0,0.0,0.0,0,0,19,28,67.9,0,19,2,0,0,310,51,9,11,81.8,10,11,90.9,0,5,0.0,0.0,0,0,0,0,24,4,1,0,1,2,3,0,0,0,0,0,1,6,6,1,0,5,6,83.3,1,0,2,9,8,0,11,23,20,5,0,48,,0,,123,67,2,0,3,0,18,1,0,2,2,0,0,0,0,3,1,1,50.0
1,Fri,2019-08-16,20:30 ,Bayern Munich,2.5,2–2,1.1,Hertha BSC,"75,000",Allianz Arena,Harm Osmers,Bundesliga,1,Ante Čović,Hertha BSC,3-4-1-2,Rune Jarstein,1–2,50.0,5.0,22,NOR,GK,34.879,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,21,37,56.8,0,21,0,0,0,830,705,4,4,100.0,4,6,66.7,13,27,48.1,0.0,0,2,0,0,26,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,38,43,0,0,0,43,,0,,167,137,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,Wout Weghorst,1–0,50.0,45.0,9,NED,FW,27.027,87,1,0,0,0,1,1,0,0,36,1,0,0,0.4,0.4,0.2,7,1,14,25,56.0,2,16,0,3,2,130,28,12,19,63.2,1,3,33.3,0,0,,0.1,5,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0.0,1,0,0,1,1,0,2,5,9,22,6,36,66.7,1,33.3,83,15,1,0,4,5,25,5,0,0,2,0,0,0,0,4,5,3,62.5
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,   Lukas Nmecha,1–0,9999.0,9999.0,22,GER,FW,20.674,3,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,2,1,1,0,14,0,1,1,100.0,0,0,,0,0,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,3,0.0,1,100.0,25,17,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,1,0.0
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,João Victor Santos Sá,1–0,33.33,35.0,40,BRA,AM,25.392,90,0,0,0,0,2,0,0,0,44,3,0,3,0.1,0.1,0.0,1,0,19,30,63.3,2,24,1,2,1,249,66,11,15,73.3,4,7,57.1,2,3,66.7,0.0,1,0,0,0,28,1,0,0,0,1,0,1,1,0,0,1,0,2,0,3,0,0,5,0.0,5,0,3,3,1,0,1,3,21,20,2,44,50.0,1,50.0,138,48,1,1,2,2,25,12,0,4,3,0,0,0,0,7,2,3,40.0
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,Felix Klaus,1–0,16.67,40.0,11,GER,AM,26.926,81,0,0,0,0,4,1,0,0,41,5,0,1,0.2,0.2,0.0,1,0,14,21,66.7,3,21,4,2,1,230,38,11,13,84.6,2,3,66.7,1,1,100.0,0.0,0,2,1,0,17,3,0,0,0,2,3,0,0,0,0,1,3,3,0,3,2,2,2,100.0,0,0,1,5,0,0,0,2,19,20,4,41,50.0,1,50.0,143,80,2,2,3,1,21,4,0,0,4,1,0,0,0,6,0,3,0.0
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,   Josip Brekalo,1–0,9999.0,9999.0,7,CRO,AM,21.151,9,0,0,0,0,2,1,0,0,8,0,0,0,0.1,0.1,0.0,0,0,2,4,50.0,0,3,0,0,0,19,10,2,2,100.0,0,2,0.0,0,0,,0.0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,4,3,0,8,,0,,7,4,1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,Maximilian Arnold,1–0,50.0,45.0,27,GER,CM,25.225,90,1,0,0,0,2,1,0,0,60,0,1,1,0.1,0.1,0.0,3,1,45,52,86.5,5,27,0,1,1,1017,375,13,15,86.7,19,20,95.0,12,16,75.0,0.1,0,2,0,0,40,12,11,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,1,1,3,0,3,8,41,12,0,60,100.0,0,0.0,130,57,0,0,1,2,35,0,0,2,2,0,0,0,0,6,1,1,50.0
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,Xaver Schlager,1–0,50.0,35.0,24,AUT,CM,21.885,90,0,1,0,0,2,1,0,0,50,3,1,1,0.0,0.0,0.5,4,1,28,39,71.8,3,30,8,2,1,459,120,13,15,86.7,13,16,81.3,2,6,33.3,0.0,2,3,1,0,39,0,0,1,0,0,0,0,0,0,0,0,2,2,1,2,0,0,1,0.0,1,0,1,4,2,0,3,13,27,12,0,50,50.0,1,50.0,265,207,5,0,1,4,31,3,0,3,2,0,0,0,0,12,2,0,100.0
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,Jérôme Roussillon,1–0,16.67,20.0,15,FRA,WB,26.611,73,0,0,0,0,0,0,0,0,50,0,3,2,0.0,0.0,0.0,2,0,22,31,71.0,4,25,5,1,1,362,122,12,12,100.0,10,12,83.3,0,5,0.0,0.0,0,2,0,0,24,7,0,0,0,3,7,0,0,0,0,0,2,0,0,0,0,0,1,0.0,1,0,2,3,5,0,2,14,26,10,0,50,100.0,0,0.0,226,137,2,0,3,1,28,2,0,1,1,0,0,0,0,3,1,0,100.0
1,Sat,2019-08-17,15:30 ,Wolfsburg,1.0,2–1,1.2,Köln,"25,099",Volkswagen Arena,Sven Jablonski,Bundesliga,1,Oliver Glasner,Wolfsburg,3-4-3,   Renato Steffen,1–0,9999.0,9999.0,8,SUI,WB,27.786,17,0,0,0,0,0,0,1,0,11,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,2,5,1,0,0,141,45,5,6,83.3,2,2,100.0,1,1,100.0,0.0,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5,6,0,11,,0,,37,23,1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,
