gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
2,Sat,2019-08-24,15:30 ,Hoffenheim,0.9,3–2,1.2,Werder Bremen,"27,333",PreZero Arena,Sascha Stegemann,Bundesliga,2,Florian Kohfeldt,Werder Bremen,3-4-3,Jiří Pavlenka,cz CZE,27-132,90,3,3,0,0.0,1.6,13,27,48.1,33,1,72.7,46.2,6,50.0,43.0,11,0,0.0,1,20.5
2,Sat,2019-08-24,15:30 ,Augsburg,1.5,1–1,1.1,Union Berlin,"27,703",WWK Arena,Robert Schröder,Bundesliga,2,Martin Schmidt,Augsburg,4-2-3-1,Tomáš Koubek,cz CZE,26-363,90,2,1,1,50.0,1.1,6,24,25.0,37,5,45.9,37.5,8,87.5,58.0,16,0,0.0,1,21.5
2,Sat,2019-08-24,15:30 ,Augsburg,1.5,1–1,1.1,Union Berlin,"27,703",WWK Arena,Robert Schröder,Bundesliga,2,Urs Fischer,Union Berlin,4-4-2,Rafał Gikiewicz,pl POL,31-302,90,4,1,3,75.0,1.1,10,24,41.7,36,5,41.7,36.6,13,69.2,54.5,15,1,6.7,1,17.0
2,Sat,2019-08-24,15:30 ,Mainz 05,1.7,1–3,1.9,M'Gladbach,"28,005",Opel Arena,Martin Petersen,Bundesliga,2,Sandro Schwarz,Mainz 05,4-3-1-2,Florian Müller,de GER,21-284,90,6,3,3,50.0,1.7,7,14,50.0,26,3,46.2,37.5,3,66.7,52.7,11,0,0.0,1,16.8
2,Sat,2019-08-24,15:30 ,Mainz 05,1.7,1–3,1.9,M'Gladbach,"28,005",Opel Arena,Martin Petersen,Bundesliga,2,Marco Rose,M'Gladbach,4-3-1-2,Yann Sommer,ch SUI,30-250,90,4,1,3,75.0,1.2,8,20,40.0,28,5,42.9,36.7,14,57.1,44.1,19,0,0.0,0,16.0
2,Sat,2019-08-24,18:30 ,Schalke 04,0.8,0–3,1.5,Bayern Munich,"62,271",Veltins-Arena,Marco Fritz,Bundesliga,2,David Wagner,Schalke 04,4-3-3,Alexander Nübel,de GER,22-328,90,6,3,3,66.7,2.6,5,9,55.6,16,4,31.3,32.8,6,66.7,43.7,12,0,0.0,0,7.5
2,Sat,2019-08-24,18:30 ,Schalke 04,0.8,0–3,1.5,Bayern Munich,"62,271",Veltins-Arena,Marco Fritz,Bundesliga,2,Niko Kovač,Bayern Munich,4-3-3,Manuel Neuer,de GER,33-150,90,2,0,2,100.0,0.1,5,7,71.4,40,6,15.0,26.8,9,11.1,25.6,12,0,0.0,5,25.6
2,Sun,2019-08-25,15:30 ,RB Leipzig,1.4,2–1,1.0,Eint Frankfurt,"40,108",Red Bull Arena,Benjamin Cortus,Bundesliga,2,Julian Nagelsmann,RB Leipzig,3-4-3,Péter Gulácsi,hu HUN,29-111,90,5,1,4,80.0,0.8,4,16,25.0,29,6,37.9,38.2,8,62.5,45.3,8,1,12.5,1,12.7
2,Sun,2019-08-25,15:30 ,RB Leipzig,1.4,2–1,1.0,Eint Frankfurt,"40,108",Red Bull Arena,Benjamin Cortus,Bundesliga,2,Adi Hütter,Eint Frankfurt,3-4-1-2,Kevin Trapp,de GER,29-048,90,5,2,3,60.0,1.1,4,6,66.7,29,4,17.2,25.0,6,16.7,21.0,6,0,0.0,4,19.9
2,Sun,2019-08-25,18:00 ,Hertha BSC,0.9,0–3,1.3,Wolfsburg,"42,738",Olympiastadion Berlin,Guido Winkmann,Bundesliga,2,Ante Čović,Hertha BSC,4-3-3,Rune Jarstein,no NOR,34-330,90,4,3,1,50.0,1.6,5,8,62.5,23,5,34.8,29.3,5,0.0,24.4,9,1,11.1,0,11.0
2,Sun,2019-08-25,18:00 ,Hertha BSC,0.9,0–3,1.3,Wolfsburg,"42,738",Olympiastadion Berlin,Guido Winkmann,Bundesliga,2,Oliver Glasner,Wolfsburg,3-4-3,Koen Casteels,be BEL,27-061,90,2,0,2,100.0,0.4,9,21,42.9,25,1,64.0,43.2,11,45.5,40.3,11,0,0.0,1,33.0
3,Fri,2019-08-30,20:30 ,M'Gladbach,1.6,1–3,2.9,RB Leipzig,"47,327",Stadion im Borussia-Park,Sven Jablonski,Bundesliga,3,Marco Rose,M'Gladbach,4-2-3-1,Yann Sommer,ch SUI,30-256,90,6,3,3,50.0,3.7,3,4,75.0,34,2,11.8,24.9,10,0.0,19.9,14,0,0.0,3,20.9
3,Fri,2019-08-30,20:30 ,M'Gladbach,1.6,1–3,2.9,RB Leipzig,"47,327",Stadion im Borussia-Park,Sven Jablonski,Bundesliga,3,Julian Nagelsmann,RB Leipzig,4-4-2,Péter Gulácsi,hu HUN,29-116,90,3,1,2,66.7,1.4,5,16,31.3,38,6,31.6,32.7,8,50.0,40.9,19,1,5.3,3,18.3
3,Sat,2019-08-31,15:30 ,Wolfsburg,1.1,1–1,0.5,Paderborn 07,"23,750",Volkswagen Arena,Daniel Schlager,Bundesliga,3,Oliver Glasner,Wolfsburg,3-4-3,Koen Casteels,be BEL,27-067,90,3,1,2,66.7,0.3,3,3,100.0,25,6,8.0,25.7,6,16.7,26.0,5,1,20.0,1,21.7
3,Sat,2019-08-31,15:30 ,Wolfsburg,1.1,1–1,0.5,Paderborn 07,"23,750",Volkswagen Arena,Daniel Schlager,Bundesliga,3,Steffen Baumgart,Paderborn 07,4-4-2,Jannik Huth,de GER,25-138,90,4,1,3,75.0,0.6,7,14,50.0,30,7,43.3,35.9,9,11.1,23.2,21,1,4.8,0,7.7
3,Sat,2019-08-31,15:30 ,Schalke 04,1.3,3–0,0.8,Hertha BSC,"58,875",Veltins-Arena,Tobias Stieler,Bundesliga,3,David Wagner,Schalke 04,4-2-3-1,Alexander Nübel,de GER,22-335,90,3,0,3,100.0,0.2,3,9,33.3,25,4,16.0,25.8,11,45.5,36.1,9,0,0.0,0,20.0
3,Sat,2019-08-31,15:30 ,Schalke 04,1.3,3–0,0.8,Hertha BSC,"58,875",Veltins-Arena,Tobias Stieler,Bundesliga,3,Ante Čović,Hertha BSC,4-2-3-1,Rune Jarstein,no NOR,34-336,90,2,3,1,-50.0,0.6,7,11,63.6,35,4,17.1,26.3,5,100.0,57.4,7,0,0.0,1,14.3
3,Sat,2019-08-31,15:30 ,Leverkusen,0.9,0–0,0.6,Hoffenheim,"26,506",BayArena,Felix Zwayer,Bundesliga,3,Peter Bosz,Leverkusen,4-1-4-1,Lukáš Hrádecký,fi FIN,29-280,90,1,0,1,100.0,0.3,2,5,40.0,31,5,16.1,26.0,7,0.0,24.6,2,0,0.0,7,24.1
3,Sat,2019-08-31,15:30 ,Leverkusen,0.9,0–0,0.6,Hoffenheim,"26,506",BayArena,Felix Zwayer,Bundesliga,3,Alfred Schreuder,Hoffenheim,4-2-3-1,Oliver Baumann,de GER,29-090,90,2,0,2,100.0,0.3,12,31,38.7,22,1,90.9,58.6,11,100.0,63.5,27,1,3.7,0,5.8
3,Sat,2019-08-31,15:30 ,Freiburg,1.1,1–2,1.7,Köln,"24,000",Schwarzwald-Stadion,Robert Kampka,Bundesliga,3,Christian Streich,Freiburg,4-2-2-2,Alexander Schwolow,de GER,27-090,90,3,2,1,33.3,1.1,5,12,41.7,16,5,31.3,31.3,12,58.3,49.2,15,0,0.0,2,18.0
3,Sat,2019-08-31,15:30 ,Freiburg,1.1,1–2,1.7,Köln,"24,000",Schwarzwald-Stadion,Robert Kampka,Bundesliga,3,Achim Beierlorzer,Köln,4-1-3-2,Timo Horn,de GER,26-111,90,1,1,1,0.0,0.2,13,20,65.0,20,2,60.0,44.1,9,88.9,58.1,17,0,0.0,3,24.8
3,Sat,2019-08-31,15:30 ,Bayern Munich,2.9,6–1,0.8,Mainz 05,"75,000",Allianz Arena,Markus Schmidt,Bundesliga,3,Niko Kovač,Bayern Munich,4-2-3-1,Manuel Neuer,de GER,33-157,90,4,1,3,75.0,1.4,2,3,66.7,31,8,9.7,23.5,3,0.0,15.7,3,0,0.0,3,25.0
3,Sat,2019-08-31,15:30 ,Bayern Munich,2.9,6–1,0.8,Mainz 05,"75,000",Allianz Arena,Markus Schmidt,Bundesliga,3,Sandro Schwarz,Mainz 05,4-2-3-1,Florian Müller,de GER,21-291,90,9,6,3,33.3,3.6,3,12,25.0,17,6,23.5,31.0,14,57.1,44.5,20,0,0.0,1,7.4
3,Sat,2019-08-31,18:30 ,Union Berlin,1.4,3–1,1.7,Dortmund,"22,012",Stadion An der Alten Försterei,Felix Brych,Bundesliga,3,Urs Fischer,Union Berlin,4-4-2,Rafał Gikiewicz,pl POL,31-309,90,2,1,1,50.0,1.4,8,24,33.3,17,1,70.6,46.4,15,80.0,56.4,10,1,10.0,1,15.0
3,Sat,2019-08-31,18:30 ,Union Berlin,1.4,3–1,1.7,Dortmund,"22,012",Stadion An der Alten Försterei,Felix Brych,Bundesliga,3,Lucien Favre,Dortmund,4-2-3-1,Roman Bürki,ch SUI,28-290,90,7,3,4,57.1,1.7,6,7,85.7,28,6,21.4,28.0,8,12.5,26.4,11,1,9.1,3,17.9
3,Sun,2019-09-01,15:30 ,Werder Bremen,2.3,3–2,1.4,Augsburg,"40,041",Weserstadion,Sören Storks,Bundesliga,3,Florian Kohfeldt,Werder Bremen,4-1-2-1-2,Jiří Pavlenka,cz CZE,27-140,90,6,2,4,66.7,1.7,3,9,33.3,30,3,16.7,30.2,5,80.0,50.8,7,0,0.0,3,22.8
3,Sun,2019-09-01,15:30 ,Werder Bremen,2.3,3–2,1.4,Augsburg,"40,041",Weserstadion,Sören Storks,Bundesliga,3,Martin Schmidt,Augsburg,4-4-2,Tomáš Koubek,cz CZE,27-006,90,5,3,2,40.0,2.5,14,25,56.0,27,5,44.4,40.7,15,86.7,60.2,22,0,0.0,4,20.9
3,Sun,2019-09-01,18:00 ,Eint Frankfurt,1.7,2–1,0.9,Düsseldorf,"49,800",Deutsche Bank Park,Frank Willenborg,Bundesliga,3,Adi Hütter,Eint Frankfurt,3-4-1-2,Kevin Trapp,de GER,29-055,90,4,1,3,75.0,1.5,8,13,61.5,38,3,28.9,29.2,7,28.6,33.6,10,1,10.0,3,22.0
3,Sun,2019-09-01,18:00 ,Eint Frankfurt,1.7,2–1,0.9,Düsseldorf,"49,800",Deutsche Bank Park,Frank Willenborg,Bundesliga,3,Friedhelm Funkel,Düsseldorf,4-3-3,Zack Steffen,us USA,24-152,90,8,2,6,75.0,2.3,10,23,43.5,28,4,53.6,44.3,8,100.0,68.4,20,2,10.0,1,10.1
4,Fri,2019-09-13,20:30 ,Düsseldorf,0.7,1–1,2.1,Wolfsburg,"36,758",Merkur Spielarena,Manuel Gräfe,Bundesliga,4,Friedhelm Funkel,Düsseldorf,4-4-2,Zack Steffen,us USA,24-164,90,6,1,5,83.3,2.1,9,18,50.0,35,11,40.0,35.5,5,80.0,58.6,22,3,13.6,0,6.0
4,Fri,2019-09-13,20:30 ,Düsseldorf,0.7,1–1,2.1,Wolfsburg,"36,758",Merkur Spielarena,Manuel Gräfe,Bundesliga,4,Oliver Glasner,Wolfsburg,3-4-3,Pavao Pervan,at AUT,31-304,90,3,1,2,66.7,0.5,5,9,55.6,20,2,35.0,35.2,8,25.0,28.6,12,0,0.0,0,17.0
4,Sat,2019-09-14,15:30 ,Mainz 05,1.2,2–1,2.2,Hertha BSC,"22,798",Opel Arena,Marco Fritz,Bundesliga,4,Sandro Schwarz,Mainz 05,4-1-2-1-2,Robin Zentner,de GER,24-321,90,8,1,7,87.5,2.5,4,11,36.4,23,5,26.1,29.7,10,50.0,44.1,15,2,13.3,2,16.4
4,Sat,2019-09-14,15:30 ,Mainz 05,1.2,2–1,2.2,Hertha BSC,"22,798",Opel Arena,Marco Fritz,Bundesliga,4,Ante Čović,Hertha BSC,3-4-1-2,Rune Jarstein,no NOR,34-350,90,5,2,3,60.0,1.9,11,15,73.3,20,4,45.0,34.1,7,85.7,55.9,17,2,11.8,0,9.5
4,Sat,2019-09-14,15:30 ,Köln,0.9,0–1,1.4,M'Gladbach,"50,000",RheinEnergieSTADION,Deniz Aytekin,Bundesliga,4,Achim Beierlorzer,Köln,4-2-2-2,Timo Horn,de GER,26-125,90,3,1,2,66.7,0.8,13,30,43.3,29,2,72.4,51.2,10,90.0,56.4,15,3,20.0,0,6.2
4,Sat,2019-09-14,15:30 ,Köln,0.9,0–1,1.4,M'Gladbach,"50,000",RheinEnergieSTADION,Deniz Aytekin,Bundesliga,4,Marco Rose,M'Gladbach,4-3-1-2,Yann Sommer,ch SUI,30-271,90,7,0,7,100.0,1.2,8,20,40.0,34,9,47.1,38.0,9,44.4,44.3,10,2,20.0,1,9.8
4,Sat,2019-09-14,15:30 ,Augsburg,1.3,2–1,1.1,Eint Frankfurt,"28,513",WWK Arena,Harm Osmers,Bundesliga,4,Martin Schmidt,Augsburg,4-4-2,Tomáš Koubek,cz CZE,27-019,90,3,1,2,66.7,1.1,7,28,25.0,17,2,76.5,54.2,15,100.0,67.1,31,0,0.0,3,29.3
4,Sat,2019-09-14,15:30 ,Augsburg,1.3,2–1,1.1,Eint Frankfurt,"28,513",WWK Arena,Harm Osmers,Bundesliga,4,Adi Hütter,Eint Frankfurt,3-1-4-2,Kevin Trapp,de GER,29-068,90,5,2,3,60.0,1.7,2,9,22.2,29,5,27.6,32.1,1,100.0,78.0,6,0,0.0,1,15.5
4,Sat,2019-09-14,15:30 ,Dortmund,2.9,4–0,0.9,Leverkusen,"81,365",Signal Iduna Park,Daniel Siebert,Bundesliga,4,Lucien Favre,Dortmund,4-2-3-1,Roman Bürki,ch SUI,28-304,90,2,0,2,100.0,0.6,3,15,20.0,22,2,36.4,35.5,10,70.0,49.6,10,0,0.0,0,
4,Sat,2019-09-14,15:30 ,Dortmund,2.9,4–0,0.9,Leverkusen,"81,365",Signal Iduna Park,Daniel Siebert,Bundesliga,4,Peter Bosz,Leverkusen,4-2-3-1,Lukáš Hrádecký,fi FIN,29-294,90,7,4,3,42.9,3.4,6,10,60.0,43,4,23.3,29.6,5,0.0,16.4,8,0,0.0,3,15.4
4,Sat,2019-09-14,15:30 ,Union Berlin,1.7,1–2,2.2,Werder Bremen,"22,012",Stadion An der Alten Försterei,Tobias Welz,Bundesliga,4,Urs Fischer,Union Berlin,4-4-2,Rafał Gikiewicz,pl POL,31-323,90,7,2,4,85.7,2.2,15,22,68.2,33,5,42.4,37.7,8,100.0,60.3,10,0,0.0,3,22.0
4,Sat,2019-09-14,15:30 ,Union Berlin,1.7,1–2,2.2,Werder Bremen,"22,012",Stadion An der Alten Försterei,Tobias Welz,Bundesliga,4,Florian Kohfeldt,Werder Bremen,4-1-3-2,Jiří Pavlenka,cz CZE,27-153,90,5,1,4,100.0,1.4,4,13,30.8,24,3,41.7,42.0,9,33.3,35.2,23,3,13.0,0,10.0
4,Sat,2019-09-14,18:30 ,RB Leipzig,1.5,1–1,1.4,Bayern Munich,"42,146",Red Bull Arena,Sascha Stegemann,Bundesliga,4,Julian Nagelsmann,RB Leipzig,3-4-3,Péter Gulácsi,hu HUN,29-131,90,7,1,6,85.7,2.2,2,10,20.0,25,7,28.0,33.3,10,30.0,39.0,17,0,0.0,0,4.0
4,Sat,2019-09-14,18:30 ,RB Leipzig,1.5,1–1,1.4,Bayern Munich,"42,146",Red Bull Arena,Sascha Stegemann,Bundesliga,4,Niko Kovač,Bayern Munich,4-2-3-1,Manuel Neuer,de GER,33-171,90,5,1,4,100.0,1.6,5,7,71.4,43,6,16.3,24.0,5,0.0,16.8,8,1,12.5,1,18.0
4,Sun,2019-09-15,15:30 ,Hoffenheim,1.4,0–3,1.6,Freiburg,"29,395",PreZero Arena,Guido Winkmann,Bundesliga,4,Alfred Schreuder,Hoffenheim,3-4-1-2,Oliver Baumann,de GER,29-105,90,8,3,5,62.5,1.9,5,9,55.6,38,9,21.1,23.9,6,16.7,20.8,9,1,11.1,0,8.0
4,Sun,2019-09-15,15:30 ,Hoffenheim,1.4,0–3,1.6,Freiburg,"29,395",PreZero Arena,Guido Winkmann,Bundesliga,4,Christian Streich,Freiburg,3-4-1-2,Alexander Schwolow,de GER,27-105,90,5,0,5,100.0,1.0,4,27,14.8,26,1,53.8,40.7,15,86.7,59.9,18,0,0.0,2,17.3
4,Sun,2019-09-15,18:00 ,Paderborn 07,0.9,1–5,2.2,Schalke 04,"15,000",Benteler-Arena,Robert Schröder,Bundesliga,4,Steffen Baumgart,Paderborn 07,4-2-2-2,Jannik Huth,de GER,25-153,90,11,5,6,54.5,3.5,5,12,41.7,45,7,22.2,30.3,8,25.0,36.3,11,0,0.0,0,12.0
4,Sun,2019-09-15,18:00 ,Paderborn 07,0.9,1–5,2.2,Schalke 04,"15,000",Benteler-Arena,Robert Schröder,Bundesliga,4,David Wagner,Schalke 04,4-4-2,Alexander Nübel,de GER,22-350,90,1,1,0,0.0,0.4,4,8,50.0,41,3,14.6,25.9,5,40.0,43.6,7,2,28.6,1,12.4
5,Fri,2019-09-20,20:30 ,Schalke 04,1.0,2–1,0.8,Mainz 05,"58,687",Veltins-Arena,Daniel Schlager,Bundesliga,5,David Wagner,Schalke 04,4-2-3-1,Alexander Nübel,de GER,22-355,90,3,1,2,66.7,0.8,7,18,38.9,28,5,39.3,37.9,11,63.6,50.8,14,0,0.0,2,19.8
5,Fri,2019-09-20,20:30 ,Schalke 04,1.0,2–1,0.8,Mainz 05,"58,687",Veltins-Arena,Daniel Schlager,Bundesliga,5,Sandro Schwarz,Mainz 05,4-3-1-2,Robin Zentner,de GER,24-327,90,6,2,4,66.7,0.8,5,25,20.0,31,4,51.6,39.9,12,75.0,56.0,12,0,0.0,0,
