dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2017-08-20,20:45 ,Sampdoria,2.7,2–1,0.9,Benevento,"19,223",Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Serie-A,1,Marco Baroni,Benevento,4-4-2,Vid Belec,si SVN,27-075,90,6,2,4,66.7,2.9,5,14,35.7,22,6,54.5,44.9,7,28.6,35.1,16,1,6.3,0,3.3
Sun,2017-08-20,20:45 ,Crotone,0.4,0–3,1.8,Milan,"13,478",Stadio Ezio Scida,Maurizio Mariani,Serie-A,1,Davide  Nicola,Crotone,4-4-2,Alex Cordaz,it ITA,34-231,90,10,3,7,80.0,2.7,8,26,30.8,15,0,100.0,59.1,11,100.0,58.5,15,0,0.0,0,5.0
Sun,2017-08-20,20:45 ,Crotone,0.4,0–3,1.8,Milan,"13,478",Stadio Ezio Scida,Maurizio Mariani,Serie-A,1,Vincenzo Montella,Milan,4-3-3,Gianluigi Donnarumma,it ITA,18-176,90,2,0,2,100.0,0.5,1,1,100.0,11,5,9.1,20.5,6,0.0,25.8,9,0,0.0,2,18.4
Sun,2017-08-20,20:45 ,Lazio,0.8,0–0,0.6,SPAL,"25,000",Stadio Olimpico,Rosario Abisso,Serie-A,1,Simone Inzaghi,Lazio,3-5-2,Thomas Strakosha,al ALB,22-154,90,2,0,2,100.0,0.1,3,4,75.0,17,6,17.6,30.2,9,11.1,31.7,10,1,10.0,1,13.3
Sun,2017-08-20,20:45 ,Lazio,0.8,0–0,0.6,SPAL,"25,000",Stadio Olimpico,Rosario Abisso,Serie-A,1,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,23-349,90,10,0,10,100.0,1.4,8,28,28.6,31,4,54.8,43.4,16,68.8,48.3,28,0,0.0,0,13.0
Sun,2017-08-20,20:45 ,Sassuolo,0.5,0–0,0.9,Genoa,"8,134",Stadio Città del Tricolore,Antonio Damato,Serie-A,1,Cristian Bucchi,Sassuolo,4-3-3,Andrea Consigli,it ITA,30-205,90,4,0,4,100.0,1.0,11,19,57.9,25,3,64.0,45.8,7,42.9,42.6,20,1,5.0,0,4.3
Sun,2017-08-20,20:45 ,Sassuolo,0.5,0–0,0.9,Genoa,"8,134",Stadio Città del Tricolore,Antonio Damato,Serie-A,1,Ivan Jurić,Genoa,3-4-3,Mattia Perin,it ITA,24-283,90,3,0,3,100.0,0.2,11,18,61.1,22,3,31.8,34.8,13,84.6,56.3,11,0,0.0,0,10.0
Sat,2017-08-26,18:00 ,Genoa,1.2,2–4,2.1,Juventus,"26,296",Stadio Comunale Luigi Ferraris,Luca Banti,Serie-A,2,Ivan Jurić,Genoa,3-4-3,Mattia Perin,it ITA,24-289,90,7,4,3,57.1,3.2,4,9,44.4,26,4,23.1,30.6,5,60.0,45.2,10,4,40.0,1,12.8
Sat,2017-08-26,18:00 ,Genoa,1.2,2–4,2.1,Juventus,"26,296",Stadio Comunale Luigi Ferraris,Luca Banti,Serie-A,2,Massimiliano Allegri,Juventus,4-2-3-1,Gianluigi Buffon,it ITA,39-210,90,3,2,2,66.7,1.1,3,10,30.0,27,9,25.9,29.0,7,42.9,36.1,15,1,6.7,0,7.0
Sat,2017-08-26,18:00 ,Benevento,0.9,0–1,1.7,Bologna,"11,054",Stadio Ciro Vigorito,Giampaolo Calvarese,Serie-A,2,Marco Baroni,Benevento,4-4-2,Vid Belec,si SVN,27-081,90,4,1,3,75.0,0.8,0,5,0.0,11,1,27.3,31.3,10,20.0,33.2,9,1,11.1,3,21.4
Sat,2017-08-26,18:00 ,Benevento,0.9,0–1,1.7,Bologna,"11,054",Stadio Ciro Vigorito,Giampaolo Calvarese,Serie-A,2,Roberto Donadoni,Bologna,4-3-3,Antonio Mirante,it ITA,34-049,90,6,0,6,100.0,0.8,8,24,33.3,35,5,40.0,35.4,14,71.4,46.1,24,0,0.0,2,18.4
Sat,2017-08-26,20:45 ,Roma,1.4,1–3,2.4,Inter,"49,388",Stadio Olimpico,Massimiliano Irrati,Serie-A,2,Eusebio Di Francesco,Roma,4-3-3,Alisson,br BRA,24-328,90,8,3,5,62.5,2.7,7,10,70.0,31,8,25.8,30.8,8,25.0,33.6,11,2,18.2,0,10.0
Sat,2017-08-26,20:45 ,Roma,1.4,1–3,2.4,Inter,"49,388",Stadio Olimpico,Massimiliano Irrati,Serie-A,2,Luciano Spalletti,Inter,4-2-3-1,Samir Handanović,si SVN,33-043,90,2,1,1,50.0,0.6,6,8,75.0,22,10,18.2,22.3,7,57.1,37.6,21,0,0.0,1,26.0
Sun,2017-08-27,18:00 ,Torino,1.1,3–0,0.8,Sassuolo,"18,289",Stadio Olimpico di Torino,Paolo Mazzoleni,Serie-A,2,Siniša Mihajlović,Torino,4-2-3-1,Salvatore Sirigu,it ITA,30-227,90,2,0,2,100.0,0.2,14,25,56.0,23,1,65.2,46.0,14,71.4,53.6,24,0,0.0,0,5.0
Sun,2017-08-27,18:00 ,Torino,1.1,3–0,0.8,Sassuolo,"18,289",Stadio Olimpico di Torino,Paolo Mazzoleni,Serie-A,2,Cristian Bucchi,Sassuolo,4-3-3,Andrea Consigli,it ITA,30-212,90,5,3,2,40.0,1.0,9,13,69.2,17,5,47.1,36.1,9,55.6,45.8,10,0,0.0,1,14.0
Sun,2017-08-27,20:45 ,SPAL,1.5,3–2,1.2,Udinese,"11,000",Stadio Paolo Mazza,Paolo Valeri,Serie-A,2,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,23-356,90,3,2,1,66.7,1.7,5,14,35.7,22,2,36.4,41.2,14,42.9,36.0,24,1,4.2,1,14.3
Sun,2017-08-27,20:45 ,SPAL,1.5,3–2,1.2,Udinese,"11,000",Stadio Paolo Mazza,Paolo Valeri,Serie-A,2,Luigi Delneri,Udinese,4-4-2,Simone Scuffet,it ITA,21-088,90,4,3,1,25.0,1.8,4,9,44.4,12,3,25.0,27.8,7,85.7,50.9,9,0,0.0,0,4.0
Sun,2017-08-27,20:45 ,Napoli,1.2,3–1,0.9,Atalanta,"35,102",Stadio San Paolo,Marco Di Bello,Serie-A,2,Maurizio Sarri,Napoli,4-3-3,Pepe Reina,es ESP,34-361,90,2,1,1,50.0,0.7,6,11,54.5,30,5,26.7,29.4,7,42.9,37.1,16,1,6.3,2,12.0
Sun,2017-08-27,20:45 ,Napoli,1.2,3–1,0.9,Atalanta,"35,102",Stadio San Paolo,Marco Di Bello,Serie-A,2,Gian Piero Gasperini,Atalanta,3-4-3,Etrit Berisha,al ALB,28-170,90,4,3,1,25.0,1.3,13,20,65.0,24,5,50.0,37.6,8,100.0,52.9,15,0,0.0,2,15.3
Sun,2017-08-27,20:45 ,Crotone,0.8,0–0,0.2,Hellas Verona,"9,158",Stadio Ezio Scida,Marco Guida,Serie-A,2,Davide  Nicola,Crotone,4-4-2,Alex Cordaz,it ITA,34-238,90,0,0,0,,0.0,7,22,31.8,19,2,78.9,51.6,7,100.0,65.0,14,1,7.1,1,15.0
Sun,2017-08-27,20:45 ,Crotone,0.8,0–0,0.2,Hellas Verona,"9,158",Stadio Ezio Scida,Marco Guida,Serie-A,2,Fabio Pecchia,Hellas Verona,4-3-3,Nícolas Andrade,br BRA,29-137,90,3,0,3,100.0,0.6,10,28,35.7,31,5,58.1,43.9,11,90.9,59.9,7,0,0.0,0,13.2
Sun,2017-08-27,20:45 ,Milan,1.4,2–1,0.7,Cagliari,"49,525",Stadio Giuseppe Meazza,Luca Pairetto,Serie-A,2,Vincenzo Montella,Milan,4-3-3,Gianluigi Donnarumma,it ITA,18-183,90,4,1,3,75.0,0.4,5,11,45.5,22,6,18.2,25.9,11,63.6,43.0,15,1,6.7,3,20.5
Sun,2017-08-27,20:45 ,Milan,1.4,2–1,0.7,Cagliari,"49,525",Stadio Giuseppe Meazza,Luca Pairetto,Serie-A,2,Massimo Rastelli,Cagliari,4-3-1-2,Alessio Cragno,it ITA,23-060,90,5,2,3,60.0,1.6,5,15,33.3,15,4,40.0,41.6,9,100.0,63.2,13,1,7.7,0,4.0
Sun,2017-08-27,20:45 ,Fiorentina,2.0,1–2,2.2,Sampdoria,"25,611",Stadio Artemio Franchi,Daniele Doveri,Serie-A,2,Stefano Pioli,Fiorentina,4-2-3-1,Marco Sportiello,it ITA,25-109,90,5,2,3,80.0,1.6,2,8,25.0,29,5,20.7,30.1,4,50.0,42.3,13,1,7.7,2,19.3
Sun,2017-08-27,20:45 ,Fiorentina,2.0,1–2,2.2,Sampdoria,"25,611",Stadio Artemio Franchi,Daniele Doveri,Serie-A,2,Marco Giampaolo,Sampdoria,4-3-1-2,Christian Puggioni,it ITA,36-222,90,10,1,9,90.0,2.8,3,27,11.1,38,9,55.3,44.5,9,66.7,48.4,31,2,6.5,1,13.5
Sun,2017-08-27,20:45 ,Chievo,0.9,1–2,1.5,Lazio,"10,000",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Serie-A,2,Rolando Maran,Chievo,4-3-1-2,Stefano Sorrentino,it ITA,38-152,90,3,2,1,33.3,1.2,4,16,25.0,21,7,28.6,33.1,11,90.9,49.0,17,3,17.6,0,5.0
Sun,2017-08-27,20:45 ,Chievo,0.9,1–2,1.5,Lazio,"10,000",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Serie-A,2,Simone Inzaghi,Lazio,3-5-1-1,Thomas Strakosha,al ALB,22-161,90,4,1,3,75.0,0.9,9,16,56.3,27,4,33.3,35.9,10,70.0,47.6,24,1,4.2,0,10.3
Sat,2017-09-09,18:00 ,Juventus,1.3,3–0,0.6,Chievo,"39,457",Allianz Stadium,Michael Fabbri,Serie-A,3,Massimiliano Allegri,Juventus,4-3-3,Wojciech Szczęsny,pl POL,27-144,90,2,0,2,100.0,0.5,10,16,62.5,27,2,29.6,33.7,13,61.5,40.5,17,1,5.9,0,12.0
Sat,2017-09-09,18:00 ,Juventus,1.3,3–0,0.6,Chievo,"39,457",Allianz Stadium,Michael Fabbri,Serie-A,3,Rolando Maran,Chievo,4-3-1-2,Stefano Sorrentino,it ITA,38-165,90,4,3,2,25.0,1.6,8,19,42.1,25,4,48.0,37.0,11,63.6,39.5,10,1,10.0,0,8.2
Sun,2017-09-10,12:30 ,Inter,1.9,2–0,0.5,SPAL,"57,235",Stadio Giuseppe Meazza,Claudio Gavillucci,Serie-A,3,Luciano Spalletti,Inter,4-2-3-1,Samir Handanović,si SVN,33-058,90,1,0,1,100.0,0.0,3,3,100.0,16,3,6.3,23.0,7,28.6,31.4,10,0,0.0,0,
Sun,2017-09-10,12:30 ,Inter,1.9,2–0,0.5,SPAL,"57,235",Stadio Giuseppe Meazza,Claudio Gavillucci,Serie-A,3,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,24-005,90,7,2,5,85.7,2.1,2,10,20.0,21,8,28.6,35.2,8,50.0,41.8,20,0,0.0,0,2.0
Sun,2017-09-10,15:00 ,Udinese,1.0,1–0,0.6,Genoa,"2,370",Dacia Arena,Fabio Maresca,Serie-A,3,Luigi Delneri,Udinese,4-4-2,Simone Scuffet,it ITA,21-102,90,2,0,2,100.0,0.2,5,17,29.4,22,3,50.0,39.4,7,85.7,52.1,16,0,0.0,0,7.0
Sun,2017-09-10,15:00 ,Udinese,1.0,1–0,0.6,Genoa,"2,370",Dacia Arena,Fabio Maresca,Serie-A,3,Ivan Jurić,Genoa,3-4-3,Mattia Perin,it ITA,24-304,90,5,1,4,80.0,1.3,5,7,71.4,27,3,22.2,28.5,8,12.5,37.5,11,0,0.0,3,17.4
Sun,2017-09-10,15:00 ,Cagliari,1.2,1–0,0.4,Crotone,"14,076",Stadio Sant'Elia,Daniele Doveri,Serie-A,3,Massimo Rastelli,Cagliari,4-3-1-2,Alessio Cragno,it ITA,23-074,90,2,0,2,100.0,0.5,18,21,85.7,24,6,45.8,37.9,10,100.0,63.5,10,0,0.0,1,14.5
Sun,2017-09-10,15:00 ,Cagliari,1.2,1–0,0.4,Crotone,"14,076",Stadio Sant'Elia,Daniele Doveri,Serie-A,3,Davide  Nicola,Crotone,4-4-2,Alex Cordaz,it ITA,34-252,90,4,1,3,75.0,1.5,5,23,21.7,27,7,66.7,50.9,7,71.4,57.6,16,1,6.3,0,5.5
Sun,2017-09-10,15:00 ,Atalanta,0.7,2–1,1.4,Sassuolo,"16,120",Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Serie-A,3,Gian Piero Gasperini,Atalanta,3-4-1-2,Etrit Berisha,al ALB,28-184,90,3,1,2,66.7,1.2,10,14,71.4,24,8,29.2,33.6,8,87.5,56.9,18,1,5.6,0,9.7
Sun,2017-09-10,15:00 ,Atalanta,0.7,2–1,1.4,Sassuolo,"16,120",Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Serie-A,3,Cristian Bucchi,Sassuolo,3-1-4-2,Andrea Consigli,it ITA,30-226,90,3,2,1,33.3,1.0,5,15,33.3,31,6,45.2,39.4,6,16.7,30.7,12,1,8.3,0,9.3
Sun,2017-09-10,15:00 ,Hellas Verona,1.1,0–5,2.6,Fiorentina,"18,181",Stadio Marc'Antonio Bentegodi,Antonio Damato,Serie-A,3,Fabio Pecchia,Hellas Verona,4-3-3,Nícolas Andrade,br BRA,29-151,90,10,5,5,60.0,3.8,8,18,44.4,18,3,66.7,43.0,10,60.0,49.9,14,0,0.0,1,13.8
Sun,2017-09-10,15:00 ,Hellas Verona,1.1,0–5,2.6,Fiorentina,"18,181",Stadio Marc'Antonio Bentegodi,Antonio Damato,Serie-A,3,Stefano Pioli,Fiorentina,4-2-3-1,Marco Sportiello,it ITA,25-123,90,2,0,2,100.0,0.6,13,18,72.2,21,2,42.9,32.5,16,56.3,38.8,17,0,0.0,0,4.0
Sun,2017-09-10,16:00 ,Lazio,2.0,4–1,1.0,Milan,"30,000",Stadio Olimpico,Gianluca Rocchi,Serie-A,3,Simone Inzaghi,Lazio,3-4-3,Thomas Strakosha,al ALB,22-175,90,6,1,5,83.3,1.1,12,21,57.1,30,7,46.7,36.7,13,53.8,42.5,17,0,0.0,1,11.7
Sun,2017-09-10,16:00 ,Lazio,2.0,4–1,1.0,Milan,"30,000",Stadio Olimpico,Gianluca Rocchi,Serie-A,3,Vincenzo Montella,Milan,4-3-3,Gianluigi Donnarumma,it ITA,18-197,90,7,4,3,57.1,2.8,1,7,14.3,20,5,30.0,29.1,5,20.0,36.8,6,1,16.7,2,15.3
Sun,2017-09-10,18:00 ,Benevento,0.9,0–1,1.0,Torino,"11,416",Stadio Ciro Vigorito,Rosario Abisso,Serie-A,3,Marco Baroni,Benevento,4-4-2,Vid Belec,si SVN,27-096,90,6,1,5,83.3,1.4,4,20,20.0,23,6,73.9,52.2,6,50.0,40.2,17,0,0.0,0,
Sun,2017-09-10,18:00 ,Benevento,0.9,0–1,1.0,Torino,"11,416",Stadio Ciro Vigorito,Rosario Abisso,Serie-A,3,Siniša Mihajlović,Torino,4-2-3-1,Salvatore Sirigu,it ITA,30-241,90,5,0,5,100.0,1.0,6,12,50.0,26,8,30.8,33.3,7,57.1,39.0,17,0,0.0,2,14.6
Sun,2017-09-10,20:45 ,Bologna,0.3,0–3,1.5,Napoli,"22,398",Stadio Renato Dall'Ara,Piero Giacomelli,Serie-A,3,Roberto Donadoni,Bologna,4-2-3-1,Antonio Mirante,it ITA,34-064,90,7,3,4,57.1,2.0,15,26,57.7,43,5,46.5,39.3,6,100.0,59.2,17,0,0.0,2,21.7
Sun,2017-09-10,20:45 ,Bologna,0.3,0–3,1.5,Napoli,"22,398",Stadio Renato Dall'Ara,Piero Giacomelli,Serie-A,3,Maurizio Sarri,Napoli,4-3-3,Pepe Reina,es ESP,35-010,90,2,0,2,100.0,0.4,1,5,20.0,29,7,13.8,26.3,4,25.0,34.8,11,1,9.1,1,13.5
Sat,2017-09-16,15:00 ,Crotone,1.0,0–2,0.7,Inter,"13,422",Stadio Ezio Scida,Luca Banti,Serie-A,4,Davide  Nicola,Crotone,4-4-2,Alex Cordaz,it ITA,34-258,90,3,2,1,33.3,0.8,10,30,33.3,19,0,89.5,60.0,13,100.0,62.4,15,0,0.0,0,17.0
Sat,2017-09-16,15:00 ,Crotone,1.0,0–2,0.7,Inter,"13,422",Stadio Ezio Scida,Luca Banti,Serie-A,4,Luciano Spalletti,Inter,4-2-3-1,Samir Handanović,si SVN,33-064,90,4,0,4,100.0,0.9,3,11,27.3,22,11,13.6,24.0,10,80.0,48.4,16,1,6.3,0,8.5
Sat,2017-09-16,18:00 ,Fiorentina,0.7,2–1,0.3,Bologna,"23,802",Stadio Artemio Franchi,Paolo Valeri,Serie-A,4,Stefano Pioli,Fiorentina,4-2-3-1,Marco Sportiello,it ITA,25-129,90,2,1,1,50.0,0.4,4,6,66.7,19,7,21.1,31.1,6,33.3,35.8,9,0,0.0,0,
Sat,2017-09-16,18:00 ,Fiorentina,0.7,2–1,0.3,Bologna,"23,802",Stadio Artemio Franchi,Paolo Valeri,Serie-A,4,Roberto Donadoni,Bologna,4-3-3,Antonio Mirante,it ITA,34-070,90,3,2,1,33.3,1.3,6,19,31.6,21,4,42.9,35.7,12,83.3,55.3,18,1,5.6,2,16.8
Sat,2017-09-16,20:45 ,Roma,3.5,3–0,0.2,Hellas Verona,"29,045",Stadio Olimpico,Luca Pairetto,Serie-A,4,Eusebio Di Francesco,Roma,4-3-3,Alisson,br BRA,24-349,90,0,0,0,,0.0,1,2,50.0,24,7,4.2,24.0,7,14.3,29.0,8,0,0.0,2,33.0
Sat,2017-09-16,20:45 ,Roma,3.5,3–0,0.2,Hellas Verona,"29,045",Stadio Olimpico,Luca Pairetto,Serie-A,4,Fabio Pecchia,Hellas Verona,4-3-3,Nícolas Andrade,br BRA,29-157,90,10,3,7,70.0,2.3,9,19,47.4,27,12,29.6,32.2,14,78.6,50.9,19,1,5.3,0,10.5
Sun,2017-09-17,12:30 ,Sassuolo,1.4,1–3,1.0,Juventus,"21,584",Stadio Città del Tricolore,Davide Massa,Serie-A,4,Cristian Bucchi,Sassuolo,3-1-4-2,Andrea Consigli,it ITA,30-233,90,6,3,3,50.0,1.4,4,14,28.6,20,1,60.0,41.3,6,33.3,30.8,9,0,0.0,0,
Sun,2017-09-17,12:30 ,Sassuolo,1.4,1–3,1.0,Juventus,"21,584",Stadio Città del Tricolore,Davide Massa,Serie-A,4,Massimiliano Allegri,Juventus,4-2-3-1,Gianluigi Buffon,it ITA,39-232,90,3,1,2,66.7,1.3,5,13,38.5,32,7,34.4,34.6,6,33.3,33.2,7,0,0.0,0,21.0
Sun,2017-09-17,15:00 ,SPAL,0.6,0–2,0.6,Cagliari,"10,979",Stadio Paolo Mazza,Eugenio Abbattista,Serie-A,4,Leonardo Semplici,SPAL,3-5-2,Alfred Gomis,sn SEN,24-012,90,3,2,1,33.3,0.8,3,8,37.5,16,4,25.0,33.5,6,66.7,47.7,9,0,0.0,0,11.2
Sun,2017-09-17,15:00 ,SPAL,0.6,0–2,0.6,Cagliari,"10,979",Stadio Paolo Mazza,Eugenio Abbattista,Serie-A,4,Massimo Rastelli,Cagliari,4-3-1-2,Alessio Cragno,it ITA,23-081,90,3,0,3,100.0,0.2,7,22,31.8,24,9,45.8,35.8,11,100.0,66.1,27,4,14.8,1,8.9
Sun,2017-09-17,15:00 ,Torino,1.3,2–2,1.0,Sampdoria,"19,879",Stadio Olimpico di Torino,Paolo Tagliavento,Serie-A,4,Siniša Mihajlović,Torino,4-2-3-1,Salvatore Sirigu,it ITA,30-248,90,5,2,3,60.0,1.6,12,21,57.1,31,4,58.1,40.8,10,30.0,36.9,20,0,0.0,1,14.0
Sun,2017-09-17,15:00 ,Torino,1.3,2–2,1.0,Sampdoria,"19,879",Stadio Olimpico di Torino,Paolo Tagliavento,Serie-A,4,Marco Giampaolo,Sampdoria,4-3-1-2,Christian Puggioni,it ITA,36-243,90,3,2,1,33.3,1.4,7,17,41.2,27,6,44.4,38.4,8,62.5,45.6,10,2,20.0,2,13.5
Sun,2017-09-17,15:00 ,Milan,2.7,2–1,0.3,Udinese,"49,473",Stadio Giuseppe Meazza,Marco Guida,Serie-A,4,Vincenzo Montella,Milan,3-1-4-2,Gianluigi Donnarumma,it ITA,18-204,90,2,1,1,50.0,0.3,7,12,58.3,25,1,40.0,30.3,4,50.0,40.0,14,0,0.0,0,16.0
Sun,2017-09-17,15:00 ,Milan,2.7,2–1,0.3,Udinese,"49,473",Stadio Giuseppe Meazza,Marco Guida,Serie-A,4,Luigi Delneri,Udinese,4-1-4-1,Simone Scuffet,it ITA,21-109,90,6,2,4,66.7,2.8,1,12,8.3,16,6,37.5,35.0,8,75.0,53.4,21,1,4.8,0,12.3
Sun,2017-09-17,15:00 ,Napoli,4.8,6–0,0.2,Benevento,"49,137",Stadio San Paolo,Massimiliano Irrati,Serie-A,4,Maurizio Sarri,Napoli,4-3-3,Pepe Reina,es ESP,35-017,90,0,0,0,,0.0,4,6,66.7,22,4,13.6,23.0,5,60.0,39.8,7,0,0.0,2,22.3
Sun,2017-09-17,15:00 ,Napoli,4.8,6–0,0.2,Benevento,"49,137",Stadio San Paolo,Massimiliano Irrati,Serie-A,4,Marco Baroni,Benevento,4-4-2,Vid Belec,si SVN,27-103,90,14,6,8,71.4,5.9,5,13,38.5,31,10,35.5,33.1,6,33.3,39.8,14,2,14.3,0,6.4
Sun,2017-09-17,18:00 ,Chievo,1.2,1–1,1.5,Atalanta,"10,000",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Serie-A,4,Rolando Maran,Chievo,4-3-1-2,Stefano Sorrentino,it ITA,38-173,90,6,1,5,100.0,1.4,11,27,40.7,28,2,71.4,44.9,11,63.6,40.7,14,0,0.0,0,10.0
Sun,2017-09-17,18:00 ,Chievo,1.2,1–1,1.5,Atalanta,"10,000",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Serie-A,4,Gian Piero Gasperini,Atalanta,3-4-3,Pierluigi Gollini,it ITA,22-183,90,4,1,3,75.0,1.3,2,6,33.3,21,3,9.5,28.0,8,50.0,48.1,19,0,0.0,1,19.5
