dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sun,2022-08-14,19:30 ,Valencia,1.6,1–0,0.1,Girona,"39,359",Estadio de Mestalla,Jorge Figueroa,La-Liga,1,Gennaro Gattuso,Valencia,4-3-3,Giorgi Mamardashvili,ge GEO,21-319,90,1,0,1,100.0,0.3,5,13,38.5,22,0,36.4,32.3,5,100.0,67.4,16,0,0.0,1,26.0
Sun,2022-08-14,19:30 ,Valencia,1.6,1–0,0.1,Girona,"39,359",Estadio de Mestalla,Jorge Figueroa,La-Liga,1,Michel,Girona,3-4-3,Juan Carlos,es ESP,34-206,90,2,1,1,100.0,1.2,2,5,40.0,34,9,11.8,27.9,6,16.7,27.8,7,1,14.3,2,17.5
Sun,2022-08-14,22:00 ,Almería,0.7,1–2,2.1,Real Madrid,"14,386",Power Horse Stadium,Juan Martínez,La-Liga,1,Rubí,Almería,5-3-2,Fernando,es ESP,32-065,90,15,2,13,86.7,2.9,6,16,37.5,23,7,43.5,37.0,8,75.0,56.0,21,0,0.0,2,24.0
Sun,2022-08-14,22:00 ,Almería,0.7,1–2,2.1,Real Madrid,"14,386",Power Horse Stadium,Juan Martínez,La-Liga,1,Carlo Ancelotti,Real Madrid,4-3-3,Thibaut Courtois,be BEL,30-095,90,6,1,5,83.3,0.7,3,7,42.9,30,12,16.7,28.5,5,40.0,39.2,3,2,66.7,3,20.5
Mon,2022-08-15,17:30 ,Athletic Club,1.6,0–0,0.4,Mallorca,"39,747",San Mamés,Javier Villanueva,La-Liga,1,Ernesto Valverde,Athletic Club,4-3-3,Unai Simón,es ESP,25-065,90,2,0,2,100.0,0.4,0,4,0.0,12,7,8.3,26.4,4,75.0,50.3,8,0,0.0,2,23.0
Mon,2022-08-15,17:30 ,Athletic Club,1.6,0–0,0.4,Mallorca,"39,747",San Mamés,Javier Villanueva,La-Liga,1,Javier Aguirre,Mallorca,5-4-1,Predrag Rajković,rs SRB,26-288,90,6,0,6,100.0,2.0,17,33,51.5,26,5,69.2,49.2,17,88.2,60.7,29,3,10.3,3,15.1
Mon,2022-08-15,19:30 ,Getafe,0.7,0–3,1.2,Atlético Madrid,"12,235",Coliseum Alfonso Pérez,José Sánchez,La-Liga,1,Quique Flores,Getafe,5-3-2,David Soria,es ESP,29-133,90,5,3,2,40.0,2.2,12,20,60.0,24,4,75.0,49.1,2,100.0,55.0,17,1,5.9,1,13.4
Mon,2022-08-15,19:30 ,Getafe,0.7,0–3,1.2,Atlético Madrid,"12,235",Coliseum Alfonso Pérez,José Sánchez,La-Liga,1,Diego Simeone,Atlético Madrid,5-3-2,Jan Oblak,si SVN,29-220,90,0,0,0,,0.0,2,13,15.4,20,3,45.0,35.7,16,25.0,31.2,20,1,5.0,1,15.5
Mon,2022-08-15,21:30 ,Betis,3.1,3–0,0.4,Elche,"50,622",Estadio Benito Villamarín,Guillermo Cuadra,La-Liga,1,Manuel Pellegrini,Betis,4-2-3-1,Rui Silva,pt POR,28-189,90,1,0,1,100.0,0.2,2,5,40.0,26,2,19.2,24.0,1,0.0,13.0,7,0,0.0,1,9.5
Mon,2022-08-15,21:30 ,Betis,3.1,3–0,0.4,Elche,"50,622",Estadio Benito Villamarín,Guillermo Cuadra,La-Liga,1,Francisco,Elche,3-4-3,Édgar Badía,es ESP,30-184,90,8,3,5,62.5,4.0,6,14,42.9,23,3,47.8,35.9,4,75.0,51.5,12,1,8.3,0,8.7
Fri,2022-08-19,20:00 ,Espanyol,0.8,0–2,1.4,Rayo Vallecano,"16,071",RCDE Stadium,Jorge Figueroa,La-Liga,2,Diego Martínez,Espanyol,4-3-3,Benjamin Lecomte,fr FRA,31-115,90,3,2,1,33.3,0.8,4,6,66.7,18,4,22.2,30.2,8,25.0,27.4,4,0,0.0,4,25.0
Fri,2022-08-19,20:00 ,Espanyol,0.8,0–2,1.4,Rayo Vallecano,"16,071",RCDE Stadium,Jorge Figueroa,La-Liga,2,Andoni Iraola,Rayo Vallecano,4-2-3-1,Stole Dimitrievski,mk MKD,28-237,90,1,0,1,100.0,0.2,2,20,10.0,30,7,40.0,38.3,13,61.5,46.5,27,1,3.7,0,6.5
Fri,2022-08-19,22:00 ,Sevilla,2.0,1–1,0.5,Valladolid,"33,991",Estadio Ramón Sánchez Pizjuán,Juan Pulido,La-Liga,2,Lopetegui,Sevilla,4-3-3,Yassine Bounou,ma MAR,31-136,90,3,1,2,66.7,1.0,6,8,75.0,29,5,27.6,32.6,5,0.0,19.4,5,0,0.0,2,21.7
Fri,2022-08-19,22:00 ,Sevilla,2.0,1–1,0.5,Valladolid,"33,991",Estadio Ramón Sánchez Pizjuán,Juan Pulido,La-Liga,2,Pacheta,Valladolid,4-3-3,Sergio Asenjo,es ESP,33-052,90,2,1,1,50.0,0.9,8,27,29.6,33,5,42.4,38.4,16,81.3,58.0,33,0,0.0,3,21.5
Sat,2022-08-20,17:30 ,Osasuna,2.7,2–0,1.0,Cádiz,"18,587",Estadio El Sadar,Antonio Matéu Lahoz,La-Liga,2,Jagoba Arrasate,Osasuna,4-4-2,Sergio Herrera,es ESP,29-076,90,2,0,2,100.0,0.3,7,22,31.8,20,2,65.0,48.5,10,90.0,62.9,7,0,0.0,0,
Sat,2022-08-20,17:30 ,Osasuna,2.7,2–0,1.0,Cádiz,"18,587",Estadio El Sadar,Antonio Matéu Lahoz,La-Liga,2,Sergio,Cádiz,4-4-2,Jeremías Ledesma,ar ARG,29-188,90,3,2,1,100.0,2.2,5,18,27.8,26,5,42.3,37.9,11,63.6,50.5,16,0,0.0,0,18.0
Sat,2022-08-20,19:30 ,Mallorca,0.6,1–2,2.1,Betis,"15,579",Iberostar Estadi,Pablo González,La-Liga,2,Javier Aguirre,Mallorca,5-3-2,Predrag Rajković,rs SRB,26-293,90,3,2,1,100.0,2.1,7,11,63.6,26,4,30.8,30.0,9,33.3,39.3,11,0,0.0,1,17.7
Sat,2022-08-20,19:30 ,Mallorca,0.6,1–2,2.1,Betis,"15,579",Iberostar Estadi,Pablo González,La-Liga,2,Manuel Pellegrini,Betis,4-2-3-1,Rui Silva,pt POR,28-194,90,7,1,6,85.7,1.7,5,19,26.3,29,5,48.3,38.2,6,83.3,57.8,16,1,6.3,0,9.3
Sat,2022-08-20,22:00 ,Celta Vigo,1.4,1–4,3.7,Real Madrid,"15,681",Estadio de Balaídos,Jesús Gil,La-Liga,2,Eduardo Coudet,Celta Vigo,4-1-3-2,Agustín Marchesín,ar ARG,34-157,90,7,4,2,57.1,4.3,4,8,50.0,20,2,35.0,30.0,5,20.0,28.6,5,0,0.0,1,23.0
Sat,2022-08-20,22:00 ,Celta Vigo,1.4,1–4,3.7,Real Madrid,"15,681",Estadio de Balaídos,Jesús Gil,La-Liga,2,Carlo Ancelotti,Real Madrid,4-3-3,Thibaut Courtois,be BEL,30-101,90,2,1,1,100.0,1.2,1,9,11.1,37,6,13.5,24.9,8,50.0,42.3,19,2,10.5,0,4.3
Sun,2022-08-21,17:30 ,Athletic Club,1.0,1–0,0.7,Valencia,"43,333",San Mamés,César Soto,La-Liga,2,Ernesto Valverde,Athletic Club,4-2-3-1,Unai Simón,es ESP,25-071,90,0,0,0,,0.0,5,15,33.3,23,6,43.5,39.7,8,62.5,54.0,23,2,8.7,0,6.0
Sun,2022-08-21,17:30 ,Athletic Club,1.0,1–0,0.7,Valencia,"43,333",San Mamés,César Soto,La-Liga,2,Gennaro Gattuso,Valencia,4-3-3,Giorgi Mamardashvili,ge GEO,21-326,90,2,1,1,50.0,1.0,2,9,22.2,38,8,21.1,25.3,2,50.0,36.0,16,2,12.5,3,15.9
Sun,2022-08-21,19:30 ,Atlético Madrid,1.6,0–2,1.8,Villarreal,"57,033",Estadio Cívitas Metropolitano,Ricardo de Burgos,La-Liga,2,Diego Simeone,Atlético Madrid,3-1-4-2,Jan Oblak,si SVN,29-226,90,5,2,3,60.0,2.1,2,6,33.3,20,6,20.0,27.4,7,28.6,33.0,6,1,16.7,1,14.3
Sun,2022-08-21,19:30 ,Atlético Madrid,1.6,0–2,1.8,Villarreal,"57,033",Estadio Cívitas Metropolitano,Ricardo de Burgos,La-Liga,2,Unai Emery,Villarreal,4-4-2,Gerónimo Rulli,ar ARG,30-093,90,5,0,5,100.0,1.2,4,13,30.8,50,5,20.0,28.9,9,33.3,32.8,24,2,8.3,0,12.3
Sun,2022-08-21,22:00 ,Real Sociedad,0.8,1–4,2.1,Barcelona,"36,201",Reale Arena,José Luis Munuera,La-Liga,2,Imanol Alguacil,Real Sociedad,4-1-2-1-2,Álex Remiro,es ESP,27-150,90,7,4,3,42.9,3.1,1,6,16.7,20,6,20.0,26.3,4,50.0,38.8,6,0,0.0,1,14.7
Sun,2022-08-21,22:00 ,Real Sociedad,0.8,1–4,2.1,Barcelona,"36,201",Reale Arena,José Luis Munuera,La-Liga,2,Xavi,Barcelona,3-2-4-1,Marc-André ter Stegen,de GER,30-113,90,5,1,4,80.0,1.3,3,9,33.3,35,5,22.9,29.5,5,20.0,37.8,7,0,0.0,2,24.0
Mon,2022-08-22,20:00 ,Elche,1.0,1–1,0.7,Almería,"23,361",Estadio Manuel Martínez Valero,Isidro Díaz de Mera,La-Liga,2,Francisco,Elche,4-4-2,Édgar Badía,es ESP,30-191,90,7,1,6,85.7,1.3,1,4,25.0,21,6,19.0,31.4,3,0.0,22.3,9,1,11.1,0,14.8
Mon,2022-08-22,20:00 ,Elche,1.0,1–1,0.7,Almería,"23,361",Estadio Manuel Martínez Valero,Isidro Díaz de Mera,La-Liga,2,Rubí,Almería,3-4-1-2,Fernando,es ESP,32-073,90,3,1,2,66.7,0.3,2,5,40.0,20,6,15.0,26.1,14,14.3,25.9,20,2,10.0,0,10.0
Mon,2022-08-22,22:00 ,Girona,1.1,3–1,0.6,Getafe,"10,460",Estadi Municipal de Montilivi,Alejandro Muñíz,La-Liga,2,Michel,Girona,3-1-4-2,Juan Carlos,es ESP,34-214,90,3,1,2,66.7,1.0,2,6,33.3,32,5,15.6,28.2,5,20.0,29.0,12,2,16.7,0,6.0
Mon,2022-08-22,22:00 ,Girona,1.1,3–1,0.6,Getafe,"10,460",Estadi Municipal de Montilivi,Alejandro Muñíz,La-Liga,2,Quique Flores,Getafe,5-3-2,David Soria,es ESP,29-140,90,6,3,4,50.0,1.8,11,23,47.8,26,3,61.5,42.1,7,100.0,58.6,15,1,6.7,2,19.2
Fri,2022-08-26,20:00 ,Girona,1.0,0–1,1.0,Celta Vigo,"11,329",Estadi Municipal de Montilivi,Carlos del Cerro,La-Liga,3,Michel,Girona,4-4-2,Juan Carlos,es ESP,34-218,90,6,1,5,83.3,0.8,2,5,40.0,34,6,14.7,28.8,2,0.0,29.5,12,0,0.0,4,19.1
Fri,2022-08-26,20:00 ,Girona,1.0,0–1,1.0,Celta Vigo,"11,329",Estadi Municipal de Montilivi,Carlos del Cerro,La-Liga,3,Eduardo Coudet,Celta Vigo,4-1-3-2,Agustín Marchesín,ar ARG,34-163,90,3,0,3,100.0,0.3,3,17,17.6,30,4,43.3,37.3,7,57.1,45.7,15,1,6.7,0,11.0
Fri,2022-08-26,22:00 ,Betis,0.5,1–0,1.3,Osasuna,"52,580",Estadio Benito Villamarín,Juan Martínez,La-Liga,3,Manuel Pellegrini,Betis,4-2-3-1,Rui Silva,pt POR,28-200,90,2,0,2,100.0,0.5,9,17,52.9,27,4,37.0,34.3,9,77.8,50.7,19,2,10.5,1,12.0
Fri,2022-08-26,22:00 ,Betis,0.5,1–0,1.3,Osasuna,"52,580",Estadio Benito Villamarín,Juan Martínez,La-Liga,3,Jagoba Arrasate,Osasuna,4-4-1-1,Sergio Herrera,es ESP,29-082,90,1,1,0,0.0,0.2,4,17,23.5,24,3,41.7,38.5,13,53.8,44.9,9,0,0.0,2,19.0
Sat,2022-08-27,17:30 ,Elche,0.7,0–1,1.8,Real Sociedad,"22,656",Estadio Manuel Martínez Valero,Javier Villanueva,La-Liga,3,Francisco,Elche,4-4-2,Édgar Badía,es ESP,30-196,90,5,1,3,80.0,2.3,5,12,41.7,25,4,32.0,34.6,6,66.7,46.8,10,0,0.0,1,31.0
Sat,2022-08-27,17:30 ,Elche,0.7,0–1,1.8,Real Sociedad,"22,656",Estadio Manuel Martínez Valero,Javier Villanueva,La-Liga,3,Imanol Alguacil,Real Sociedad,4-1-2-1-2,Álex Remiro,es ESP,27-156,90,5,0,5,100.0,1.4,3,10,30.0,36,4,16.7,27.1,6,66.7,56.2,12,0,0.0,1,16.0
Sat,2022-08-27,19:30 ,Rayo Vallecano,0.7,0–2,0.8,Mallorca,"10,944",Estadio del Rayo Vallecano,José Sánchez,La-Liga,3,Andoni Iraola,Rayo Vallecano,4-2-3-1,Stole Dimitrievski,mk MKD,28-245,90,4,2,2,50.0,1.1,4,10,40.0,21,7,19.0,27.7,6,100.0,58.0,7,0,0.0,1,16.0
Sat,2022-08-27,19:30 ,Rayo Vallecano,0.7,0–2,0.8,Mallorca,"10,944",Estadio del Rayo Vallecano,José Sánchez,La-Liga,3,Javier Aguirre,Mallorca,5-3-2,Predrag Rajković,rs SRB,26-300,90,0,0,0,,0.0,5,16,31.3,21,3,42.9,40.0,8,87.5,64.9,36,0,0.0,2,15.0
Sat,2022-08-27,22:00 ,Almería,2.3,2–1,1.0,Sevilla,"13,788",Power Horse Stadium,Jesús Gil,La-Liga,3,Rubí,Almería,3-4-1-2,Fernando,es ESP,32-078,90,5,1,4,80.0,1.2,6,18,33.3,28,6,46.4,43.2,8,62.5,43.8,18,2,11.1,0,6.7
Sat,2022-08-27,22:00 ,Almería,2.3,2–1,1.0,Sevilla,"13,788",Power Horse Stadium,Jesús Gil,La-Liga,3,Lopetegui,Sevilla,4-2-2-2,Yassine Bounou,ma MAR,31-144,90,5,2,3,60.0,2.7,1,9,11.1,28,5,28.6,31.0,6,16.7,32.2,11,1,9.1,4,21.3
Sun,2022-08-28,17:30 ,Getafe,0.3,0–0,1.1,Villarreal,"9,815",Coliseum Alfonso Pérez,Jorge Figueroa,La-Liga,3,Quique Flores,Getafe,4-4-2,David Soria,es ESP,29-146,90,6,0,6,100.0,0.9,7,18,38.9,13,2,76.9,50.2,8,100.0,66.1,9,1,11.1,0,10.5
Sun,2022-08-28,17:30 ,Getafe,0.3,0–0,1.1,Villarreal,"9,815",Coliseum Alfonso Pérez,Jorge Figueroa,La-Liga,3,Unai Emery,Villarreal,4-4-2,Gerónimo Rulli,ar ARG,30-100,90,2,0,2,100.0,0.2,3,3,100.0,24,10,4.2,23.6,7,28.6,34.9,8,1,12.5,1,12.3
Sun,2022-08-28,19:30 ,Barcelona,2.6,4–0,0.8,Valladolid,"83,972",Camp Nou,Ricardo de Burgos,La-Liga,3,Xavi,Barcelona,4-3-3,Marc-André ter Stegen,de GER,30-120,90,2,0,2,100.0,0.7,1,3,33.3,23,2,8.7,23.4,5,20.0,38.0,7,2,28.6,0,6.5
Sun,2022-08-28,19:30 ,Barcelona,2.6,4–0,0.8,Valladolid,"83,972",Camp Nou,Ricardo de Burgos,La-Liga,3,Pacheta,Valladolid,4-1-4-1,Jordi Masip,es ESP,33-237,90,9,4,5,55.6,3.8,2,14,14.3,28,5,28.6,32.1,15,40.0,37.8,25,2,8.0,1,11.5
Sun,2022-08-28,22:00 ,Espanyol,1.3,1–3,2.1,Real Madrid,"25,778",RCDE Stadium,Mario Melero,La-Liga,3,Diego Martínez,Espanyol,4-1-4-1,Leandro Cabrera,uy URU,31-072,1,1,1,0,0.0,0.5,0,0,,0,0,,,0,,,0,0,,0,
Sun,2022-08-28,22:00 ,Espanyol,1.3,1–3,2.1,Real Madrid,"25,778",RCDE Stadium,Mario Melero,La-Liga,3,Diego Martínez,Espanyol,4-1-4-1,Benjamin Lecomte,fr FRA,31-124,89,5,2,3,60.0,2.3,9,17,52.9,24,2,62.5,44.6,2,100.0,45.0,13,1,7.7,2,19.0
Sun,2022-08-28,22:00 ,Espanyol,1.3,1–3,2.1,Real Madrid,"25,778",RCDE Stadium,Mario Melero,La-Liga,3,Carlo Ancelotti,Real Madrid,4-3-3,Thibaut Courtois,be BEL,30-109,90,4,1,3,75.0,1.2,3,10,30.0,34,8,26.5,30.8,2,50.0,46.0,14,2,14.3,0,8.3
Mon,2022-08-29,20:00 ,Cádiz,0.4,0–4,2.4,Athletic Club,"17,029",Estadio Nuevo Mirandilla,Miguel Ángel Ortiz Arias,La-Liga,3,Sergio,Cádiz,4-4-2,Jeremías Ledesma,ar ARG,29-197,90,8,4,3,50.0,2.9,15,23,65.2,27,6,51.9,38.9,10,90.0,68.2,16,1,6.3,0,10.2
Mon,2022-08-29,20:00 ,Cádiz,0.4,0–4,2.4,Athletic Club,"17,029",Estadio Nuevo Mirandilla,Miguel Ángel Ortiz Arias,La-Liga,3,Ernesto Valverde,Athletic Club,4-2-3-1,Unai Simón,es ESP,25-079,90,3,0,3,100.0,0.3,4,11,36.4,26,8,38.5,36.9,2,50.0,39.0,10,0,0.0,0,
Mon,2022-08-29,22:00 ,Valencia,0.5,0–1,1.5,Atlético Madrid,"43,910",Estadio de Mestalla,Guillermo Cuadra,La-Liga,3,Gennaro Gattuso,Valencia,4-2-3-1,Giorgi Mamardashvili,ge GEO,21-334,90,7,1,6,85.7,1.9,2,5,40.0,37,4,13.5,25.4,4,0.0,20.5,6,0,0.0,2,23.0
Mon,2022-08-29,22:00 ,Valencia,0.5,0–1,1.5,Atlético Madrid,"43,910",Estadio de Mestalla,Guillermo Cuadra,La-Liga,3,Diego Simeone,Atlético Madrid,5-3-2,Jan Oblak,si SVN,29-234,90,2,0,2,100.0,0.2,3,15,20.0,21,6,47.6,40.0,6,83.3,52.3,21,2,9.5,1,12.2
Fri,2022-09-02,21:00 ,Celta Vigo,0.7,3–0,0.3,Cádiz,"14,510",Estadio de Balaídos,Juan Pulido,La-Liga,4,Eduardo Coudet,Celta Vigo,4-1-3-2,Agustín Marchesín,ar ARG,34-170,90,0,0,0,,0.0,8,19,42.1,36,6,41.7,36.7,7,57.1,45.3,9,0,0.0,0,19.0
Fri,2022-09-02,21:00 ,Celta Vigo,0.7,3–0,0.3,Cádiz,"14,510",Estadio de Balaídos,Juan Pulido,La-Liga,4,Sergio,Cádiz,4-1-4-1,Jeremías Ledesma,ar ARG,29-201,90,5,3,2,40.0,1.6,2,13,15.4,13,0,76.9,52.0,4,75.0,62.0,12,1,8.3,0,2.5
Sat,2022-09-03,14:00 ,Mallorca,0.7,1–1,1.2,Girona,"13,390",Iberostar Estadi,Isidro Díaz de Mera,La-Liga,4,Javier Aguirre,Mallorca,5-3-2,Predrag Rajković,rs SRB,26-307,90,4,1,3,100.0,1.4,3,12,25.0,19,3,36.8,38.9,10,50.0,41.2,9,0,0.0,0,
Sat,2022-09-03,14:00 ,Mallorca,0.7,1–1,1.2,Girona,"13,390",Iberostar Estadi,Isidro Díaz de Mera,La-Liga,4,Michel,Girona,3-4-3,Juan Carlos,es ESP,34-226,90,4,1,3,75.0,1.0,3,8,37.5,30,6,16.7,27.6,4,75.0,48.8,16,0,0.0,2,12.6
Sat,2022-09-03,16:15 ,Real Madrid,2.9,2–1,0.5,Betis,"58,579",Estadio Santiago Bernabéu,José Sánchez,La-Liga,4,Carlo Ancelotti,Real Madrid,4-3-3,Thibaut Courtois,be BEL,30-115,90,4,1,3,75.0,0.3,4,6,66.7,32,8,18.8,28.3,3,0.0,22.0,4,2,50.0,0,8.0
Sat,2022-09-03,16:15 ,Real Madrid,2.9,2–1,0.5,Betis,"58,579",Estadio Santiago Bernabéu,José Sánchez,La-Liga,4,Manuel Pellegrini,Betis,4-2-3-1,Rui Silva,pt POR,28-208,90,4,2,2,50.0,1.3,4,11,36.4,22,5,22.7,29.6,15,40.0,40.2,15,0,0.0,1,12.5
Sat,2022-09-03,18:30 ,Real Sociedad,1.5,1–1,1.4,Atlético Madrid,"35,366",Reale Arena,César Soto,La-Liga,4,Imanol Alguacil,Real Sociedad,4-1-2-1-2,Álex Remiro,es ESP,27-163,90,7,1,6,85.7,1.3,8,16,50.0,26,4,57.7,39.3,4,25.0,35.5,11,1,9.1,0,11.3
Sat,2022-09-03,18:30 ,Real Sociedad,1.5,1–1,1.4,Atlético Madrid,"35,366",Reale Arena,César Soto,La-Liga,4,Diego Simeone,Atlético Madrid,3-1-4-2,Jan Oblak,si SVN,29-239,83,5,1,4,80.0,1.4,4,19,21.1,25,3,48.0,39.3,7,100.0,70.4,11,,,,
Sat,2022-09-03,18:30 ,Real Sociedad,1.5,1–1,1.4,Atlético Madrid,"35,366",Reale Arena,César Soto,La-Liga,4,Diego Simeone,Atlético Madrid,3-1-4-2,Ivo Grbić,hr CRO,26-228,7,0,0,0,,0.0,0,2,0.0,1,0,100.0,59.0,1,100.0,67.0,1,0,0.0,0,
Sat,2022-09-03,21:00 ,Sevilla,1.0,0–3,4.0,Barcelona,"40,233",Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,La-Liga,4,Lopetegui,Sevilla,4-3-3,Yassine Bounou,ma MAR,31-151,90,5,3,2,40.0,3.4,7,18,38.9,23,3,34.8,35.6,14,71.4,53.1,7,0,0.0,4,27.6
Sat,2022-09-03,21:00 ,Sevilla,1.0,0–3,4.0,Barcelona,"40,233",Estadio Ramón Sánchez Pizjuán,Antonio Matéu Lahoz,La-Liga,4,Xavi,Barcelona,4-3-3,Marc-André ter Stegen,de GER,30-126,90,4,0,4,100.0,1.1,7,14,50.0,41,4,29.3,29.3,4,50.0,46.8,12,0,0.0,3,14.1
Sun,2022-09-04,14:00 ,Osasuna,2.0,2–1,0.2,Rayo Vallecano,"18,745",Estadio El Sadar,Alejandro Muñíz,La-Liga,4,Jagoba Arrasate,Osasuna,4-4-2,Sergio Herrera,es ESP,29-091,90,3,1,2,66.7,0.2,8,24,33.3,31,3,71.0,52.2,4,50.0,49.0,8,0,0.0,0,
Sun,2022-09-04,14:00 ,Osasuna,2.0,2–1,0.2,Rayo Vallecano,"18,745",Estadio El Sadar,Alejandro Muñíz,La-Liga,4,Andoni Iraola,Rayo Vallecano,4-2-3-1,Stole Dimitrievski,mk MKD,28-253,90,5,2,3,60.0,3.3,6,15,40.0,33,4,39.4,38.9,8,25.0,34.6,16,0,0.0,1,32.0
Sun,2022-09-04,16:15 ,Athletic Club,1.2,0–1,0.6,Espanyol,"41,574",San Mamés,Juan Martínez,La-Liga,4,Ernesto Valverde,Athletic Club,4-2-3-1,Unai Simón,es ESP,25-085,90,2,1,1,50.0,1.0,2,6,33.3,40,10,12.5,24.7,4,25.0,30.0,8,1,12.5,2,24.0
Sun,2022-09-04,16:15 ,Athletic Club,1.2,0–1,0.6,Espanyol,"41,574",San Mamés,Juan Martínez,La-Liga,4,Diego Martínez,Espanyol,4-3-3,Álvaro Fernández,es ESP,24-144,90,2,0,2,100.0,0.3,9,22,40.9,16,5,50.0,44.0,14,100.0,63.3,21,0,0.0,0,14.0
