dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
Sat,2021-12-04,15:00 ,Milan,2.1,2–0,0.2,Salernitana,"43,609",Stadio Giuseppe Meazza,Antonio Giua,Serie-A,16,Stefano Pioli,Milan,4-2-3-1,Mike Maignan,fr FRA,26-154,90,2,0,2,100.0,0.2,1,7,14.3,32,3,21.9,28.9,3,0.0,11.7,7,0,0.0,0,14.0
Sat,2021-12-04,15:00 ,Milan,2.1,2–0,0.2,Salernitana,"43,609",Stadio Giuseppe Meazza,Antonio Giua,Serie-A,16,Stefano Colantuono,Salernitana,4-4-1-1,Vid Belec,si SVN,31-181,90,8,2,6,75.0,3.0,13,23,56.5,28,3,57.1,40.1,9,77.8,48.2,16,0,0.0,1,17.0
Sat,2021-12-04,18:00 ,Roma,0.7,0–3,1.3,Inter,"51,185",Stadio Olimpico,Marco Di Bello,Serie-A,16,José Mourinho,Roma,3-1-4-2,Rui Patrício,pt POR,33-292,90,4,3,1,25.0,1.6,4,9,44.4,19,6,21.1,27.7,6,83.3,50.3,10,0,0.0,0,3.0
Sat,2021-12-04,18:00 ,Roma,0.7,0–3,1.3,Inter,"51,185",Stadio Olimpico,Marco Di Bello,Serie-A,16,Simone Inzaghi,Inter,3-5-2,Samir Handanović,si SVN,37-143,90,1,0,1,100.0,0.4,1,1,100.0,36,0,2.8,19.3,2,0.0,30.5,9,0,0.0,0,9.8
Sat,2021-12-04,20:45 ,Napoli,1.1,2–3,1.6,Atalanta,"30,000",Stadio Diego Armando Maradona,Maurizio Mariani,Serie-A,16,Luciano Spalletti,Napoli,3-4-3,David Ospina,co COL,33-095,90,7,3,4,57.1,2.1,3,5,60.0,25,3,16.0,28.4,8,12.5,22.3,15,0,0.0,0,
Sat,2021-12-04,20:45 ,Napoli,1.1,2–3,1.6,Atalanta,"30,000",Stadio Diego Armando Maradona,Maurizio Mariani,Serie-A,16,Gian Piero Gasperini,Atalanta,3-4-3,Juan Musso,ar ARG,27-212,90,4,2,2,50.0,0.8,9,18,50.0,27,2,37.0,32.6,8,100.0,61.6,7,0,0.0,2,19.0
Sun,2021-12-05,12:30 ,Bologna,0.7,2–3,1.1,Fiorentina,"18,175",Stadio Renato Dall'Ara,Massimiliano Irrati,Serie-A,16,Siniša Mihajlović,Bologna,5-3-2,Łukasz Skorupski,pl POL,30-214,90,3,3,0,33.3,1.9,7,17,41.2,34,2,44.1,34.4,3,66.7,40.7,9,0,0.0,1,13.5
Sun,2021-12-05,12:30 ,Bologna,0.7,2–3,1.1,Fiorentina,"18,175",Stadio Renato Dall'Ara,Massimiliano Irrati,Serie-A,16,Vincenzo Italiano,Fiorentina,4-3-3,Pietro Terracciano,it ITA,31-272,90,4,2,2,50.0,1.7,9,16,56.3,43,3,34.9,33.5,4,25.0,22.3,13,2,15.4,0,11.7
Sun,2021-12-05,15:00 ,Venezia,1.5,3–4,2.0,Hellas Verona,"7,608",Stadio Pierluigi Penzo ,Alessandro Prontera,Serie-A,16,Paolo Zanetti,Venezia,4-3-3,Sergio Romero,ar ARG,34-286,90,6,4,3,50.0,2.8,9,19,47.4,28,7,42.9,38.4,9,77.8,49.8,14,0,0.0,2,45.0
Sun,2021-12-05,15:00 ,Venezia,1.5,3–4,2.0,Hellas Verona,"7,608",Stadio Pierluigi Penzo ,Alessandro Prontera,Serie-A,16,Igor Tudor,Hellas Verona,3-4-1-2,Lorenzo Montipò,it ITA,25-288,90,5,3,2,40.0,1.5,6,9,66.7,10,2,50.0,39.4,4,100.0,54.3,14,0,0.0,5,22.5
Sun,2021-12-05,15:00 ,Spezia,2.5,2–2,1.5,Sassuolo,"4,987",Stadio Alberto Picco,Fabio Maresca,Serie-A,16,Thiago Motta,Spezia,4-4-2,Ivan Provedel,it ITA,27-263,90,6,2,4,66.7,2.4,13,24,54.2,25,7,60.0,42.3,9,100.0,66.4,15,1,6.7,0,7.2
Sun,2021-12-05,15:00 ,Spezia,2.5,2–2,1.5,Sassuolo,"4,987",Stadio Alberto Picco,Fabio Maresca,Serie-A,16,Alessio Dionisi,Sassuolo,4-3-3,Andrea Consigli,it ITA,34-312,90,4,2,2,50.0,2.4,3,5,60.0,23,5,17.4,28.1,3,33.3,34.3,4,0,0.0,1,27.0
Sun,2021-12-05,18:00 ,Sampdoria,1.3,1–3,0.9,Lazio,"5,883",Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,16,Roberto D'Aversa,Sampdoria,4-4-2,Emil Audero,it ITA,24-321,90,5,3,2,40.0,1.7,3,3,100.0,22,3,13.6,26.4,0,,,2,0,0.0,0,6.5
Sun,2021-12-05,18:00 ,Sampdoria,1.3,1–3,0.9,Lazio,"5,883",Stadio Comunale Luigi Ferraris,Michael Fabbri,Serie-A,16,Maurizio Sarri,Lazio,4-3-3,Thomas Strakosha,al ALB,26-261,90,5,1,4,80.0,1.1,7,16,43.8,33,6,36.4,31.2,10,40.0,31.3,31,0,0.0,0,
Sun,2021-12-05,20:45 ,Juventus,2.7,2–0,0.0,Genoa,"18,458",Allianz Stadium,Daniele Chiffi,Serie-A,16,Massimiliano Allegri,Juventus,4-2-3-1,Wojciech Szczęsny,pl POL,31-231,90,0,0,0,,0.0,0,0,,24,4,0.0,23.3,0,,,4,1,25.0,1,16.3
Sun,2021-12-05,20:45 ,Juventus,2.7,2–0,0.0,Genoa,"18,458",Allianz Stadium,Daniele Chiffi,Serie-A,16,Andriy Shevchenko,Genoa,3-5-2,Salvatore Sirigu,it ITA,34-327,90,12,2,10,83.3,3.1,6,21,28.6,40,6,37.5,33.8,8,75.0,40.9,10,0,0.0,0,5.7
Mon,2021-12-06,18:30 ,Empoli,2.4,3–1,1.8,Udinese,"4,808",Stadio Carlo Castellani,Daniele Paterna,Serie-A,16,Aurelio Andreazzoli,Empoli,4-3-1-2,Guglielmo Vicario,it ITA,25-060,90,7,1,6,85.7,1.8,2,9,22.2,29,5,24.1,29.2,3,66.7,45.7,13,0,0.0,1,16.0
Mon,2021-12-06,18:30 ,Empoli,2.4,3–1,1.8,Udinese,"4,808",Stadio Carlo Castellani,Daniele Paterna,Serie-A,16,Luca Gotti,Udinese,4-4-2,Marco Silvestri,it ITA,30-279,90,8,3,5,62.5,2.3,10,16,62.5,18,3,72.2,45.9,5,60.0,37.2,18,1,5.6,0,3.3
Mon,2021-12-06,20:45 ,Cagliari,1.2,1–1,1.9,Torino,"8,799",Unipol Domus,Luca Massimi,Serie-A,16,Walter Mazzarri,Cagliari,3-5-2,Alessio Cragno,it ITA,27-161,90,3,1,3,66.7,1.0,12,25,48.0,24,1,75.0,45.8,7,100.0,63.1,11,0,0.0,5,27.5
Mon,2021-12-06,20:45 ,Cagliari,1.2,1–1,1.9,Torino,"8,799",Unipol Domus,Luca Massimi,Serie-A,16,Ivan Jurić,Torino,3-4-3,Vanja Milinković-Savić,rs SRB,24-289,90,2,1,1,50.0,0.9,3,25,12.0,38,5,44.7,40.7,8,100.0,69.3,18,0,0.0,1,21.5
Fri,2021-12-10,20:45 ,Genoa,1.0,1–3,1.7,Sampdoria,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Serie-A,17,Andriy Shevchenko,Genoa,3-5-2,Salvatore Sirigu,it ITA,34-332,90,5,3,3,40.0,1.3,3,6,50.0,18,3,22.2,29.3,3,66.7,36.0,10,0,0.0,2,31.0
Fri,2021-12-10,20:45 ,Genoa,1.0,1–3,1.7,Sampdoria,,Stadio Comunale Luigi Ferraris,Daniele Doveri,Serie-A,17,Roberto D'Aversa,Sampdoria,4-4-2,Emil Audero,it ITA,24-326,90,2,1,1,50.0,0.6,6,22,27.3,36,4,41.7,35.6,7,100.0,56.3,22,2,9.1,0,5.5
Sat,2021-12-11,15:00 ,Fiorentina,2.2,4–0,0.8,Salernitana,"18,579",Stadio Artemio Franchi,Davide Ghersini,Serie-A,17,Vincenzo Italiano,Fiorentina,4-3-3,Pietro Terracciano,it ITA,31-278,90,6,0,6,100.0,0.6,3,4,75.0,48,5,8.3,27.3,2,0.0,16.0,7,0,0.0,4,23.1
Sat,2021-12-11,15:00 ,Fiorentina,2.2,4–0,0.8,Salernitana,"18,579",Stadio Artemio Franchi,Davide Ghersini,Serie-A,17,Stefano Colantuono,Salernitana,4-4-1-1,Vid Belec,si SVN,31-188,90,9,4,5,55.6,2.6,3,13,23.1,20,6,25.0,28.9,9,88.9,49.8,17,0,0.0,0,2.0
Sat,2021-12-11,18:00 ,Venezia,0.4,1–1,1.9,Juventus,"8,350",Stadio Pierluigi Penzo ,Paolo Valeri,Serie-A,17,Paolo Zanetti,Venezia,4-3-1-2,Sergio Romero,ar ARG,34-292,90,6,1,5,83.3,1.0,8,20,40.0,27,6,48.1,40.4,8,87.5,55.4,23,4,17.4,0,8.9
Sat,2021-12-11,18:00 ,Venezia,0.4,1–1,1.9,Juventus,"8,350",Stadio Pierluigi Penzo ,Paolo Valeri,Serie-A,17,Massimiliano Allegri,Juventus,4-2-3-1,Wojciech Szczęsny,pl POL,31-237,90,4,1,3,75.0,0.6,3,6,50.0,23,9,21.7,24.7,5,20.0,18.8,13,1,7.7,3,21.5
Sat,2021-12-11,20:45 ,Udinese,2.4,1–1,0.9,Milan,"16,385",Dacia Arena,Francesco Fourneau,Serie-A,17,Gabriele Cioffi,Udinese,3-5-2,Marco Silvestri,it ITA,30-284,90,1,1,0,0.0,0.2,15,29,51.7,22,2,77.3,48.4,14,85.7,51.9,22,0,0.0,0,3.0
Sat,2021-12-11,20:45 ,Udinese,2.4,1–1,0.9,Milan,"16,385",Dacia Arena,Francesco Fourneau,Serie-A,17,Stefano Pioli,Milan,4-2-3-1,Mike Maignan,fr FRA,26-161,90,6,1,5,83.3,2.3,1,2,50.0,21,8,9.5,22.9,5,0.0,21.0,8,0,0.0,1,39.0
Sun,2021-12-12,12:30 ,Torino,1.8,2–1,1.0,Bologna,"6,562",Stadio Olimpico di Torino,Federico Dionisi,Serie-A,17,Ivan Jurić,Torino,3-4-3,Vanja Milinković-Savić,rs SRB,24-295,90,5,1,4,100.0,1.8,5,21,23.8,26,2,69.2,52.1,3,100.0,67.3,2,1,50.0,0,8.0
