gameweek_x,dayofweek,date,start_time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,league,gameweek_y,manager,team,formation,name,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions
1,Sat,2017-08-05,20:00 ,Montpellier,1.4,1–0,0.4,Caen,"14,725",Stade de la Mosson,Thomas Léonard,Ligue-1,1,Michel Der Zakarian,Montpellier,4-2-3-1,Benjamin Lecomte,fr FRA,26-101,90,1,0,1,100.0,0.4,8,20,40.0,23,2,60.9,43.9,8,75.0,54.3,15,5,33.3,0,10.8
1,Sat,2017-08-05,20:00 ,Montpellier,1.4,1–0,0.4,Caen,"14,725",Stade de la Mosson,Thomas Léonard,Ligue-1,1,Patrice Garande,Caen,4-3-3,Rémy Vercoutre,fr FRA,37-040,90,2,1,1,50.0,0.7,11,21,52.4,20,3,60.0,44.9,10,90.0,58.2,14,1,7.1,1,14.6
1,Sat,2017-08-05,20:00 ,Troyes,1.9,1–1,2.2,Rennes,"9,968",Stade de l'Aube,Karim Abed,Ligue-1,1,Jean-Louis Garcia,Troyes,4-2-3-1,Mamadou Samassa,ml MLI,27-170,90,3,1,2,66.7,1.2,5,26,19.2,23,4,56.5,43.0,13,100.0,63.0,22,2,9.1,2,16.4
1,Sat,2017-08-05,20:00 ,Troyes,1.9,1–1,2.2,Rennes,"9,968",Stade de l'Aube,Karim Abed,Ligue-1,1,Christian Gourcuff,Rennes,4-4-1-1,Abdoulaye Diallo,sn SEN,25-128,90,4,1,3,75.0,2.0,2,6,33.3,18,7,11.1,27.4,4,100.0,69.8,11,3,27.3,0,7.7
1,Sun,2017-08-06,15:00 ,Lille,1.9,3–0,1.3,Nantes,"30,683",Stade Pierre-Mauroy,Benoît Millot,Ligue-1,1,Marcelo Bielsa,Lille,5-4-1,Mike Maignan,fr FRA,22-034,90,4,0,4,100.0,1.1,5,7,71.4,32,5,18.8,29.1,2,50.0,48.5,10,1,10.0,2,16.3
1,Sun,2017-08-06,15:00 ,Lille,1.9,3–0,1.3,Nantes,"30,683",Stade Pierre-Mauroy,Benoît Millot,Ligue-1,1,Claudio Ranieri,Nantes,4-4-2,Maxime Dupé,fr FRA,24-155,90,5,3,2,60.0,2.1,7,17,41.2,14,4,64.3,44.7,8,100.0,63.9,20,3,15.0,3,13.7
1,Sun,2017-08-06,17:00 ,Angers,1.2,2–2,1.7,Bordeaux,"11,767",Stade Raymond Kopa,Sébastien Desiage,Ligue-1,1,Stéphane Moulin,Angers,4-1-4-1,Alexandre Letellier,fr FRA,26-238,90,3,2,1,33.3,1.9,6,15,40.0,17,4,47.1,34.7,8,87.5,61.5,13,1,7.7,0,9.0
1,Sun,2017-08-06,17:00 ,Angers,1.2,2–2,1.7,Bordeaux,"11,767",Stade Raymond Kopa,Sébastien Desiage,Ligue-1,1,Jocelyn Gourvennec,Bordeaux,4-3-3,Benoît Costil,fr FRA,30-034,90,5,2,3,60.0,1.2,7,20,35.0,28,6,39.3,35.4,10,90.0,63.4,11,1,9.1,2,14.8
1,Sun,2017-08-06,21:00 ,Marseille,2.1,3–0,0.6,Dijon,"50,904",Orange Vélodrome,Benoît Bastien,Ligue-1,1,Rudi Garcia,Marseille,4-3-3,Steve Mandanda,fr FRA,32-131,90,1,0,1,100.0,0.0,4,6,66.7,22,5,22.7,29.8,10,10.0,27.0,7,0,0.0,0,17.0
1,Sun,2017-08-06,21:00 ,Marseille,2.1,3–0,0.6,Dijon,"50,904",Orange Vélodrome,Benoît Bastien,Ligue-1,1,Olivier Dall’Oglio,Dijon,4-2-3-1,Baptiste Reynet,fr FRA,26-282,90,5,3,2,40.0,1.1,8,21,38.1,33,6,48.5,38.7,9,55.6,45.0,18,3,16.7,2,13.5
2,Fri,2017-08-11,19:00 ,Nice,2.3,1–2,0.5,Troyes,"24,260",Stade de Nice,Olivier Thual,Ligue-1,2,Lucien Favre,Nice,4-2-3-1,Yoan Cardinale,fr FRA,23-137,90,4,2,2,50.0,1.0,0,2,0.0,14,2,7.1,24.1,6,16.7,37.8,11,1,9.1,2,18.0
2,Fri,2017-08-11,19:00 ,Nice,2.3,1–2,0.5,Troyes,"24,260",Stade de Nice,Olivier Thual,Ligue-1,2,Jean-Louis Garcia,Troyes,4-2-3-1,Mamadou Samassa,ml MLI,27-176,90,6,1,5,100.0,2.0,5,23,21.7,16,2,75.0,45.7,11,100.0,64.3,20,2,10.0,3,16.8
2,Fri,2017-08-11,20:45 ,Rennes,1.0,1–2,1.4,Lyon,"24,944",Roazhon Park,Nicolas Rainville,Ligue-1,2,Christian Gourcuff,Rennes,4-4-2,Abdoulaye Diallo,sn SEN,25-134,90,7,2,5,71.4,2.4,8,17,47.1,22,2,45.5,33.3,8,87.5,52.0,9,0,0.0,3,17.1
2,Fri,2017-08-11,20:45 ,Rennes,1.0,1–2,1.4,Lyon,"24,944",Roazhon Park,Nicolas Rainville,Ligue-1,2,Bruno Génésio,Lyon,4-2-3-1,Anthony Lopes,pt POR,26-314,90,5,1,4,80.0,1.4,1,9,11.1,18,2,22.2,28.3,9,55.6,44.8,25,1,4.0,0,10.0
2,Sat,2017-08-12,17:00 ,Nantes,1.3,0–1,1.6,Marseille,"33,654",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Ligue-1,2,Claudio Ranieri,Nantes,4-4-2,Ciprian Tătărușanu,ro ROU,31-184,90,10,1,9,90.0,2.1,5,19,26.3,17,5,76.5,47.4,7,85.7,60.7,20,2,10.0,2,15.3
2,Sat,2017-08-12,17:00 ,Nantes,1.3,0–1,1.6,Marseille,"33,654",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Ligue-1,2,Rudi Garcia,Marseille,4-2-3-1,Steve Mandanda,fr FRA,32-137,90,3,0,3,100.0,0.1,6,12,50.0,33,3,27.3,32.0,9,33.3,40.6,22,5,22.7,0,8.4
2,Sat,2017-08-12,20:00 ,Caen,0.9,0–1,1.1,Saint-Étienne,"17,606",Stade Michel d'Ornano,Stéphane Jochem,Ligue-1,2,Patrice Garande,Caen,4-3-3,Rémy Vercoutre,fr FRA,37-047,90,4,1,3,75.0,1.4,5,18,27.8,24,2,54.2,43.8,6,83.3,57.7,7,0,0.0,1,18.0
2,Sat,2017-08-12,20:00 ,Caen,0.9,0–1,1.1,Saint-Étienne,"17,606",Stade Michel d'Ornano,Stéphane Jochem,Ligue-1,2,Óscar García,Saint-Étienne,4-3-3,Stéphane Ruffier,fr FRA,30-319,90,4,0,4,100.0,0.7,5,15,33.3,28,3,35.7,35.9,8,62.5,41.4,24,1,4.2,0,10.8
2,Sat,2017-08-12,20:00 ,Toulouse,1.5,1–0,0.7,Montpellier,"11,876",Stadium Municipal,Ruddy Buquet,Ligue-1,2,Pascal Dupraz,Toulouse,4-2-3-1,Alban Lafont,fr FRA,18-201,90,1,0,1,100.0,0.2,5,17,29.4,19,6,36.8,35.9,12,83.3,59.2,16,1,6.3,0,7.5
2,Sat,2017-08-12,20:00 ,Toulouse,1.5,1–0,0.7,Montpellier,"11,876",Stadium Municipal,Ruddy Buquet,Ligue-1,2,Michel Der Zakarian,Montpellier,4-2-3-1,Benjamin Lecomte,fr FRA,26-108,90,4,1,3,100.0,1.6,4,16,25.0,21,3,57.1,42.5,5,80.0,55.4,14,2,14.3,2,14.0
2,Sat,2017-08-12,20:00 ,Bordeaux,2.0,2–0,0.3,Metz,"22,095",Stade Matmut-Atlantique,Mikael Lesage,Ligue-1,2,Jocelyn Gourvennec,Bordeaux,4-3-3,Benoît Costil,fr FRA,30-040,90,1,0,1,100.0,0.2,8,12,66.7,22,4,27.3,29.0,7,85.7,54.3,8,1,12.5,1,12.7
2,Sat,2017-08-12,20:00 ,Bordeaux,2.0,2–0,0.3,Metz,"22,095",Stade Matmut-Atlantique,Mikael Lesage,Ligue-1,2,Philippe Hinschberger,Metz,4-2-3-1,Thomas Didillon,fr FRA,21-257,90,5,2,3,60.0,2.1,5,17,29.4,20,3,50.0,40.1,7,100.0,71.3,25,2,8.0,1,15.3
2,Sat,2017-08-12,20:00 ,Amiens,0.9,0–2,1.4,Angers,"7,772",Stade de la Licorne,Hakim Ben El Hadj Salem,Ligue-1,2,Christophe Pélissier,Amiens,4-2-3-1,Régis Gurtner,fr FRA,30-247,90,6,2,4,66.7,1.1,5,9,55.6,21,7,38.1,36.9,5,20.0,35.4,12,2,16.7,3,16.5
2,Sat,2017-08-12,20:00 ,Amiens,0.9,0–2,1.4,Angers,"7,772",Stade de la Licorne,Hakim Ben El Hadj Salem,Ligue-1,2,Stéphane Moulin,Angers,4-1-4-1,Alexandre Letellier,fr FRA,26-244,90,1,0,1,100.0,0.0,12,28,42.9,21,2,81.0,50.3,11,100.0,67.5,23,0,0.0,1,17.0
2,Sun,2017-08-13,15:00 ,Strasbourg,3.1,3–0,0.9,Lille,"25,591",Stade de la Meinau,Johan Hamel,Ligue-1,2,Thierry Laurey,Strasbourg,4-2-3-1,Bingourou Kamara,sn SEN,20-296,90,2,0,2,100.0,0.2,11,25,44.0,26,3,69.2,46.1,10,70.0,47.9,14,4,28.6,0,5.8
2,Sun,2017-08-13,15:00 ,Strasbourg,3.1,3–0,0.9,Lille,"25,591",Stade de la Meinau,Johan Hamel,Ligue-1,2,Marcelo Bielsa,Lille,5-4-1,Ibrahim Amadou,fr FRA,24-129,14,3,2,1,66.7,1.5,0,0,,0,0,,,0,,,1,0,0.0,0,
2,Sun,2017-08-13,15:00 ,Strasbourg,3.1,3–0,0.9,Lille,"25,591",Stade de la Meinau,Johan Hamel,Ligue-1,2,Marcelo Bielsa,Lille,5-4-1,Mike Maignan,fr FRA,22-041,62,4,,4,,0.4,3,8,37.5,23,2,21.7,29.3,9,33.3,38.2,11,1,9.1,4,19.4
2,Sun,2017-08-13,15:00 ,Strasbourg,3.1,3–0,0.9,Lille,"25,591",Stade de la Meinau,Johan Hamel,Ligue-1,2,Marcelo Bielsa,Lille,5-4-1,Nicolas de Préville,fr FRA,26-217,27,2,1,1,50.0,1.4,0,2,0.0,4,0,0.0,22.3,2,100.0,64.5,4,0,0.0,1,37.0
2,Sun,2017-08-13,17:00 ,Dijon,1.1,1–4,1.6,Monaco,"14,295",Stade Gaston Gérard,Tony Chapron,Ligue-1,2,Olivier Dall’Oglio,Dijon,5-4-1,Baptiste Reynet,fr FRA,26-289,90,6,4,2,33.3,2.3,10,23,43.5,23,5,52.2,42.8,13,84.6,57.9,20,1,5.0,0,6.3
2,Sun,2017-08-13,17:00 ,Dijon,1.1,1–4,1.6,Monaco,"14,295",Stade Gaston Gérard,Tony Chapron,Ligue-1,2,Leonardo Jardim,Monaco,4-4-2,Danijel Subašić,hr CRO,32-290,90,3,1,2,66.7,0.7,10,21,47.6,25,4,60.0,42.4,11,54.5,43.6,16,3,18.8,1,12.2
2,Sun,2017-08-13,21:00 ,Guingamp,0.1,0–3,2.0,Paris S-G,"18,378",Stade du Roudourou,Antony Gautier,Ligue-1,2,Antoine Kombouare,Guingamp,4-2-3-1,Karl-Johan Johnsson,se SWE,27-197,90,8,3,6,62.5,2.1,12,25,48.0,20,6,70.0,48.1,11,100.0,73.0,8,1,12.5,0,9.0
2,Sun,2017-08-13,21:00 ,Guingamp,0.1,0–3,2.0,Paris S-G,"18,378",Stade du Roudourou,Antony Gautier,Ligue-1,2,Unai Emery,Paris S-G,4-3-3,Alphonse Areola,fr FRA,24-167,90,0,0,0,,0.0,1,1,100.0,15,3,6.7,25.6,6,0.0,24.3,8,1,12.5,4,17.3
3,Fri,2017-08-18,20:45 ,Metz,0.8,0–1,2.2,Monaco,"18,136",Stade Saint-Symphorien,François Letexier,Ligue-1,3,Philippe Hinschberger,Metz,4-2-3-1,Thomas Didillon,fr FRA,21-263,90,5,1,4,80.0,1.4,15,25,60.0,25,4,64.0,44.7,10,90.0,52.6,22,0,0.0,0,7.0
3,Fri,2017-08-18,20:45 ,Metz,0.8,0–1,2.2,Monaco,"18,136",Stade Saint-Symphorien,François Letexier,Ligue-1,3,Leonardo Jardim,Monaco,4-4-2,Danijel Subašić,hr CRO,32-295,90,5,0,5,100.0,0.7,6,9,66.7,21,8,38.1,34.8,6,16.7,34.8,15,1,6.7,0,5.0
3,Sat,2017-08-19,17:00 ,Lyon,0.7,3–3,0.9,Bordeaux,"42,073",Groupama Stadium,Clément Turpin,Ligue-1,3,Bruno Génésio,Lyon,4-2-3-1,Anthony Lopes,pt POR,26-322,90,6,3,3,50.0,1.0,6,22,27.3,22,0,59.1,40.6,13,69.2,50.3,25,0,0.0,0,6.0
3,Sat,2017-08-19,17:00 ,Lyon,0.7,3–3,0.9,Bordeaux,"42,073",Groupama Stadium,Clément Turpin,Ligue-1,3,Jocelyn Gourvennec,Bordeaux,4-3-3,Benoît Costil,fr FRA,30-047,90,5,3,2,40.0,0.9,1,3,33.3,22,2,9.1,28.9,4,25.0,33.8,2,0,0.0,1,23.5
3,Sat,2017-08-19,20:00 ,Montpellier,1.8,1–1,0.6,Strasbourg,"12,585",Stade de la Mosson,Hakim Ben El Hadj Salem,Ligue-1,3,Michel Der Zakarian,Montpellier,4-2-3-1,Benjamin Lecomte,fr FRA,26-115,90,1,1,0,0.0,0.8,3,4,75.0,16,5,12.5,26.2,6,33.3,39.5,8,0,0.0,0,17.0
3,Sat,2017-08-19,20:00 ,Montpellier,1.8,1–1,0.6,Strasbourg,"12,585",Stade de la Mosson,Hakim Ben El Hadj Salem,Ligue-1,3,Thierry Laurey,Strasbourg,4-2-3-1,Bingourou Kamara,sn SEN,20-302,90,4,1,3,75.0,0.5,11,28,39.3,31,1,58.1,42.5,10,100.0,59.9,22,1,4.5,0,10.0
3,Sat,2017-08-19,20:00 ,Troyes,0.8,0–1,0.9,Nantes,"11,035",Stade de l'Aube,Sébastien Desiage,Ligue-1,3,Jean-Louis Garcia,Troyes,4-2-3-1,Mamadou Samassa,ml MLI,27-184,90,4,1,3,75.0,1.4,2,9,22.2,28,7,28.6,33.4,4,25.0,27.0,19,3,15.8,2,17.2
3,Sat,2017-08-19,20:00 ,Troyes,0.8,0–1,0.9,Nantes,"11,035",Stade de l'Aube,Sébastien Desiage,Ligue-1,3,Claudio Ranieri,Nantes,4-2-3-1,Ciprian Tătărușanu,ro ROU,31-191,90,1,0,1,100.0,0.0,4,19,21.1,19,4,52.6,42.4,11,81.8,57.7,20,4,20.0,0,6.2
3,Sat,2017-08-19,20:00 ,Nice,1.0,2–0,0.5,Guingamp,"21,070",Stade de Nice,Benoît Millot,Ligue-1,3,Lucien Favre,Nice,4-3-3,Yoan Cardinale,fr FRA,23-145,90,1,0,1,100.0,0.2,2,9,22.2,19,1,10.5,23.2,12,58.3,44.1,12,1,8.3,0,7.0
3,Sat,2017-08-19,20:00 ,Nice,1.0,2–0,0.5,Guingamp,"21,070",Stade de Nice,Benoît Millot,Ligue-1,3,Antoine Kombouare,Guingamp,4-1-4-1,Karl-Johan Johnsson,se SWE,27-203,90,8,2,6,75.0,1.1,6,12,50.0,21,6,38.1,37.4,5,80.0,54.2,9,2,22.2,0,12.5
3,Sat,2017-08-19,20:00 ,Saint-Étienne,2.9,3–0,1.2,Amiens,"30,004",Stade Geoffroy-Guichard,Jérôme Brisard,Ligue-1,3,Óscar García,Saint-Étienne,4-3-3,Stéphane Ruffier,fr FRA,30-326,90,1,0,1,100.0,0.0,7,19,36.8,28,6,46.4,35.6,8,75.0,50.3,21,0,0.0,0,11.0
3,Sat,2017-08-19,20:00 ,Saint-Étienne,2.9,3–0,1.2,Amiens,"30,004",Stade Geoffroy-Guichard,Jérôme Brisard,Ligue-1,3,Christophe Pélissier,Amiens,5-4-1,Régis Gurtner,fr FRA,30-254,90,5,3,2,80.0,2.2,9,16,56.3,21,5,52.4,36.5,5,100.0,56.6,9,0,0.0,1,15.5
3,Sat,2017-08-19,20:00 ,Rennes,1.2,2–2,1.4,Dijon,"16,888",Roazhon Park,Thomas Léonard,Ligue-1,3,Christian Gourcuff,Rennes,4-4-2,Abdoulaye Diallo,sn SEN,25-142,90,4,2,2,75.0,1.4,8,15,53.3,18,4,50.0,32.0,8,75.0,52.3,9,0,0.0,1,13.0
3,Sat,2017-08-19,20:00 ,Rennes,1.2,2–2,1.4,Dijon,"16,888",Roazhon Park,Thomas Léonard,Ligue-1,3,Olivier Dall’Oglio,Dijon,4-1-4-1,Baptiste Reynet,fr FRA,26-295,90,7,2,5,71.4,2.0,4,18,22.2,41,6,34.1,33.7,5,80.0,55.2,13,2,15.4,3,18.2
3,Sun,2017-08-20,15:00 ,Lille,0.7,0–2,1.8,Caen,"28,740",Stade Pierre-Mauroy,Karim Abed,Ligue-1,3,Marcelo Bielsa,Lille,3-4-3,Hervé Koffi,bf BFA,20-308,90,3,2,1,33.3,1.6,2,4,50.0,22,4,9.1,24.5,9,22.2,28.8,9,0,0.0,5,26.4
3,Sun,2017-08-20,15:00 ,Lille,0.7,0–2,1.8,Caen,"28,740",Stade Pierre-Mauroy,Karim Abed,Ligue-1,3,Patrice Garande,Caen,4-2-3-1,Rémy Vercoutre,fr FRA,37-055,90,4,0,4,100.0,0.3,9,30,30.0,24,1,75.0,53.5,12,100.0,61.3,17,0,0.0,1,28.0
3,Sun,2017-08-20,17:00 ,Marseille,1.3,1–1,0.6,Angers,"51,966",Orange Vélodrome,Jérôme Miguelgorry,Ligue-1,3,Rudi Garcia,Marseille,4-2-3-1,Steve Mandanda,fr FRA,32-145,90,4,1,3,75.0,1.4,4,8,50.0,21,7,19.0,31.4,4,100.0,60.5,9,3,33.3,0,11.0
3,Sun,2017-08-20,17:00 ,Marseille,1.3,1–1,0.6,Angers,"51,966",Orange Vélodrome,Jérôme Miguelgorry,Ligue-1,3,Stéphane Moulin,Angers,4-1-4-1,Alexandre Letellier,fr FRA,26-252,90,1,1,0,0.0,0.6,8,19,42.1,20,2,60.0,45.9,7,100.0,62.1,30,0,0.0,0,10.0
3,Sun,2017-08-20,21:00 ,Paris S-G,2.6,6–2,0.5,Toulouse,"47,221",Parc des Princes,Amaury Delerue,Ligue-1,3,Unai Emery,Paris S-G,4-3-3,Alphonse Areola,fr FRA,24-174,90,1,2,0,-100.0,0.0,0,3,0.0,13,5,0.0,17.9,6,50.0,46.5,9,2,22.2,0,8.0
3,Sun,2017-08-20,21:00 ,Paris S-G,2.6,6–2,0.5,Toulouse,"47,221",Parc des Princes,Amaury Delerue,Ligue-1,3,Pascal Dupraz,Toulouse,4-4-2,Alban Lafont,fr FRA,18-209,90,14,6,8,64.3,5.1,7,23,30.4,23,7,69.6,43.8,7,100.0,64.6,15,1,6.7,0,7.0
4,Fri,2017-08-25,20:45 ,Paris S-G,2.2,3–0,0.7,Saint-Étienne,"46,957",Parc des Princes,Clément Turpin,Ligue-1,4,Unai Emery,Paris S-G,4-3-3,Alphonse Areola,fr FRA,24-179,90,2,0,2,100.0,0.8,3,4,75.0,18,4,16.7,23.8,6,16.7,27.7,12,1,8.3,3,17.3
4,Fri,2017-08-25,20:45 ,Paris S-G,2.2,3–0,0.7,Saint-Étienne,"46,957",Parc des Princes,Clément Turpin,Ligue-1,4,Óscar García,Saint-Étienne,3-4-3,Stéphane Ruffier,fr FRA,30-332,90,4,3,1,50.0,2.4,3,12,25.0,17,1,35.3,32.2,10,60.0,45.2,13,0,0.0,0,11.3
4,Sat,2017-08-26,17:15 ,Nantes,0.3,0–0,1.1,Lyon,"30,718",Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,4,Claudio Ranieri,Nantes,4-4-2,Ciprian Tătărușanu,ro ROU,31-198,90,3,0,3,100.0,0.7,6,17,35.3,19,4,31.6,36.6,11,100.0,63.5,17,1,5.9,0,8.4
4,Sat,2017-08-26,17:15 ,Nantes,0.3,0–0,1.1,Lyon,"30,718",Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Ligue-1,4,Bruno Génésio,Lyon,4-2-3-1,Anthony Lopes,pt POR,26-329,90,2,0,2,100.0,0.4,2,5,40.0,28,4,14.3,26.6,8,12.5,25.6,9,2,22.2,0,10.0
4,Sat,2017-08-26,20:00 ,Toulouse,2.2,3–2,1.3,Rennes,"10,651",Stadium Municipal,Franck Schneider,Ligue-1,4,Pascal Dupraz,Toulouse,4-4-1-1,Alban Lafont,fr FRA,18-215,90,3,2,1,33.3,1.5,8,21,38.1,27,4,48.1,40.9,9,88.9,59.6,13,0,0.0,0,11.7
4,Sat,2017-08-26,20:00 ,Toulouse,2.2,3–2,1.3,Rennes,"10,651",Stadium Municipal,Franck Schneider,Ligue-1,4,Christian Gourcuff,Rennes,4-4-1-1,Raïs M'Bolhi,dz ALG,31-123,90,6,3,3,83.3,2.3,3,14,21.4,20,2,55.0,44.0,4,75.0,57.0,9,0,0.0,0,12.0
4,Sat,2017-08-26,20:00 ,Bordeaux,2.5,2–1,0.7,Troyes,"19,002",Stade Matmut-Atlantique,Tony Chapron,Ligue-1,4,Jocelyn Gourvennec,Bordeaux,4-3-3,Benoît Costil,fr FRA,30-054,90,2,1,1,50.0,0.8,6,17,35.3,35,5,40.0,35.3,9,33.3,40.0,16,2,12.5,2,15.3
4,Sat,2017-08-26,20:00 ,Bordeaux,2.5,2–1,0.7,Troyes,"19,002",Stade Matmut-Atlantique,Tony Chapron,Ligue-1,4,Jean-Louis Garcia,Troyes,4-1-4-1,Mamadou Samassa,ml MLI,27-191,90,7,2,5,71.4,2.6,12,25,48.0,32,4,62.5,43.5,7,71.4,54.0,11,2,18.2,1,11.0
4,Sat,2017-08-26,20:00 ,Amiens,1.3,3–0,0.4,Nice,"7,922",Stade de la Licorne,Johan Hamel,Ligue-1,4,Christophe Pélissier,Amiens,4-4-1-1,Régis Gurtner,fr FRA,30-261,90,3,0,3,100.0,0.1,11,29,37.9,27,1,77.8,46.4,8,100.0,60.3,10,0,0.0,0,13.0
4,Sat,2017-08-26,20:00 ,Amiens,1.3,3–0,0.4,Nice,"7,922",Stade de la Licorne,Johan Hamel,Ligue-1,4,Lucien Favre,Nice,4-2-3-1,Yoan Cardinale,fr FRA,23-152,90,4,3,1,25.0,1.8,3,5,60.0,19,5,21.1,27.7,8,12.5,29.6,9,0,0.0,0,10.0
4,Sat,2017-08-26,20:00 ,Dijon,1.3,2–1,1.5,Montpellier,"10,902",Stade Gaston Gérard,Stéphane Jochem,Ligue-1,4,Olivier Dall’Oglio,Dijon,4-4-2,Baptiste Reynet,fr FRA,26-302,90,2,1,1,50.0,1.2,12,19,63.2,38,6,31.6,31.8,12,58.3,50.0,14,0,0.0,0,10.0
4,Sat,2017-08-26,20:00 ,Dijon,1.3,2–1,1.5,Montpellier,"10,902",Stade Gaston Gérard,Stéphane Jochem,Ligue-1,4,Michel Der Zakarian,Montpellier,4-2-3-1,Benjamin Lecomte,fr FRA,26-122,90,2,2,0,0.0,0.9,0,5,0.0,26,7,15.4,28.4,6,16.7,30.0,10,0,0.0,0,
4,Sat,2017-08-26,20:00 ,Caen,1.3,1–0,0.8,Metz,"15,697",Stade Michel d'Ornano,Jérôme Brisard,Ligue-1,4,Patrice Garande,Caen,4-4-2,Rémy Vercoutre,fr FRA,37-061,90,2,0,2,100.0,0.1,10,14,71.4,23,3,43.5,37.2,5,80.0,49.8,19,1,5.3,0,12.0
